interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,fuel_mix.wind
2023-07-04T00:00:00-05:00,2023-07-04T05:00:00+00:00,2023-07-05T00:00:00-05:00,2023-07-05T05:00:00+00:00,5942.74305555555
2023-07-05T00:00:00-05:00,2023-07-05T05:00:00+00:00,2023-07-06T00:00:00-05:00,2023-07-06T05:00:00+00:00,7201.97537878788
2023-07-06T00:00:00-05:00,2023-07-06T05:00:00+00:00,2023-07-07T00:00:00-05:00,2023-07-07T05:00:00+00:00,4035.8952020202
2023-07-07T00:00:00-05:00,2023-07-07T05:00:00+00:00,2023-07-08T00:00:00-05:00,2023-07-08T05:00:00+00:00,3949.62310606061
2023-07-08T00:00:00-05:00,2023-07-08T05:00:00+00:00,2023-07-09T00:00:00-05:00,2023-07-09T05:00:00+00:00,4148.63541666667
2023-07-09T00:00:00-05:00,2023-07-09T05:00:00+00:00,2023-07-10T00:00:00-05:00,2023-07-10T05:00:00+00:00,6003.27241161616
2023-07-10T00:00:00-05:00,2023-07-10T05:00:00+00:00,2023-07-11T00:00:00-05:00,2023-07-11T05:00:00+00:00,11567.5763888889
2023-07-11T00:00:00-05:00,2023-07-11T05:00:00+00:00,2023-07-12T00:00:00-05:00,2023-07-12T05:00:00+00:00,6908.82638888889
2023-07-12T00:00:00-05:00,2023-07-12T05:00:00+00:00,2023-07-13T00:00:00-05:00,2023-07-13T05:00:00+00:00,6115.91761363636
2023-07-13T00:00:00-05:00,2023-07-13T05:00:00+00:00,2023-07-14T00:00:00-05:00,2023-07-14T05:00:00+00:00,5144.04861111111
2023-07-14T00:00:00-05:00,2023-07-14T05:00:00+00:00,2023-07-15T00:00:00-05:00,2023-07-15T05:00:00+00:00,6616.43276515152
2023-07-15T00:00:00-05:00,2023-07-15T05:00:00+00:00,2023-07-16T00:00:00-05:00,2023-07-16T05:00:00+00:00,6274.60416666667
2023-07-16T00:00:00-05:00,2023-07-16T05:00:00+00:00,2023-07-17T00:00:00-05:00,2023-07-17T05:00:00+00:00,7434.49621212121
2023-07-17T00:00:00-05:00,2023-07-17T05:00:00+00:00,2023-07-18T00:00:00-05:00,2023-07-18T05:00:00+00:00,3679.06597222222
2023-07-18T00:00:00-05:00,2023-07-18T05:00:00+00:00,2023-07-19T00:00:00-05:00,2023-07-19T05:00:00+00:00,2742.38478535354
2023-07-19T00:00:00-05:00,2023-07-19T05:00:00+00:00,2023-07-20T00:00:00-05:00,2023-07-20T05:00:00+00:00,6196.8630050505
2023-07-20T00:00:00-05:00,2023-07-20T05:00:00+00:00,2023-07-21T00:00:00-05:00,2023-07-21T05:00:00+00:00,9235.99589646465
2023-07-21T00:00:00-05:00,2023-07-21T05:00:00+00:00,2023-07-22T00:00:00-05:00,2023-07-22T05:00:00+00:00,1761.25347222222
2023-07-22T00:00:00-05:00,2023-07-22T05:00:00+00:00,2023-07-23T00:00:00-05:00,2023-07-23T05:00:00+00:00,2577.2288510101
2023-07-23T00:00:00-05:00,2023-07-23T05:00:00+00:00,2023-07-24T00:00:00-05:00,2023-07-24T05:00:00+00:00,1866.90972222222
2023-07-24T00:00:00-05:00,2023-07-24T05:00:00+00:00,2023-07-25T00:00:00-05:00,2023-07-25T05:00:00+00:00,2457.57228535354
2023-07-25T00:00:00-05:00,2023-07-25T05:00:00+00:00,2023-07-26T00:00:00-05:00,2023-07-26T05:00:00+00:00,7224.39930555555
2023-07-26T00:00:00-05:00,2023-07-26T05:00:00+00:00,2023-07-27T00:00:00-05:00,2023-07-27T05:00:00+00:00,5371.99715909091
2023-07-27T00:00:00-05:00,2023-07-27T05:00:00+00:00,2023-07-28T00:00:00-05:00,2023-07-28T05:00:00+00:00,7282.78535353535
2023-07-28T00:00:00-05:00,2023-07-28T05:00:00+00:00,2023-07-29T00:00:00-05:00,2023-07-29T05:00:00+00:00,7130.43592171717
2023-07-29T00:00:00-05:00,2023-07-29T05:00:00+00:00,2023-07-30T00:00:00-05:00,2023-07-30T05:00:00+00:00,5344.68087121212
2023-07-30T00:00:00-05:00,2023-07-30T05:00:00+00:00,2023-07-31T00:00:00-05:00,2023-07-31T05:00:00+00:00,2513.21875
2023-07-31T00:00:00-05:00,2023-07-31T05:00:00+00:00,2023-08-01T00:00:00-05:00,2023-08-01T05:00:00+00:00,4129.85845959596
2023-08-01T00:00:00-05:00,2023-08-01T05:00:00+00:00,2023-08-02T00:00:00-05:00,2023-08-02T05:00:00+00:00,4793.73011363636
2023-08-02T00:00:00-05:00,2023-08-02T05:00:00+00:00,2023-08-03T00:00:00-05:00,2023-08-03T05:00:00+00:00,4302.16666666667
2023-08-03T00:00:00-05:00,2023-08-03T05:00:00+00:00,2023-08-04T00:00:00-05:00,2023-08-04T05:00:00+00:00,1560.08333333333
2023-08-04T00:00:00-05:00,2023-08-04T05:00:00+00:00,2023-08-05T00:00:00-05:00,2023-08-05T05:00:00+00:00,2930.60258838384
2023-08-05T00:00:00-05:00,2023-08-05T05:00:00+00:00,2023-08-06T00:00:00-05:00,2023-08-06T05:00:00+00:00,7480.74242424242
2023-08-06T00:00:00-05:00,2023-08-06T05:00:00+00:00,2023-08-07T00:00:00-05:00,2023-08-07T05:00:00+00:00,8137.21908820346
2023-08-07T00:00:00-05:00,2023-08-07T05:00:00+00:00,2023-08-08T00:00:00-05:00,2023-08-08T05:00:00+00:00,4506.08333333333
2023-08-08T00:00:00-05:00,2023-08-08T05:00:00+00:00,2023-08-09T00:00:00-05:00,2023-08-09T05:00:00+00:00,2123.93137626263
2023-08-09T00:00:00-05:00,2023-08-09T05:00:00+00:00,2023-08-10T00:00:00-05:00,2023-08-10T05:00:00+00:00,2152.25694444444
2023-08-10T00:00:00-05:00,2023-08-10T05:00:00+00:00,2023-08-11T00:00:00-05:00,2023-08-11T05:00:00+00:00,5579.10069444444
2023-08-11T00:00:00-05:00,2023-08-11T05:00:00+00:00,2023-08-12T00:00:00-05:00,2023-08-12T05:00:00+00:00,7293.67582070707
2023-08-12T00:00:00-05:00,2023-08-12T05:00:00+00:00,2023-08-13T00:00:00-05:00,2023-08-13T05:00:00+00:00,5648.98263888889
2023-08-13T00:00:00-05:00,2023-08-13T05:00:00+00:00,2023-08-14T00:00:00-05:00,2023-08-14T05:00:00+00:00,4336.15972222222
2023-08-14T00:00:00-05:00,2023-08-14T05:00:00+00:00,2023-08-15T00:00:00-05:00,2023-08-15T05:00:00+00:00,10837.9409722222
2023-08-15T00:00:00-05:00,2023-08-15T05:00:00+00:00,2023-08-16T00:00:00-05:00,2023-08-16T05:00:00+00:00,5304.23263888889
2023-08-16T00:00:00-05:00,2023-08-16T05:00:00+00:00,2023-08-17T00:00:00-05:00,2023-08-17T05:00:00+00:00,14976.8125
2023-08-17T00:00:00-05:00,2023-08-17T05:00:00+00:00,2023-08-18T00:00:00-05:00,2023-08-18T05:00:00+00:00,13912.9756944444
2023-08-18T00:00:00-05:00,2023-08-18T05:00:00+00:00,2023-08-19T00:00:00-05:00,2023-08-19T05:00:00+00:00,11964.5965909091
2023-08-19T00:00:00-05:00,2023-08-19T05:00:00+00:00,2023-08-20T00:00:00-05:00,2023-08-20T05:00:00+00:00,11825.8077651515
2023-08-20T00:00:00-05:00,2023-08-20T05:00:00+00:00,2023-08-21T00:00:00-05:00,2023-08-21T05:00:00+00:00,7992.49305555555
2023-08-21T00:00:00-05:00,2023-08-21T05:00:00+00:00,2023-08-22T00:00:00-05:00,2023-08-22T05:00:00+00:00,6602.23958333333
2023-08-22T00:00:00-05:00,2023-08-22T05:00:00+00:00,2023-08-23T00:00:00-05:00,2023-08-23T05:00:00+00:00,9654.19444444445
2023-08-23T00:00:00-05:00,2023-08-23T05:00:00+00:00,2023-08-24T00:00:00-05:00,2023-08-24T05:00:00+00:00,10801.9223484848
2023-08-24T00:00:00-05:00,2023-08-24T05:00:00+00:00,2023-08-25T00:00:00-05:00,2023-08-25T05:00:00+00:00,6051.22916666667
2023-08-25T00:00:00-05:00,2023-08-25T05:00:00+00:00,2023-08-26T00:00:00-05:00,2023-08-26T05:00:00+00:00,5636.00536616162
2023-08-26T00:00:00-05:00,2023-08-26T05:00:00+00:00,2023-08-27T00:00:00-05:00,2023-08-27T05:00:00+00:00,8482.78819444445
2023-08-27T00:00:00-05:00,2023-08-27T05:00:00+00:00,2023-08-28T00:00:00-05:00,2023-08-28T05:00:00+00:00,4077.19444444444
2023-08-28T00:00:00-05:00,2023-08-28T05:00:00+00:00,2023-08-29T00:00:00-05:00,2023-08-29T05:00:00+00:00,4114.48958333333
2023-08-29T00:00:00-05:00,2023-08-29T05:00:00+00:00,2023-08-30T00:00:00-05:00,2023-08-30T05:00:00+00:00,6778.24747474748
2023-08-30T00:00:00-05:00,2023-08-30T05:00:00+00:00,2023-08-31T00:00:00-05:00,2023-08-31T05:00:00+00:00,7177.7125
2023-08-31T00:00:00-05:00,2023-08-31T05:00:00+00:00,2023-09-01T00:00:00-05:00,2023-09-01T05:00:00+00:00,13107.375
2023-09-01T00:00:00-05:00,2023-09-01T05:00:00+00:00,2023-09-02T00:00:00-05:00,2023-09-02T05:00:00+00:00,13585.3506944444
2023-09-02T00:00:00-05:00,2023-09-02T05:00:00+00:00,2023-09-03T00:00:00-05:00,2023-09-03T05:00:00+00:00,15073.5138888889
2023-09-03T00:00:00-05:00,2023-09-03T05:00:00+00:00,2023-09-04T00:00:00-05:00,2023-09-04T05:00:00+00:00,15280.2203282828
2023-09-04T00:00:00-05:00,2023-09-04T05:00:00+00:00,2023-09-05T00:00:00-05:00,2023-09-05T05:00:00+00:00,15893.9895833333
2023-09-05T00:00:00-05:00,2023-09-05T05:00:00+00:00,2023-09-06T00:00:00-05:00,2023-09-06T05:00:00+00:00,14915.9393939394
2023-09-06T00:00:00-05:00,2023-09-06T05:00:00+00:00,2023-09-07T00:00:00-05:00,2023-09-07T05:00:00+00:00,12585.7916666667
2023-09-07T00:00:00-05:00,2023-09-07T05:00:00+00:00,2023-09-08T00:00:00-05:00,2023-09-08T05:00:00+00:00,3713.29166666667
2023-09-08T00:00:00-05:00,2023-09-08T05:00:00+00:00,2023-09-09T00:00:00-05:00,2023-09-09T05:00:00+00:00,2879.69097222222
2023-09-09T00:00:00-05:00,2023-09-09T05:00:00+00:00,2023-09-10T00:00:00-05:00,2023-09-10T05:00:00+00:00,3384.82523148148
2023-09-10T00:00:00-05:00,2023-09-10T05:00:00+00:00,2023-09-11T00:00:00-05:00,2023-09-11T05:00:00+00:00,2816.125
2023-09-11T00:00:00-05:00,2023-09-11T05:00:00+00:00,2023-09-12T00:00:00-05:00,2023-09-12T05:00:00+00:00,3312.36111111111
2023-09-12T00:00:00-05:00,2023-09-12T05:00:00+00:00,2023-09-13T00:00:00-05:00,2023-09-13T05:00:00+00:00,3838.21180555556
2023-09-13T00:00:00-05:00,2023-09-13T05:00:00+00:00,2023-09-14T00:00:00-05:00,2023-09-14T05:00:00+00:00,5725.94791666667
2023-09-14T00:00:00-05:00,2023-09-14T05:00:00+00:00,2023-09-15T00:00:00-05:00,2023-09-15T05:00:00+00:00,9190.38888888889
2023-09-15T00:00:00-05:00,2023-09-15T05:00:00+00:00,2023-09-16T00:00:00-05:00,2023-09-16T05:00:00+00:00,6415.45138888889
2023-09-16T00:00:00-05:00,2023-09-16T05:00:00+00:00,2023-09-17T00:00:00-05:00,2023-09-17T05:00:00+00:00,4319.15056818182
2023-09-17T00:00:00-05:00,2023-09-17T05:00:00+00:00,2023-09-18T00:00:00-05:00,2023-09-18T05:00:00+00:00,4135.99305555556
2023-09-18T00:00:00-05:00,2023-09-18T05:00:00+00:00,2023-09-19T00:00:00-05:00,2023-09-19T05:00:00+00:00,11035.9895833333
2023-09-19T00:00:00-05:00,2023-09-19T05:00:00+00:00,2023-09-20T00:00:00-05:00,2023-09-20T05:00:00+00:00,10128.1213383838
2023-09-20T00:00:00-05:00,2023-09-20T05:00:00+00:00,2023-09-21T00:00:00-05:00,2023-09-21T05:00:00+00:00,8351.07859848485
2023-09-21T00:00:00-05:00,2023-09-21T05:00:00+00:00,2023-09-22T00:00:00-05:00,2023-09-22T05:00:00+00:00,8193.27430555555
2023-09-22T00:00:00-05:00,2023-09-22T05:00:00+00:00,2023-09-23T00:00:00-05:00,2023-09-23T05:00:00+00:00,5782.89236111111
2023-09-23T00:00:00-05:00,2023-09-23T05:00:00+00:00,2023-09-24T00:00:00-05:00,2023-09-24T05:00:00+00:00,8387.34438131313
2023-09-24T00:00:00-05:00,2023-09-24T05:00:00+00:00,2023-09-25T00:00:00-05:00,2023-09-25T05:00:00+00:00,6243.92708333333
2023-09-25T00:00:00-05:00,2023-09-25T05:00:00+00:00,2023-09-26T00:00:00-05:00,2023-09-26T05:00:00+00:00,3978.3125
2023-09-26T00:00:00-05:00,2023-09-26T05:00:00+00:00,2023-09-27T00:00:00-05:00,2023-09-27T05:00:00+00:00,4018.02430555556
2023-09-27T00:00:00-05:00,2023-09-27T05:00:00+00:00,2023-09-28T00:00:00-05:00,2023-09-28T05:00:00+00:00,4547.87847222222
2023-09-28T00:00:00-05:00,2023-09-28T05:00:00+00:00,2023-09-29T00:00:00-05:00,2023-09-29T05:00:00+00:00,10133.4172979798
2023-09-29T00:00:00-05:00,2023-09-29T05:00:00+00:00,2023-09-30T00:00:00-05:00,2023-09-30T05:00:00+00:00,11935.3654671717
2023-09-30T00:00:00-05:00,2023-09-30T05:00:00+00:00,2023-10-01T00:00:00-05:00,2023-10-01T05:00:00+00:00,12411.0186237374
2023-10-01T00:00:00-05:00,2023-10-01T05:00:00+00:00,2023-10-02T00:00:00-05:00,2023-10-02T05:00:00+00:00,14048.3819444444
2023-10-02T00:00:00-05:00,2023-10-02T05:00:00+00:00,2023-10-03T00:00:00-05:00,2023-10-03T05:00:00+00:00,12314.3645833333
2023-10-03T00:00:00-05:00,2023-10-03T05:00:00+00:00,2023-10-04T00:00:00-05:00,2023-10-04T05:00:00+00:00,15921.5034722222
2023-10-04T00:00:00-05:00,2023-10-04T05:00:00+00:00,2023-10-05T00:00:00-05:00,2023-10-05T05:00:00+00:00,12289.2673611111
2023-10-05T00:00:00-05:00,2023-10-05T05:00:00+00:00,2023-10-06T00:00:00-05:00,2023-10-06T05:00:00+00:00,14312.1732954545
2023-10-06T00:00:00-05:00,2023-10-06T05:00:00+00:00,2023-10-07T00:00:00-05:00,2023-10-07T05:00:00+00:00,17824.0069444444
2023-10-07T00:00:00-05:00,2023-10-07T05:00:00+00:00,2023-10-08T00:00:00-05:00,2023-10-08T05:00:00+00:00,9073.77809343434
2023-10-08T00:00:00-05:00,2023-10-08T05:00:00+00:00,2023-10-09T00:00:00-05:00,2023-10-09T05:00:00+00:00,7820.90972222222
2023-10-09T00:00:00-05:00,2023-10-09T05:00:00+00:00,2023-10-10T00:00:00-05:00,2023-10-10T05:00:00+00:00,6308.70833333333
2023-10-10T00:00:00-05:00,2023-10-10T05:00:00+00:00,2023-10-11T00:00:00-05:00,2023-10-11T05:00:00+00:00,3537.73263888889
2023-10-11T00:00:00-05:00,2023-10-11T05:00:00+00:00,2023-10-12T00:00:00-05:00,2023-10-12T05:00:00+00:00,9900.77367424242
2023-10-12T00:00:00-05:00,2023-10-12T05:00:00+00:00,2023-10-13T00:00:00-05:00,2023-10-13T05:00:00+00:00,16015.1493055556
2023-10-13T00:00:00-05:00,2023-10-13T05:00:00+00:00,2023-10-14T00:00:00-05:00,2023-10-14T05:00:00+00:00,16858.1076388889
2023-10-14T00:00:00-05:00,2023-10-14T05:00:00+00:00,2023-10-15T00:00:00-05:00,2023-10-15T05:00:00+00:00,14222.0735479798
2023-10-15T00:00:00-05:00,2023-10-15T05:00:00+00:00,2023-10-16T00:00:00-05:00,2023-10-16T05:00:00+00:00,11944.8854166667
2023-10-16T00:00:00-05:00,2023-10-16T05:00:00+00:00,2023-10-17T00:00:00-05:00,2023-10-17T05:00:00+00:00,7056.00347222222
2023-10-17T00:00:00-05:00,2023-10-17T05:00:00+00:00,2023-10-18T00:00:00-05:00,2023-10-18T05:00:00+00:00,6450.71180555556
2023-10-18T00:00:00-05:00,2023-10-18T05:00:00+00:00,2023-10-19T00:00:00-05:00,2023-10-19T05:00:00+00:00,15363.8159722222
2023-10-19T00:00:00-05:00,2023-10-19T05:00:00+00:00,2023-10-20T00:00:00-05:00,2023-10-20T05:00:00+00:00,9391.72001262626
2023-10-20T00:00:00-05:00,2023-10-20T05:00:00+00:00,2023-10-21T00:00:00-05:00,2023-10-21T05:00:00+00:00,8346.02638888889
2023-10-21T00:00:00-05:00,2023-10-21T05:00:00+00:00,2023-10-22T00:00:00-05:00,2023-10-22T05:00:00+00:00,15761.0277777778
2023-10-22T00:00:00-05:00,2023-10-22T05:00:00+00:00,2023-10-23T00:00:00-05:00,2023-10-23T05:00:00+00:00,7460.79419191919
2023-10-23T00:00:00-05:00,2023-10-23T05:00:00+00:00,2023-10-24T00:00:00-05:00,2023-10-24T05:00:00+00:00,12631.150748557
2023-10-24T00:00:00-05:00,2023-10-24T05:00:00+00:00,2023-10-25T00:00:00-05:00,2023-10-25T05:00:00+00:00,15337.0523989899
2023-10-25T00:00:00-05:00,2023-10-25T05:00:00+00:00,2023-10-26T00:00:00-05:00,2023-10-26T05:00:00+00:00,6627.87847222222
2023-10-26T00:00:00-05:00,2023-10-26T05:00:00+00:00,2023-10-27T00:00:00-05:00,2023-10-27T05:00:00+00:00,9057.3658459596
2023-10-27T00:00:00-05:00,2023-10-27T05:00:00+00:00,2023-10-28T00:00:00-05:00,2023-10-28T05:00:00+00:00,18654.3819444444
2023-10-28T00:00:00-05:00,2023-10-28T05:00:00+00:00,2023-10-29T00:00:00-05:00,2023-10-29T05:00:00+00:00,8630.625
2023-10-29T00:00:00-05:00,2023-10-29T05:00:00+00:00,2023-10-30T00:00:00-05:00,2023-10-30T05:00:00+00:00,9514.74652777778
2023-10-30T00:00:00-05:00,2023-10-30T05:00:00+00:00,2023-10-31T00:00:00-05:00,2023-10-31T05:00:00+00:00,14566.4722222222
2023-10-31T00:00:00-05:00,2023-10-31T05:00:00+00:00,2023-11-01T00:00:00-05:00,2023-11-01T05:00:00+00:00,14914.9188762626
2023-11-01T00:00:00-05:00,2023-11-01T05:00:00+00:00,2023-11-02T00:00:00-05:00,2023-11-02T05:00:00+00:00,12380.9504419192
2023-11-02T00:00:00-05:00,2023-11-02T05:00:00+00:00,2023-11-03T00:00:00-05:00,2023-11-03T05:00:00+00:00,9467.19791666667
2023-11-03T00:00:00-05:00,2023-11-03T05:00:00+00:00,2023-11-04T00:00:00-05:00,2023-11-04T05:00:00+00:00,12586.8819444444
2023-11-04T00:00:00-05:00,2023-11-04T05:00:00+00:00,2023-11-05T00:00:00-05:00,2023-11-05T05:00:00+00:00,4348.08680555556
2023-11-05T00:00:00-05:00,2023-11-05T05:00:00+00:00,2023-11-06T00:00:00-05:00,2023-11-06T05:00:00+00:00,13810.8514492754
2023-11-06T00:00:00-05:00,2023-11-06T05:00:00+00:00,2023-11-07T00:00:00-05:00,2023-11-07T05:00:00+00:00,15988.154040404
2023-11-07T00:00:00-05:00,2023-11-07T05:00:00+00:00,2023-11-08T00:00:00-05:00,2023-11-08T05:00:00+00:00,11421.2638888889
2023-11-08T00:00:00-05:00,2023-11-08T05:00:00+00:00,2023-11-09T00:00:00-05:00,2023-11-09T05:00:00+00:00,13958.0277777778
2023-11-09T00:00:00-05:00,2023-11-09T05:00:00+00:00,2023-11-10T00:00:00-05:00,2023-11-10T05:00:00+00:00,17226.2534722222
2023-11-10T00:00:00-05:00,2023-11-10T05:00:00+00:00,2023-11-11T00:00:00-05:00,2023-11-11T05:00:00+00:00,6928.10416666667
2023-11-11T00:00:00-05:00,2023-11-11T05:00:00+00:00,2023-11-12T00:00:00-05:00,2023-11-12T05:00:00+00:00,13252.0416666667
2023-11-12T00:00:00-05:00,2023-11-12T05:00:00+00:00,2023-11-13T00:00:00-05:00,2023-11-13T05:00:00+00:00,17496.6006944444
2023-11-13T00:00:00-05:00,2023-11-13T05:00:00+00:00,2023-11-14T00:00:00-05:00,2023-11-14T05:00:00+00:00,12028.1284722222
2023-11-14T00:00:00-05:00,2023-11-14T05:00:00+00:00,2023-11-15T00:00:00-05:00,2023-11-15T05:00:00+00:00,17547.7777777778
2023-11-15T00:00:00-05:00,2023-11-15T05:00:00+00:00,2023-11-16T00:00:00-05:00,2023-11-16T05:00:00+00:00,12284.8472222222
2023-11-16T00:00:00-05:00,2023-11-16T05:00:00+00:00,2023-11-17T00:00:00-05:00,2023-11-17T05:00:00+00:00,20434.2326388889
2023-11-17T00:00:00-05:00,2023-11-17T05:00:00+00:00,2023-11-18T00:00:00-05:00,2023-11-18T05:00:00+00:00,11940.4097222222
2023-11-18T00:00:00-05:00,2023-11-18T05:00:00+00:00,2023-11-19T00:00:00-05:00,2023-11-19T05:00:00+00:00,5915.50347222222
2023-11-19T00:00:00-05:00,2023-11-19T05:00:00+00:00,2023-11-20T00:00:00-05:00,2023-11-20T05:00:00+00:00,8115.80244755245
2023-11-20T00:00:00-05:00,2023-11-20T05:00:00+00:00,2023-11-21T00:00:00-05:00,2023-11-21T05:00:00+00:00,12081.994047619
2023-11-21T00:00:00-05:00,2023-11-21T05:00:00+00:00,2023-11-22T00:00:00-05:00,2023-11-22T05:00:00+00:00,16489.7291666667
2023-11-22T00:00:00-05:00,2023-11-22T05:00:00+00:00,2023-11-23T00:00:00-05:00,2023-11-23T05:00:00+00:00,14258.2222222222
2023-11-23T00:00:00-05:00,2023-11-23T05:00:00+00:00,2023-11-24T00:00:00-05:00,2023-11-24T05:00:00+00:00,19148.0625
2023-11-24T00:00:00-05:00,2023-11-24T05:00:00+00:00,2023-11-25T00:00:00-05:00,2023-11-25T05:00:00+00:00,9642.65972222222
2023-11-25T00:00:00-05:00,2023-11-25T05:00:00+00:00,2023-11-26T00:00:00-05:00,2023-11-26T05:00:00+00:00,4168.88257575758
2023-11-26T00:00:00-05:00,2023-11-26T05:00:00+00:00,2023-11-27T00:00:00-05:00,2023-11-27T05:00:00+00:00,15262.1875
2023-11-27T00:00:00-05:00,2023-11-27T05:00:00+00:00,2023-11-28T00:00:00-05:00,2023-11-28T05:00:00+00:00,17866.34375
2023-11-28T00:00:00-05:00,2023-11-28T05:00:00+00:00,2023-11-29T00:00:00-05:00,2023-11-29T05:00:00+00:00,14806.0861742424
2023-11-29T00:00:00-05:00,2023-11-29T05:00:00+00:00,2023-11-30T00:00:00-05:00,2023-11-30T05:00:00+00:00,15961.4444444444
2023-11-30T00:00:00-05:00,2023-11-30T05:00:00+00:00,2023-12-01T00:00:00-05:00,2023-12-01T05:00:00+00:00,17323.2495039683
2023-12-01T00:00:00-05:00,2023-12-01T05:00:00+00:00,2023-12-02T00:00:00-05:00,2023-12-02T05:00:00+00:00,9942.625
2023-12-02T00:00:00-05:00,2023-12-02T05:00:00+00:00,2023-12-03T00:00:00-05:00,2023-12-03T05:00:00+00:00,7706.62152777778
2023-12-03T00:00:00-05:00,2023-12-03T05:00:00+00:00,2023-12-04T00:00:00-05:00,2023-12-04T05:00:00+00:00,3656.72916666667
2023-12-04T00:00:00-05:00,2023-12-04T05:00:00+00:00,2023-12-05T00:00:00-05:00,2023-12-05T05:00:00+00:00,5712.68402777778
2023-12-05T00:00:00-05:00,2023-12-05T05:00:00+00:00,2023-12-06T00:00:00-05:00,2023-12-06T05:00:00+00:00,9778.47222222222
2023-12-06T00:00:00-05:00,2023-12-06T05:00:00+00:00,2023-12-07T00:00:00-05:00,2023-12-07T05:00:00+00:00,16494.7777777778
2023-12-07T00:00:00-05:00,2023-12-07T05:00:00+00:00,2023-12-08T00:00:00-05:00,2023-12-08T05:00:00+00:00,15217.2048611111
2023-12-08T00:00:00-05:00,2023-12-08T05:00:00+00:00,2023-12-09T00:00:00-05:00,2023-12-09T05:00:00+00:00,18911.1739267677
2023-12-09T00:00:00-05:00,2023-12-09T05:00:00+00:00,2023-12-10T00:00:00-05:00,2023-12-10T05:00:00+00:00,22523.1493055556
2023-12-10T00:00:00-05:00,2023-12-10T05:00:00+00:00,2023-12-11T00:00:00-05:00,2023-12-11T05:00:00+00:00,8915.97916666667
2023-12-11T00:00:00-05:00,2023-12-11T05:00:00+00:00,2023-12-12T00:00:00-05:00,2023-12-12T05:00:00+00:00,10391.1076388889
2023-12-12T00:00:00-05:00,2023-12-12T05:00:00+00:00,2023-12-13T00:00:00-05:00,2023-12-13T05:00:00+00:00,13345.8412247475
2023-12-13T00:00:00-05:00,2023-12-13T05:00:00+00:00,2023-12-14T00:00:00-05:00,2023-12-14T05:00:00+00:00,9438.3033459596
2023-12-14T00:00:00-05:00,2023-12-14T05:00:00+00:00,2023-12-15T00:00:00-05:00,2023-12-15T05:00:00+00:00,15968.9166666667
2023-12-15T00:00:00-05:00,2023-12-15T05:00:00+00:00,2023-12-16T00:00:00-05:00,2023-12-16T05:00:00+00:00,9482.86647727273
2023-12-16T00:00:00-05:00,2023-12-16T05:00:00+00:00,2023-12-17T00:00:00-05:00,2023-12-17T05:00:00+00:00,7785.30113636364
2023-12-17T00:00:00-05:00,2023-12-17T05:00:00+00:00,2023-12-18T00:00:00-05:00,2023-12-18T05:00:00+00:00,13433.963510101
2023-12-18T00:00:00-05:00,2023-12-18T05:00:00+00:00,2023-12-19T00:00:00-05:00,2023-12-19T05:00:00+00:00,17960.2998737374
2023-12-19T00:00:00-05:00,2023-12-19T05:00:00+00:00,2023-12-20T00:00:00-05:00,2023-12-20T05:00:00+00:00,16079.0069444444
2023-12-20T00:00:00-05:00,2023-12-20T05:00:00+00:00,2023-12-21T00:00:00-05:00,2023-12-21T05:00:00+00:00,10032.5729166667
2023-12-21T00:00:00-05:00,2023-12-21T05:00:00+00:00,2023-12-22T00:00:00-05:00,2023-12-22T05:00:00+00:00,8506.90277777778
2023-12-22T00:00:00-05:00,2023-12-22T05:00:00+00:00,2023-12-23T00:00:00-05:00,2023-12-23T05:00:00+00:00,3591.32291666667
2023-12-23T00:00:00-05:00,2023-12-23T05:00:00+00:00,2023-12-24T00:00:00-05:00,2023-12-24T05:00:00+00:00,9439.30555555556
2023-12-24T00:00:00-05:00,2023-12-24T05:00:00+00:00,2023-12-25T00:00:00-05:00,2023-12-25T05:00:00+00:00,18473.90625
2023-12-25T00:00:00-05:00,2023-12-25T05:00:00+00:00,2023-12-26T00:00:00-05:00,2023-12-26T05:00:00+00:00,16855.9131944444
2023-12-26T00:00:00-05:00,2023-12-26T05:00:00+00:00,2023-12-27T00:00:00-05:00,2023-12-27T05:00:00+00:00,6711.01388888889
2023-12-27T00:00:00-05:00,2023-12-27T05:00:00+00:00,2023-12-28T00:00:00-05:00,2023-12-28T05:00:00+00:00,7676.03125
2023-12-28T00:00:00-05:00,2023-12-28T05:00:00+00:00,2023-12-29T00:00:00-05:00,2023-12-29T05:00:00+00:00,12964.0243055556
2023-12-29T00:00:00-05:00,2023-12-29T05:00:00+00:00,2023-12-30T00:00:00-05:00,2023-12-30T05:00:00+00:00,11675.8854166667
2023-12-30T00:00:00-05:00,2023-12-30T05:00:00+00:00,2023-12-31T00:00:00-05:00,2023-12-31T05:00:00+00:00,14894.7048611111
2023-12-31T00:00:00-05:00,2023-12-31T05:00:00+00:00,2024-01-01T00:00:00-05:00,2024-01-01T05:00:00+00:00,13520.5614035088
