interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,location,location_type,market,spp
2024-07-15T04:00:00-05:00,2024-07-15T09:00:00+00:00,2024-07-15T05:00:00-05:00,2024-07-15T10:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,11.96
2024-07-15T05:00:00-05:00,2024-07-15T10:00:00+00:00,2024-07-15T06:00:00-05:00,2024-07-15T11:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,13.37
2024-07-15T06:00:00-05:00,2024-07-15T11:00:00+00:00,2024-07-15T07:00:00-05:00,2024-07-15T12:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,13.39
2024-07-15T07:00:00-05:00,2024-07-15T12:00:00+00:00,2024-07-15T08:00:00-05:00,2024-07-15T13:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,11.96
2024-07-15T08:00:00-05:00,2024-07-15T13:00:00+00:00,2024-07-15T09:00:00-05:00,2024-07-15T14:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,11.02
2024-07-15T09:00:00-05:00,2024-07-15T14:00:00+00:00,2024-07-15T10:00:00-05:00,2024-07-15T15:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,10.2
2024-07-15T10:00:00-05:00,2024-07-15T15:00:00+00:00,2024-07-15T11:00:00-05:00,2024-07-15T16:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,12.17
2024-07-15T11:00:00-05:00,2024-07-15T16:00:00+00:00,2024-07-15T12:00:00-05:00,2024-07-15T17:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,15.88
2024-07-15T12:00:00-05:00,2024-07-15T17:00:00+00:00,2024-07-15T13:00:00-05:00,2024-07-15T18:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,19.24
2024-07-15T13:00:00-05:00,2024-07-15T18:00:00+00:00,2024-07-15T14:00:00-05:00,2024-07-15T19:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,21.61
2024-07-15T14:00:00-05:00,2024-07-15T19:00:00+00:00,2024-07-15T15:00:00-05:00,2024-07-15T20:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,23.5
2024-07-15T15:00:00-05:00,2024-07-15T20:00:00+00:00,2024-07-15T16:00:00-05:00,2024-07-15T21:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,24.96
2024-07-15T16:00:00-05:00,2024-07-15T21:00:00+00:00,2024-07-15T17:00:00-05:00,2024-07-15T22:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,27.09
2024-07-15T17:00:00-05:00,2024-07-15T22:00:00+00:00,2024-07-15T18:00:00-05:00,2024-07-15T23:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,28.09
2024-07-15T18:00:00-05:00,2024-07-15T23:00:00+00:00,2024-07-15T19:00:00-05:00,2024-07-16T00:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,28.94
2024-07-15T19:00:00-05:00,2024-07-16T00:00:00+00:00,2024-07-15T20:00:00-05:00,2024-07-16T01:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,44.71
2024-07-15T20:00:00-05:00,2024-07-16T01:00:00+00:00,2024-07-15T21:00:00-05:00,2024-07-16T02:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,39.5
2024-07-15T21:00:00-05:00,2024-07-16T02:00:00+00:00,2024-07-15T22:00:00-05:00,2024-07-16T03:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,23.81
2024-07-15T22:00:00-05:00,2024-07-16T03:00:00+00:00,2024-07-15T23:00:00-05:00,2024-07-16T04:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,19.44
2024-07-15T23:00:00-05:00,2024-07-16T04:00:00+00:00,2024-07-16T00:00:00-05:00,2024-07-16T05:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,15.55
2024-07-16T00:00:00-05:00,2024-07-16T05:00:00+00:00,2024-07-16T01:00:00-05:00,2024-07-16T06:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,13.62
2024-07-16T01:00:00-05:00,2024-07-16T06:00:00+00:00,2024-07-16T02:00:00-05:00,2024-07-16T07:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,12.58
2024-07-16T02:00:00-05:00,2024-07-16T07:00:00+00:00,2024-07-16T03:00:00-05:00,2024-07-16T08:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,11.79
2024-07-16T03:00:00-05:00,2024-07-16T08:00:00+00:00,2024-07-16T04:00:00-05:00,2024-07-16T09:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,11.94
2024-07-16T04:00:00-05:00,2024-07-16T09:00:00+00:00,2024-07-16T05:00:00-05:00,2024-07-16T10:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,12.46
2024-07-16T05:00:00-05:00,2024-07-16T10:00:00+00:00,2024-07-16T06:00:00-05:00,2024-07-16T11:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,13.71
2024-07-16T06:00:00-05:00,2024-07-16T11:00:00+00:00,2024-07-16T07:00:00-05:00,2024-07-16T12:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,15.09
2024-07-16T07:00:00-05:00,2024-07-16T12:00:00+00:00,2024-07-16T08:00:00-05:00,2024-07-16T13:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,12.37
2024-07-16T08:00:00-05:00,2024-07-16T13:00:00+00:00,2024-07-16T09:00:00-05:00,2024-07-16T14:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,10.46
2024-07-16T09:00:00-05:00,2024-07-16T14:00:00+00:00,2024-07-16T10:00:00-05:00,2024-07-16T15:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,9.75
2024-07-16T10:00:00-05:00,2024-07-16T15:00:00+00:00,2024-07-16T11:00:00-05:00,2024-07-16T16:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,13.67
2024-07-16T11:00:00-05:00,2024-07-16T16:00:00+00:00,2024-07-16T12:00:00-05:00,2024-07-16T17:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,18.41
2024-07-16T12:00:00-05:00,2024-07-16T17:00:00+00:00,2024-07-16T13:00:00-05:00,2024-07-16T18:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,24.83
2024-07-16T13:00:00-05:00,2024-07-16T18:00:00+00:00,2024-07-16T14:00:00-05:00,2024-07-16T19:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,28.5
2024-07-16T14:00:00-05:00,2024-07-16T19:00:00+00:00,2024-07-16T15:00:00-05:00,2024-07-16T20:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,29.89
2024-07-16T15:00:00-05:00,2024-07-16T20:00:00+00:00,2024-07-16T16:00:00-05:00,2024-07-16T21:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,34.91
2024-07-16T16:00:00-05:00,2024-07-16T21:00:00+00:00,2024-07-16T17:00:00-05:00,2024-07-16T22:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,37.29
2024-07-16T17:00:00-05:00,2024-07-16T22:00:00+00:00,2024-07-16T18:00:00-05:00,2024-07-16T23:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,38.88
2024-07-16T18:00:00-05:00,2024-07-16T23:00:00+00:00,2024-07-16T19:00:00-05:00,2024-07-17T00:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,42.21
2024-07-16T19:00:00-05:00,2024-07-17T00:00:00+00:00,2024-07-16T20:00:00-05:00,2024-07-17T01:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,81.6
2024-07-16T20:00:00-05:00,2024-07-17T01:00:00+00:00,2024-07-16T21:00:00-05:00,2024-07-17T02:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,60.42
2024-07-16T21:00:00-05:00,2024-07-17T02:00:00+00:00,2024-07-16T22:00:00-05:00,2024-07-17T03:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,28.92
2024-07-16T22:00:00-05:00,2024-07-17T03:00:00+00:00,2024-07-16T23:00:00-05:00,2024-07-17T04:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,23.7
2024-07-16T23:00:00-05:00,2024-07-17T04:00:00+00:00,2024-07-17T00:00:00-05:00,2024-07-17T05:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,18.05
2024-07-17T00:00:00-05:00,2024-07-17T05:00:00+00:00,2024-07-17T01:00:00-05:00,2024-07-17T06:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,18.03
2024-07-17T01:00:00-05:00,2024-07-17T06:00:00+00:00,2024-07-17T02:00:00-05:00,2024-07-17T07:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,16.05
2024-07-17T02:00:00-05:00,2024-07-17T07:00:00+00:00,2024-07-17T03:00:00-05:00,2024-07-17T08:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,14.39
2024-07-17T03:00:00-05:00,2024-07-17T08:00:00+00:00,2024-07-17T04:00:00-05:00,2024-07-17T09:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,14.38
2024-07-17T04:00:00-05:00,2024-07-17T09:00:00+00:00,2024-07-17T05:00:00-05:00,2024-07-17T10:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,16.33
2024-07-17T05:00:00-05:00,2024-07-17T10:00:00+00:00,2024-07-17T06:00:00-05:00,2024-07-17T11:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,18.65
2024-07-17T06:00:00-05:00,2024-07-17T11:00:00+00:00,2024-07-17T07:00:00-05:00,2024-07-17T12:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,19.18
2024-07-17T07:00:00-05:00,2024-07-17T12:00:00+00:00,2024-07-17T08:00:00-05:00,2024-07-17T13:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,18.67
2024-07-17T08:00:00-05:00,2024-07-17T13:00:00+00:00,2024-07-17T09:00:00-05:00,2024-07-17T14:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,16.59
2024-07-17T09:00:00-05:00,2024-07-17T14:00:00+00:00,2024-07-17T10:00:00-05:00,2024-07-17T15:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,15.77
2024-07-17T10:00:00-05:00,2024-07-17T15:00:00+00:00,2024-07-17T11:00:00-05:00,2024-07-17T16:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,19.02
2024-07-17T11:00:00-05:00,2024-07-17T16:00:00+00:00,2024-07-17T12:00:00-05:00,2024-07-17T17:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,25.01
2024-07-17T12:00:00-05:00,2024-07-17T17:00:00+00:00,2024-07-17T13:00:00-05:00,2024-07-17T18:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,31.01
2024-07-17T13:00:00-05:00,2024-07-17T18:00:00+00:00,2024-07-17T14:00:00-05:00,2024-07-17T19:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,38.29
2024-07-17T14:00:00-05:00,2024-07-17T19:00:00+00:00,2024-07-17T15:00:00-05:00,2024-07-17T20:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,42.15
2024-07-17T15:00:00-05:00,2024-07-17T20:00:00+00:00,2024-07-17T16:00:00-05:00,2024-07-17T21:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,42.27
2024-07-17T16:00:00-05:00,2024-07-17T21:00:00+00:00,2024-07-17T17:00:00-05:00,2024-07-17T22:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,48.27
2024-07-17T17:00:00-05:00,2024-07-17T22:00:00+00:00,2024-07-17T18:00:00-05:00,2024-07-17T23:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,47.91
2024-07-17T18:00:00-05:00,2024-07-17T23:00:00+00:00,2024-07-17T19:00:00-05:00,2024-07-18T00:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,42.34
2024-07-17T19:00:00-05:00,2024-07-18T00:00:00+00:00,2024-07-17T20:00:00-05:00,2024-07-18T01:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,67.37
2024-07-17T20:00:00-05:00,2024-07-18T01:00:00+00:00,2024-07-17T21:00:00-05:00,2024-07-18T02:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,66.08
2024-07-17T21:00:00-05:00,2024-07-18T02:00:00+00:00,2024-07-17T22:00:00-05:00,2024-07-18T03:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,32.24
2024-07-17T22:00:00-05:00,2024-07-18T03:00:00+00:00,2024-07-17T23:00:00-05:00,2024-07-18T04:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,25.81
2024-07-17T23:00:00-05:00,2024-07-18T04:00:00+00:00,2024-07-18T00:00:00-05:00,2024-07-18T05:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,21.14
2024-07-18T00:00:00-05:00,2024-07-18T05:00:00+00:00,2024-07-18T01:00:00-05:00,2024-07-18T06:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,23.77
2024-07-18T01:00:00-05:00,2024-07-18T06:00:00+00:00,2024-07-18T02:00:00-05:00,2024-07-18T07:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,21.51
2024-07-18T02:00:00-05:00,2024-07-18T07:00:00+00:00,2024-07-18T03:00:00-05:00,2024-07-18T08:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,19.6
2024-07-18T03:00:00-05:00,2024-07-18T08:00:00+00:00,2024-07-18T04:00:00-05:00,2024-07-18T09:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,18.36
2024-07-18T04:00:00-05:00,2024-07-18T09:00:00+00:00,2024-07-18T05:00:00-05:00,2024-07-18T10:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,18.76
2024-07-18T05:00:00-05:00,2024-07-18T10:00:00+00:00,2024-07-18T06:00:00-05:00,2024-07-18T11:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,21.37
2024-07-18T06:00:00-05:00,2024-07-18T11:00:00+00:00,2024-07-18T07:00:00-05:00,2024-07-18T12:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,23.67
2024-07-18T07:00:00-05:00,2024-07-18T12:00:00+00:00,2024-07-18T08:00:00-05:00,2024-07-18T13:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,21.36
2024-07-18T08:00:00-05:00,2024-07-18T13:00:00+00:00,2024-07-18T09:00:00-05:00,2024-07-18T14:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,17.96
2024-07-18T09:00:00-05:00,2024-07-18T14:00:00+00:00,2024-07-18T10:00:00-05:00,2024-07-18T15:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,16.8
2024-07-18T10:00:00-05:00,2024-07-18T15:00:00+00:00,2024-07-18T11:00:00-05:00,2024-07-18T16:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,18.53
2024-07-18T11:00:00-05:00,2024-07-18T16:00:00+00:00,2024-07-18T12:00:00-05:00,2024-07-18T17:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,21.21
2024-07-18T12:00:00-05:00,2024-07-18T17:00:00+00:00,2024-07-18T13:00:00-05:00,2024-07-18T18:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,22.68
2024-07-18T13:00:00-05:00,2024-07-18T18:00:00+00:00,2024-07-18T14:00:00-05:00,2024-07-18T19:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,25.14
2024-07-18T14:00:00-05:00,2024-07-18T19:00:00+00:00,2024-07-18T15:00:00-05:00,2024-07-18T20:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,23.28
2024-07-18T15:00:00-05:00,2024-07-18T20:00:00+00:00,2024-07-18T16:00:00-05:00,2024-07-18T21:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,25.49
2024-07-18T16:00:00-05:00,2024-07-18T21:00:00+00:00,2024-07-18T17:00:00-05:00,2024-07-18T22:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,25.44
2024-07-18T17:00:00-05:00,2024-07-18T22:00:00+00:00,2024-07-18T18:00:00-05:00,2024-07-18T23:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,25.0
2024-07-18T18:00:00-05:00,2024-07-18T23:00:00+00:00,2024-07-18T19:00:00-05:00,2024-07-19T00:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,25.43
2024-07-18T19:00:00-05:00,2024-07-19T00:00:00+00:00,2024-07-18T20:00:00-05:00,2024-07-19T01:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,43.04
2024-07-18T20:00:00-05:00,2024-07-19T01:00:00+00:00,2024-07-18T21:00:00-05:00,2024-07-19T02:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,45.63
2024-07-18T21:00:00-05:00,2024-07-19T02:00:00+00:00,2024-07-18T22:00:00-05:00,2024-07-19T03:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,27.13
2024-07-18T22:00:00-05:00,2024-07-19T03:00:00+00:00,2024-07-18T23:00:00-05:00,2024-07-19T04:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,22.03
2024-07-18T23:00:00-05:00,2024-07-19T04:00:00+00:00,2024-07-19T00:00:00-05:00,2024-07-19T05:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,20.16
2024-07-19T00:00:00-05:00,2024-07-19T05:00:00+00:00,2024-07-19T01:00:00-05:00,2024-07-19T06:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,18.97
2024-07-19T01:00:00-05:00,2024-07-19T06:00:00+00:00,2024-07-19T02:00:00-05:00,2024-07-19T07:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,17.32
2024-07-19T02:00:00-05:00,2024-07-19T07:00:00+00:00,2024-07-19T03:00:00-05:00,2024-07-19T08:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,15.23
2024-07-19T03:00:00-05:00,2024-07-19T08:00:00+00:00,2024-07-19T04:00:00-05:00,2024-07-19T09:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,14.88
2024-07-19T04:00:00-05:00,2024-07-19T09:00:00+00:00,2024-07-19T05:00:00-05:00,2024-07-19T10:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,15.29
2024-07-19T05:00:00-05:00,2024-07-19T10:00:00+00:00,2024-07-19T06:00:00-05:00,2024-07-19T11:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,17.05
2024-07-19T06:00:00-05:00,2024-07-19T11:00:00+00:00,2024-07-19T07:00:00-05:00,2024-07-19T12:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,17.34
2024-07-19T07:00:00-05:00,2024-07-19T12:00:00+00:00,2024-07-19T08:00:00-05:00,2024-07-19T13:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,16.39
2024-07-19T08:00:00-05:00,2024-07-19T13:00:00+00:00,2024-07-19T09:00:00-05:00,2024-07-19T14:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,14.19
2024-07-19T09:00:00-05:00,2024-07-19T14:00:00+00:00,2024-07-19T10:00:00-05:00,2024-07-19T15:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,13.61
2024-07-19T10:00:00-05:00,2024-07-19T15:00:00+00:00,2024-07-19T11:00:00-05:00,2024-07-19T16:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,15.18
2024-07-19T11:00:00-05:00,2024-07-19T16:00:00+00:00,2024-07-19T12:00:00-05:00,2024-07-19T17:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,18.61
2024-07-19T12:00:00-05:00,2024-07-19T17:00:00+00:00,2024-07-19T13:00:00-05:00,2024-07-19T18:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,22.01
2024-07-19T13:00:00-05:00,2024-07-19T18:00:00+00:00,2024-07-19T14:00:00-05:00,2024-07-19T19:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,24.36
2024-07-19T14:00:00-05:00,2024-07-19T19:00:00+00:00,2024-07-19T15:00:00-05:00,2024-07-19T20:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,25.67
2024-07-19T15:00:00-05:00,2024-07-19T20:00:00+00:00,2024-07-19T16:00:00-05:00,2024-07-19T21:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,27.97
2024-07-19T16:00:00-05:00,2024-07-19T21:00:00+00:00,2024-07-19T17:00:00-05:00,2024-07-19T22:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,30.03
2024-07-19T17:00:00-05:00,2024-07-19T22:00:00+00:00,2024-07-19T18:00:00-05:00,2024-07-19T23:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,31.72
2024-07-19T18:00:00-05:00,2024-07-19T23:00:00+00:00,2024-07-19T19:00:00-05:00,2024-07-20T00:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,30.64
2024-07-19T19:00:00-05:00,2024-07-20T00:00:00+00:00,2024-07-19T20:00:00-05:00,2024-07-20T01:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,49.18
2024-07-19T20:00:00-05:00,2024-07-20T01:00:00+00:00,2024-07-19T21:00:00-05:00,2024-07-20T02:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,44.87
2024-07-19T21:00:00-05:00,2024-07-20T02:00:00+00:00,2024-07-19T22:00:00-05:00,2024-07-20T03:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,24.63
2024-07-19T22:00:00-05:00,2024-07-20T03:00:00+00:00,2024-07-19T23:00:00-05:00,2024-07-20T04:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,22.01
2024-07-19T23:00:00-05:00,2024-07-20T04:00:00+00:00,2024-07-20T00:00:00-05:00,2024-07-20T05:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,18.64
2024-07-20T00:00:00-05:00,2024-07-20T05:00:00+00:00,2024-07-20T01:00:00-05:00,2024-07-20T06:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,15.35
2024-07-20T01:00:00-05:00,2024-07-20T06:00:00+00:00,2024-07-20T02:00:00-05:00,2024-07-20T07:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,13.51
2024-07-20T02:00:00-05:00,2024-07-20T07:00:00+00:00,2024-07-20T03:00:00-05:00,2024-07-20T08:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,11.69
2024-07-20T03:00:00-05:00,2024-07-20T08:00:00+00:00,2024-07-20T04:00:00-05:00,2024-07-20T09:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,11.36
2024-07-20T04:00:00-05:00,2024-07-20T09:00:00+00:00,2024-07-20T05:00:00-05:00,2024-07-20T10:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,11.16
2024-07-20T05:00:00-05:00,2024-07-20T10:00:00+00:00,2024-07-20T06:00:00-05:00,2024-07-20T11:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,12.34
2024-07-20T06:00:00-05:00,2024-07-20T11:00:00+00:00,2024-07-20T07:00:00-05:00,2024-07-20T12:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,15.07
2024-07-20T07:00:00-05:00,2024-07-20T12:00:00+00:00,2024-07-20T08:00:00-05:00,2024-07-20T13:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,13.1
2024-07-20T08:00:00-05:00,2024-07-20T13:00:00+00:00,2024-07-20T09:00:00-05:00,2024-07-20T14:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,9.83
2024-07-20T09:00:00-05:00,2024-07-20T14:00:00+00:00,2024-07-20T10:00:00-05:00,2024-07-20T15:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,9.63
2024-07-20T10:00:00-05:00,2024-07-20T15:00:00+00:00,2024-07-20T11:00:00-05:00,2024-07-20T16:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,13.16
2024-07-20T11:00:00-05:00,2024-07-20T16:00:00+00:00,2024-07-20T12:00:00-05:00,2024-07-20T17:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,17.88
2024-07-20T12:00:00-05:00,2024-07-20T17:00:00+00:00,2024-07-20T13:00:00-05:00,2024-07-20T18:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,25.66
2024-07-20T13:00:00-05:00,2024-07-20T18:00:00+00:00,2024-07-20T14:00:00-05:00,2024-07-20T19:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,27.46
2024-07-20T14:00:00-05:00,2024-07-20T19:00:00+00:00,2024-07-20T15:00:00-05:00,2024-07-20T20:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,28.26
2024-07-20T15:00:00-05:00,2024-07-20T20:00:00+00:00,2024-07-20T16:00:00-05:00,2024-07-20T21:00:00+00:00,HB_HOUSTON,Trading Hub,DAY_AHEAD_HOURLY,30.63
