interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,market,location,location_id,location_short_name,location_type,lmp,energy,congestion,loss
2024-06-19T03:00:00-04:00,2024-06-19T07:00:00+00:00,2024-06-19T04:00:00-04:00,2024-06-19T08:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,20.388947,20.74,0.026316,-0.377369
2024-06-19T04:00:00-04:00,2024-06-19T08:00:00+00:00,2024-06-19T05:00:00-04:00,2024-06-19T09:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,19.975263,20.3,0.099737,-0.424474
2024-06-19T05:00:00-04:00,2024-06-19T09:00:00+00:00,2024-06-19T06:00:00-04:00,2024-06-19T10:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,22.688684,23.16,0.025789,-0.497105
2024-06-19T06:00:00-04:00,2024-06-19T10:00:00+00:00,2024-06-19T07:00:00-04:00,2024-06-19T11:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,22.437105,22.84,0.124474,-0.527369
2024-06-19T07:00:00-04:00,2024-06-19T11:00:00+00:00,2024-06-19T08:00:00-04:00,2024-06-19T12:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,26.117368,26.93,0.080526,-0.893158
2024-06-19T08:00:00-04:00,2024-06-19T12:00:00+00:00,2024-06-19T09:00:00-04:00,2024-06-19T13:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,29.383158,30.44,-0.057632,-0.99921
2024-06-19T09:00:00-04:00,2024-06-19T13:00:00+00:00,2024-06-19T10:00:00-04:00,2024-06-19T14:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,31.135789,32.38,0.152895,-1.397106
2024-06-19T10:00:00-04:00,2024-06-19T14:00:00+00:00,2024-06-19T11:00:00-04:00,2024-06-19T15:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,32.280263,33.22,0.421579,-1.361316
2024-06-19T11:00:00-04:00,2024-06-19T15:00:00+00:00,2024-06-19T12:00:00-04:00,2024-06-19T16:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,37.026579,37.98,0.767368,-1.720789
2024-06-19T12:00:00-04:00,2024-06-19T16:00:00+00:00,2024-06-19T13:00:00-04:00,2024-06-19T17:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,40.960263,43.25,-0.285,-2.004737
2024-06-19T13:00:00-04:00,2024-06-19T17:00:00+00:00,2024-06-19T14:00:00-04:00,2024-06-19T18:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,42.931579,47.15,-1.973158,-2.245263
2024-06-19T14:00:00-04:00,2024-06-19T18:00:00+00:00,2024-06-19T15:00:00-04:00,2024-06-19T19:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,44.717105,51.5,-4.359211,-2.423684
2024-06-19T15:00:00-04:00,2024-06-19T19:00:00+00:00,2024-06-19T16:00:00-04:00,2024-06-19T20:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,53.138421,60.12,-4.073947,-2.907632
2024-06-19T16:00:00-04:00,2024-06-19T20:00:00+00:00,2024-06-19T17:00:00-04:00,2024-06-19T21:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,63.723158,70.56,-3.321579,-3.515263
2024-06-19T17:00:00-04:00,2024-06-19T21:00:00+00:00,2024-06-19T18:00:00-04:00,2024-06-19T22:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,66.960789,73.04,-2.331316,-3.747895
2024-06-19T18:00:00-04:00,2024-06-19T22:00:00+00:00,2024-06-19T19:00:00-04:00,2024-06-19T23:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,62.068684,66.24,-0.877632,-3.293684
2024-06-19T19:00:00-04:00,2024-06-19T23:00:00+00:00,2024-06-19T20:00:00-04:00,2024-06-20T00:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,55.377895,56.47,1.674474,-2.766579
2024-06-19T20:00:00-04:00,2024-06-20T00:00:00+00:00,2024-06-19T21:00:00-04:00,2024-06-20T01:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,45.395526,46.28,1.155263,-2.039737
2024-06-19T21:00:00-04:00,2024-06-20T01:00:00+00:00,2024-06-19T22:00:00-04:00,2024-06-20T02:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,42.446842,42.45,1.627895,-1.631053
2024-06-19T22:00:00-04:00,2024-06-20T02:00:00+00:00,2024-06-19T23:00:00-04:00,2024-06-20T03:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,34.702895,35.28,0.649474,-1.226579
2024-06-19T23:00:00-04:00,2024-06-20T03:00:00+00:00,2024-06-20T00:00:00-04:00,2024-06-20T04:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,30.927632,31.28,0.464737,-0.817105
2024-06-20T00:00:00-04:00,2024-06-20T04:00:00+00:00,2024-06-20T01:00:00-04:00,2024-06-20T05:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,26.383947,26.89,0.223421,-0.729474
2024-06-20T01:00:00-04:00,2024-06-20T05:00:00+00:00,2024-06-20T02:00:00-04:00,2024-06-20T06:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,22.142105,22.61,-0.008684,-0.459211
2024-06-20T02:00:00-04:00,2024-06-20T06:00:00+00:00,2024-06-20T03:00:00-04:00,2024-06-20T07:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,19.399211,19.75,-0.008158,-0.342631
2024-06-20T03:00:00-04:00,2024-06-20T07:00:00+00:00,2024-06-20T04:00:00-04:00,2024-06-20T08:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,18.178158,18.5,-0.023421,-0.298421
2024-06-20T04:00:00-04:00,2024-06-20T08:00:00+00:00,2024-06-20T05:00:00-04:00,2024-06-20T09:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,18.088158,18.4,-0.023421,-0.288421
2024-06-20T05:00:00-04:00,2024-06-20T09:00:00+00:00,2024-06-20T06:00:00-04:00,2024-06-20T10:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,19.944737,20.29,-0.019474,-0.325789
2024-06-20T06:00:00-04:00,2024-06-20T10:00:00+00:00,2024-06-20T07:00:00-04:00,2024-06-20T11:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,23.585789,24.09,-0.019474,-0.484737
2024-06-20T07:00:00-04:00,2024-06-20T11:00:00+00:00,2024-06-20T08:00:00-04:00,2024-06-20T12:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,25.670263,26.43,-0.128421,-0.631316
2024-06-20T08:00:00-04:00,2024-06-20T12:00:00+00:00,2024-06-20T09:00:00-04:00,2024-06-20T13:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,28.321842,29.03,0.012632,-0.72079
2024-06-20T09:00:00-04:00,2024-06-20T13:00:00+00:00,2024-06-20T10:00:00-04:00,2024-06-20T14:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,30.934737,32.54,-0.622368,-0.982895
2024-06-20T10:00:00-04:00,2024-06-20T14:00:00+00:00,2024-06-20T11:00:00-04:00,2024-06-20T15:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,37.571842,40.39,-1.304737,-1.513421
2024-06-20T11:00:00-04:00,2024-06-20T15:00:00+00:00,2024-06-20T12:00:00-04:00,2024-06-20T16:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,39.555,47.1,-5.647895,-1.897105
2024-06-20T12:00:00-04:00,2024-06-20T16:00:00+00:00,2024-06-20T13:00:00-04:00,2024-06-20T17:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,46.539474,57.61,-8.722105,-2.348421
2024-06-20T13:00:00-04:00,2024-06-20T17:00:00+00:00,2024-06-20T14:00:00-04:00,2024-06-20T18:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,53.247895,67.45,-11.367105,-2.835
2024-06-20T14:00:00-04:00,2024-06-20T18:00:00+00:00,2024-06-20T15:00:00-04:00,2024-06-20T19:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,55.586842,71.63,-12.987895,-3.055263
2024-06-20T15:00:00-04:00,2024-06-20T19:00:00+00:00,2024-06-20T16:00:00-04:00,2024-06-20T20:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,60.151579,78.35,-14.597105,-3.601316
2024-06-20T16:00:00-04:00,2024-06-20T20:00:00+00:00,2024-06-20T17:00:00-04:00,2024-06-20T21:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,71.555263,94.76,-18.773948,-4.430789
2024-06-20T17:00:00-04:00,2024-06-20T21:00:00+00:00,2024-06-20T18:00:00-04:00,2024-06-20T22:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,74.74921,100.09,-20.728948,-4.611842
2024-06-20T18:00:00-04:00,2024-06-20T22:00:00+00:00,2024-06-20T19:00:00-04:00,2024-06-20T23:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,66.541316,87.44,-16.962895,-3.935789
2024-06-20T19:00:00-04:00,2024-06-20T23:00:00+00:00,2024-06-20T20:00:00-04:00,2024-06-21T00:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,58.304473,72.67,-11.243948,-3.121579
2024-06-20T20:00:00-04:00,2024-06-21T00:00:00+00:00,2024-06-20T21:00:00-04:00,2024-06-21T01:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,48.142895,55.83,-5.563421,-2.123684
2024-06-20T21:00:00-04:00,2024-06-21T01:00:00+00:00,2024-06-20T22:00:00-04:00,2024-06-21T02:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,52.489737,54.25,0.148947,-1.90921
2024-06-20T22:00:00-04:00,2024-06-21T02:00:00+00:00,2024-06-20T23:00:00-04:00,2024-06-21T03:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,37.083158,38.05,0.172895,-1.139737
2024-06-20T23:00:00-04:00,2024-06-21T03:00:00+00:00,2024-06-21T00:00:00-04:00,2024-06-21T04:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,32.570526,33.4,-0.046579,-0.782895
2024-06-21T00:00:00-04:00,2024-06-21T04:00:00+00:00,2024-06-21T01:00:00-04:00,2024-06-21T05:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,28.002895,27.27,1.138684,-0.405789
2024-06-21T01:00:00-04:00,2024-06-21T05:00:00+00:00,2024-06-21T02:00:00-04:00,2024-06-21T06:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,22.586579,21.78,1.097632,-0.291053
2024-06-21T02:00:00-04:00,2024-06-21T06:00:00+00:00,2024-06-21T03:00:00-04:00,2024-06-21T07:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,18.445,17.94,0.688158,-0.183158
2024-06-21T03:00:00-04:00,2024-06-21T07:00:00+00:00,2024-06-21T04:00:00-04:00,2024-06-21T08:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,17.330789,16.86,0.645526,-0.174737
2024-06-21T04:00:00-04:00,2024-06-21T08:00:00+00:00,2024-06-21T05:00:00-04:00,2024-06-21T09:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,16.943684,16.47,0.656842,-0.183158
2024-06-21T05:00:00-04:00,2024-06-21T09:00:00+00:00,2024-06-21T06:00:00-04:00,2024-06-21T10:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,18.705789,18.23,0.678947,-0.203158
2024-06-21T06:00:00-04:00,2024-06-21T10:00:00+00:00,2024-06-21T07:00:00-04:00,2024-06-21T11:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,21.592895,21.04,0.833421,-0.280526
2024-06-21T07:00:00-04:00,2024-06-21T11:00:00+00:00,2024-06-21T08:00:00-04:00,2024-06-21T12:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,24.909211,25.06,0.417368,-0.568157
2024-06-21T08:00:00-04:00,2024-06-21T12:00:00+00:00,2024-06-21T09:00:00-04:00,2024-06-21T13:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,28.158421,28.61,0.343684,-0.795263
2024-06-21T09:00:00-04:00,2024-06-21T13:00:00+00:00,2024-06-21T10:00:00-04:00,2024-06-21T14:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,31.625526,32.77,-0.081053,-1.063421
2024-06-21T10:00:00-04:00,2024-06-21T14:00:00+00:00,2024-06-21T11:00:00-04:00,2024-06-21T15:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,35.115263,36.92,-0.362632,-1.442105
2024-06-21T11:00:00-04:00,2024-06-21T15:00:00+00:00,2024-06-21T12:00:00-04:00,2024-06-21T16:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,37.238158,45.96,-6.929737,-1.792105
2024-06-21T12:00:00-04:00,2024-06-21T16:00:00+00:00,2024-06-21T13:00:00-04:00,2024-06-21T17:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,43.702895,54.43,-8.375263,-2.351842
2024-06-21T13:00:00-04:00,2024-06-21T17:00:00+00:00,2024-06-21T14:00:00-04:00,2024-06-21T18:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,48.40421,65.26,-13.856053,-2.999737
2024-06-21T14:00:00-04:00,2024-06-21T18:00:00+00:00,2024-06-21T15:00:00-04:00,2024-06-21T19:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,53.052894,74.8,-18.089737,-3.657369
2024-06-21T15:00:00-04:00,2024-06-21T19:00:00+00:00,2024-06-21T16:00:00-04:00,2024-06-21T20:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,66.102368,92.39,-21.721579,-4.566053
2024-06-21T16:00:00-04:00,2024-06-21T20:00:00+00:00,2024-06-21T17:00:00-04:00,2024-06-21T21:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,80.860789,113.44,-26.889211,-5.69
2024-06-21T17:00:00-04:00,2024-06-21T21:00:00+00:00,2024-06-21T18:00:00-04:00,2024-06-21T22:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,89.676316,118.25,-22.471316,-6.102368
2024-06-21T18:00:00-04:00,2024-06-21T22:00:00+00:00,2024-06-21T19:00:00-04:00,2024-06-21T23:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,75.773158,96.4,-15.705,-4.921842
2024-06-21T19:00:00-04:00,2024-06-21T23:00:00+00:00,2024-06-21T20:00:00-04:00,2024-06-22T00:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,60.038421,70.14,-6.672105,-3.429474
2024-06-21T20:00:00-04:00,2024-06-22T00:00:00+00:00,2024-06-21T21:00:00-04:00,2024-06-22T01:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,47.471053,50.18,-0.535526,-2.173421
2024-06-21T21:00:00-04:00,2024-06-22T01:00:00+00:00,2024-06-21T22:00:00-04:00,2024-06-22T02:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,41.794474,43.41,0.205,-1.820526
2024-06-21T22:00:00-04:00,2024-06-22T02:00:00+00:00,2024-06-21T23:00:00-04:00,2024-06-22T03:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,33.203947,34.51,-0.180526,-1.125527
2024-06-21T23:00:00-04:00,2024-06-22T03:00:00+00:00,2024-06-22T00:00:00-04:00,2024-06-22T04:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,30.557895,31.59,-0.114474,-0.917631
2024-06-22T00:00:00-04:00,2024-06-22T04:00:00+00:00,2024-06-22T01:00:00-04:00,2024-06-22T05:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,28.268421,26.95,1.912105,-0.593684
2024-06-22T01:00:00-04:00,2024-06-22T05:00:00+00:00,2024-06-22T02:00:00-04:00,2024-06-22T06:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,24.806053,24.0,1.350789,-0.544736
2024-06-22T02:00:00-04:00,2024-06-22T06:00:00+00:00,2024-06-22T03:00:00-04:00,2024-06-22T07:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,21.158421,20.62,0.912368,-0.373947
2024-06-22T03:00:00-04:00,2024-06-22T07:00:00+00:00,2024-06-22T04:00:00-04:00,2024-06-22T08:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,19.768684,19.27,0.785,-0.286316
2024-06-22T04:00:00-04:00,2024-06-22T08:00:00+00:00,2024-06-22T05:00:00-04:00,2024-06-22T09:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,18.621842,18.0,0.902105,-0.280263
2024-06-22T05:00:00-04:00,2024-06-22T09:00:00+00:00,2024-06-22T06:00:00-04:00,2024-06-22T10:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,17.977105,17.4,0.889474,-0.312369
2024-06-22T06:00:00-04:00,2024-06-22T10:00:00+00:00,2024-06-22T07:00:00-04:00,2024-06-22T11:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,17.480263,16.89,0.924474,-0.334211
2024-06-22T07:00:00-04:00,2024-06-22T11:00:00+00:00,2024-06-22T08:00:00-04:00,2024-06-22T12:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,16.768421,16.51,0.73,-0.471579
2024-06-22T08:00:00-04:00,2024-06-22T12:00:00+00:00,2024-06-22T09:00:00-04:00,2024-06-22T13:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,20.915789,20.94,0.752632,-0.776843
2024-06-22T09:00:00-04:00,2024-06-22T13:00:00+00:00,2024-06-22T10:00:00-04:00,2024-06-22T14:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,26.332632,27.48,0.018684,-1.166052
2024-06-22T10:00:00-04:00,2024-06-22T14:00:00+00:00,2024-06-22T11:00:00-04:00,2024-06-22T15:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,29.532895,32.25,-1.198158,-1.518947
2024-06-22T11:00:00-04:00,2024-06-22T15:00:00+00:00,2024-06-22T12:00:00-04:00,2024-06-22T16:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,31.506842,35.38,-2.154211,-1.718947
2024-06-22T12:00:00-04:00,2024-06-22T16:00:00+00:00,2024-06-22T13:00:00-04:00,2024-06-22T17:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,33.857632,40.73,-4.785,-2.087368
2024-06-22T13:00:00-04:00,2024-06-22T17:00:00+00:00,2024-06-22T14:00:00-04:00,2024-06-22T18:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,35.978947,44.04,-5.734211,-2.326842
2024-06-22T14:00:00-04:00,2024-06-22T18:00:00+00:00,2024-06-22T15:00:00-04:00,2024-06-22T19:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,38.777368,50.47,-8.743421,-2.949211
2024-06-22T15:00:00-04:00,2024-06-22T19:00:00+00:00,2024-06-22T16:00:00-04:00,2024-06-22T20:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,49.873421,62.18,-8.396579,-3.91
2024-06-22T16:00:00-04:00,2024-06-22T20:00:00+00:00,2024-06-22T17:00:00-04:00,2024-06-22T21:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,60.138158,76.26,-11.325789,-4.796053
2024-06-22T17:00:00-04:00,2024-06-22T21:00:00+00:00,2024-06-22T18:00:00-04:00,2024-06-22T22:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,57.258421,85.77,-23.084211,-5.427368
2024-06-22T18:00:00-04:00,2024-06-22T22:00:00+00:00,2024-06-22T19:00:00-04:00,2024-06-22T23:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,59.679211,76.13,-11.611579,-4.83921
2024-06-22T19:00:00-04:00,2024-06-22T23:00:00+00:00,2024-06-22T20:00:00-04:00,2024-06-23T00:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,48.833684,61.6,-9.129737,-3.636579
2024-06-22T20:00:00-04:00,2024-06-23T00:00:00+00:00,2024-06-22T21:00:00-04:00,2024-06-23T01:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,40.222105,45.2,-2.740789,-2.237106
2024-06-22T21:00:00-04:00,2024-06-23T01:00:00+00:00,2024-06-22T22:00:00-04:00,2024-06-23T02:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,37.023947,39.28,-0.365789,-1.890264
2024-06-22T22:00:00-04:00,2024-06-23T02:00:00+00:00,2024-06-22T23:00:00-04:00,2024-06-23T03:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,32.421842,33.2,0.521053,-1.299211
2024-06-22T23:00:00-04:00,2024-06-23T03:00:00+00:00,2024-06-23T00:00:00-04:00,2024-06-23T04:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,29.737368,29.32,1.510526,-1.093158
2024-06-23T00:00:00-04:00,2024-06-23T04:00:00+00:00,2024-06-23T01:00:00-04:00,2024-06-23T05:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,26.222105,25.31,1.567895,-0.65579
2024-06-23T01:00:00-04:00,2024-06-23T05:00:00+00:00,2024-06-23T02:00:00-04:00,2024-06-23T06:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,24.727895,24.11,1.250263,-0.632368
2024-06-23T02:00:00-04:00,2024-06-23T06:00:00+00:00,2024-06-23T03:00:00-04:00,2024-06-23T07:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,22.192632,21.51,1.178947,-0.496315
2024-06-23T03:00:00-04:00,2024-06-23T07:00:00+00:00,2024-06-23T04:00:00-04:00,2024-06-23T08:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,19.839474,19.18,1.043158,-0.383684
2024-06-23T04:00:00-04:00,2024-06-23T08:00:00+00:00,2024-06-23T05:00:00-04:00,2024-06-23T09:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,18.735263,17.93,1.171316,-0.366053
2024-06-23T05:00:00-04:00,2024-06-23T09:00:00+00:00,2024-06-23T06:00:00-04:00,2024-06-23T10:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,17.926579,17.33,0.987368,-0.390789
2024-06-23T06:00:00-04:00,2024-06-23T10:00:00+00:00,2024-06-23T07:00:00-04:00,2024-06-23T11:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,17.795,17.04,1.111053,-0.356053
2024-06-23T07:00:00-04:00,2024-06-23T11:00:00+00:00,2024-06-23T08:00:00-04:00,2024-06-23T12:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,18.002105,17.75,0.600526,-0.348421
2024-06-23T08:00:00-04:00,2024-06-23T12:00:00+00:00,2024-06-23T09:00:00-04:00,2024-06-23T13:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,22.823421,22.93,0.570526,-0.677105
2024-06-23T09:00:00-04:00,2024-06-23T13:00:00+00:00,2024-06-23T10:00:00-04:00,2024-06-23T14:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,28.114474,28.75,0.293947,-0.929473
2024-06-23T10:00:00-04:00,2024-06-23T14:00:00+00:00,2024-06-23T11:00:00-04:00,2024-06-23T15:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,29.118684,31.71,-0.924474,-1.666842
2024-06-23T11:00:00-04:00,2024-06-23T15:00:00+00:00,2024-06-23T12:00:00-04:00,2024-06-23T16:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,31.532632,35.46,-1.884474,-2.042894
