interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,market,location,location_type,pnode,lmp,energy,congestion,loss
2015-01-01T05:00:00-06:00,2015-01-01T11:00:00+00:00,2015-01-01T06:00:00-06:00,2015-01-01T12:00:00+00:00,DAY_AHEAD_HOURLY,SPPNORTH_HUB,Hub,SPPNORTH_H,21.84,24.16,-0.74,-1.57
2015-01-01T05:00:00-06:00,2015-01-01T11:00:00+00:00,2015-01-01T06:00:00-06:00,2015-01-01T12:00:00+00:00,DAY_AHEAD_HOURLY,SPPSOUTH_HUB,Hub,SPPSOUTH_H,24.26,24.16,-0.68,0.77
2015-01-01T06:00:00-06:00,2015-01-01T12:00:00+00:00,2015-01-01T07:00:00-06:00,2015-01-01T13:00:00+00:00,DAY_AHEAD_HOURLY,SPPNORTH_HUB,Hub,SPPNORTH_H,23.03,25.17,-0.65,-1.49
2015-01-01T06:00:00-06:00,2015-01-01T12:00:00+00:00,2015-01-01T07:00:00-06:00,2015-01-01T13:00:00+00:00,DAY_AHEAD_HOURLY,SPPSOUTH_HUB,Hub,SPPSOUTH_H,25.26,25.17,-0.62,0.71
2015-01-01T07:00:00-06:00,2015-01-01T13:00:00+00:00,2015-01-01T08:00:00-06:00,2015-01-01T14:00:00+00:00,DAY_AHEAD_HOURLY,SPPNORTH_HUB,Hub,SPPNORTH_H,22.9,25.95,-1.55,-1.51
2015-01-01T07:00:00-06:00,2015-01-01T13:00:00+00:00,2015-01-01T08:00:00-06:00,2015-01-01T14:00:00+00:00,DAY_AHEAD_HOURLY,SPPSOUTH_HUB,Hub,SPPSOUTH_H,26.91,25.95,0.26,0.7
2015-01-01T08:00:00-06:00,2015-01-01T14:00:00+00:00,2015-01-01T09:00:00-06:00,2015-01-01T15:00:00+00:00,DAY_AHEAD_HOURLY,SPPNORTH_HUB,Hub,SPPNORTH_H,23.75,28.18,-2.74,-1.69
2015-01-01T08:00:00-06:00,2015-01-01T14:00:00+00:00,2015-01-01T09:00:00-06:00,2015-01-01T15:00:00+00:00,DAY_AHEAD_HOURLY,SPPSOUTH_HUB,Hub,SPPSOUTH_H,27.52,28.18,-1.43,0.77
2015-01-01T09:00:00-06:00,2015-01-01T15:00:00+00:00,2015-01-01T10:00:00-06:00,2015-01-01T16:00:00+00:00,DAY_AHEAD_HOURLY,SPPNORTH_HUB,Hub,SPPNORTH_H,25.13,29.2,-2.32,-1.75
2015-01-01T09:00:00-06:00,2015-01-01T15:00:00+00:00,2015-01-01T10:00:00-06:00,2015-01-01T16:00:00+00:00,DAY_AHEAD_HOURLY,SPPSOUTH_HUB,Hub,SPPSOUTH_H,29.05,29.2,-0.94,0.79
2015-01-01T10:00:00-06:00,2015-01-01T16:00:00+00:00,2015-01-01T11:00:00-06:00,2015-01-01T17:00:00+00:00,DAY_AHEAD_HOURLY,SPPNORTH_HUB,Hub,SPPNORTH_H,24.63,27.63,-1.54,-1.47
2015-01-01T10:00:00-06:00,2015-01-01T16:00:00+00:00,2015-01-01T11:00:00-06:00,2015-01-01T17:00:00+00:00,DAY_AHEAD_HOURLY,SPPSOUTH_HUB,Hub,SPPSOUTH_H,28.35,27.63,-0.1,0.82
2015-01-01T11:00:00-06:00,2015-01-01T17:00:00+00:00,2015-01-01T12:00:00-06:00,2015-01-01T18:00:00+00:00,DAY_AHEAD_HOURLY,SPPNORTH_HUB,Hub,SPPNORTH_H,24.09,26.27,-0.77,-1.42
2015-01-01T11:00:00-06:00,2015-01-01T17:00:00+00:00,2015-01-01T12:00:00-06:00,2015-01-01T18:00:00+00:00,DAY_AHEAD_HOURLY,SPPSOUTH_HUB,Hub,SPPSOUTH_H,26.35,26.27,-0.77,0.86
2015-01-01T12:00:00-06:00,2015-01-01T18:00:00+00:00,2015-01-01T13:00:00-06:00,2015-01-01T19:00:00+00:00,DAY_AHEAD_HOURLY,SPPNORTH_HUB,Hub,SPPNORTH_H,23.48,25.59,-0.78,-1.33
2015-01-01T12:00:00-06:00,2015-01-01T18:00:00+00:00,2015-01-01T13:00:00-06:00,2015-01-01T19:00:00+00:00,DAY_AHEAD_HOURLY,SPPSOUTH_HUB,Hub,SPPSOUTH_H,26.72,25.59,0.32,0.82
2015-01-01T13:00:00-06:00,2015-01-01T19:00:00+00:00,2015-01-01T14:00:00-06:00,2015-01-01T20:00:00+00:00,DAY_AHEAD_HOURLY,SPPNORTH_HUB,Hub,SPPNORTH_H,22.96,24.97,-0.79,-1.22
2015-01-01T13:00:00-06:00,2015-01-01T19:00:00+00:00,2015-01-01T14:00:00-06:00,2015-01-01T20:00:00+00:00,DAY_AHEAD_HOURLY,SPPSOUTH_HUB,Hub,SPPSOUTH_H,25.71,24.97,0.08,0.66
2015-01-01T14:00:00-06:00,2015-01-01T20:00:00+00:00,2015-01-01T15:00:00-06:00,2015-01-01T21:00:00+00:00,DAY_AHEAD_HOURLY,SPPNORTH_HUB,Hub,SPPNORTH_H,22.33,24.21,-0.87,-1.01
2015-01-01T14:00:00-06:00,2015-01-01T20:00:00+00:00,2015-01-01T15:00:00-06:00,2015-01-01T21:00:00+00:00,DAY_AHEAD_HOURLY,SPPSOUTH_HUB,Hub,SPPSOUTH_H,24.85,24.21,-0.01,0.65
2015-01-01T15:00:00-06:00,2015-01-01T21:00:00+00:00,2015-01-01T16:00:00-06:00,2015-01-01T22:00:00+00:00,DAY_AHEAD_HOURLY,SPPNORTH_HUB,Hub,SPPNORTH_H,22.21,24.32,-1.16,-0.96
2015-01-01T15:00:00-06:00,2015-01-01T21:00:00+00:00,2015-01-01T16:00:00-06:00,2015-01-01T22:00:00+00:00,DAY_AHEAD_HOURLY,SPPSOUTH_HUB,Hub,SPPSOUTH_H,25.09,24.32,0.09,0.68
2015-01-01T16:00:00-06:00,2015-01-01T22:00:00+00:00,2015-01-01T17:00:00-06:00,2015-01-01T23:00:00+00:00,DAY_AHEAD_HOURLY,SPPNORTH_HUB,Hub,SPPNORTH_H,24.08,26.25,-1.22,-0.95
2015-01-01T16:00:00-06:00,2015-01-01T22:00:00+00:00,2015-01-01T17:00:00-06:00,2015-01-01T23:00:00+00:00,DAY_AHEAD_HOURLY,SPPSOUTH_HUB,Hub,SPPSOUTH_H,25.66,26.25,-1.23,0.64
2015-01-01T17:00:00-06:00,2015-01-01T23:00:00+00:00,2015-01-01T18:00:00-06:00,2015-01-02T00:00:00+00:00,DAY_AHEAD_HOURLY,SPPNORTH_HUB,Hub,SPPNORTH_H,30.58,33.03,-1.32,-1.13
2015-01-01T17:00:00-06:00,2015-01-01T23:00:00+00:00,2015-01-01T18:00:00-06:00,2015-01-02T00:00:00+00:00,DAY_AHEAD_HOURLY,SPPSOUTH_HUB,Hub,SPPSOUTH_H,34.68,33.03,0.82,0.83
2015-01-01T18:00:00-06:00,2015-01-02T00:00:00+00:00,2015-01-01T19:00:00-06:00,2015-01-02T01:00:00+00:00,DAY_AHEAD_HOURLY,SPPNORTH_HUB,Hub,SPPNORTH_H,26.77,29.97,-2.07,-1.14
2015-01-01T18:00:00-06:00,2015-01-02T00:00:00+00:00,2015-01-01T19:00:00-06:00,2015-01-02T01:00:00+00:00,DAY_AHEAD_HOURLY,SPPSOUTH_HUB,Hub,SPPSOUTH_H,28.73,29.97,-2.09,0.85
2015-01-01T19:00:00-06:00,2015-01-02T01:00:00+00:00,2015-01-01T20:00:00-06:00,2015-01-02T02:00:00+00:00,DAY_AHEAD_HOURLY,SPPNORTH_HUB,Hub,SPPNORTH_H,25.03,28.87,-2.61,-1.23
2015-01-01T19:00:00-06:00,2015-01-02T01:00:00+00:00,2015-01-01T20:00:00-06:00,2015-01-02T02:00:00+00:00,DAY_AHEAD_HOURLY,SPPSOUTH_HUB,Hub,SPPSOUTH_H,27.03,28.87,-2.64,0.79
2015-01-01T20:00:00-06:00,2015-01-02T02:00:00+00:00,2015-01-01T21:00:00-06:00,2015-01-02T03:00:00+00:00,DAY_AHEAD_HOURLY,SPPNORTH_HUB,Hub,SPPNORTH_H,23.94,28.07,-2.65,-1.48
2015-01-01T20:00:00-06:00,2015-01-02T02:00:00+00:00,2015-01-01T21:00:00-06:00,2015-01-02T03:00:00+00:00,DAY_AHEAD_HOURLY,SPPSOUTH_HUB,Hub,SPPSOUTH_H,26.15,28.07,-2.68,0.76
2015-01-01T21:00:00-06:00,2015-01-02T03:00:00+00:00,2015-01-01T22:00:00-06:00,2015-01-02T04:00:00+00:00,DAY_AHEAD_HOURLY,SPPNORTH_HUB,Hub,SPPNORTH_H,22.49,25.42,-1.62,-1.3
2015-01-01T21:00:00-06:00,2015-01-02T03:00:00+00:00,2015-01-01T22:00:00-06:00,2015-01-02T04:00:00+00:00,DAY_AHEAD_HOURLY,SPPSOUTH_HUB,Hub,SPPSOUTH_H,26.03,25.42,-0.05,0.67
2015-01-01T22:00:00-06:00,2015-01-02T04:00:00+00:00,2015-01-01T23:00:00-06:00,2015-01-02T05:00:00+00:00,DAY_AHEAD_HOURLY,SPPNORTH_HUB,Hub,SPPNORTH_H,21.06,24.68,-2.22,-1.4
2015-01-01T22:00:00-06:00,2015-01-02T04:00:00+00:00,2015-01-01T23:00:00-06:00,2015-01-02T05:00:00+00:00,DAY_AHEAD_HOURLY,SPPSOUTH_HUB,Hub,SPPSOUTH_H,26.8,24.68,1.29,0.82
2015-01-01T23:00:00-06:00,2015-01-02T05:00:00+00:00,2015-01-02T00:00:00-06:00,2015-01-02T06:00:00+00:00,DAY_AHEAD_HOURLY,SPPNORTH_HUB,Hub,SPPNORTH_H,19.53,23.52,-2.63,-1.36
2015-01-01T23:00:00-06:00,2015-01-02T05:00:00+00:00,2015-01-02T00:00:00-06:00,2015-01-02T06:00:00+00:00,DAY_AHEAD_HOURLY,SPPSOUTH_HUB,Hub,SPPSOUTH_H,26.74,23.52,2.58,0.63
2015-01-02T00:00:00-06:00,2015-01-02T06:00:00+00:00,2015-01-02T01:00:00-06:00,2015-01-02T07:00:00+00:00,DAY_AHEAD_HOURLY,SPPNORTH_HUB,Hub,SPPNORTH_H,21.61,23.86,-1.24,-1.0
2015-01-02T00:00:00-06:00,2015-01-02T06:00:00+00:00,2015-01-02T01:00:00-06:00,2015-01-02T07:00:00+00:00,DAY_AHEAD_HOURLY,SPPSOUTH_HUB,Hub,SPPSOUTH_H,23.25,23.86,-1.25,0.64
2015-01-02T01:00:00-06:00,2015-01-02T07:00:00+00:00,2015-01-02T02:00:00-06:00,2015-01-02T08:00:00+00:00,DAY_AHEAD_HOURLY,SPPNORTH_HUB,Hub,SPPNORTH_H,21.23,23.31,-0.99,-1.09
2015-01-02T01:00:00-06:00,2015-01-02T07:00:00+00:00,2015-01-02T02:00:00-06:00,2015-01-02T08:00:00+00:00,DAY_AHEAD_HOURLY,SPPSOUTH_HUB,Hub,SPPSOUTH_H,23.21,23.31,-0.99,0.89
2015-01-02T02:00:00-06:00,2015-01-02T08:00:00+00:00,2015-01-02T03:00:00-06:00,2015-01-02T09:00:00+00:00,DAY_AHEAD_HOURLY,SPPNORTH_HUB,Hub,SPPNORTH_H,21.24,23.36,-1.1,-1.02
2015-01-02T02:00:00-06:00,2015-01-02T08:00:00+00:00,2015-01-02T03:00:00-06:00,2015-01-02T09:00:00+00:00,DAY_AHEAD_HOURLY,SPPSOUTH_HUB,Hub,SPPSOUTH_H,23.87,23.36,-0.4,0.91
2015-01-02T03:00:00-06:00,2015-01-02T09:00:00+00:00,2015-01-02T04:00:00-06:00,2015-01-02T10:00:00+00:00,DAY_AHEAD_HOURLY,SPPNORTH_HUB,Hub,SPPNORTH_H,21.27,23.29,-1.07,-0.95
2015-01-02T03:00:00-06:00,2015-01-02T09:00:00+00:00,2015-01-02T04:00:00-06:00,2015-01-02T10:00:00+00:00,DAY_AHEAD_HOURLY,SPPSOUTH_HUB,Hub,SPPSOUTH_H,23.94,23.29,-0.25,0.9
2015-01-02T04:00:00-06:00,2015-01-02T10:00:00+00:00,2015-01-02T05:00:00-06:00,2015-01-02T11:00:00+00:00,DAY_AHEAD_HOURLY,SPPNORTH_HUB,Hub,SPPNORTH_H,21.76,23.57,-0.98,-0.84
2015-01-02T04:00:00-06:00,2015-01-02T10:00:00+00:00,2015-01-02T05:00:00-06:00,2015-01-02T11:00:00+00:00,DAY_AHEAD_HOURLY,SPPSOUTH_HUB,Hub,SPPSOUTH_H,23.51,23.57,-0.86,0.8
2015-01-02T05:00:00-06:00,2015-01-02T11:00:00+00:00,2015-01-02T06:00:00-06:00,2015-01-02T12:00:00+00:00,DAY_AHEAD_HOURLY,SPPNORTH_HUB,Hub,SPPNORTH_H,23.22,24.98,-1.01,-0.75
2015-01-02T05:00:00-06:00,2015-01-02T11:00:00+00:00,2015-01-02T06:00:00-06:00,2015-01-02T12:00:00+00:00,DAY_AHEAD_HOURLY,SPPSOUTH_HUB,Hub,SPPSOUTH_H,24.7,24.98,-1.0,0.72
2015-01-02T06:00:00-06:00,2015-01-02T12:00:00+00:00,2015-01-02T07:00:00-06:00,2015-01-02T13:00:00+00:00,DAY_AHEAD_HOURLY,SPPNORTH_HUB,Hub,SPPNORTH_H,25.1,26.22,-0.8,-0.32
2015-01-02T06:00:00-06:00,2015-01-02T12:00:00+00:00,2015-01-02T07:00:00-06:00,2015-01-02T13:00:00+00:00,DAY_AHEAD_HOURLY,SPPSOUTH_HUB,Hub,SPPSOUTH_H,25.85,26.22,-0.81,0.45
2015-01-02T07:00:00-06:00,2015-01-02T13:00:00+00:00,2015-01-02T08:00:00-06:00,2015-01-02T14:00:00+00:00,DAY_AHEAD_HOURLY,SPPNORTH_HUB,Hub,SPPNORTH_H,26.48,27.61,-0.96,-0.16
2015-01-02T07:00:00-06:00,2015-01-02T13:00:00+00:00,2015-01-02T08:00:00-06:00,2015-01-02T14:00:00+00:00,DAY_AHEAD_HOURLY,SPPSOUTH_HUB,Hub,SPPSOUTH_H,27.04,27.61,-0.97,0.41
2015-01-02T08:00:00-06:00,2015-01-02T14:00:00+00:00,2015-01-02T09:00:00-06:00,2015-01-02T15:00:00+00:00,DAY_AHEAD_HOURLY,SPPNORTH_HUB,Hub,SPPNORTH_H,30.5,31.75,-0.97,-0.27
2015-01-02T08:00:00-06:00,2015-01-02T14:00:00+00:00,2015-01-02T09:00:00-06:00,2015-01-02T15:00:00+00:00,DAY_AHEAD_HOURLY,SPPSOUTH_HUB,Hub,SPPSOUTH_H,31.3,31.75,-0.99,0.54
2015-01-02T09:00:00-06:00,2015-01-02T15:00:00+00:00,2015-01-02T10:00:00-06:00,2015-01-02T16:00:00+00:00,DAY_AHEAD_HOURLY,SPPNORTH_HUB,Hub,SPPNORTH_H,31.63,32.7,-0.92,-0.15
2015-01-02T09:00:00-06:00,2015-01-02T15:00:00+00:00,2015-01-02T10:00:00-06:00,2015-01-02T16:00:00+00:00,DAY_AHEAD_HOURLY,SPPSOUTH_HUB,Hub,SPPSOUTH_H,32.23,32.7,-0.93,0.46
2015-01-02T10:00:00-06:00,2015-01-02T16:00:00+00:00,2015-01-02T11:00:00-06:00,2015-01-02T17:00:00+00:00,DAY_AHEAD_HOURLY,SPPNORTH_HUB,Hub,SPPNORTH_H,31.8,32.92,-0.75,-0.37
2015-01-02T10:00:00-06:00,2015-01-02T16:00:00+00:00,2015-01-02T11:00:00-06:00,2015-01-02T17:00:00+00:00,DAY_AHEAD_HOURLY,SPPSOUTH_HUB,Hub,SPPSOUTH_H,32.7,32.92,-0.75,0.54
2015-01-02T11:00:00-06:00,2015-01-02T17:00:00+00:00,2015-01-02T12:00:00-06:00,2015-01-02T18:00:00+00:00,DAY_AHEAD_HOURLY,SPPNORTH_HUB,Hub,SPPNORTH_H,31.04,32.15,-0.67,-0.44
2015-01-02T11:00:00-06:00,2015-01-02T17:00:00+00:00,2015-01-02T12:00:00-06:00,2015-01-02T18:00:00+00:00,DAY_AHEAD_HOURLY,SPPSOUTH_HUB,Hub,SPPSOUTH_H,32.01,32.15,-0.67,0.54
2015-01-02T12:00:00-06:00,2015-01-02T18:00:00+00:00,2015-01-02T13:00:00-06:00,2015-01-02T19:00:00+00:00,DAY_AHEAD_HOURLY,SPPNORTH_HUB,Hub,SPPNORTH_H,30.15,30.94,-0.25,-0.54
2015-01-02T12:00:00-06:00,2015-01-02T18:00:00+00:00,2015-01-02T13:00:00-06:00,2015-01-02T19:00:00+00:00,DAY_AHEAD_HOURLY,SPPSOUTH_HUB,Hub,SPPSOUTH_H,31.19,30.94,-0.25,0.51
2015-01-02T13:00:00-06:00,2015-01-02T19:00:00+00:00,2015-01-02T14:00:00-06:00,2015-01-02T20:00:00+00:00,DAY_AHEAD_HOURLY,SPPNORTH_HUB,Hub,SPPNORTH_H,25.72,26.37,-0.29,-0.37
2015-01-02T13:00:00-06:00,2015-01-02T19:00:00+00:00,2015-01-02T14:00:00-06:00,2015-01-02T20:00:00+00:00,DAY_AHEAD_HOURLY,SPPSOUTH_HUB,Hub,SPPSOUTH_H,26.58,26.37,-0.25,0.46
2015-01-02T14:00:00-06:00,2015-01-02T20:00:00+00:00,2015-01-02T15:00:00-06:00,2015-01-02T21:00:00+00:00,DAY_AHEAD_HOURLY,SPPNORTH_HUB,Hub,SPPNORTH_H,25.11,25.82,-0.32,-0.39
2015-01-02T14:00:00-06:00,2015-01-02T20:00:00+00:00,2015-01-02T15:00:00-06:00,2015-01-02T21:00:00+00:00,DAY_AHEAD_HOURLY,SPPSOUTH_HUB,Hub,SPPSOUTH_H,26.0,25.82,-0.32,0.51
2015-01-02T15:00:00-06:00,2015-01-02T21:00:00+00:00,2015-01-02T16:00:00-06:00,2015-01-02T22:00:00+00:00,DAY_AHEAD_HOURLY,SPPNORTH_HUB,Hub,SPPNORTH_H,24.94,25.69,-0.35,-0.4
2015-01-02T15:00:00-06:00,2015-01-02T21:00:00+00:00,2015-01-02T16:00:00-06:00,2015-01-02T22:00:00+00:00,DAY_AHEAD_HOURLY,SPPSOUTH_HUB,Hub,SPPSOUTH_H,25.89,25.69,-0.28,0.49
2015-01-02T16:00:00-06:00,2015-01-02T22:00:00+00:00,2015-01-02T17:00:00-06:00,2015-01-02T23:00:00+00:00,DAY_AHEAD_HOURLY,SPPNORTH_HUB,Hub,SPPNORTH_H,25.68,26.34,-0.33,-0.32
2015-01-02T16:00:00-06:00,2015-01-02T22:00:00+00:00,2015-01-02T17:00:00-06:00,2015-01-02T23:00:00+00:00,DAY_AHEAD_HOURLY,SPPSOUTH_HUB,Hub,SPPSOUTH_H,26.54,26.34,-0.21,0.41
2015-01-02T17:00:00-06:00,2015-01-02T23:00:00+00:00,2015-01-02T18:00:00-06:00,2015-01-03T00:00:00+00:00,DAY_AHEAD_HOURLY,SPPNORTH_HUB,Hub,SPPNORTH_H,31.79,32.36,-0.15,-0.42
2015-01-02T17:00:00-06:00,2015-01-02T23:00:00+00:00,2015-01-02T18:00:00-06:00,2015-01-03T00:00:00+00:00,DAY_AHEAD_HOURLY,SPPSOUTH_HUB,Hub,SPPSOUTH_H,34.3,32.36,1.48,0.46
2015-01-02T18:00:00-06:00,2015-01-03T00:00:00+00:00,2015-01-02T19:00:00-06:00,2015-01-03T01:00:00+00:00,DAY_AHEAD_HOURLY,SPPNORTH_HUB,Hub,SPPNORTH_H,30.77,31.45,-0.22,-0.45
2015-01-02T18:00:00-06:00,2015-01-03T00:00:00+00:00,2015-01-02T19:00:00-06:00,2015-01-03T01:00:00+00:00,DAY_AHEAD_HOURLY,SPPSOUTH_HUB,Hub,SPPSOUTH_H,31.78,31.45,-0.22,0.55
2015-01-02T19:00:00-06:00,2015-01-03T01:00:00+00:00,2015-01-02T20:00:00-06:00,2015-01-03T02:00:00+00:00,DAY_AHEAD_HOURLY,SPPNORTH_HUB,Hub,SPPNORTH_H,26.3,27.26,-0.5,-0.46
2015-01-02T19:00:00-06:00,2015-01-03T01:00:00+00:00,2015-01-02T20:00:00-06:00,2015-01-03T02:00:00+00:00,DAY_AHEAD_HOURLY,SPPSOUTH_HUB,Hub,SPPSOUTH_H,27.26,27.26,-0.51,0.5
2015-01-02T20:00:00-06:00,2015-01-03T02:00:00+00:00,2015-01-02T21:00:00-06:00,2015-01-03T03:00:00+00:00,DAY_AHEAD_HOURLY,SPPNORTH_HUB,Hub,SPPNORTH_H,25.44,26.09,-0.29,-0.36
2015-01-02T20:00:00-06:00,2015-01-03T02:00:00+00:00,2015-01-02T21:00:00-06:00,2015-01-03T03:00:00+00:00,DAY_AHEAD_HOURLY,SPPSOUTH_HUB,Hub,SPPSOUTH_H,26.29,26.09,-0.3,0.5
2015-01-02T21:00:00-06:00,2015-01-03T03:00:00+00:00,2015-01-02T22:00:00-06:00,2015-01-03T04:00:00+00:00,DAY_AHEAD_HOURLY,SPPNORTH_HUB,Hub,SPPNORTH_H,24.93,25.55,-0.32,-0.3
2015-01-02T21:00:00-06:00,2015-01-03T03:00:00+00:00,2015-01-02T22:00:00-06:00,2015-01-03T04:00:00+00:00,DAY_AHEAD_HOURLY,SPPSOUTH_HUB,Hub,SPPSOUTH_H,25.8,25.55,-0.32,0.56
2015-01-02T22:00:00-06:00,2015-01-03T04:00:00+00:00,2015-01-02T23:00:00-06:00,2015-01-03T05:00:00+00:00,DAY_AHEAD_HOURLY,SPPNORTH_HUB,Hub,SPPNORTH_H,23.32,24.37,-0.43,-0.62
2015-01-02T22:00:00-06:00,2015-01-03T04:00:00+00:00,2015-01-02T23:00:00-06:00,2015-01-03T05:00:00+00:00,DAY_AHEAD_HOURLY,SPPSOUTH_HUB,Hub,SPPSOUTH_H,24.82,24.37,-0.41,0.85
2015-01-02T23:00:00-06:00,2015-01-03T05:00:00+00:00,2015-01-03T00:00:00-06:00,2015-01-03T06:00:00+00:00,DAY_AHEAD_HOURLY,SPPNORTH_HUB,Hub,SPPNORTH_H,20.69,22.6,-1.06,-0.85
2015-01-02T23:00:00-06:00,2015-01-03T05:00:00+00:00,2015-01-03T00:00:00-06:00,2015-01-03T06:00:00+00:00,DAY_AHEAD_HOURLY,SPPSOUTH_HUB,Hub,SPPSOUTH_H,24.1,22.6,0.69,0.81
2015-01-03T00:00:00-06:00,2015-01-03T06:00:00+00:00,2015-01-03T01:00:00-06:00,2015-01-03T07:00:00+00:00,DAY_AHEAD_HOURLY,SPPNORTH_HUB,Hub,SPPNORTH_H,17.55,24.93,-5.11,-2.27
2015-01-03T00:00:00-06:00,2015-01-03T06:00:00+00:00,2015-01-03T01:00:00-06:00,2015-01-03T07:00:00+00:00,DAY_AHEAD_HOURLY,SPPSOUTH_HUB,Hub,SPPSOUTH_H,27.78,24.93,1.7,1.16
2015-01-03T01:00:00-06:00,2015-01-03T07:00:00+00:00,2015-01-03T02:00:00-06:00,2015-01-03T08:00:00+00:00,DAY_AHEAD_HOURLY,SPPNORTH_HUB,Hub,SPPNORTH_H,17.34,24.77,-5.15,-2.28
2015-01-03T01:00:00-06:00,2015-01-03T07:00:00+00:00,2015-01-03T02:00:00-06:00,2015-01-03T08:00:00+00:00,DAY_AHEAD_HOURLY,SPPSOUTH_HUB,Hub,SPPSOUTH_H,27.77,24.77,1.99,1.01
