interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,market,location,location_type,lmp,energy,congestion,loss
2024-07-10T17:00:00-04:00,2024-07-10T21:00:00+00:00,2024-07-10T18:00:00-04:00,2024-07-10T22:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,126.31,69.9,47.88,8.53
2024-07-10T18:00:00-04:00,2024-07-10T22:00:00+00:00,2024-07-10T19:00:00-04:00,2024-07-10T23:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,100.0,68.76,23.13,8.11
2024-07-10T19:00:00-04:00,2024-07-10T23:00:00+00:00,2024-07-10T20:00:00-04:00,2024-07-11T00:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,76.37,58.24,11.49,6.64
2024-07-10T20:00:00-04:00,2024-07-11T00:00:00+00:00,2024-07-10T21:00:00-04:00,2024-07-11T01:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,66.86,54.739999999999995,6.53,5.59
2024-07-10T21:00:00-04:00,2024-07-11T01:00:00+00:00,2024-07-10T22:00:00-04:00,2024-07-11T02:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,57.57,49.58,2.79,5.2
2024-07-10T22:00:00-04:00,2024-07-11T02:00:00+00:00,2024-07-10T23:00:00-04:00,2024-07-11T03:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,47.0,42.3,-0.0,4.7
2024-07-10T23:00:00-04:00,2024-07-11T03:00:00+00:00,2024-07-11T00:00:00-04:00,2024-07-11T04:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,41.99,37.19,0.49,4.31
2024-07-11T00:00:00-04:00,2024-07-11T04:00:00+00:00,2024-07-11T01:00:00-04:00,2024-07-11T05:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,41.06,36.59,0.45,4.02
2024-07-11T01:00:00-04:00,2024-07-11T05:00:00+00:00,2024-07-11T02:00:00-04:00,2024-07-11T06:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,35.57,32.029999999999994,0.02,3.52
2024-07-11T02:00:00-04:00,2024-07-11T06:00:00+00:00,2024-07-11T03:00:00-04:00,2024-07-11T07:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,34.78,31.44,0.2,3.14
2024-07-11T03:00:00-04:00,2024-07-11T07:00:00+00:00,2024-07-11T04:00:00-04:00,2024-07-11T08:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,33.33,30.229999999999997,0.05,3.05
2024-07-11T04:00:00-04:00,2024-07-11T08:00:00+00:00,2024-07-11T05:00:00-04:00,2024-07-11T09:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,33.33,30.169999999999998,0.2,2.96
2024-07-11T05:00:00-04:00,2024-07-11T09:00:00+00:00,2024-07-11T06:00:00-04:00,2024-07-11T10:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,35.28,32.09,0.11,3.08
2024-07-11T06:00:00-04:00,2024-07-11T10:00:00+00:00,2024-07-11T07:00:00-04:00,2024-07-11T11:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,36.56,33.06,-0.0,3.5
2024-07-11T07:00:00-04:00,2024-07-11T11:00:00+00:00,2024-07-11T08:00:00-04:00,2024-07-11T12:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,41.03,36.080000000000005,0.8,4.15
2024-07-11T08:00:00-04:00,2024-07-11T12:00:00+00:00,2024-07-11T09:00:00-04:00,2024-07-11T13:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,42.98,38.55,-0.0,4.43
2024-07-11T09:00:00-04:00,2024-07-11T13:00:00+00:00,2024-07-11T10:00:00-04:00,2024-07-11T14:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,45.54,40.349999999999994,0.59,4.6
2024-07-11T10:00:00-04:00,2024-07-11T14:00:00+00:00,2024-07-11T11:00:00-04:00,2024-07-11T15:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,48.31,43.370000000000005,-0.0,4.94
2024-07-11T11:00:00-04:00,2024-07-11T15:00:00+00:00,2024-07-11T12:00:00-04:00,2024-07-11T16:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,55.79,50.309999999999995,-0.15,5.63
2024-07-11T12:00:00-04:00,2024-07-11T16:00:00+00:00,2024-07-11T13:00:00-04:00,2024-07-11T17:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,61.61,53.94,1.52,6.15
2024-07-11T13:00:00-04:00,2024-07-11T17:00:00+00:00,2024-07-11T14:00:00-04:00,2024-07-11T18:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,68.56,56.75,5.57,6.24
2024-07-11T14:00:00-04:00,2024-07-11T18:00:00+00:00,2024-07-11T15:00:00-04:00,2024-07-11T19:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,74.47,63.47,3.89,7.11
2024-07-11T15:00:00-04:00,2024-07-11T19:00:00+00:00,2024-07-11T16:00:00-04:00,2024-07-11T20:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,95.9,75.56000000000002,11.35,8.99
2024-07-11T16:00:00-04:00,2024-07-11T20:00:00+00:00,2024-07-11T17:00:00-04:00,2024-07-11T21:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,94.63,79.74,5.17,9.72
2024-07-11T17:00:00-04:00,2024-07-11T21:00:00+00:00,2024-07-11T18:00:00-04:00,2024-07-11T22:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,116.08,98.42,5.66,12.0
2024-07-11T18:00:00-04:00,2024-07-11T22:00:00+00:00,2024-07-11T19:00:00-04:00,2024-07-11T23:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,97.73,88.22000000000001,-0.37,9.88
2024-07-11T19:00:00-04:00,2024-07-11T23:00:00+00:00,2024-07-11T20:00:00-04:00,2024-07-12T00:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,69.87,63.120000000000005,0.18,6.57
2024-07-11T20:00:00-04:00,2024-07-12T00:00:00+00:00,2024-07-11T21:00:00-04:00,2024-07-12T01:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,64.0,57.06999999999999,1.45,5.48
2024-07-11T21:00:00-04:00,2024-07-12T01:00:00+00:00,2024-07-11T22:00:00-04:00,2024-07-12T02:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,58.81,48.43000000000001,5.3,5.08
2024-07-11T22:00:00-04:00,2024-07-12T02:00:00+00:00,2024-07-11T23:00:00-04:00,2024-07-12T03:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,46.52,42.1,-0.04,4.46
2024-07-11T23:00:00-04:00,2024-07-12T03:00:00+00:00,2024-07-12T00:00:00-04:00,2024-07-12T04:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,41.75,37.589999999999996,0.02,4.14
2024-07-12T00:00:00-04:00,2024-07-12T04:00:00+00:00,2024-07-12T01:00:00-04:00,2024-07-12T05:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,34.56,31.51,-0.0,3.05
2024-07-12T01:00:00-04:00,2024-07-12T05:00:00+00:00,2024-07-12T02:00:00-04:00,2024-07-12T06:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,31.16,28.51,-0.0,2.65
2024-07-12T02:00:00-04:00,2024-07-12T06:00:00+00:00,2024-07-12T03:00:00-04:00,2024-07-12T07:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,30.07,27.66,-0.0,2.41
2024-07-12T03:00:00-04:00,2024-07-12T07:00:00+00:00,2024-07-12T04:00:00-04:00,2024-07-12T08:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,28.38,26.16,-0.0,2.22
2024-07-12T04:00:00-04:00,2024-07-12T08:00:00+00:00,2024-07-12T05:00:00-04:00,2024-07-12T09:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,27.74,25.68,-0.0,2.06
2024-07-12T05:00:00-04:00,2024-07-12T09:00:00+00:00,2024-07-12T06:00:00-04:00,2024-07-12T10:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,29.62,27.27,-0.0,2.35
2024-07-12T06:00:00-04:00,2024-07-12T10:00:00+00:00,2024-07-12T07:00:00-04:00,2024-07-12T11:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,29.75,27.42,-0.0,2.33
2024-07-12T07:00:00-04:00,2024-07-12T11:00:00+00:00,2024-07-12T08:00:00-04:00,2024-07-12T12:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,32.7,29.890000000000004,-0.0,2.81
2024-07-12T08:00:00-04:00,2024-07-12T12:00:00+00:00,2024-07-12T09:00:00-04:00,2024-07-12T13:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,35.54,32.19,-0.0,3.35
2024-07-12T09:00:00-04:00,2024-07-12T13:00:00+00:00,2024-07-12T10:00:00-04:00,2024-07-12T14:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,40.39,35.96,0.62,3.81
2024-07-12T10:00:00-04:00,2024-07-12T14:00:00+00:00,2024-07-12T11:00:00-04:00,2024-07-12T15:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,41.73,36.01,1.76,3.96
2024-07-12T11:00:00-04:00,2024-07-12T15:00:00+00:00,2024-07-12T12:00:00-04:00,2024-07-12T16:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,42.43,38.49,-0.02,3.96
2024-07-12T12:00:00-04:00,2024-07-12T16:00:00+00:00,2024-07-12T13:00:00-04:00,2024-07-12T17:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,47.83,38.97,4.53,4.33
2024-07-12T13:00:00-04:00,2024-07-12T17:00:00+00:00,2024-07-12T14:00:00-04:00,2024-07-12T18:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,49.28,40.879999999999995,4.02,4.38
2024-07-12T14:00:00-04:00,2024-07-12T18:00:00+00:00,2024-07-12T15:00:00-04:00,2024-07-12T19:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,51.51,44.599999999999994,2.49,4.42
2024-07-12T15:00:00-04:00,2024-07-12T19:00:00+00:00,2024-07-12T16:00:00-04:00,2024-07-12T20:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,57.78,50.1,3.07,4.61
2024-07-12T16:00:00-04:00,2024-07-12T20:00:00+00:00,2024-07-12T17:00:00-04:00,2024-07-12T21:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,65.49,53.28999999999999,7.46,4.74
2024-07-12T17:00:00-04:00,2024-07-12T21:00:00+00:00,2024-07-12T18:00:00-04:00,2024-07-12T22:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,63.02,58.080000000000005,0.41,4.53
2024-07-12T18:00:00-04:00,2024-07-12T22:00:00+00:00,2024-07-12T19:00:00-04:00,2024-07-12T23:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,58.44,52.28,2.08,4.08
2024-07-12T19:00:00-04:00,2024-07-12T23:00:00+00:00,2024-07-12T20:00:00-04:00,2024-07-13T00:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,53.01,46.98,2.46,3.57
2024-07-12T20:00:00-04:00,2024-07-13T00:00:00+00:00,2024-07-12T21:00:00-04:00,2024-07-13T01:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,46.66,43.41,-0.14,3.39
2024-07-12T21:00:00-04:00,2024-07-13T01:00:00+00:00,2024-07-12T22:00:00-04:00,2024-07-13T02:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,42.81,39.52,-0.03,3.32
2024-07-12T22:00:00-04:00,2024-07-13T02:00:00+00:00,2024-07-12T23:00:00-04:00,2024-07-13T03:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,38.91,35.23,0.62,3.06
2024-07-12T23:00:00-04:00,2024-07-13T03:00:00+00:00,2024-07-13T00:00:00-04:00,2024-07-13T04:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,36.05,31.499999999999993,1.71,2.84
2024-07-13T00:00:00-04:00,2024-07-13T04:00:00+00:00,2024-07-13T01:00:00-04:00,2024-07-13T05:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,33.26,30.49,-0.0,2.77
2024-07-13T01:00:00-04:00,2024-07-13T05:00:00+00:00,2024-07-13T02:00:00-04:00,2024-07-13T06:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,29.99,27.61,-0.0,2.38
2024-07-13T02:00:00-04:00,2024-07-13T06:00:00+00:00,2024-07-13T03:00:00-04:00,2024-07-13T07:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,28.03,25.86,-0.0,2.17
2024-07-13T03:00:00-04:00,2024-07-13T07:00:00+00:00,2024-07-13T04:00:00-04:00,2024-07-13T08:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,27.36,25.29,-0.0,2.07
2024-07-13T04:00:00-04:00,2024-07-13T08:00:00+00:00,2024-07-13T05:00:00-04:00,2024-07-13T09:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,26.65,24.7,-0.0,1.95
2024-07-13T05:00:00-04:00,2024-07-13T09:00:00+00:00,2024-07-13T06:00:00-04:00,2024-07-13T10:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,26.26,24.41,-0.0,1.85
2024-07-13T06:00:00-04:00,2024-07-13T10:00:00+00:00,2024-07-13T07:00:00-04:00,2024-07-13T11:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,27.13,25.099999999999998,-0.0,2.03
2024-07-13T07:00:00-04:00,2024-07-13T11:00:00+00:00,2024-07-13T08:00:00-04:00,2024-07-13T12:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,27.89,25.66,-0.0,2.23
2024-07-13T08:00:00-04:00,2024-07-13T12:00:00+00:00,2024-07-13T09:00:00-04:00,2024-07-13T13:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,30.64,27.93,-0.0,2.71
2024-07-13T09:00:00-04:00,2024-07-13T13:00:00+00:00,2024-07-13T10:00:00-04:00,2024-07-13T14:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,37.03,33.660000000000004,-0.0,3.37
2024-07-13T10:00:00-04:00,2024-07-13T14:00:00+00:00,2024-07-13T11:00:00-04:00,2024-07-13T15:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,38.28,34.86,-0.0,3.42
2024-07-13T11:00:00-04:00,2024-07-13T15:00:00+00:00,2024-07-13T12:00:00-04:00,2024-07-13T16:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,39.04,35.75,-0.0,3.29
2024-07-13T12:00:00-04:00,2024-07-13T16:00:00+00:00,2024-07-13T13:00:00-04:00,2024-07-13T17:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,40.94,37.39,-0.0,3.55
2024-07-13T13:00:00-04:00,2024-07-13T17:00:00+00:00,2024-07-13T14:00:00-04:00,2024-07-13T18:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,41.94,38.48,-0.0,3.46
2024-07-13T14:00:00-04:00,2024-07-13T18:00:00+00:00,2024-07-13T15:00:00-04:00,2024-07-13T19:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,44.45,40.800000000000004,-0.06,3.71
2024-07-13T15:00:00-04:00,2024-07-13T19:00:00+00:00,2024-07-13T16:00:00-04:00,2024-07-13T20:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,49.26,45.17,-0.2,4.29
2024-07-13T16:00:00-04:00,2024-07-13T20:00:00+00:00,2024-07-13T17:00:00-04:00,2024-07-13T21:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,54.8,50.419999999999995,-0.36,4.74
2024-07-13T17:00:00-04:00,2024-07-13T21:00:00+00:00,2024-07-13T18:00:00-04:00,2024-07-13T22:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,59.7,55.13,-0.5,5.07
2024-07-13T18:00:00-04:00,2024-07-13T22:00:00+00:00,2024-07-13T19:00:00-04:00,2024-07-13T23:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,57.87,53.7,-0.45,4.62
2024-07-13T19:00:00-04:00,2024-07-13T23:00:00+00:00,2024-07-13T20:00:00-04:00,2024-07-14T00:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,54.91,51.32999999999999,-0.37,3.95
2024-07-13T20:00:00-04:00,2024-07-14T00:00:00+00:00,2024-07-13T21:00:00-04:00,2024-07-14T01:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,45.07,42.17,-0.09,2.99
2024-07-13T21:00:00-04:00,2024-07-14T01:00:00+00:00,2024-07-13T22:00:00-04:00,2024-07-14T02:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,42.61,39.660000000000004,-0.03,2.98
2024-07-13T22:00:00-04:00,2024-07-14T02:00:00+00:00,2024-07-13T23:00:00-04:00,2024-07-14T03:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,38.94,35.96,-0.0,2.98
2024-07-13T23:00:00-04:00,2024-07-14T03:00:00+00:00,2024-07-14T00:00:00-04:00,2024-07-14T04:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,36.71,33.68,-0.0,3.03
2024-07-14T00:00:00-04:00,2024-07-14T04:00:00+00:00,2024-07-14T01:00:00-04:00,2024-07-14T05:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,33.33,30.47,-0.0,2.86
2024-07-14T01:00:00-04:00,2024-07-14T05:00:00+00:00,2024-07-14T02:00:00-04:00,2024-07-14T06:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,31.22,28.64,-0.0,2.58
2024-07-14T02:00:00-04:00,2024-07-14T06:00:00+00:00,2024-07-14T03:00:00-04:00,2024-07-14T07:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,28.33,25.97,-0.0,2.36
2024-07-14T03:00:00-04:00,2024-07-14T07:00:00+00:00,2024-07-14T04:00:00-04:00,2024-07-14T08:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,27.18,25.03,-0.0,2.15
2024-07-14T04:00:00-04:00,2024-07-14T08:00:00+00:00,2024-07-14T05:00:00-04:00,2024-07-14T09:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,26.7,24.61,-0.0,2.09
2024-07-14T05:00:00-04:00,2024-07-14T09:00:00+00:00,2024-07-14T06:00:00-04:00,2024-07-14T10:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,26.26,24.25,-0.0,2.01
2024-07-14T06:00:00-04:00,2024-07-14T10:00:00+00:00,2024-07-14T07:00:00-04:00,2024-07-14T11:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,26.18,24.06,-0.0,2.12
2024-07-14T07:00:00-04:00,2024-07-14T11:00:00+00:00,2024-07-14T08:00:00-04:00,2024-07-14T12:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,26.91,24.67,-0.0,2.24
2024-07-14T08:00:00-04:00,2024-07-14T12:00:00+00:00,2024-07-14T09:00:00-04:00,2024-07-14T13:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,28.43,25.82,-0.0,2.61
2024-07-14T09:00:00-04:00,2024-07-14T13:00:00+00:00,2024-07-14T10:00:00-04:00,2024-07-14T14:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,31.15,28.24,-0.0,2.91
2024-07-14T10:00:00-04:00,2024-07-14T14:00:00+00:00,2024-07-14T11:00:00-04:00,2024-07-14T15:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,35.06,31.53,-0.0,3.53
2024-07-14T11:00:00-04:00,2024-07-14T15:00:00+00:00,2024-07-14T12:00:00-04:00,2024-07-14T16:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,39.39,35.65,-0.0,3.74
2024-07-14T12:00:00-04:00,2024-07-14T16:00:00+00:00,2024-07-14T13:00:00-04:00,2024-07-14T17:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,43.36,39.85,-0.0,3.51
2024-07-14T13:00:00-04:00,2024-07-14T17:00:00+00:00,2024-07-14T14:00:00-04:00,2024-07-14T18:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,45.15,41.8,-0.0,3.35
2024-07-14T14:00:00-04:00,2024-07-14T18:00:00+00:00,2024-07-14T15:00:00-04:00,2024-07-14T19:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,48.84,45.230000000000004,-0.1,3.71
2024-07-14T15:00:00-04:00,2024-07-14T19:00:00+00:00,2024-07-14T16:00:00-04:00,2024-07-14T20:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,59.15,54.37,-0.0,4.78
2024-07-14T16:00:00-04:00,2024-07-14T20:00:00+00:00,2024-07-14T17:00:00-04:00,2024-07-14T21:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,64.85,59.489999999999995,0.36,5.0
2024-07-14T17:00:00-04:00,2024-07-14T21:00:00+00:00,2024-07-14T18:00:00-04:00,2024-07-14T22:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,74.91,68.85999999999999,0.4,5.65
2024-07-14T18:00:00-04:00,2024-07-14T22:00:00+00:00,2024-07-14T19:00:00-04:00,2024-07-14T23:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,79.24,74.35,-0.61,5.5
2024-07-14T19:00:00-04:00,2024-07-14T23:00:00+00:00,2024-07-14T20:00:00-04:00,2024-07-15T00:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,72.37,67.84,-0.15,4.68
2024-07-14T20:00:00-04:00,2024-07-15T00:00:00+00:00,2024-07-14T21:00:00-04:00,2024-07-15T01:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,60.08,55.56,0.58,3.94
2024-07-14T21:00:00-04:00,2024-07-15T01:00:00+00:00,2024-07-14T22:00:00-04:00,2024-07-15T02:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,48.09,44.690000000000005,-0.09,3.49
2024-07-14T22:00:00-04:00,2024-07-15T02:00:00+00:00,2024-07-14T23:00:00-04:00,2024-07-15T03:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,42.24,38.57,-0.0,3.67
2024-07-14T23:00:00-04:00,2024-07-15T03:00:00+00:00,2024-07-15T00:00:00-04:00,2024-07-15T04:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,38.67,35.160000000000004,-0.0,3.51
2024-07-15T00:00:00-04:00,2024-07-15T04:00:00+00:00,2024-07-15T01:00:00-04:00,2024-07-15T05:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,39.48,35.81999999999999,-0.0,3.66
2024-07-15T01:00:00-04:00,2024-07-15T05:00:00+00:00,2024-07-15T02:00:00-04:00,2024-07-15T06:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,34.28,31.16,-0.0,3.12
2024-07-15T02:00:00-04:00,2024-07-15T06:00:00+00:00,2024-07-15T03:00:00-04:00,2024-07-15T07:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,30.79,28.04,-0.0,2.75
2024-07-15T03:00:00-04:00,2024-07-15T07:00:00+00:00,2024-07-15T04:00:00-04:00,2024-07-15T08:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,29.23,26.72,-0.0,2.51
2024-07-15T04:00:00-04:00,2024-07-15T08:00:00+00:00,2024-07-15T05:00:00-04:00,2024-07-15T09:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,29.67,27.220000000000002,-0.0,2.45
2024-07-15T05:00:00-04:00,2024-07-15T09:00:00+00:00,2024-07-15T06:00:00-04:00,2024-07-15T10:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,31.61,29.0,-0.0,2.61
2024-07-15T06:00:00-04:00,2024-07-15T10:00:00+00:00,2024-07-15T07:00:00-04:00,2024-07-15T11:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,36.17,33.24,-0.0,2.93
2024-07-15T07:00:00-04:00,2024-07-15T11:00:00+00:00,2024-07-15T08:00:00-04:00,2024-07-15T12:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,40.27,36.410000000000004,-0.0,3.86
2024-07-15T08:00:00-04:00,2024-07-15T12:00:00+00:00,2024-07-15T09:00:00-04:00,2024-07-15T13:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,42.89,38.64,-0.0,4.25
2024-07-15T09:00:00-04:00,2024-07-15T13:00:00+00:00,2024-07-15T10:00:00-04:00,2024-07-15T14:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,48.87,44.8,-0.1,4.17
2024-07-15T10:00:00-04:00,2024-07-15T14:00:00+00:00,2024-07-15T11:00:00-04:00,2024-07-15T15:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,59.59,54.690000000000005,-0.35,5.25
2024-07-15T11:00:00-04:00,2024-07-15T15:00:00+00:00,2024-07-15T12:00:00-04:00,2024-07-15T16:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,67.26,61.720000000000006,-0.14,5.68
2024-07-15T12:00:00-04:00,2024-07-15T16:00:00+00:00,2024-07-15T13:00:00-04:00,2024-07-15T17:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,74.49,68.58,-0.05,5.96
2024-07-15T13:00:00-04:00,2024-07-15T17:00:00+00:00,2024-07-15T14:00:00-04:00,2024-07-15T18:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,78.32,71.69,-0.04,6.67
2024-07-15T14:00:00-04:00,2024-07-15T18:00:00+00:00,2024-07-15T15:00:00-04:00,2024-07-15T19:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,84.54,76.95,0.51,7.08
2024-07-15T15:00:00-04:00,2024-07-15T19:00:00+00:00,2024-07-15T16:00:00-04:00,2024-07-15T20:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,159.59,136.97,8.38,14.24
2024-07-15T16:00:00-04:00,2024-07-15T20:00:00+00:00,2024-07-15T17:00:00-04:00,2024-07-15T21:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,164.77,142.43,7.53,14.81
2024-07-15T17:00:00-04:00,2024-07-15T21:00:00+00:00,2024-07-15T18:00:00-04:00,2024-07-15T22:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,166.5,130.03,23.07,13.4
2024-07-15T18:00:00-04:00,2024-07-15T22:00:00+00:00,2024-07-15T19:00:00-04:00,2024-07-15T23:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,158.04,115.98,30.11,11.95
