interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,mkt_region,zone,load_area,mw
2023-01-04T04:00:00-05:00,2023-01-04T09:00:00+00:00,2023-01-04T05:00:00-05:00,2023-01-04T10:00:00+00:00,MIDATL,AE,AECO,772.179
2023-01-04T04:00:00-05:00,2023-01-04T09:00:00+00:00,2023-01-04T05:00:00-05:00,2023-01-04T10:00:00+00:00,MIDATL,AE,VMEU,64.703
2023-01-04T05:00:00-05:00,2023-01-04T10:00:00+00:00,2023-01-04T06:00:00-05:00,2023-01-04T11:00:00+00:00,MIDATL,AE,AECO,813.388
2023-01-04T05:00:00-05:00,2023-01-04T10:00:00+00:00,2023-01-04T06:00:00-05:00,2023-01-04T11:00:00+00:00,MIDATL,AE,VMEU,68.779
2023-01-04T06:00:00-05:00,2023-01-04T11:00:00+00:00,2023-01-04T07:00:00-05:00,2023-01-04T12:00:00+00:00,MIDATL,AE,AECO,890.705
2023-01-04T06:00:00-05:00,2023-01-04T11:00:00+00:00,2023-01-04T07:00:00-05:00,2023-01-04T12:00:00+00:00,MIDATL,AE,VMEU,74.959
2023-01-04T07:00:00-05:00,2023-01-04T12:00:00+00:00,2023-01-04T08:00:00-05:00,2023-01-04T13:00:00+00:00,MIDATL,AE,AECO,938.532
2023-01-04T07:00:00-05:00,2023-01-04T12:00:00+00:00,2023-01-04T08:00:00-05:00,2023-01-04T13:00:00+00:00,MIDATL,AE,VMEU,79.415
2023-01-04T08:00:00-05:00,2023-01-04T13:00:00+00:00,2023-01-04T09:00:00-05:00,2023-01-04T14:00:00+00:00,MIDATL,AE,AECO,913.606
2023-01-04T08:00:00-05:00,2023-01-04T13:00:00+00:00,2023-01-04T09:00:00-05:00,2023-01-04T14:00:00+00:00,MIDATL,AE,VMEU,78.005
2023-01-04T09:00:00-05:00,2023-01-04T14:00:00+00:00,2023-01-04T10:00:00-05:00,2023-01-04T15:00:00+00:00,MIDATL,AE,AECO,833.632
2023-01-04T09:00:00-05:00,2023-01-04T14:00:00+00:00,2023-01-04T10:00:00-05:00,2023-01-04T15:00:00+00:00,MIDATL,AE,VMEU,69.046
2023-01-04T10:00:00-05:00,2023-01-04T15:00:00+00:00,2023-01-04T11:00:00-05:00,2023-01-04T16:00:00+00:00,MIDATL,AE,AECO,801.562
2023-01-04T10:00:00-05:00,2023-01-04T15:00:00+00:00,2023-01-04T11:00:00-05:00,2023-01-04T16:00:00+00:00,MIDATL,AE,VMEU,73.822
2023-01-04T11:00:00-05:00,2023-01-04T16:00:00+00:00,2023-01-04T12:00:00-05:00,2023-01-04T17:00:00+00:00,MIDATL,AE,AECO,806.007
2023-01-04T11:00:00-05:00,2023-01-04T16:00:00+00:00,2023-01-04T12:00:00-05:00,2023-01-04T17:00:00+00:00,MIDATL,AE,VMEU,73.568
2023-01-04T12:00:00-05:00,2023-01-04T17:00:00+00:00,2023-01-04T13:00:00-05:00,2023-01-04T18:00:00+00:00,MIDATL,AE,AECO,836.789
2023-01-04T12:00:00-05:00,2023-01-04T17:00:00+00:00,2023-01-04T13:00:00-05:00,2023-01-04T18:00:00+00:00,MIDATL,AE,VMEU,76.856
2023-01-04T13:00:00-05:00,2023-01-04T18:00:00+00:00,2023-01-04T14:00:00-05:00,2023-01-04T19:00:00+00:00,MIDATL,AE,AECO,897.698
2023-01-04T13:00:00-05:00,2023-01-04T18:00:00+00:00,2023-01-04T14:00:00-05:00,2023-01-04T19:00:00+00:00,MIDATL,AE,VMEU,80.751
2023-01-04T14:00:00-05:00,2023-01-04T19:00:00+00:00,2023-01-04T15:00:00-05:00,2023-01-04T20:00:00+00:00,MIDATL,AE,AECO,917.379
2023-01-04T14:00:00-05:00,2023-01-04T19:00:00+00:00,2023-01-04T15:00:00-05:00,2023-01-04T20:00:00+00:00,MIDATL,AE,VMEU,80.871
2023-01-04T15:00:00-05:00,2023-01-04T20:00:00+00:00,2023-01-04T16:00:00-05:00,2023-01-04T21:00:00+00:00,MIDATL,AE,AECO,951.566
2023-01-04T15:00:00-05:00,2023-01-04T20:00:00+00:00,2023-01-04T16:00:00-05:00,2023-01-04T21:00:00+00:00,MIDATL,AE,VMEU,81.828
2023-01-04T16:00:00-05:00,2023-01-04T21:00:00+00:00,2023-01-04T17:00:00-05:00,2023-01-04T22:00:00+00:00,MIDATL,AE,AECO,1015.01
2023-01-04T16:00:00-05:00,2023-01-04T21:00:00+00:00,2023-01-04T17:00:00-05:00,2023-01-04T22:00:00+00:00,MIDATL,AE,VMEU,85.492
2023-01-04T17:00:00-05:00,2023-01-04T22:00:00+00:00,2023-01-04T18:00:00-05:00,2023-01-04T23:00:00+00:00,MIDATL,AE,AECO,1088.799
2023-01-04T17:00:00-05:00,2023-01-04T22:00:00+00:00,2023-01-04T18:00:00-05:00,2023-01-04T23:00:00+00:00,MIDATL,AE,VMEU,87.476
2023-01-04T18:00:00-05:00,2023-01-04T23:00:00+00:00,2023-01-04T19:00:00-05:00,2023-01-05T00:00:00+00:00,MIDATL,AE,AECO,1090.376
2023-01-04T18:00:00-05:00,2023-01-04T23:00:00+00:00,2023-01-04T19:00:00-05:00,2023-01-05T00:00:00+00:00,MIDATL,AE,VMEU,86.117
