interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,location,location_type,spp
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,FIVEWSLR_ALL,Resource Node,30.27
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,FLCNS_CC1,Resource Node,34.71
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,FLCNS_UNIT1,Resource Node,34.71
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,FLCNS_UNIT2,Resource Node,34.71
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,FLCNS_UNIT3,Resource Node,34.71
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,FLOWERII_RN,Resource Node,43.76
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,FLTBES1,Resource Node,43.76
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,FLTCK_SSI,Resource Node,29.48
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,FLUVANNA_1_2,Resource Node,27.78
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,FLVABES1_ESR,Resource Node,43.76
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,FOARDCTY_ALL,Resource Node,28.48
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,FO_FORMOSA11,Resource Node,28.16
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,FO_FORMOSA12,Resource Node,28.16
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,FO_FORMOSG1,Resource Node,28.16
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,FO_FORMOSG10,Resource Node,28.16
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,FO_FORMOSG13,Resource Node,28.16
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,FO_FORMOSG14,Resource Node,28.16
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,FO_FORMOSG15,Resource Node,28.16
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,FO_FORMOSG2,Resource Node,28.16
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,FO_FORMOSG3,Resource Node,28.16
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,FO_FORMOSG4,Resource Node,28.16
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,FO_FORMOSG5,Resource Node,28.16
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,FO_FORMOSG6,Resource Node,28.16
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,FO_FORMOSG7,Resource Node,28.16
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,FO_FORMOSG8,Resource Node,28.16
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,FO_FORMOSG9,Resource Node,28.16
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,FORMOSA_CC1,Resource Node,28.16
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,FORMOSA_CC2,Resource Node,28.16
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,FORMOSA_PUN1,Resource Node,28.16
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,FORMOSA_PUN2,Resource Node,28.16
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,FOXTROT_ALL,Resource Node,26.21
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,FPPYD_FPP_G1,Resource Node,30.64
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,FPPYD_FPP_G2,Resource Node,30.64
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,FPPYD_FPP_G3,Resource Node,30.64
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,FREC_1_CCU,Resource Node,29.6
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,FREC_2_CCU,Resource Node,29.59
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,FREC_CC1,Resource Node,29.6
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,FREC_CC2,Resource Node,29.59
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,FRMRSVLW_RN,Resource Node,29.37
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,FRNYPP_1_CCU,Resource Node,29.42
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,FRNYPP_2_CCU,Resource Node,29.42
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,FRNYPP_CC1,Resource Node,29.42
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,FRNYPP_CC2,Resource Node,29.42
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,FRONT_EC_CC1,Resource Node,41.96
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,FRONT_EC_RN1,Resource Node,41.96
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,FRONT_EC_RN2,Resource Node,41.96
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,FRONT_EC_RN3,Resource Node,41.96
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,FRYE_SLR_ALL,Resource Node,27.54
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,FTR_CC1,Resource Node,29.8
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,FTR_FTR_G1_4,Resource Node,29.8
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,FTWIND_UNIT1,Resource Node,29.61
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,FWLR_SLR_1,Resource Node,44.68
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,GALO_RN1,Resource Node,31.92
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,GAMBIT_RN,Resource Node,29.78
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,GARC_BESS_RN,Resource Node,40.96
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,GBY_GT,Resource Node,29.81
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,GID_GIDEONG1,Resource Node,30.72
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,GID_GIDEONG2,Resource Node,30.72
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,GID_GIDEONG3,Resource Node,30.72
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,GIGA_ESS_RN,Resource Node,30.85
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,GOA_GOATWIND,Resource Node,31.7
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,GOLINDA_UN1,Resource Node,29.92
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,GOMZ_RN,Resource Node,43.46
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,GOODNIT1_ALL,Resource Node,27.65
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,GPASTURE_ALL,Resource Node,28.79
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,GRANDVW1_A_B,Resource Node,27.65
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,GRDNE_ESR_RN,Resource Node,85.16
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,GREASWOD_ALL,Resource Node,42.14
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,GREGORY_RN,Resource Node,27.37
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,GRIF_TRL_RN,Resource Node,28.6
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,GRSES_UNIT1,Resource Node,29.05
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,GRSES_UNIT2,Resource Node,29.1
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,GUADG_CC1,Resource Node,31.44
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,GUADG_CC2,Resource Node,31.44
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,GUADG_CCU1,Resource Node,31.44
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,GUADG_CCU2,Resource Node,31.44
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,GUNMTN_NODE,Resource Node,59.58
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,GWEC_G1,Resource Node,30.35
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,HALO_RN1,Resource Node,30.21
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,HAMI_BESS_RN,Resource Node,38.49
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,HAYSEN1_2,Resource Node,31.33
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,HAYSEN3_4,Resource Node,31.33
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,HB_BUSAVG,Trading Hub,29.97
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,HB_HOUSTON,Trading Hub,29.81
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,HB_HUBAVG,Trading Hub,30.5
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,HB_NORTH,Trading Hub,29.49
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,HB_PAN,Trading Hub,27.67
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,HB_SOUTH,Trading Hub,29.46
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,HB_WEST,Trading Hub,33.22
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,HELIOS_RN,Resource Node,33.9
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,HHGT_KENDAL,Resource Node,32.73
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,H_HOLLO_WND1,Resource Node,29.67
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,HHOLLW2_WND1,Resource Node,29.67
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,HHOLLW3_WND1,Resource Node,29.67
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,HHOLLW4_WND1,Resource Node,29.67
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,HICK_G1_G2,Resource Node,37.47
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,HI_LONE_ALL,Resource Node,39.0
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,HI_LONEB_RN1,Resource Node,39.0
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,HLSES_UNIT3,Resource Node,29.37
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,HLSES_UNIT4,Resource Node,29.37
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,HLSES_UNIT5,Resource Node,29.37
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,HLY_RN,Resource Node,29.81
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,HMNG_ESS_RN,Resource Node,29.23
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,HOL_ALL,Resource Node,29.83
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,HOLCOMB_RN1,Resource Node,46.82
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,HOLSTEIN_ALL,Resource Node,29.48
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,HOPKNSLR_ALL,Resource Node,29.37
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,HORSCR_RN,Resource Node,43.91
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,HORSECRK_RN,Resource Node,28.71
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,HOUSEMTN_RN,Resource Node,43.47
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,HOVEY_GEN,Resource Node,43.23
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,HRBESS_BESS,Resource Node,43.25
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,HRFDWIND_ALL,Resource Node,27.36
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,HRZN_SLR_UN1,Resource Node,32.84
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,HWF_HWFG1,Resource Node,29.1
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,HYDR_ESS_RN,Resource Node,41.89
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,IMP_RN1,Resource Node,29.36
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,IND_INADALE1,Resource Node,29.09
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,INDNENR_1_RN,Resource Node,43.24
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,INDNENR_2_RN,Resource Node,43.39
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,INDNNWP_RN,Resource Node,43.43
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,INGLCO_PUN1,Resource Node,27.76
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,INGLCO_PUN2,Resource Node,27.76
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,INGLCO_PUN3,Resource Node,27.76
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,INGLCOS_CTG1,Resource Node,27.76
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,INGLCOS_CTG2,Resource Node,27.76
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,INGLCOSW_CC1,Resource Node,27.76
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,INGLCOSW_STG,Resource Node,27.76
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,INKS_INKS_G1,Resource Node,31.36
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,INRT_W_ALL,Resource Node,28.77
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,JACKCNTY_CC1,Resource Node,29.25
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,JACKCNTY_CT1,Resource Node,29.25
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,JACKCNTY_CT2,Resource Node,29.25
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,JACKCNTY_STG,Resource Node,29.25
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,JADE_SLR_ALL,Resource Node,28.57
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,JAD_RN,Resource Node,29.81
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,JAY_RN_1,Resource Node,29.82
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,JC_BAT_RN,Resource Node,31.6
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,JCKCNTY2_CC1,Resource Node,29.17
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,JCKCNTY2_CT3,Resource Node,29.17
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,JCKCNTY2_CT4,Resource Node,29.17
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,JCKCNTY2_ST2,Resource Node,29.17
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,JDKNS_RN,Resource Node,45.04
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,JUNCTION_RN,Resource Node,32.1
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,JUNO_ALL,Resource Node,31.58
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,KARAKAW1_1,Resource Node,25.76
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,KARAKAW2_1,Resource Node,25.76
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,KEECHI_U1,Resource Node,29.25
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,KELAMSL_U1,Resource Node,29.54
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,KEO_KEO_SM1,Resource Node,43.9
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,KINGE_ALL,Resource Node,43.61
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,KINGW_ALL,Resource Node,44.32
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,KMCHI_CC1,Resource Node,29.35
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,KMCHI_CC2,Resource Node,29.35
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,LACY_CRK_ALL,Resource Node,41.74
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,LAMESASLR_G,Resource Node,50.25
2024-05-31T22:00:00-05:00,2024-06-01T03:00:00+00:00,2024-05-31T23:00:00-05:00,2024-06-01T04:00:00+00:00,LAPETUS_U1,Resource Node,44.96
