interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,reserve_zone_id,reserve_zone_name,ten_min_spin_requirement,tmnsr_clearing_price,tmnsr_designated_mw,tmor_clearing_price,tmor_designated_mw,tmsr_clearing_price,tmsr_designated_mw,total_10_min_requirement,total_30_min_requirement
2022-07-25T12:00:00-04:00,2022-07-25T16:00:00+00:00,2022-07-25T13:00:00-04:00,2022-07-25T17:00:00+00:00,7000,ROS,486.167,0.0,1709.908,0.0,731.592,0.0,529.058,1942.75,2780.0
2022-07-25T12:00:00-04:00,2022-07-25T16:00:00+00:00,2022-07-25T13:00:00-04:00,2022-07-25T17:00:00+00:00,7001,SWCT,0.0,0.0,627.9,0.0,225.283,0.0,25.917,0.0,1131.0
2022-07-25T13:00:00-04:00,2022-07-25T17:00:00+00:00,2022-07-25T14:00:00-04:00,2022-07-25T18:00:00+00:00,7002,CT,0.0,0.0,447.6,0.0,159.783,0.0,46.983,0.0,893.183
2022-07-25T13:00:00-04:00,2022-07-25T17:00:00+00:00,2022-07-25T14:00:00-04:00,2022-07-25T18:00:00+00:00,7003,NEMABSTN,0.0,0.0,47.9,0.0,226.475,0.0,54.4,0.0,1368.608
2022-07-25T13:00:00-04:00,2022-07-25T17:00:00+00:00,2022-07-25T14:00:00-04:00,2022-07-25T18:00:00+00:00,7000,ROS,486.0,0.0,1699.492,0.0,767.808,0.0,545.333,1941.667,2785.833
2022-07-25T13:00:00-04:00,2022-07-25T17:00:00+00:00,2022-07-25T14:00:00-04:00,2022-07-25T18:00:00+00:00,7001,SWCT,0.0,0.0,627.9,0.0,224.358,0.0,26.0,0.0,1131.0
2022-07-25T14:00:00-04:00,2022-07-25T18:00:00+00:00,2022-07-25T15:00:00-04:00,2022-07-25T19:00:00+00:00,7002,CT,0.0,0.0,447.6,0.0,229.158,0.0,159.75,0.0,893.408
2022-07-25T14:00:00-04:00,2022-07-25T18:00:00+00:00,2022-07-25T15:00:00-04:00,2022-07-25T19:00:00+00:00,7003,NEMABSTN,0.0,0.0,48.733,0.0,377.558,0.0,321.55,0.0,1260.667
2022-07-25T14:00:00-04:00,2022-07-25T18:00:00+00:00,2022-07-25T15:00:00-04:00,2022-07-25T19:00:00+00:00,7000,ROS,485.917,0.0,1335.7,0.0,913.283,0.0,757.5,1942.0,2744.083
2022-07-25T14:00:00-04:00,2022-07-25T18:00:00+00:00,2022-07-25T15:00:00-04:00,2022-07-25T19:00:00+00:00,7001,SWCT,0.0,0.0,627.9,0.0,231.6,0.0,33.233,0.0,1131.0
2022-07-25T15:00:00-04:00,2022-07-25T19:00:00+00:00,2022-07-25T16:00:00-04:00,2022-07-25T20:00:00+00:00,7002,CT,0.0,0.0,447.6,0.0,235.292,0.0,180.4,0.0,892.5
2022-07-25T15:00:00-04:00,2022-07-25T19:00:00+00:00,2022-07-25T16:00:00-04:00,2022-07-25T20:00:00+00:00,7003,NEMABSTN,0.0,0.0,50.192,0.0,467.725,0.0,356.333,0.0,1117.0
2022-07-25T15:00:00-04:00,2022-07-25T19:00:00+00:00,2022-07-25T16:00:00-04:00,2022-07-25T20:00:00+00:00,7000,ROS,486.0,0.0,1340.475,0.0,1069.658,0.0,942.35,1941.083,2724.417
2022-07-25T15:00:00-04:00,2022-07-25T19:00:00+00:00,2022-07-25T16:00:00-04:00,2022-07-25T20:00:00+00:00,7001,SWCT,0.0,0.0,627.9,0.0,231.5,0.0,40.0,0.0,1130.25
2022-07-25T16:00:00-04:00,2022-07-25T20:00:00+00:00,2022-07-25T17:00:00-04:00,2022-07-25T21:00:00+00:00,7002,CT,0.0,0.0,447.6,0.0,223.3,0.0,123.883,0.0,891.467
2022-07-25T16:00:00-04:00,2022-07-25T20:00:00+00:00,2022-07-25T17:00:00-04:00,2022-07-25T21:00:00+00:00,7003,NEMABSTN,0.0,0.0,48.317,0.0,318.075,0.0,220.167,0.0,1229.708
2022-07-25T16:00:00-04:00,2022-07-25T20:00:00+00:00,2022-07-25T17:00:00-04:00,2022-07-25T21:00:00+00:00,7000,ROS,486.333,0.0,1338.2,0.0,909.4,0.0,782.308,1942.417,2742.0
2022-07-25T16:00:00-04:00,2022-07-25T20:00:00+00:00,2022-07-25T17:00:00-04:00,2022-07-25T21:00:00+00:00,7001,SWCT,0.0,0.0,627.9,0.0,228.1,0.0,31.0,0.0,1131.0
2022-07-25T17:00:00-04:00,2022-07-25T21:00:00+00:00,2022-07-25T18:00:00-04:00,2022-07-25T22:00:00+00:00,7002,CT,0.0,0.0,447.6,0.0,149.158,7.32,60.492,0.0,892.692
2022-07-25T17:00:00-04:00,2022-07-25T21:00:00+00:00,2022-07-25T18:00:00-04:00,2022-07-25T22:00:00+00:00,7003,NEMABSTN,0.0,0.0,47.9,0.0,210.558,7.32,33.217,0.0,1334.642
2022-07-25T17:00:00-04:00,2022-07-25T21:00:00+00:00,2022-07-25T18:00:00-04:00,2022-07-25T22:00:00+00:00,7000,ROS,486.583,0.0,1121.533,0.0,714.908,7.32,425.958,1943.417,2770.75
2022-07-25T17:00:00-04:00,2022-07-25T21:00:00+00:00,2022-07-25T18:00:00-04:00,2022-07-25T22:00:00+00:00,7001,SWCT,0.0,0.0,552.867,0.0,205.167,7.32,32.233,0.0,1131.0
2022-07-25T18:00:00-04:00,2022-07-25T22:00:00+00:00,2022-07-25T19:00:00-04:00,2022-07-25T23:00:00+00:00,7002,CT,0.0,0.0,447.6,0.0,105.317,0.01,41.017,0.0,893.567
2022-07-25T18:00:00-04:00,2022-07-25T22:00:00+00:00,2022-07-25T19:00:00-04:00,2022-07-25T23:00:00+00:00,7003,NEMABSTN,0.0,0.0,47.9,0.0,188.575,0.01,22.975,0.0,1341.775
2022-07-25T18:00:00-04:00,2022-07-25T22:00:00+00:00,2022-07-25T19:00:00-04:00,2022-07-25T23:00:00+00:00,7000,ROS,486.75,0.0,1121.833,0.0,680.117,0.01,521.325,1944.5,2775.417
2022-07-25T18:00:00-04:00,2022-07-25T22:00:00+00:00,2022-07-25T19:00:00-04:00,2022-07-25T23:00:00+00:00,7001,SWCT,0.0,0.0,483.55,0.0,207.6,0.01,32.833,0.0,1131.0
2022-07-25T19:00:00-04:00,2022-07-25T23:00:00+00:00,2022-07-25T20:00:00-04:00,2022-07-26T00:00:00+00:00,7002,CT,0.0,0.0,447.6,0.0,138.5,2.74,36.233,0.0,893.708
2022-07-25T19:00:00-04:00,2022-07-25T23:00:00+00:00,2022-07-25T20:00:00-04:00,2022-07-26T00:00:00+00:00,7003,NEMABSTN,0.0,0.0,47.9,0.0,206.842,2.74,27.758,0.0,1344.017
2022-07-25T19:00:00-04:00,2022-07-25T23:00:00+00:00,2022-07-25T20:00:00-04:00,2022-07-26T00:00:00+00:00,7000,ROS,486.667,0.0,1481.817,0.0,756.4,2.74,402.217,1943.917,2775.917
2022-07-25T19:00:00-04:00,2022-07-25T23:00:00+00:00,2022-07-25T20:00:00-04:00,2022-07-26T00:00:00+00:00,7001,SWCT,0.0,0.0,538.45,0.0,256.55,2.74,27.75,0.0,1131.0
2022-07-25T20:00:00-04:00,2022-07-26T00:00:00+00:00,2022-07-25T21:00:00-04:00,2022-07-26T01:00:00+00:00,7002,CT,0.0,0.0,447.6,0.0,180.375,1.27,48.867,0.0,895.708
2022-07-25T20:00:00-04:00,2022-07-26T00:00:00+00:00,2022-07-25T21:00:00-04:00,2022-07-26T01:00:00+00:00,7003,NEMABSTN,0.0,0.0,47.9,0.0,218.55,1.27,25.475,0.0,1353.642
2022-07-25T20:00:00-04:00,2022-07-26T00:00:00+00:00,2022-07-25T21:00:00-04:00,2022-07-26T01:00:00+00:00,7000,ROS,486.5,0.0,1893.8,0.0,812.825,1.27,400.758,1943.333,2780.083
2022-07-25T20:00:00-04:00,2022-07-26T00:00:00+00:00,2022-07-25T21:00:00-04:00,2022-07-26T01:00:00+00:00,7001,SWCT,0.0,0.0,614.3,0.0,258.7,1.27,26.0,0.0,1131.0
2022-07-25T21:00:00-04:00,2022-07-26T01:00:00+00:00,2022-07-25T22:00:00-04:00,2022-07-26T02:00:00+00:00,7002,CT,0.0,0.0,447.6,0.0,186.875,1.79,68.392,0.0,896.342
2022-07-25T21:00:00-04:00,2022-07-26T01:00:00+00:00,2022-07-25T22:00:00-04:00,2022-07-26T02:00:00+00:00,7003,NEMABSTN,0.0,0.0,43.317,0.0,214.775,1.79,23.225,0.0,1364.983
2022-07-25T21:00:00-04:00,2022-07-26T01:00:00+00:00,2022-07-25T22:00:00-04:00,2022-07-26T02:00:00+00:00,7000,ROS,486.5,0.0,2252.283,0.0,715.175,1.79,417.083,1944.167,2786.417
2022-07-25T21:00:00-04:00,2022-07-26T01:00:00+00:00,2022-07-25T22:00:00-04:00,2022-07-26T02:00:00+00:00,7001,SWCT,0.0,0.0,627.9,0.0,244.367,1.79,26.0,0.0,1131.0
2022-07-25T22:00:00-04:00,2022-07-26T02:00:00+00:00,2022-07-25T23:00:00-04:00,2022-07-26T03:00:00+00:00,7002,CT,0.0,0.0,447.6,0.0,217.925,0.23,123.558,0.0,893.092
2022-07-25T22:00:00-04:00,2022-07-26T02:00:00+00:00,2022-07-25T23:00:00-04:00,2022-07-26T03:00:00+00:00,7003,NEMABSTN,0.0,0.0,42.9,0.0,252.133,0.23,77.7,0.0,1312.617
2022-07-25T22:00:00-04:00,2022-07-26T02:00:00+00:00,2022-07-25T23:00:00-04:00,2022-07-26T03:00:00+00:00,7000,ROS,486.917,0.0,1872.042,0.0,1231.833,0.23,471.717,1945.167,2764.417
2022-07-25T22:00:00-04:00,2022-07-26T02:00:00+00:00,2022-07-25T23:00:00-04:00,2022-07-26T03:00:00+00:00,7001,SWCT,0.0,0.0,627.9,0.0,243.1,0.23,30.0,0.0,1128.617
2022-07-25T23:00:00-04:00,2022-07-26T03:00:00+00:00,2022-07-26T00:00:00-04:00,2022-07-26T04:00:00+00:00,7002,CT,0.0,0.0,447.6,0.0,240.375,0.0,185.4,0.0,892.908
2022-07-25T23:00:00-04:00,2022-07-26T03:00:00+00:00,2022-07-26T00:00:00-04:00,2022-07-26T04:00:00+00:00,7003,NEMABSTN,0.0,0.0,30.6,0.0,162.142,0.0,93.067,0.0,1117.15
2022-07-25T23:00:00-04:00,2022-07-26T03:00:00+00:00,2022-07-26T00:00:00-04:00,2022-07-26T04:00:00+00:00,7000,ROS,487.167,0.0,830.217,0.0,2393.108,0.0,1067.442,1946.25,2730.75
2022-07-25T23:00:00-04:00,2022-07-26T03:00:00+00:00,2022-07-26T00:00:00-04:00,2022-07-26T04:00:00+00:00,7001,SWCT,0.0,0.0,372.5,0.0,177.633,0.0,49.55,0.0,1128.633
2022-07-26T00:00:00-04:00,2022-07-26T04:00:00+00:00,2022-07-26T01:00:00-04:00,2022-07-26T05:00:00+00:00,7002,CT,0.0,0.0,447.6,0.0,178.375,0.0,151.075,0.0,945.108
2022-07-26T00:00:00-04:00,2022-07-26T04:00:00+00:00,2022-07-26T01:00:00-04:00,2022-07-26T05:00:00+00:00,7003,NEMABSTN,0.0,0.0,30.6,0.0,104.05,0.0,18.342,0.0,1117.0
2022-07-26T00:00:00-04:00,2022-07-26T04:00:00+00:00,2022-07-26T01:00:00-04:00,2022-07-26T05:00:00+00:00,7000,ROS,487.25,0.0,787.967,0.0,2379.942,0.0,990.192,1945.917,2729.833
2022-07-26T00:00:00-04:00,2022-07-26T04:00:00+00:00,2022-07-26T01:00:00-04:00,2022-07-26T05:00:00+00:00,7001,SWCT,0.0,0.0,372.5,0.0,151.933,0.0,35.575,0.0,996.158
2022-07-26T01:00:00-04:00,2022-07-26T05:00:00+00:00,2022-07-26T02:00:00-04:00,2022-07-26T06:00:00+00:00,7002,CT,0.0,0.0,447.6,0.0,159.383,0.0,112.867,0.0,969.333
2022-07-26T01:00:00-04:00,2022-07-26T05:00:00+00:00,2022-07-26T02:00:00-04:00,2022-07-26T06:00:00+00:00,7003,NEMABSTN,0.0,0.0,30.6,0.0,93.325,0.0,7.9,0.0,1117.0
2022-07-26T01:00:00-04:00,2022-07-26T05:00:00+00:00,2022-07-26T02:00:00-04:00,2022-07-26T06:00:00+00:00,7000,ROS,486.917,0.0,833.392,0.0,2348.717,0.0,1034.175,1945.083,2729.417
2022-07-26T01:00:00-04:00,2022-07-26T05:00:00+00:00,2022-07-26T02:00:00-04:00,2022-07-26T06:00:00+00:00,7001,SWCT,0.0,0.0,372.5,0.0,150.692,0.0,27.733,0.0,955.783
2022-07-26T02:00:00-04:00,2022-07-26T06:00:00+00:00,2022-07-26T03:00:00-04:00,2022-07-26T07:00:00+00:00,7002,CT,0.0,0.0,447.6,0.0,167.117,0.0,158.967,0.0,1036.867
2022-07-26T02:00:00-04:00,2022-07-26T06:00:00+00:00,2022-07-26T03:00:00-04:00,2022-07-26T07:00:00+00:00,7003,NEMABSTN,0.0,0.0,30.6,0.0,94.817,0.0,12.567,0.0,1101.0
2022-07-26T02:00:00-04:00,2022-07-26T06:00:00+00:00,2022-07-26T03:00:00-04:00,2022-07-26T07:00:00+00:00,7000,ROS,486.333,0.0,842.3,0.0,2390.583,0.0,1363.5,1942.917,2727.0
2022-07-26T02:00:00-04:00,2022-07-26T06:00:00+00:00,2022-07-26T03:00:00-04:00,2022-07-26T07:00:00+00:00,7001,SWCT,0.0,0.0,372.5,0.0,153.6,0.0,64.4,0.0,1004.717
2022-07-26T03:00:00-04:00,2022-07-26T07:00:00+00:00,2022-07-26T04:00:00-04:00,2022-07-26T08:00:00+00:00,7002,CT,0.0,0.0,447.6,0.0,178.783,0.0,198.842,0.0,1091.383
2022-07-26T03:00:00-04:00,2022-07-26T07:00:00+00:00,2022-07-26T04:00:00-04:00,2022-07-26T08:00:00+00:00,7003,NEMABSTN,0.0,0.0,30.6,0.0,103.808,0.0,23.467,0.0,1069.0
2022-07-26T03:00:00-04:00,2022-07-26T07:00:00+00:00,2022-07-26T04:00:00-04:00,2022-07-26T08:00:00+00:00,7000,ROS,486.167,0.0,841.0,0.0,2406.442,0.0,1677.367,1942.583,2726.833
2022-07-26T03:00:00-04:00,2022-07-26T07:00:00+00:00,2022-07-26T04:00:00-04:00,2022-07-26T08:00:00+00:00,7001,SWCT,0.0,0.0,372.5,0.0,155.258,0.0,85.175,0.0,1021.383
2022-07-26T04:00:00-04:00,2022-07-26T08:00:00+00:00,2022-07-26T05:00:00-04:00,2022-07-26T09:00:00+00:00,7002,CT,0.0,0.0,447.6,0.0,194.508,0.0,226.517,0.0,1138.117
2022-07-26T04:00:00-04:00,2022-07-26T08:00:00+00:00,2022-07-26T05:00:00-04:00,2022-07-26T09:00:00+00:00,7003,NEMABSTN,0.0,0.0,30.6,0.0,131.6,0.0,48.95,0.0,1104.667
2022-07-26T04:00:00-04:00,2022-07-26T08:00:00+00:00,2022-07-26T05:00:00-04:00,2022-07-26T09:00:00+00:00,7000,ROS,486.083,0.0,839.3,0.0,2382.225,0.0,1676.717,1942.75,2727.0
2022-07-26T04:00:00-04:00,2022-07-26T08:00:00+00:00,2022-07-26T05:00:00-04:00,2022-07-26T09:00:00+00:00,7001,SWCT,0.0,0.0,372.5,0.0,163.467,0.0,167.275,0.0,1067.158
2022-07-26T05:00:00-04:00,2022-07-26T09:00:00+00:00,2022-07-26T06:00:00-04:00,2022-07-26T10:00:00+00:00,7002,CT,0.0,0.0,447.6,0.0,193.3,0.0,198.8,0.0,1146.633
2022-07-26T05:00:00-04:00,2022-07-26T09:00:00+00:00,2022-07-26T06:00:00-04:00,2022-07-26T10:00:00+00:00,7003,NEMABSTN,0.0,0.0,30.6,0.0,112.742,0.0,30.5,0.0,1176.0
2022-07-26T05:00:00-04:00,2022-07-26T09:00:00+00:00,2022-07-26T06:00:00-04:00,2022-07-26T10:00:00+00:00,7000,ROS,486.25,0.0,839.325,0.0,2377.083,0.0,1381.592,1942.75,2726.917
2022-07-26T05:00:00-04:00,2022-07-26T09:00:00+00:00,2022-07-26T06:00:00-04:00,2022-07-26T10:00:00+00:00,7001,SWCT,0.0,0.0,372.5,0.0,176.65,0.0,143.292,0.0,1072.667
2022-07-26T06:00:00-04:00,2022-07-26T10:00:00+00:00,2022-07-26T07:00:00-04:00,2022-07-26T11:00:00+00:00,7002,CT,0.0,0.0,447.6,0.0,190.458,0.0,174.383,0.0,1073.717
2022-07-26T06:00:00-04:00,2022-07-26T10:00:00+00:00,2022-07-26T07:00:00-04:00,2022-07-26T11:00:00+00:00,7003,NEMABSTN,0.0,0.0,30.6,0.0,96.083,0.0,8.033,0.0,1176.0
2022-07-26T06:00:00-04:00,2022-07-26T10:00:00+00:00,2022-07-26T07:00:00-04:00,2022-07-26T11:00:00+00:00,7000,ROS,486.583,0.0,1031.275,0.0,2128.442,0.0,761.192,1943.583,2727.5
2022-07-26T06:00:00-04:00,2022-07-26T10:00:00+00:00,2022-07-26T07:00:00-04:00,2022-07-26T11:00:00+00:00,7001,SWCT,0.0,0.0,372.5,0.0,179.717,0.0,82.55,0.0,1059.542
2022-07-26T07:00:00-04:00,2022-07-26T11:00:00+00:00,2022-07-26T08:00:00-04:00,2022-07-26T12:00:00+00:00,7002,CT,0.0,0.0,447.6,0.0,196.233,0.0,215.425,0.0,936.017
2022-07-26T07:00:00-04:00,2022-07-26T11:00:00+00:00,2022-07-26T08:00:00-04:00,2022-07-26T12:00:00+00:00,7003,NEMABSTN,0.0,0.0,42.9,0.0,191.75,0.0,11.092,0.0,1176.0
2022-07-26T07:00:00-04:00,2022-07-26T11:00:00+00:00,2022-07-26T08:00:00-04:00,2022-07-26T12:00:00+00:00,7000,ROS,486.833,0.0,1154.0,0.0,1783.658,0.0,662.083,1944.25,2728.917
2022-07-26T07:00:00-04:00,2022-07-26T11:00:00+00:00,2022-07-26T08:00:00-04:00,2022-07-26T12:00:00+00:00,7001,SWCT,0.0,0.0,675.8,0.0,278.567,0.0,121.625,0.0,1068.742
2022-07-26T08:00:00-04:00,2022-07-26T12:00:00+00:00,2022-07-26T09:00:00-04:00,2022-07-26T13:00:00+00:00,7002,CT,0.0,0.0,447.6,0.0,191.742,0.0,248.567,0.0,897.892
2022-07-26T08:00:00-04:00,2022-07-26T12:00:00+00:00,2022-07-26T09:00:00-04:00,2022-07-26T13:00:00+00:00,7003,NEMABSTN,0.0,0.0,42.9,0.0,193.8,0.0,13.817,0.0,1176.0
2022-07-26T08:00:00-04:00,2022-07-26T12:00:00+00:00,2022-07-26T09:00:00-04:00,2022-07-26T13:00:00+00:00,7000,ROS,486.833,0.0,1154.167,0.0,1842.117,0.0,811.742,1944.417,2729.083
2022-07-26T08:00:00-04:00,2022-07-26T12:00:00+00:00,2022-07-26T09:00:00-04:00,2022-07-26T13:00:00+00:00,7001,SWCT,0.0,0.0,675.8,0.0,287.525,0.0,156.708,0.0,1073.0
2022-07-26T09:00:00-04:00,2022-07-26T13:00:00+00:00,2022-07-26T10:00:00-04:00,2022-07-26T14:00:00+00:00,7002,CT,0.0,0.0,447.6,0.0,207.758,0.0,317.242,0.0,893.375
2022-07-26T09:00:00-04:00,2022-07-26T13:00:00+00:00,2022-07-26T10:00:00-04:00,2022-07-26T14:00:00+00:00,7003,NEMABSTN,0.0,0.0,42.9,0.0,194.4,0.0,15.067,0.0,1176.0
2022-07-26T09:00:00-04:00,2022-07-26T13:00:00+00:00,2022-07-26T10:00:00-04:00,2022-07-26T14:00:00+00:00,7000,ROS,486.583,0.0,1153.192,0.0,1916.225,0.0,977.683,1943.25,2727.75
2022-07-26T09:00:00-04:00,2022-07-26T13:00:00+00:00,2022-07-26T10:00:00-04:00,2022-07-26T14:00:00+00:00,7001,SWCT,0.0,0.0,675.8,0.0,298.3,0.0,167.6,0.0,1068.717
2022-07-26T10:00:00-04:00,2022-07-26T14:00:00+00:00,2022-07-26T11:00:00-04:00,2022-07-26T15:00:00+00:00,7002,CT,0.0,0.0,447.6,0.0,183.65,0.0,230.683,0.0,777.975
2022-07-26T10:00:00-04:00,2022-07-26T14:00:00+00:00,2022-07-26T11:00:00-04:00,2022-07-26T15:00:00+00:00,7003,NEMABSTN,0.0,0.0,42.9,0.0,194.625,0.0,9.95,0.0,1176.0
2022-07-26T10:00:00-04:00,2022-07-26T14:00:00+00:00,2022-07-26T11:00:00-04:00,2022-07-26T15:00:00+00:00,7000,ROS,486.417,0.0,1155.8,0.0,1936.958,0.0,992.8,1943.167,2727.167
2022-07-26T10:00:00-04:00,2022-07-26T14:00:00+00:00,2022-07-26T11:00:00-04:00,2022-07-26T15:00:00+00:00,7001,SWCT,0.0,0.0,675.8,0.0,300.792,0.0,177.1,0.0,953.458
2022-07-26T11:00:00-04:00,2022-07-26T15:00:00+00:00,2022-07-26T12:00:00-04:00,2022-07-26T16:00:00+00:00,7002,CT,0.0,0.0,447.6,0.0,176.692,0.0,159.625,0.0,749.267
2022-07-26T11:00:00-04:00,2022-07-26T15:00:00+00:00,2022-07-26T12:00:00-04:00,2022-07-26T16:00:00+00:00,7003,NEMABSTN,0.0,0.0,42.9,0.0,194.425,0.0,8.917,0.0,1176.0
2022-07-26T11:00:00-04:00,2022-07-26T15:00:00+00:00,2022-07-26T12:00:00-04:00,2022-07-26T16:00:00+00:00,7000,ROS,487.0,0.0,1095.283,0.0,2169.542,0.0,974.142,1944.333,2728.667
2022-07-26T11:00:00-04:00,2022-07-26T15:00:00+00:00,2022-07-26T12:00:00-04:00,2022-07-26T16:00:00+00:00,7001,SWCT,0.0,0.0,675.8,0.0,292.392,0.0,127.075,0.0,925.183
2022-07-26T12:00:00-04:00,2022-07-26T16:00:00+00:00,2022-07-26T13:00:00-04:00,2022-07-26T17:00:00+00:00,7002,CT,0.0,0.0,447.6,0.0,158.083,0.0,134.967,0.0,716.725
2022-07-26T12:00:00-04:00,2022-07-26T16:00:00+00:00,2022-07-26T13:00:00-04:00,2022-07-26T17:00:00+00:00,7003,NEMABSTN,0.0,0.0,42.9,0.0,222.033,0.0,78.075,0.0,1176.0
2022-07-26T12:00:00-04:00,2022-07-26T16:00:00+00:00,2022-07-26T13:00:00-04:00,2022-07-26T17:00:00+00:00,7000,ROS,486.417,0.0,1094.525,0.0,2150.567,0.0,881.725,1943.083,2727.417
2022-07-26T12:00:00-04:00,2022-07-26T16:00:00+00:00,2022-07-26T13:00:00-04:00,2022-07-26T17:00:00+00:00,7001,SWCT,0.0,0.0,675.8,0.0,279.875,0.0,86.2,0.0,892.458
2022-07-26T13:00:00-04:00,2022-07-26T17:00:00+00:00,2022-07-26T14:00:00-04:00,2022-07-26T18:00:00+00:00,7002,CT,0.0,0.0,447.6,0.0,155.642,0.0,135.1,0.0,691.917
2022-07-26T13:00:00-04:00,2022-07-26T17:00:00+00:00,2022-07-26T14:00:00-04:00,2022-07-26T18:00:00+00:00,7003,NEMABSTN,0.0,0.0,42.9,0.0,249.983,0.0,136.775,0.0,1176.0
2022-07-26T13:00:00-04:00,2022-07-26T17:00:00+00:00,2022-07-26T14:00:00-04:00,2022-07-26T18:00:00+00:00,7000,ROS,486.833,0.0,1094.925,0.0,2130.592,0.0,665.942,1944.583,2728.833
2022-07-26T13:00:00-04:00,2022-07-26T17:00:00+00:00,2022-07-26T14:00:00-04:00,2022-07-26T18:00:00+00:00,7001,SWCT,0.0,0.0,675.8,0.0,272.975,0.0,66.875,0.0,868.942
2022-07-26T14:00:00-04:00,2022-07-26T18:00:00+00:00,2022-07-26T15:00:00-04:00,2022-07-26T19:00:00+00:00,7002,CT,0.0,0.0,422.167,0.0,165.683,0.0,173.025,0.0,775.975
2022-07-26T14:00:00-04:00,2022-07-26T18:00:00+00:00,2022-07-26T15:00:00-04:00,2022-07-26T19:00:00+00:00,7003,NEMABSTN,0.0,0.0,42.9,0.0,325.5,0.0,224.883,0.0,1176.0
2022-07-26T14:00:00-04:00,2022-07-26T18:00:00+00:00,2022-07-26T15:00:00-04:00,2022-07-26T19:00:00+00:00,7000,ROS,486.75,0.0,2223.225,0.0,1020.0,0.0,883.433,1943.833,2727.25
2022-07-26T14:00:00-04:00,2022-07-26T18:00:00+00:00,2022-07-26T15:00:00-04:00,2022-07-26T19:00:00+00:00,7001,SWCT,0.0,0.0,660.7,0.0,296.517,0.0,120.767,0.0,952.908
2022-07-26T15:00:00-04:00,2022-07-26T19:00:00+00:00,2022-07-26T16:00:00-04:00,2022-07-26T20:00:00+00:00,7002,CT,0.0,0.0,371.3,0.0,165.667,0.0,183.5,0.0,725.308
2022-07-26T15:00:00-04:00,2022-07-26T19:00:00+00:00,2022-07-26T16:00:00-04:00,2022-07-26T20:00:00+00:00,7003,NEMABSTN,0.0,0.0,42.9,0.0,308.583,0.0,207.708,0.0,1176.0
2022-07-26T15:00:00-04:00,2022-07-26T19:00:00+00:00,2022-07-26T16:00:00-04:00,2022-07-26T20:00:00+00:00,7000,ROS,486.583,0.0,1904.3,0.0,1006.917,0.0,968.133,1943.5,2726.5
2022-07-26T15:00:00-04:00,2022-07-26T19:00:00+00:00,2022-07-26T16:00:00-04:00,2022-07-26T20:00:00+00:00,7001,SWCT,0.0,0.0,630.5,0.0,369.883,0.0,140.183,0.0,903.492
2022-07-26T16:00:00-04:00,2022-07-26T20:00:00+00:00,2022-07-26T17:00:00-04:00,2022-07-26T21:00:00+00:00,7002,CT,0.0,0.0,396.733,0.0,183.233,0.0,146.75,0.0,718.792
2022-07-26T16:00:00-04:00,2022-07-26T20:00:00+00:00,2022-07-26T17:00:00-04:00,2022-07-26T21:00:00+00:00,7003,NEMABSTN,0.0,0.0,42.9,0.0,285.925,0.0,178.467,0.0,1176.0
2022-07-26T16:00:00-04:00,2022-07-26T20:00:00+00:00,2022-07-26T17:00:00-04:00,2022-07-26T21:00:00+00:00,7000,ROS,486.417,0.0,1861.417,0.0,969.942,0.0,783.333,1943.333,2726.25
2022-07-26T16:00:00-04:00,2022-07-26T20:00:00+00:00,2022-07-26T17:00:00-04:00,2022-07-26T21:00:00+00:00,7001,SWCT,0.0,0.0,643.825,0.0,367.417,0.0,88.758,0.0,898.408
2022-07-26T17:00:00-04:00,2022-07-26T21:00:00+00:00,2022-07-26T18:00:00-04:00,2022-07-26T22:00:00+00:00,7002,CT,0.0,0.0,447.6,0.0,163.292,0.0,159.8,0.0,744.625
2022-07-26T17:00:00-04:00,2022-07-26T21:00:00+00:00,2022-07-26T18:00:00-04:00,2022-07-26T22:00:00+00:00,7003,NEMABSTN,0.0,0.0,42.9,0.0,305.85,0.0,203.858,0.0,1176.0
2022-07-26T17:00:00-04:00,2022-07-26T21:00:00+00:00,2022-07-26T18:00:00-04:00,2022-07-26T22:00:00+00:00,7000,ROS,486.667,0.0,1575.05,0.0,981.95,0.0,1000.658,1944.0,2727.417
2022-07-26T17:00:00-04:00,2022-07-26T21:00:00+00:00,2022-07-26T18:00:00-04:00,2022-07-26T22:00:00+00:00,7001,SWCT,0.0,0.0,652.5,0.0,349.192,0.0,123.508,0.0,923.667
2022-07-26T18:00:00-04:00,2022-07-26T22:00:00+00:00,2022-07-26T19:00:00-04:00,2022-07-26T23:00:00+00:00,7002,CT,0.0,0.0,447.6,0.0,152.2,0.0,135.167,0.0,741.2
2022-07-26T18:00:00-04:00,2022-07-26T22:00:00+00:00,2022-07-26T19:00:00-04:00,2022-07-26T23:00:00+00:00,7003,NEMABSTN,0.0,0.0,42.9,0.0,238.75,0.0,116.633,0.0,1176.0
2022-07-26T18:00:00-04:00,2022-07-26T22:00:00+00:00,2022-07-26T19:00:00-04:00,2022-07-26T23:00:00+00:00,7000,ROS,486.75,0.0,1554.333,0.0,969.692,0.0,912.667,1943.583,2727.0
2022-07-26T18:00:00-04:00,2022-07-26T22:00:00+00:00,2022-07-26T19:00:00-04:00,2022-07-26T23:00:00+00:00,7001,SWCT,0.0,0.0,654.008,0.0,347.733,0.0,78.85,0.0,920.208
