time_local,time_utc,nuclear
2024-12-04T00:54:58-06:00,2024-12-04T06:54:58+00:00,5103.6
2024-12-04T00:59:58-06:00,2024-12-04T06:59:58+00:00,5104.7
2024-12-04T01:04:58-06:00,2024-12-04T07:04:58+00:00,5103.3
2024-12-04T01:09:58-06:00,2024-12-04T07:09:58+00:00,5104.6
2024-12-04T01:14:58-06:00,2024-12-04T07:14:58+00:00,5103.9
2024-12-04T01:19:58-06:00,2024-12-04T07:19:58+00:00,5102.7
2024-12-04T01:24:58-06:00,2024-12-04T07:24:58+00:00,5102.3
2024-12-04T01:29:58-06:00,2024-12-04T07:29:58+00:00,5103.4
2024-12-04T01:34:58-06:00,2024-12-04T07:34:58+00:00,5103.7
2024-12-04T01:39:58-06:00,2024-12-04T07:39:58+00:00,5103.2
2024-12-04T01:44:58-06:00,2024-12-04T07:44:58+00:00,5102.9
2024-12-04T01:49:58-06:00,2024-12-04T07:49:58+00:00,5103.5
2024-12-04T01:54:58-06:00,2024-12-04T07:54:58+00:00,5104.1
2024-12-04T01:59:58-06:00,2024-12-04T07:59:58+00:00,5104.5
2024-12-04T02:04:58-06:00,2024-12-04T08:04:58+00:00,5104.6
2024-12-04T02:09:58-06:00,2024-12-04T08:09:58+00:00,5105.7
2024-12-04T02:14:58-06:00,2024-12-04T08:14:58+00:00,5105.7
2024-12-04T02:19:58-06:00,2024-12-04T08:19:58+00:00,5103.3
2024-12-04T02:24:58-06:00,2024-12-04T08:24:58+00:00,5104.6
2024-12-04T02:29:58-06:00,2024-12-04T08:29:58+00:00,5104.2
2024-12-04T02:34:56-06:00,2024-12-04T08:34:56+00:00,5105.0
2024-12-04T02:39:58-06:00,2024-12-04T08:39:58+00:00,5104.6
2024-12-04T02:44:58-06:00,2024-12-04T08:44:58+00:00,5104.7
2024-12-04T02:49:58-06:00,2024-12-04T08:49:58+00:00,5102.6
2024-12-04T02:54:58-06:00,2024-12-04T08:54:58+00:00,5105.4
2024-12-04T02:59:58-06:00,2024-12-04T08:59:58+00:00,5103.1
2024-12-04T03:04:58-06:00,2024-12-04T09:04:58+00:00,5103.8
2024-12-04T03:09:58-06:00,2024-12-04T09:09:58+00:00,5105.2
2024-12-04T03:14:58-06:00,2024-12-04T09:14:58+00:00,5103.3
2024-12-04T03:19:58-06:00,2024-12-04T09:19:58+00:00,5101.7
2024-12-04T03:24:58-06:00,2024-12-04T09:24:58+00:00,5101.9
2024-12-04T03:29:58-06:00,2024-12-04T09:29:58+00:00,5102.1
2024-12-04T03:34:58-06:00,2024-12-04T09:34:58+00:00,5102.8
2024-12-04T03:39:58-06:00,2024-12-04T09:39:58+00:00,5100.5
2024-12-04T03:44:58-06:00,2024-12-04T09:44:58+00:00,5101.7
2024-12-04T03:49:58-06:00,2024-12-04T09:49:58+00:00,5102.3
2024-12-04T03:54:58-06:00,2024-12-04T09:54:58+00:00,5105.2
2024-12-04T03:59:58-06:00,2024-12-04T09:59:58+00:00,5103.7
2024-12-04T04:04:58-06:00,2024-12-04T10:04:58+00:00,5103.1
2024-12-04T04:09:58-06:00,2024-12-04T10:09:58+00:00,5102.4
2024-12-04T04:14:58-06:00,2024-12-04T10:14:58+00:00,5103.4
2024-12-04T04:19:58-06:00,2024-12-04T10:19:58+00:00,5103.2
2024-12-04T04:24:58-06:00,2024-12-04T10:24:58+00:00,5105.2
2024-12-04T04:29:58-06:00,2024-12-04T10:29:58+00:00,5101.8
2024-12-04T04:34:58-06:00,2024-12-04T10:34:58+00:00,5103.6
2024-12-04T04:39:58-06:00,2024-12-04T10:39:58+00:00,5102.9
2024-12-04T04:44:58-06:00,2024-12-04T10:44:58+00:00,5104.3
2024-12-04T04:49:58-06:00,2024-12-04T10:49:58+00:00,5103.8
2024-12-04T04:54:58-06:00,2024-12-04T10:54:58+00:00,5105.0
2024-12-04T04:59:58-06:00,2024-12-04T10:59:58+00:00,5104.3
2024-12-04T05:04:58-06:00,2024-12-04T11:04:58+00:00,5103.8
2024-12-04T05:09:58-06:00,2024-12-04T11:09:58+00:00,5107.6
2024-12-04T05:14:56-06:00,2024-12-04T11:14:56+00:00,5105.6
2024-12-04T05:19:58-06:00,2024-12-04T11:19:58+00:00,5102.2
2024-12-04T05:24:58-06:00,2024-12-04T11:24:58+00:00,5103.0
2024-12-04T05:29:58-06:00,2024-12-04T11:29:58+00:00,5103.4
2024-12-04T05:34:58-06:00,2024-12-04T11:34:58+00:00,5104.3
2024-12-04T05:39:58-06:00,2024-12-04T11:39:58+00:00,5103.8
2024-12-04T05:44:58-06:00,2024-12-04T11:44:58+00:00,5104.5
2024-12-04T05:49:58-06:00,2024-12-04T11:49:58+00:00,5105.2
2024-12-04T05:54:58-06:00,2024-12-04T11:54:58+00:00,5103.9
2024-12-04T05:59:58-06:00,2024-12-04T11:59:58+00:00,5103.8
2024-12-04T06:04:58-06:00,2024-12-04T12:04:58+00:00,5105.0
2024-12-04T06:09:58-06:00,2024-12-04T12:09:58+00:00,5105.1
2024-12-04T06:14:58-06:00,2024-12-04T12:14:58+00:00,5103.4
2024-12-04T06:19:58-06:00,2024-12-04T12:19:58+00:00,5104.4
2024-12-04T06:24:58-06:00,2024-12-04T12:24:58+00:00,5105.8
2024-12-04T06:29:58-06:00,2024-12-04T12:29:58+00:00,5104.0
2024-12-04T06:34:58-06:00,2024-12-04T12:34:58+00:00,5103.3
2024-12-04T06:39:58-06:00,2024-12-04T12:39:58+00:00,5103.0
2024-12-04T06:44:58-06:00,2024-12-04T12:44:58+00:00,5104.6
2024-12-04T06:49:58-06:00,2024-12-04T12:49:58+00:00,5103.1
2024-12-04T06:54:58-06:00,2024-12-04T12:54:58+00:00,5104.0
2024-12-04T06:59:58-06:00,2024-12-04T12:59:58+00:00,5104.0
2024-12-04T07:04:58-06:00,2024-12-04T13:04:58+00:00,5103.6
2024-12-04T07:09:58-06:00,2024-12-04T13:09:58+00:00,5103.4
2024-12-04T07:14:58-06:00,2024-12-04T13:14:58+00:00,5103.5
2024-12-04T07:19:58-06:00,2024-12-04T13:19:58+00:00,5103.2
2024-12-04T07:24:58-06:00,2024-12-04T13:24:58+00:00,5104.2
2024-12-04T07:29:58-06:00,2024-12-04T13:29:58+00:00,5104.5
2024-12-04T07:34:58-06:00,2024-12-04T13:34:58+00:00,5105.0
2024-12-04T07:39:58-06:00,2024-12-04T13:39:58+00:00,5102.8
2024-12-04T07:44:58-06:00,2024-12-04T13:44:58+00:00,5104.0
2024-12-04T07:49:58-06:00,2024-12-04T13:49:58+00:00,5103.4
2024-12-04T07:54:58-06:00,2024-12-04T13:54:58+00:00,5104.3
2024-12-04T07:59:58-06:00,2024-12-04T13:59:58+00:00,5103.3
2024-12-04T08:04:56-06:00,2024-12-04T14:04:56+00:00,5105.3
2024-12-04T08:09:58-06:00,2024-12-04T14:09:58+00:00,5103.0
2024-12-04T08:14:58-06:00,2024-12-04T14:14:58+00:00,5103.0
2024-12-04T08:19:58-06:00,2024-12-04T14:19:58+00:00,5103.2
2024-12-04T08:24:58-06:00,2024-12-04T14:24:58+00:00,5104.0
2024-12-04T08:29:58-06:00,2024-12-04T14:29:58+00:00,5101.7
2024-12-04T08:34:58-06:00,2024-12-04T14:34:58+00:00,5104.3
2024-12-04T08:39:56-06:00,2024-12-04T14:39:56+00:00,5103.0
2024-12-04T08:44:58-06:00,2024-12-04T14:44:58+00:00,5103.5
2024-12-04T08:49:58-06:00,2024-12-04T14:49:58+00:00,5103.0
2024-12-04T08:54:58-06:00,2024-12-04T14:54:58+00:00,5104.2
2024-12-04T08:59:58-06:00,2024-12-04T14:59:58+00:00,5103.2
2024-12-04T09:04:58-06:00,2024-12-04T15:04:58+00:00,5101.8
2024-12-04T09:09:56-06:00,2024-12-04T15:09:56+00:00,5105.0
2024-12-04T09:14:58-06:00,2024-12-04T15:14:58+00:00,5102.0
2024-12-04T09:19:58-06:00,2024-12-04T15:19:58+00:00,5102.6
2024-12-04T09:24:58-06:00,2024-12-04T15:24:58+00:00,5103.7
2024-12-04T09:29:58-06:00,2024-12-04T15:29:58+00:00,5102.6
2024-12-04T09:34:58-06:00,2024-12-04T15:34:58+00:00,5103.3
2024-12-04T09:39:58-06:00,2024-12-04T15:39:58+00:00,5103.6
2024-12-04T09:44:56-06:00,2024-12-04T15:44:56+00:00,5101.7
2024-12-04T09:49:56-06:00,2024-12-04T15:49:56+00:00,5104.0
2024-12-04T09:54:56-06:00,2024-12-04T15:54:56+00:00,5102.7
2024-12-04T09:59:58-06:00,2024-12-04T15:59:58+00:00,5101.1
2024-12-04T10:04:58-06:00,2024-12-04T16:04:58+00:00,5101.6
2024-12-04T10:09:58-06:00,2024-12-04T16:09:58+00:00,5104.2
2024-12-04T10:14:58-06:00,2024-12-04T16:14:58+00:00,5103.6
2024-12-04T10:19:58-06:00,2024-12-04T16:19:58+00:00,5100.7
2024-12-04T10:24:58-06:00,2024-12-04T16:24:58+00:00,5102.7
2024-12-04T10:29:58-06:00,2024-12-04T16:29:58+00:00,5102.7
2024-12-04T10:34:56-06:00,2024-12-04T16:34:56+00:00,5105.5
2024-12-04T10:39:58-06:00,2024-12-04T16:39:58+00:00,5105.4
2024-12-04T10:44:58-06:00,2024-12-04T16:44:58+00:00,5106.6
2024-12-04T10:49:58-06:00,2024-12-04T16:49:58+00:00,5107.2
2024-12-04T10:54:58-06:00,2024-12-04T16:54:58+00:00,5107.6
2024-12-04T10:59:58-06:00,2024-12-04T16:59:58+00:00,5108.1
2024-12-04T11:04:58-06:00,2024-12-04T17:04:58+00:00,5108.7
2024-12-04T11:09:58-06:00,2024-12-04T17:09:58+00:00,5110.0
2024-12-04T11:14:58-06:00,2024-12-04T17:14:58+00:00,5110.5
2024-12-04T11:19:58-06:00,2024-12-04T17:19:58+00:00,5108.1
2024-12-04T11:24:58-06:00,2024-12-04T17:24:58+00:00,5108.7
2024-12-04T11:29:58-06:00,2024-12-04T17:29:58+00:00,5109.7
2024-12-04T11:34:58-06:00,2024-12-04T17:34:58+00:00,5109.6
2024-12-04T11:39:58-06:00,2024-12-04T17:39:58+00:00,5108.2
2024-12-04T11:44:58-06:00,2024-12-04T17:44:58+00:00,5109.2
2024-12-04T11:49:58-06:00,2024-12-04T17:49:58+00:00,5108.2
2024-12-04T11:54:58-06:00,2024-12-04T17:54:58+00:00,5107.3
2024-12-04T11:59:58-06:00,2024-12-04T17:59:58+00:00,5107.9
2024-12-04T12:04:58-06:00,2024-12-04T18:04:58+00:00,5108.5
2024-12-04T12:09:58-06:00,2024-12-04T18:09:58+00:00,5108.1
2024-12-04T12:14:58-06:00,2024-12-04T18:14:58+00:00,5107.9
2024-12-04T12:19:58-06:00,2024-12-04T18:19:58+00:00,5107.5
2024-12-04T12:24:58-06:00,2024-12-04T18:24:58+00:00,5107.0
2024-12-04T12:29:58-06:00,2024-12-04T18:29:58+00:00,5108.8
2024-12-04T12:34:58-06:00,2024-12-04T18:34:58+00:00,5108.6
2024-12-04T12:39:58-06:00,2024-12-04T18:39:58+00:00,5108.0
2024-12-04T12:44:58-06:00,2024-12-04T18:44:58+00:00,5107.3
2024-12-04T12:49:58-06:00,2024-12-04T18:49:58+00:00,5109.0
2024-12-04T12:54:58-06:00,2024-12-04T18:54:58+00:00,5105.3
2024-12-04T12:59:58-06:00,2024-12-04T18:59:58+00:00,5109.1
2024-12-04T13:04:58-06:00,2024-12-04T19:04:58+00:00,5104.7
2024-12-04T13:09:58-06:00,2024-12-04T19:09:58+00:00,5107.7
2024-12-04T13:14:58-06:00,2024-12-04T19:14:58+00:00,5105.6
2024-12-04T13:19:58-06:00,2024-12-04T19:19:58+00:00,5106.0
2024-12-04T13:24:58-06:00,2024-12-04T19:24:58+00:00,5106.9
2024-12-04T13:29:58-06:00,2024-12-04T19:29:58+00:00,5108.0
2024-12-04T13:34:58-06:00,2024-12-04T19:34:58+00:00,5105.3
2024-12-04T13:39:58-06:00,2024-12-04T19:39:58+00:00,5107.7
2024-12-04T13:44:58-06:00,2024-12-04T19:44:58+00:00,5107.0
2024-12-04T13:49:58-06:00,2024-12-04T19:49:58+00:00,5106.3
2024-12-04T13:54:58-06:00,2024-12-04T19:54:58+00:00,5107.2
2024-12-04T13:59:58-06:00,2024-12-04T19:59:58+00:00,5107.8
2024-12-04T14:04:58-06:00,2024-12-04T20:04:58+00:00,5105.2
2024-12-04T14:09:58-06:00,2024-12-04T20:09:58+00:00,5109.4
2024-12-04T14:14:58-06:00,2024-12-04T20:14:58+00:00,5108.3
2024-12-04T14:19:56-06:00,2024-12-04T20:19:56+00:00,5108.6
2024-12-04T14:24:58-06:00,2024-12-04T20:24:58+00:00,5108.3
2024-12-04T14:29:58-06:00,2024-12-04T20:29:58+00:00,5105.9
2024-12-04T14:34:58-06:00,2024-12-04T20:34:58+00:00,5103.1
2024-12-04T14:39:58-06:00,2024-12-04T20:39:58+00:00,5102.6
2024-12-04T14:44:58-06:00,2024-12-04T20:44:58+00:00,5103.3
2024-12-04T14:49:58-06:00,2024-12-04T20:49:58+00:00,5101.8
2024-12-04T14:54:58-06:00,2024-12-04T20:54:58+00:00,5101.9
2024-12-04T14:59:58-06:00,2024-12-04T20:59:58+00:00,5101.0
2024-12-04T15:04:58-06:00,2024-12-04T21:04:58+00:00,5100.6
2024-12-04T15:09:58-06:00,2024-12-04T21:09:58+00:00,5100.9
2024-12-04T15:14:58-06:00,2024-12-04T21:14:58+00:00,5099.7
2024-12-04T15:19:58-06:00,2024-12-04T21:19:58+00:00,5101.0
2024-12-04T15:24:58-06:00,2024-12-04T21:24:58+00:00,5102.6
2024-12-04T15:29:58-06:00,2024-12-04T21:29:58+00:00,5101.3
2024-12-04T15:34:58-06:00,2024-12-04T21:34:58+00:00,5100.8
2024-12-04T15:39:58-06:00,2024-12-04T21:39:58+00:00,5100.8
2024-12-04T15:44:58-06:00,2024-12-04T21:44:58+00:00,5100.4
2024-12-04T15:49:58-06:00,2024-12-04T21:49:58+00:00,5100.8
2024-12-04T15:54:58-06:00,2024-12-04T21:54:58+00:00,5100.0
2024-12-04T15:59:58-06:00,2024-12-04T21:59:58+00:00,5101.9
2024-12-04T16:04:58-06:00,2024-12-04T22:04:58+00:00,5101.3
2024-12-04T16:09:58-06:00,2024-12-04T22:09:58+00:00,5097.9
2024-12-04T16:14:58-06:00,2024-12-04T22:14:58+00:00,5099.3
2024-12-04T16:19:58-06:00,2024-12-04T22:19:58+00:00,5099.7
2024-12-04T16:24:58-06:00,2024-12-04T22:24:58+00:00,5100.3
2024-12-04T16:29:58-06:00,2024-12-04T22:29:58+00:00,5099.8
2024-12-04T16:34:58-06:00,2024-12-04T22:34:58+00:00,5102.3
2024-12-04T16:39:58-06:00,2024-12-04T22:39:58+00:00,5100.1
2024-12-04T16:44:58-06:00,2024-12-04T22:44:58+00:00,5099.0
2024-12-04T16:49:58-06:00,2024-12-04T22:49:58+00:00,5102.4
2024-12-04T16:54:58-06:00,2024-12-04T22:54:58+00:00,5101.8
2024-12-04T16:59:58-06:00,2024-12-04T22:59:58+00:00,5101.7
2024-12-04T17:04:58-06:00,2024-12-04T23:04:58+00:00,5100.8
2024-12-04T17:09:58-06:00,2024-12-04T23:09:58+00:00,5098.8
2024-12-04T17:14:58-06:00,2024-12-04T23:14:58+00:00,5099.8
2024-12-04T17:19:58-06:00,2024-12-04T23:19:58+00:00,5098.8
2024-12-04T17:24:58-06:00,2024-12-04T23:24:58+00:00,5099.1
2024-12-04T17:29:58-06:00,2024-12-04T23:29:58+00:00,5100.2
2024-12-04T17:34:58-06:00,2024-12-04T23:34:58+00:00,5101.3
2024-12-04T17:39:58-06:00,2024-12-04T23:39:58+00:00,5100.7
2024-12-04T17:44:58-06:00,2024-12-04T23:44:58+00:00,5099.7
2024-12-04T17:49:58-06:00,2024-12-04T23:49:58+00:00,5102.2
2024-12-04T17:54:58-06:00,2024-12-04T23:54:58+00:00,5100.3
2024-12-04T17:59:58-06:00,2024-12-04T23:59:58+00:00,5101.8
