interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,mkt_region,zone,load_area,mw
2023-01-02T22:00:00-05:00,2023-01-03T03:00:00+00:00,2023-01-02T23:00:00-05:00,2023-01-03T04:00:00+00:00,WEST,AP,AP,4906.615
2023-01-02T22:00:00-05:00,2023-01-03T03:00:00+00:00,2023-01-02T23:00:00-05:00,2023-01-03T04:00:00+00:00,WEST,ATSI,OE,6216.123
2023-01-02T22:00:00-05:00,2023-01-03T03:00:00+00:00,2023-01-02T23:00:00-05:00,2023-01-03T04:00:00+00:00,WEST,ATSI,PAPWR,483.352
2023-01-02T22:00:00-05:00,2023-01-03T03:00:00+00:00,2023-01-02T23:00:00-05:00,2023-01-03T04:00:00+00:00,WEST,CE,CE,10077.261
2023-01-02T22:00:00-05:00,2023-01-03T03:00:00+00:00,2023-01-02T23:00:00-05:00,2023-01-03T04:00:00+00:00,WEST,DAY,DAY,1590.0
2023-01-02T22:00:00-05:00,2023-01-03T03:00:00+00:00,2023-01-02T23:00:00-05:00,2023-01-03T04:00:00+00:00,WEST,DEOK,DEOK,2468.46
2023-01-02T22:00:00-05:00,2023-01-03T03:00:00+00:00,2023-01-02T23:00:00-05:00,2023-01-03T04:00:00+00:00,WEST,DUQ,DUQ,1300.933
2023-01-02T22:00:00-05:00,2023-01-03T03:00:00+00:00,2023-01-02T23:00:00-05:00,2023-01-03T04:00:00+00:00,WEST,EKPC,EKPC,1191.866
2023-01-02T22:00:00-05:00,2023-01-03T03:00:00+00:00,2023-01-02T23:00:00-05:00,2023-01-03T04:00:00+00:00,WEST,OVEC,OVEC,46.0
2023-01-02T23:00:00-05:00,2023-01-03T04:00:00+00:00,2023-01-03T00:00:00-05:00,2023-01-03T05:00:00+00:00,MIDATL,AE,AECO,878.848
2023-01-02T23:00:00-05:00,2023-01-03T04:00:00+00:00,2023-01-03T00:00:00-05:00,2023-01-03T05:00:00+00:00,MIDATL,AE,VMEU,66.254
2023-01-02T23:00:00-05:00,2023-01-03T04:00:00+00:00,2023-01-03T00:00:00-05:00,2023-01-03T05:00:00+00:00,MIDATL,BC,BC,2891.531
2023-01-02T23:00:00-05:00,2023-01-03T04:00:00+00:00,2023-01-03T00:00:00-05:00,2023-01-03T05:00:00+00:00,MIDATL,DPL,DPLCO,1676.514
2023-01-02T23:00:00-05:00,2023-01-03T04:00:00+00:00,2023-01-03T00:00:00-05:00,2023-01-03T05:00:00+00:00,MIDATL,DPL,EASTON,21.658
2023-01-02T23:00:00-05:00,2023-01-03T04:00:00+00:00,2023-01-03T00:00:00-05:00,2023-01-03T05:00:00+00:00,MIDATL,JC,JC,2092.621
2023-01-02T23:00:00-05:00,2023-01-03T04:00:00+00:00,2023-01-03T00:00:00-05:00,2023-01-03T05:00:00+00:00,MIDATL,ME,ME,1477.7
2023-01-02T23:00:00-05:00,2023-01-03T04:00:00+00:00,2023-01-03T00:00:00-05:00,2023-01-03T05:00:00+00:00,MIDATL,PE,PE,3599.187
2023-01-02T23:00:00-05:00,2023-01-03T04:00:00+00:00,2023-01-03T00:00:00-05:00,2023-01-03T05:00:00+00:00,MIDATL,PEP,PEPCO,2283.171
2023-01-02T23:00:00-05:00,2023-01-03T04:00:00+00:00,2023-01-03T00:00:00-05:00,2023-01-03T05:00:00+00:00,MIDATL,PEP,SMECO,318.669
2023-01-02T23:00:00-05:00,2023-01-03T04:00:00+00:00,2023-01-03T00:00:00-05:00,2023-01-03T05:00:00+00:00,MIDATL,PL,PLCO,3913.693
2023-01-02T23:00:00-05:00,2023-01-03T04:00:00+00:00,2023-01-03T00:00:00-05:00,2023-01-03T05:00:00+00:00,MIDATL,PL,UGI,102.592
2023-01-02T23:00:00-05:00,2023-01-03T04:00:00+00:00,2023-01-03T00:00:00-05:00,2023-01-03T05:00:00+00:00,MIDATL,PN,PN,1697.138
2023-01-02T23:00:00-05:00,2023-01-03T04:00:00+00:00,2023-01-03T00:00:00-05:00,2023-01-03T05:00:00+00:00,MIDATL,PS,PS,4097.504
2023-01-02T23:00:00-05:00,2023-01-03T04:00:00+00:00,2023-01-03T00:00:00-05:00,2023-01-03T05:00:00+00:00,MIDATL,RECO,RECO,129.268
2023-01-02T23:00:00-05:00,2023-01-03T04:00:00+00:00,2023-01-03T00:00:00-05:00,2023-01-03T05:00:00+00:00,RTO,RTO,RTO,75621.851
2023-01-02T23:00:00-05:00,2023-01-03T04:00:00+00:00,2023-01-03T00:00:00-05:00,2023-01-03T05:00:00+00:00,SOUTH,DOM,DOM,10966.798
2023-01-02T23:00:00-05:00,2023-01-03T04:00:00+00:00,2023-01-03T00:00:00-05:00,2023-01-03T05:00:00+00:00,WEST,AEP,AEPAPT,3655.261
2023-01-02T23:00:00-05:00,2023-01-03T04:00:00+00:00,2023-01-03T00:00:00-05:00,2023-01-03T05:00:00+00:00,WEST,AEP,AEPIMP,2721.401
2023-01-02T23:00:00-05:00,2023-01-03T04:00:00+00:00,2023-01-03T00:00:00-05:00,2023-01-03T05:00:00+00:00,WEST,AEP,AEPKPT,540.817
2023-01-02T23:00:00-05:00,2023-01-03T04:00:00+00:00,2023-01-03T00:00:00-05:00,2023-01-03T05:00:00+00:00,WEST,AEP,AEPOPT,5332.311
2023-01-02T23:00:00-05:00,2023-01-03T04:00:00+00:00,2023-01-03T00:00:00-05:00,2023-01-03T05:00:00+00:00,WEST,AP,AP,4689.916
2023-01-02T23:00:00-05:00,2023-01-03T04:00:00+00:00,2023-01-03T00:00:00-05:00,2023-01-03T05:00:00+00:00,WEST,ATSI,OE,6036.662
2023-01-02T23:00:00-05:00,2023-01-03T04:00:00+00:00,2023-01-03T00:00:00-05:00,2023-01-03T05:00:00+00:00,WEST,ATSI,PAPWR,486.415
2023-01-02T23:00:00-05:00,2023-01-03T04:00:00+00:00,2023-01-03T00:00:00-05:00,2023-01-03T05:00:00+00:00,WEST,CE,CE,9677.777
2023-01-02T23:00:00-05:00,2023-01-03T04:00:00+00:00,2023-01-03T00:00:00-05:00,2023-01-03T05:00:00+00:00,WEST,DAY,DAY,1522.0
2023-01-02T23:00:00-05:00,2023-01-03T04:00:00+00:00,2023-01-03T00:00:00-05:00,2023-01-03T05:00:00+00:00,WEST,DEOK,DEOK,2354.676
2023-01-02T23:00:00-05:00,2023-01-03T04:00:00+00:00,2023-01-03T00:00:00-05:00,2023-01-03T05:00:00+00:00,WEST,DUQ,DUQ,1240.403
2023-01-02T23:00:00-05:00,2023-01-03T04:00:00+00:00,2023-01-03T00:00:00-05:00,2023-01-03T05:00:00+00:00,WEST,EKPC,EKPC,1104.066
2023-01-02T23:00:00-05:00,2023-01-03T04:00:00+00:00,2023-01-03T00:00:00-05:00,2023-01-03T05:00:00+00:00,WEST,OVEC,OVEC,47.0
2023-01-03T00:00:00-05:00,2023-01-03T05:00:00+00:00,2023-01-03T01:00:00-05:00,2023-01-03T06:00:00+00:00,MIDATL,AE,AECO,716.516
2023-01-03T00:00:00-05:00,2023-01-03T05:00:00+00:00,2023-01-03T01:00:00-05:00,2023-01-03T06:00:00+00:00,MIDATL,AE,VMEU,62.842
2023-01-03T00:00:00-05:00,2023-01-03T05:00:00+00:00,2023-01-03T01:00:00-05:00,2023-01-03T06:00:00+00:00,MIDATL,BC,BC,2740.681
2023-01-03T00:00:00-05:00,2023-01-03T05:00:00+00:00,2023-01-03T01:00:00-05:00,2023-01-03T06:00:00+00:00,MIDATL,DPL,DPLCO,1592.961
2023-01-03T00:00:00-05:00,2023-01-03T05:00:00+00:00,2023-01-03T01:00:00-05:00,2023-01-03T06:00:00+00:00,MIDATL,DPL,EASTON,20.653
2023-01-03T00:00:00-05:00,2023-01-03T05:00:00+00:00,2023-01-03T01:00:00-05:00,2023-01-03T06:00:00+00:00,MIDATL,JC,JC,1958.81
2023-01-03T00:00:00-05:00,2023-01-03T05:00:00+00:00,2023-01-03T01:00:00-05:00,2023-01-03T06:00:00+00:00,MIDATL,ME,ME,1427.748
2023-01-03T00:00:00-05:00,2023-01-03T05:00:00+00:00,2023-01-03T01:00:00-05:00,2023-01-03T06:00:00+00:00,MIDATL,PE,PE,3474.472
2023-01-03T00:00:00-05:00,2023-01-03T05:00:00+00:00,2023-01-03T01:00:00-05:00,2023-01-03T06:00:00+00:00,MIDATL,PEP,PEPCO,2099.523
2023-01-03T00:00:00-05:00,2023-01-03T05:00:00+00:00,2023-01-03T01:00:00-05:00,2023-01-03T06:00:00+00:00,MIDATL,PEP,SMECO,298.261
2023-01-03T00:00:00-05:00,2023-01-03T05:00:00+00:00,2023-01-03T01:00:00-05:00,2023-01-03T06:00:00+00:00,MIDATL,PL,PLCO,3792.904
2023-01-03T00:00:00-05:00,2023-01-03T05:00:00+00:00,2023-01-03T01:00:00-05:00,2023-01-03T06:00:00+00:00,MIDATL,PL,UGI,96.471
2023-01-03T00:00:00-05:00,2023-01-03T05:00:00+00:00,2023-01-03T01:00:00-05:00,2023-01-03T06:00:00+00:00,MIDATL,PN,PN,1641.244
2023-01-03T00:00:00-05:00,2023-01-03T05:00:00+00:00,2023-01-03T01:00:00-05:00,2023-01-03T06:00:00+00:00,MIDATL,PS,PS,3973.515
2023-01-03T00:00:00-05:00,2023-01-03T05:00:00+00:00,2023-01-03T01:00:00-05:00,2023-01-03T06:00:00+00:00,MIDATL,RECO,RECO,120.784
2023-01-03T00:00:00-05:00,2023-01-03T05:00:00+00:00,2023-01-03T01:00:00-05:00,2023-01-03T06:00:00+00:00,RTO,RTO,RTO,72619.569
2023-01-03T00:00:00-05:00,2023-01-03T05:00:00+00:00,2023-01-03T01:00:00-05:00,2023-01-03T06:00:00+00:00,SOUTH,DOM,DOM,10589.586
2023-01-03T00:00:00-05:00,2023-01-03T05:00:00+00:00,2023-01-03T01:00:00-05:00,2023-01-03T06:00:00+00:00,WEST,AEP,AEPAPT,3550.607
2023-01-03T00:00:00-05:00,2023-01-03T05:00:00+00:00,2023-01-03T01:00:00-05:00,2023-01-03T06:00:00+00:00,WEST,AEP,AEPIMP,2715.845
2023-01-03T00:00:00-05:00,2023-01-03T05:00:00+00:00,2023-01-03T01:00:00-05:00,2023-01-03T06:00:00+00:00,WEST,AEP,AEPKPT,528.366
2023-01-03T00:00:00-05:00,2023-01-03T05:00:00+00:00,2023-01-03T01:00:00-05:00,2023-01-03T06:00:00+00:00,WEST,AEP,AEPOPT,5173.2
2023-01-03T00:00:00-05:00,2023-01-03T05:00:00+00:00,2023-01-03T01:00:00-05:00,2023-01-03T06:00:00+00:00,WEST,AP,AP,4561.49
2023-01-03T00:00:00-05:00,2023-01-03T05:00:00+00:00,2023-01-03T01:00:00-05:00,2023-01-03T06:00:00+00:00,WEST,ATSI,OE,5816.124
2023-01-03T00:00:00-05:00,2023-01-03T05:00:00+00:00,2023-01-03T01:00:00-05:00,2023-01-03T06:00:00+00:00,WEST,ATSI,PAPWR,440.231
2023-01-03T00:00:00-05:00,2023-01-03T05:00:00+00:00,2023-01-03T01:00:00-05:00,2023-01-03T06:00:00+00:00,WEST,CE,CE,9224.766
2023-01-03T00:00:00-05:00,2023-01-03T05:00:00+00:00,2023-01-03T01:00:00-05:00,2023-01-03T06:00:00+00:00,WEST,DAY,DAY,1477.0
2023-01-03T00:00:00-05:00,2023-01-03T05:00:00+00:00,2023-01-03T01:00:00-05:00,2023-01-03T06:00:00+00:00,WEST,DEOK,DEOK,2240.078
2023-01-03T00:00:00-05:00,2023-01-03T05:00:00+00:00,2023-01-03T01:00:00-05:00,2023-01-03T06:00:00+00:00,WEST,DUQ,DUQ,1197.214
2023-01-03T00:00:00-05:00,2023-01-03T05:00:00+00:00,2023-01-03T01:00:00-05:00,2023-01-03T06:00:00+00:00,WEST,EKPC,EKPC,1029.677
2023-01-03T00:00:00-05:00,2023-01-03T05:00:00+00:00,2023-01-03T01:00:00-05:00,2023-01-03T06:00:00+00:00,WEST,OVEC,OVEC,58.0
2023-01-03T01:00:00-05:00,2023-01-03T06:00:00+00:00,2023-01-03T02:00:00-05:00,2023-01-03T07:00:00+00:00,MIDATL,AE,AECO,792.52
2023-01-03T01:00:00-05:00,2023-01-03T06:00:00+00:00,2023-01-03T02:00:00-05:00,2023-01-03T07:00:00+00:00,MIDATL,AE,VMEU,61.581
2023-01-03T01:00:00-05:00,2023-01-03T06:00:00+00:00,2023-01-03T02:00:00-05:00,2023-01-03T07:00:00+00:00,MIDATL,BC,BC,2645.213
2023-01-03T01:00:00-05:00,2023-01-03T06:00:00+00:00,2023-01-03T02:00:00-05:00,2023-01-03T07:00:00+00:00,MIDATL,DPL,DPLCO,1551.614
2023-01-03T01:00:00-05:00,2023-01-03T06:00:00+00:00,2023-01-03T02:00:00-05:00,2023-01-03T07:00:00+00:00,MIDATL,DPL,EASTON,20.353
2023-01-03T01:00:00-05:00,2023-01-03T06:00:00+00:00,2023-01-03T02:00:00-05:00,2023-01-03T07:00:00+00:00,MIDATL,JC,JC,1883.349
2023-01-03T01:00:00-05:00,2023-01-03T06:00:00+00:00,2023-01-03T02:00:00-05:00,2023-01-03T07:00:00+00:00,MIDATL,ME,ME,1405.457
2023-01-03T01:00:00-05:00,2023-01-03T06:00:00+00:00,2023-01-03T02:00:00-05:00,2023-01-03T07:00:00+00:00,MIDATL,PE,PE,3335.839
2023-01-03T01:00:00-05:00,2023-01-03T06:00:00+00:00,2023-01-03T02:00:00-05:00,2023-01-03T07:00:00+00:00,MIDATL,PEP,PEPCO,2047.295
2023-01-03T01:00:00-05:00,2023-01-03T06:00:00+00:00,2023-01-03T02:00:00-05:00,2023-01-03T07:00:00+00:00,MIDATL,PEP,SMECO,286.868
2023-01-03T01:00:00-05:00,2023-01-03T06:00:00+00:00,2023-01-03T02:00:00-05:00,2023-01-03T07:00:00+00:00,MIDATL,PL,PLCO,3727.893
2023-01-03T01:00:00-05:00,2023-01-03T06:00:00+00:00,2023-01-03T02:00:00-05:00,2023-01-03T07:00:00+00:00,MIDATL,PL,UGI,92.539
2023-01-03T01:00:00-05:00,2023-01-03T06:00:00+00:00,2023-01-03T02:00:00-05:00,2023-01-03T07:00:00+00:00,MIDATL,PN,PN,1608.771
2023-01-03T01:00:00-05:00,2023-01-03T06:00:00+00:00,2023-01-03T02:00:00-05:00,2023-01-03T07:00:00+00:00,MIDATL,PS,PS,3773.056
2023-01-03T01:00:00-05:00,2023-01-03T06:00:00+00:00,2023-01-03T02:00:00-05:00,2023-01-03T07:00:00+00:00,MIDATL,RECO,RECO,115.578
2023-01-03T01:00:00-05:00,2023-01-03T06:00:00+00:00,2023-01-03T02:00:00-05:00,2023-01-03T07:00:00+00:00,RTO,RTO,RTO,70794.998
2023-01-03T01:00:00-05:00,2023-01-03T06:00:00+00:00,2023-01-03T02:00:00-05:00,2023-01-03T07:00:00+00:00,SOUTH,DOM,DOM,10347.608
2023-01-03T01:00:00-05:00,2023-01-03T06:00:00+00:00,2023-01-03T02:00:00-05:00,2023-01-03T07:00:00+00:00,WEST,AEP,AEPAPT,3504.132
2023-01-03T01:00:00-05:00,2023-01-03T06:00:00+00:00,2023-01-03T02:00:00-05:00,2023-01-03T07:00:00+00:00,WEST,AEP,AEPIMP,2601.424
2023-01-03T01:00:00-05:00,2023-01-03T06:00:00+00:00,2023-01-03T02:00:00-05:00,2023-01-03T07:00:00+00:00,WEST,AEP,AEPKPT,521.313
2023-01-03T01:00:00-05:00,2023-01-03T06:00:00+00:00,2023-01-03T02:00:00-05:00,2023-01-03T07:00:00+00:00,WEST,AEP,AEPOPT,5051.08
2023-01-03T01:00:00-05:00,2023-01-03T06:00:00+00:00,2023-01-03T02:00:00-05:00,2023-01-03T07:00:00+00:00,WEST,AP,AP,4480.355
2023-01-03T01:00:00-05:00,2023-01-03T06:00:00+00:00,2023-01-03T02:00:00-05:00,2023-01-03T07:00:00+00:00,WEST,ATSI,OE,5652.645
2023-01-03T01:00:00-05:00,2023-01-03T06:00:00+00:00,2023-01-03T02:00:00-05:00,2023-01-03T07:00:00+00:00,WEST,ATSI,PAPWR,462.901
2023-01-03T01:00:00-05:00,2023-01-03T06:00:00+00:00,2023-01-03T02:00:00-05:00,2023-01-03T07:00:00+00:00,WEST,CE,CE,8952.087
2023-01-03T01:00:00-05:00,2023-01-03T06:00:00+00:00,2023-01-03T02:00:00-05:00,2023-01-03T07:00:00+00:00,WEST,DAY,DAY,1441.0
2023-01-03T01:00:00-05:00,2023-01-03T06:00:00+00:00,2023-01-03T02:00:00-05:00,2023-01-03T07:00:00+00:00,WEST,DEOK,DEOK,2174.79
2023-01-03T01:00:00-05:00,2023-01-03T06:00:00+00:00,2023-01-03T02:00:00-05:00,2023-01-03T07:00:00+00:00,WEST,DUQ,DUQ,1162.8
2023-01-03T01:00:00-05:00,2023-01-03T06:00:00+00:00,2023-01-03T02:00:00-05:00,2023-01-03T07:00:00+00:00,WEST,EKPC,EKPC,1015.937
2023-01-03T01:00:00-05:00,2023-01-03T06:00:00+00:00,2023-01-03T02:00:00-05:00,2023-01-03T07:00:00+00:00,WEST,OVEC,OVEC,79.0
2023-01-03T02:00:00-05:00,2023-01-03T07:00:00+00:00,2023-01-03T03:00:00-05:00,2023-01-03T08:00:00+00:00,MIDATL,AE,AECO,776.043
2023-01-03T02:00:00-05:00,2023-01-03T07:00:00+00:00,2023-01-03T03:00:00-05:00,2023-01-03T08:00:00+00:00,MIDATL,AE,VMEU,60.464
2023-01-03T02:00:00-05:00,2023-01-03T07:00:00+00:00,2023-01-03T03:00:00-05:00,2023-01-03T08:00:00+00:00,MIDATL,BC,BC,2605.608
2023-01-03T02:00:00-05:00,2023-01-03T07:00:00+00:00,2023-01-03T03:00:00-05:00,2023-01-03T08:00:00+00:00,MIDATL,DPL,DPLCO,1538.928
2023-01-03T02:00:00-05:00,2023-01-03T07:00:00+00:00,2023-01-03T03:00:00-05:00,2023-01-03T08:00:00+00:00,MIDATL,DPL,EASTON,20.544
2023-01-03T02:00:00-05:00,2023-01-03T07:00:00+00:00,2023-01-03T03:00:00-05:00,2023-01-03T08:00:00+00:00,MIDATL,JC,JC,1827.414
2023-01-03T02:00:00-05:00,2023-01-03T07:00:00+00:00,2023-01-03T03:00:00-05:00,2023-01-03T08:00:00+00:00,MIDATL,ME,ME,1387.381
2023-01-03T02:00:00-05:00,2023-01-03T07:00:00+00:00,2023-01-03T03:00:00-05:00,2023-01-03T08:00:00+00:00,MIDATL,PE,PE,3262.278
2023-01-03T02:00:00-05:00,2023-01-03T07:00:00+00:00,2023-01-03T03:00:00-05:00,2023-01-03T08:00:00+00:00,MIDATL,PEP,PEPCO,2010.163
2023-01-03T02:00:00-05:00,2023-01-03T07:00:00+00:00,2023-01-03T03:00:00-05:00,2023-01-03T08:00:00+00:00,MIDATL,PEP,SMECO,280.823
2023-01-03T02:00:00-05:00,2023-01-03T07:00:00+00:00,2023-01-03T03:00:00-05:00,2023-01-03T08:00:00+00:00,MIDATL,PL,PLCO,3630.679
2023-01-03T02:00:00-05:00,2023-01-03T07:00:00+00:00,2023-01-03T03:00:00-05:00,2023-01-03T08:00:00+00:00,MIDATL,PL,UGI,91.155
2023-01-03T02:00:00-05:00,2023-01-03T07:00:00+00:00,2023-01-03T03:00:00-05:00,2023-01-03T08:00:00+00:00,MIDATL,PN,PN,1609.551
2023-01-03T02:00:00-05:00,2023-01-03T07:00:00+00:00,2023-01-03T03:00:00-05:00,2023-01-03T08:00:00+00:00,MIDATL,PS,PS,3698.562
2023-01-03T02:00:00-05:00,2023-01-03T07:00:00+00:00,2023-01-03T03:00:00-05:00,2023-01-03T08:00:00+00:00,MIDATL,RECO,RECO,113.649
2023-01-03T02:00:00-05:00,2023-01-03T07:00:00+00:00,2023-01-03T03:00:00-05:00,2023-01-03T08:00:00+00:00,RTO,RTO,RTO,69939.684
2023-01-03T02:00:00-05:00,2023-01-03T07:00:00+00:00,2023-01-03T03:00:00-05:00,2023-01-03T08:00:00+00:00,SOUTH,DOM,DOM,10266.628
2023-01-03T02:00:00-05:00,2023-01-03T07:00:00+00:00,2023-01-03T03:00:00-05:00,2023-01-03T08:00:00+00:00,WEST,AEP,AEPAPT,3495.599
2023-01-03T02:00:00-05:00,2023-01-03T07:00:00+00:00,2023-01-03T03:00:00-05:00,2023-01-03T08:00:00+00:00,WEST,AEP,AEPIMP,2637.708
2023-01-03T02:00:00-05:00,2023-01-03T07:00:00+00:00,2023-01-03T03:00:00-05:00,2023-01-03T08:00:00+00:00,WEST,AEP,AEPKPT,512.804
2023-01-03T02:00:00-05:00,2023-01-03T07:00:00+00:00,2023-01-03T03:00:00-05:00,2023-01-03T08:00:00+00:00,WEST,AEP,AEPOPT,5055.429
2023-01-03T02:00:00-05:00,2023-01-03T07:00:00+00:00,2023-01-03T03:00:00-05:00,2023-01-03T08:00:00+00:00,WEST,AP,AP,4452.021
2023-01-03T02:00:00-05:00,2023-01-03T07:00:00+00:00,2023-01-03T03:00:00-05:00,2023-01-03T08:00:00+00:00,WEST,ATSI,OE,5574.611
2023-01-03T02:00:00-05:00,2023-01-03T07:00:00+00:00,2023-01-03T03:00:00-05:00,2023-01-03T08:00:00+00:00,WEST,ATSI,PAPWR,436.267
2023-01-03T02:00:00-05:00,2023-01-03T07:00:00+00:00,2023-01-03T03:00:00-05:00,2023-01-03T08:00:00+00:00,WEST,CE,CE,8804.97
2023-01-03T02:00:00-05:00,2023-01-03T07:00:00+00:00,2023-01-03T03:00:00-05:00,2023-01-03T08:00:00+00:00,WEST,DAY,DAY,1418.0
2023-01-03T02:00:00-05:00,2023-01-03T07:00:00+00:00,2023-01-03T03:00:00-05:00,2023-01-03T08:00:00+00:00,WEST,DEOK,DEOK,2128.504
2023-01-03T02:00:00-05:00,2023-01-03T07:00:00+00:00,2023-01-03T03:00:00-05:00,2023-01-03T08:00:00+00:00,WEST,DUQ,DUQ,1153.354
2023-01-03T02:00:00-05:00,2023-01-03T07:00:00+00:00,2023-01-03T03:00:00-05:00,2023-01-03T08:00:00+00:00,WEST,EKPC,EKPC,1005.547
2023-01-03T02:00:00-05:00,2023-01-03T07:00:00+00:00,2023-01-03T03:00:00-05:00,2023-01-03T08:00:00+00:00,WEST,OVEC,OVEC,85.0
2023-01-03T03:00:00-05:00,2023-01-03T08:00:00+00:00,2023-01-03T04:00:00-05:00,2023-01-03T09:00:00+00:00,MIDATL,AE,AECO,775.112
2023-01-03T03:00:00-05:00,2023-01-03T08:00:00+00:00,2023-01-03T04:00:00-05:00,2023-01-03T09:00:00+00:00,MIDATL,AE,VMEU,61.161
2023-01-03T03:00:00-05:00,2023-01-03T08:00:00+00:00,2023-01-03T04:00:00-05:00,2023-01-03T09:00:00+00:00,MIDATL,BC,BC,2608.072
2023-01-03T03:00:00-05:00,2023-01-03T08:00:00+00:00,2023-01-03T04:00:00-05:00,2023-01-03T09:00:00+00:00,MIDATL,DPL,DPLCO,1552.311
2023-01-03T03:00:00-05:00,2023-01-03T08:00:00+00:00,2023-01-03T04:00:00-05:00,2023-01-03T09:00:00+00:00,MIDATL,DPL,EASTON,20.984
2023-01-03T03:00:00-05:00,2023-01-03T08:00:00+00:00,2023-01-03T04:00:00-05:00,2023-01-03T09:00:00+00:00,MIDATL,JC,JC,1845.493
2023-01-03T03:00:00-05:00,2023-01-03T08:00:00+00:00,2023-01-03T04:00:00-05:00,2023-01-03T09:00:00+00:00,MIDATL,ME,ME,1394.461
2023-01-03T03:00:00-05:00,2023-01-03T08:00:00+00:00,2023-01-03T04:00:00-05:00,2023-01-03T09:00:00+00:00,MIDATL,PE,PE,3261.152
2023-01-03T03:00:00-05:00,2023-01-03T08:00:00+00:00,2023-01-03T04:00:00-05:00,2023-01-03T09:00:00+00:00,MIDATL,PEP,PEPCO,1979.825
2023-01-03T03:00:00-05:00,2023-01-03T08:00:00+00:00,2023-01-03T04:00:00-05:00,2023-01-03T09:00:00+00:00,MIDATL,PEP,SMECO,282.372
2023-01-03T03:00:00-05:00,2023-01-03T08:00:00+00:00,2023-01-03T04:00:00-05:00,2023-01-03T09:00:00+00:00,MIDATL,PL,PLCO,3712.219
2023-01-03T03:00:00-05:00,2023-01-03T08:00:00+00:00,2023-01-03T04:00:00-05:00,2023-01-03T09:00:00+00:00,MIDATL,PL,UGI,91.322
2023-01-03T03:00:00-05:00,2023-01-03T08:00:00+00:00,2023-01-03T04:00:00-05:00,2023-01-03T09:00:00+00:00,MIDATL,PN,PN,1600.734
2023-01-03T03:00:00-05:00,2023-01-03T08:00:00+00:00,2023-01-03T04:00:00-05:00,2023-01-03T09:00:00+00:00,MIDATL,PS,PS,3691.543
2023-01-03T03:00:00-05:00,2023-01-03T08:00:00+00:00,2023-01-03T04:00:00-05:00,2023-01-03T09:00:00+00:00,MIDATL,RECO,RECO,113.619
2023-01-03T03:00:00-05:00,2023-01-03T08:00:00+00:00,2023-01-03T04:00:00-05:00,2023-01-03T09:00:00+00:00,RTO,RTO,RTO,70056.378
2023-01-03T03:00:00-05:00,2023-01-03T08:00:00+00:00,2023-01-03T04:00:00-05:00,2023-01-03T09:00:00+00:00,SOUTH,DOM,DOM,10280.839
2023-01-03T03:00:00-05:00,2023-01-03T08:00:00+00:00,2023-01-03T04:00:00-05:00,2023-01-03T09:00:00+00:00,WEST,AEP,AEPAPT,3511.099
2023-01-03T03:00:00-05:00,2023-01-03T08:00:00+00:00,2023-01-03T04:00:00-05:00,2023-01-03T09:00:00+00:00,WEST,AEP,AEPIMP,2686.484
2023-01-03T03:00:00-05:00,2023-01-03T08:00:00+00:00,2023-01-03T04:00:00-05:00,2023-01-03T09:00:00+00:00,WEST,AEP,AEPKPT,508.096
2023-01-03T03:00:00-05:00,2023-01-03T08:00:00+00:00,2023-01-03T04:00:00-05:00,2023-01-03T09:00:00+00:00,WEST,AEP,AEPOPT,5036.263
2023-01-03T03:00:00-05:00,2023-01-03T08:00:00+00:00,2023-01-03T04:00:00-05:00,2023-01-03T09:00:00+00:00,WEST,AP,AP,4495.4
2023-01-03T03:00:00-05:00,2023-01-03T08:00:00+00:00,2023-01-03T04:00:00-05:00,2023-01-03T09:00:00+00:00,WEST,ATSI,OE,5618.305
2023-01-03T03:00:00-05:00,2023-01-03T08:00:00+00:00,2023-01-03T04:00:00-05:00,2023-01-03T09:00:00+00:00,WEST,ATSI,PAPWR,450.263
2023-01-03T03:00:00-05:00,2023-01-03T08:00:00+00:00,2023-01-03T04:00:00-05:00,2023-01-03T09:00:00+00:00,WEST,CE,CE,8716.343
2023-01-03T03:00:00-05:00,2023-01-03T08:00:00+00:00,2023-01-03T04:00:00-05:00,2023-01-03T09:00:00+00:00,WEST,DAY,DAY,1410.0
2023-01-03T03:00:00-05:00,2023-01-03T08:00:00+00:00,2023-01-03T04:00:00-05:00,2023-01-03T09:00:00+00:00,WEST,DEOK,DEOK,2129.4
2023-01-03T03:00:00-05:00,2023-01-03T08:00:00+00:00,2023-01-03T04:00:00-05:00,2023-01-03T09:00:00+00:00,WEST,DUQ,DUQ,1153.328
2023-01-03T03:00:00-05:00,2023-01-03T08:00:00+00:00,2023-01-03T04:00:00-05:00,2023-01-03T09:00:00+00:00,WEST,EKPC,EKPC,992.178
2023-01-03T03:00:00-05:00,2023-01-03T08:00:00+00:00,2023-01-03T04:00:00-05:00,2023-01-03T09:00:00+00:00,WEST,OVEC,OVEC,78.0
2023-01-03T04:00:00-05:00,2023-01-03T09:00:00+00:00,2023-01-03T05:00:00-05:00,2023-01-03T10:00:00+00:00,MIDATL,AE,AECO,780.561
2023-01-03T04:00:00-05:00,2023-01-03T09:00:00+00:00,2023-01-03T05:00:00-05:00,2023-01-03T10:00:00+00:00,MIDATL,AE,VMEU,63.224
2023-01-03T04:00:00-05:00,2023-01-03T09:00:00+00:00,2023-01-03T05:00:00-05:00,2023-01-03T10:00:00+00:00,MIDATL,BC,BC,2683.408
