interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,region,market,non_spinning_reserves,regulation_down,regulation_up,spinning_reserves
2022-07-29T01:00:00-07:00,2022-07-29T08:00:00+00:00,2022-07-29T02:00:00-07:00,2022-07-29T09:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-07-29T02:00:00-07:00,2022-07-29T09:00:00+00:00,2022-07-29T03:00:00-07:00,2022-07-29T10:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-07-29T02:00:00-07:00,2022-07-29T09:00:00+00:00,2022-07-29T03:00:00-07:00,2022-07-29T10:00:00+00:00,AS_CAISO_EXP,DAM,0.0,4.51,1.48,0.15
2022-07-29T02:00:00-07:00,2022-07-29T09:00:00+00:00,2022-07-29T03:00:00-07:00,2022-07-29T10:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-07-29T02:00:00-07:00,2022-07-29T09:00:00+00:00,2022-07-29T03:00:00-07:00,2022-07-29T10:00:00+00:00,AS_NP26_EXP,DAM,0.11,0.49,0.11,0.11
2022-07-29T02:00:00-07:00,2022-07-29T09:00:00+00:00,2022-07-29T03:00:00-07:00,2022-07-29T10:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.03,0.0
2022-07-29T02:00:00-07:00,2022-07-29T09:00:00+00:00,2022-07-29T03:00:00-07:00,2022-07-29T10:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-07-29T03:00:00-07:00,2022-07-29T10:00:00+00:00,2022-07-29T04:00:00-07:00,2022-07-29T11:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-07-29T03:00:00-07:00,2022-07-29T10:00:00+00:00,2022-07-29T04:00:00-07:00,2022-07-29T11:00:00+00:00,AS_CAISO_EXP,DAM,0.0,4.51,0.54,0.15
2022-07-29T03:00:00-07:00,2022-07-29T10:00:00+00:00,2022-07-29T04:00:00-07:00,2022-07-29T11:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-07-29T03:00:00-07:00,2022-07-29T10:00:00+00:00,2022-07-29T04:00:00-07:00,2022-07-29T11:00:00+00:00,AS_NP26_EXP,DAM,0.11,2.30533,1.05,0.11
2022-07-29T03:00:00-07:00,2022-07-29T10:00:00+00:00,2022-07-29T04:00:00-07:00,2022-07-29T11:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.97,0.0
2022-07-29T03:00:00-07:00,2022-07-29T10:00:00+00:00,2022-07-29T04:00:00-07:00,2022-07-29T11:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-07-29T04:00:00-07:00,2022-07-29T11:00:00+00:00,2022-07-29T05:00:00-07:00,2022-07-29T12:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-07-29T04:00:00-07:00,2022-07-29T11:00:00+00:00,2022-07-29T05:00:00-07:00,2022-07-29T12:00:00+00:00,AS_CAISO_EXP,DAM,0.0,4.57,0.54,0.15
2022-07-29T04:00:00-07:00,2022-07-29T11:00:00+00:00,2022-07-29T05:00:00-07:00,2022-07-29T12:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-07-29T04:00:00-07:00,2022-07-29T11:00:00+00:00,2022-07-29T05:00:00-07:00,2022-07-29T12:00:00+00:00,AS_NP26_EXP,DAM,0.11,1.43816,1.05,0.85
2022-07-29T04:00:00-07:00,2022-07-29T11:00:00+00:00,2022-07-29T05:00:00-07:00,2022-07-29T12:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.97,0.0
2022-07-29T04:00:00-07:00,2022-07-29T11:00:00+00:00,2022-07-29T05:00:00-07:00,2022-07-29T12:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-07-29T05:00:00-07:00,2022-07-29T12:00:00+00:00,2022-07-29T06:00:00-07:00,2022-07-29T13:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-07-29T05:00:00-07:00,2022-07-29T12:00:00+00:00,2022-07-29T06:00:00-07:00,2022-07-29T13:00:00+00:00,AS_CAISO_EXP,DAM,0.0,4.51,0.74,0.15
2022-07-29T05:00:00-07:00,2022-07-29T12:00:00+00:00,2022-07-29T06:00:00-07:00,2022-07-29T13:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-07-29T05:00:00-07:00,2022-07-29T12:00:00+00:00,2022-07-29T06:00:00-07:00,2022-07-29T13:00:00+00:00,AS_NP26_EXP,DAM,0.11,0.49,0.85,0.85
2022-07-29T05:00:00-07:00,2022-07-29T12:00:00+00:00,2022-07-29T06:00:00-07:00,2022-07-29T13:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.77,0.0
2022-07-29T05:00:00-07:00,2022-07-29T12:00:00+00:00,2022-07-29T06:00:00-07:00,2022-07-29T13:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-07-29T06:00:00-07:00,2022-07-29T13:00:00+00:00,2022-07-29T07:00:00-07:00,2022-07-29T14:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-07-29T06:00:00-07:00,2022-07-29T13:00:00+00:00,2022-07-29T07:00:00-07:00,2022-07-29T14:00:00+00:00,AS_CAISO_EXP,DAM,0.1,6.0,2.0,0.31
2022-07-29T06:00:00-07:00,2022-07-29T13:00:00+00:00,2022-07-29T07:00:00-07:00,2022-07-29T14:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-07-29T06:00:00-07:00,2022-07-29T13:00:00+00:00,2022-07-29T07:00:00-07:00,2022-07-29T14:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-07-29T06:00:00-07:00,2022-07-29T13:00:00+00:00,2022-07-29T07:00:00-07:00,2022-07-29T14:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-07-29T06:00:00-07:00,2022-07-29T13:00:00+00:00,2022-07-29T07:00:00-07:00,2022-07-29T14:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,1.0,0.0
2022-07-29T07:00:00-07:00,2022-07-29T14:00:00+00:00,2022-07-29T08:00:00-07:00,2022-07-29T15:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-07-29T07:00:00-07:00,2022-07-29T14:00:00+00:00,2022-07-29T08:00:00-07:00,2022-07-29T15:00:00+00:00,AS_CAISO_EXP,DAM,0.0,7.84,1.44096,0.15
2022-07-29T07:00:00-07:00,2022-07-29T14:00:00+00:00,2022-07-29T08:00:00-07:00,2022-07-29T15:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-07-29T07:00:00-07:00,2022-07-29T14:00:00+00:00,2022-07-29T08:00:00-07:00,2022-07-29T15:00:00+00:00,AS_NP26_EXP,DAM,0.11,0.0,0.35904,0.35904
2022-07-29T07:00:00-07:00,2022-07-29T14:00:00+00:00,2022-07-29T08:00:00-07:00,2022-07-29T15:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.06904,0.0
2022-07-29T07:00:00-07:00,2022-07-29T14:00:00+00:00,2022-07-29T08:00:00-07:00,2022-07-29T15:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-07-29T08:00:00-07:00,2022-07-29T15:00:00+00:00,2022-07-29T09:00:00-07:00,2022-07-29T16:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-07-29T08:00:00-07:00,2022-07-29T15:00:00+00:00,2022-07-29T09:00:00-07:00,2022-07-29T16:00:00+00:00,AS_CAISO_EXP,DAM,0.0,6.94,0.51,0.15
2022-07-29T08:00:00-07:00,2022-07-29T15:00:00+00:00,2022-07-29T09:00:00-07:00,2022-07-29T16:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-07-29T08:00:00-07:00,2022-07-29T15:00:00+00:00,2022-07-29T09:00:00-07:00,2022-07-29T16:00:00+00:00,AS_NP26_EXP,DAM,0.11,0.0,1.29,0.85
2022-07-29T08:00:00-07:00,2022-07-29T15:00:00+00:00,2022-07-29T09:00:00-07:00,2022-07-29T16:00:00+00:00,AS_SP26,DAM,0.0,0.0,1.0,0.0
2022-07-29T08:00:00-07:00,2022-07-29T15:00:00+00:00,2022-07-29T09:00:00-07:00,2022-07-29T16:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-07-29T09:00:00-07:00,2022-07-29T16:00:00+00:00,2022-07-29T10:00:00-07:00,2022-07-29T17:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-07-29T09:00:00-07:00,2022-07-29T16:00:00+00:00,2022-07-29T10:00:00-07:00,2022-07-29T17:00:00+00:00,AS_CAISO_EXP,DAM,0.0,6.94,1.31,0.15
2022-07-29T09:00:00-07:00,2022-07-29T16:00:00+00:00,2022-07-29T10:00:00-07:00,2022-07-29T17:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-07-29T09:00:00-07:00,2022-07-29T16:00:00+00:00,2022-07-29T10:00:00-07:00,2022-07-29T17:00:00+00:00,AS_NP26_EXP,DAM,0.11,0.0,0.49,0.49
2022-07-29T09:00:00-07:00,2022-07-29T16:00:00+00:00,2022-07-29T10:00:00-07:00,2022-07-29T17:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-07-29T09:00:00-07:00,2022-07-29T16:00:00+00:00,2022-07-29T10:00:00-07:00,2022-07-29T17:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-07-29T10:00:00-07:00,2022-07-29T17:00:00+00:00,2022-07-29T11:00:00-07:00,2022-07-29T18:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-07-29T10:00:00-07:00,2022-07-29T17:00:00+00:00,2022-07-29T11:00:00-07:00,2022-07-29T18:00:00+00:00,AS_CAISO_EXP,DAM,0.0,7.84,1.0,0.15
2022-07-29T10:00:00-07:00,2022-07-29T17:00:00+00:00,2022-07-29T11:00:00-07:00,2022-07-29T18:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-07-29T10:00:00-07:00,2022-07-29T17:00:00+00:00,2022-07-29T11:00:00-07:00,2022-07-29T18:00:00+00:00,AS_NP26_EXP,DAM,0.11,0.0,0.85,0.85
2022-07-29T10:00:00-07:00,2022-07-29T17:00:00+00:00,2022-07-29T11:00:00-07:00,2022-07-29T18:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.31,0.0
2022-07-29T10:00:00-07:00,2022-07-29T17:00:00+00:00,2022-07-29T11:00:00-07:00,2022-07-29T18:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-07-29T11:00:00-07:00,2022-07-29T18:00:00+00:00,2022-07-29T12:00:00-07:00,2022-07-29T19:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-07-29T11:00:00-07:00,2022-07-29T18:00:00+00:00,2022-07-29T12:00:00-07:00,2022-07-29T19:00:00+00:00,AS_CAISO_EXP,DAM,0.0,7.89,1.51408,0.35
2022-07-29T11:00:00-07:00,2022-07-29T18:00:00+00:00,2022-07-29T12:00:00-07:00,2022-07-29T19:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-07-29T11:00:00-07:00,2022-07-29T18:00:00+00:00,2022-07-29T12:00:00-07:00,2022-07-29T19:00:00+00:00,AS_NP26_EXP,DAM,0.11,0.0,0.33592,0.33592
2022-07-29T11:00:00-07:00,2022-07-29T18:00:00+00:00,2022-07-29T12:00:00-07:00,2022-07-29T19:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-07-29T11:00:00-07:00,2022-07-29T18:00:00+00:00,2022-07-29T12:00:00-07:00,2022-07-29T19:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-07-29T12:00:00-07:00,2022-07-29T19:00:00+00:00,2022-07-29T13:00:00-07:00,2022-07-29T20:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-07-29T12:00:00-07:00,2022-07-29T19:00:00+00:00,2022-07-29T13:00:00-07:00,2022-07-29T20:00:00+00:00,AS_CAISO_EXP,DAM,0.1,7.0,4.01,1.0
2022-07-29T12:00:00-07:00,2022-07-29T19:00:00+00:00,2022-07-29T13:00:00-07:00,2022-07-29T20:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-07-29T12:00:00-07:00,2022-07-29T19:00:00+00:00,2022-07-29T13:00:00-07:00,2022-07-29T20:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-07-29T12:00:00-07:00,2022-07-29T19:00:00+00:00,2022-07-29T13:00:00-07:00,2022-07-29T20:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-07-29T12:00:00-07:00,2022-07-29T19:00:00+00:00,2022-07-29T13:00:00-07:00,2022-07-29T20:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-07-29T13:00:00-07:00,2022-07-29T20:00:00+00:00,2022-07-29T14:00:00-07:00,2022-07-29T21:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-07-29T13:00:00-07:00,2022-07-29T20:00:00+00:00,2022-07-29T14:00:00-07:00,2022-07-29T21:00:00+00:00,AS_CAISO_EXP,DAM,0.11,7.6813,5.0,0.35
2022-07-29T13:00:00-07:00,2022-07-29T20:00:00+00:00,2022-07-29T14:00:00-07:00,2022-07-29T21:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-07-29T13:00:00-07:00,2022-07-29T20:00:00+00:00,2022-07-29T14:00:00-07:00,2022-07-29T21:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-07-29T13:00:00-07:00,2022-07-29T20:00:00+00:00,2022-07-29T14:00:00-07:00,2022-07-29T21:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-07-29T13:00:00-07:00,2022-07-29T20:00:00+00:00,2022-07-29T14:00:00-07:00,2022-07-29T21:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-07-29T14:00:00-07:00,2022-07-29T21:00:00+00:00,2022-07-29T15:00:00-07:00,2022-07-29T22:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-07-29T14:00:00-07:00,2022-07-29T21:00:00+00:00,2022-07-29T15:00:00-07:00,2022-07-29T22:00:00+00:00,AS_CAISO_EXP,DAM,0.11,9.6659,5.0,1.0
2022-07-29T14:00:00-07:00,2022-07-29T21:00:00+00:00,2022-07-29T15:00:00-07:00,2022-07-29T22:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-07-29T14:00:00-07:00,2022-07-29T21:00:00+00:00,2022-07-29T15:00:00-07:00,2022-07-29T22:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-07-29T14:00:00-07:00,2022-07-29T21:00:00+00:00,2022-07-29T15:00:00-07:00,2022-07-29T22:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-07-29T14:00:00-07:00,2022-07-29T21:00:00+00:00,2022-07-29T15:00:00-07:00,2022-07-29T22:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-07-29T15:00:00-07:00,2022-07-29T22:00:00+00:00,2022-07-29T16:00:00-07:00,2022-07-29T23:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-07-29T15:00:00-07:00,2022-07-29T22:00:00+00:00,2022-07-29T16:00:00-07:00,2022-07-29T23:00:00+00:00,AS_CAISO_EXP,DAM,0.12,8.18,5.0,1.0
2022-07-29T15:00:00-07:00,2022-07-29T22:00:00+00:00,2022-07-29T16:00:00-07:00,2022-07-29T23:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-07-29T15:00:00-07:00,2022-07-29T22:00:00+00:00,2022-07-29T16:00:00-07:00,2022-07-29T23:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-07-29T15:00:00-07:00,2022-07-29T22:00:00+00:00,2022-07-29T16:00:00-07:00,2022-07-29T23:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-07-29T15:00:00-07:00,2022-07-29T22:00:00+00:00,2022-07-29T16:00:00-07:00,2022-07-29T23:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.65,0.0
2022-07-29T16:00:00-07:00,2022-07-29T23:00:00+00:00,2022-07-29T17:00:00-07:00,2022-07-30T00:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-07-29T16:00:00-07:00,2022-07-29T23:00:00+00:00,2022-07-29T17:00:00-07:00,2022-07-30T00:00:00+00:00,AS_CAISO_EXP,DAM,0.12,6.5,6.43,1.79
2022-07-29T16:00:00-07:00,2022-07-29T23:00:00+00:00,2022-07-29T17:00:00-07:00,2022-07-30T00:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-07-29T16:00:00-07:00,2022-07-29T23:00:00+00:00,2022-07-29T17:00:00-07:00,2022-07-30T00:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-07-29T16:00:00-07:00,2022-07-29T23:00:00+00:00,2022-07-29T17:00:00-07:00,2022-07-30T00:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-07-29T16:00:00-07:00,2022-07-29T23:00:00+00:00,2022-07-29T17:00:00-07:00,2022-07-30T00:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,2.0159,2.0159
2022-07-29T17:00:00-07:00,2022-07-30T00:00:00+00:00,2022-07-29T18:00:00-07:00,2022-07-30T01:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-07-29T17:00:00-07:00,2022-07-30T00:00:00+00:00,2022-07-29T18:00:00-07:00,2022-07-30T01:00:00+00:00,AS_CAISO_EXP,DAM,0.12,8.18,17.6159,17.1159
2022-07-29T17:00:00-07:00,2022-07-30T00:00:00+00:00,2022-07-29T18:00:00-07:00,2022-07-30T01:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-07-29T17:00:00-07:00,2022-07-30T00:00:00+00:00,2022-07-29T18:00:00-07:00,2022-07-30T01:00:00+00:00,AS_NP26_EXP,DAM,0.0,9.68036,0.0,0.0
2022-07-29T17:00:00-07:00,2022-07-30T00:00:00+00:00,2022-07-29T18:00:00-07:00,2022-07-30T01:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-07-29T17:00:00-07:00,2022-07-30T00:00:00+00:00,2022-07-29T18:00:00-07:00,2022-07-30T01:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-07-29T18:00:00-07:00,2022-07-30T01:00:00+00:00,2022-07-29T19:00:00-07:00,2022-07-30T02:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-07-29T18:00:00-07:00,2022-07-30T01:00:00+00:00,2022-07-29T19:00:00-07:00,2022-07-30T02:00:00+00:00,AS_CAISO_EXP,DAM,0.12,2.03,31.63266,26.48676
2022-07-29T18:00:00-07:00,2022-07-30T01:00:00+00:00,2022-07-29T19:00:00-07:00,2022-07-30T02:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-07-29T18:00:00-07:00,2022-07-30T01:00:00+00:00,2022-07-29T19:00:00-07:00,2022-07-30T02:00:00+00:00,AS_NP26_EXP,DAM,0.0,16.75,0.44481,0.0
2022-07-29T18:00:00-07:00,2022-07-30T01:00:00+00:00,2022-07-29T19:00:00-07:00,2022-07-30T02:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-07-29T18:00:00-07:00,2022-07-30T01:00:00+00:00,2022-07-29T19:00:00-07:00,2022-07-30T02:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-07-29T19:00:00-07:00,2022-07-30T02:00:00+00:00,2022-07-29T20:00:00-07:00,2022-07-30T03:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-07-29T19:00:00-07:00,2022-07-30T02:00:00+00:00,2022-07-29T20:00:00-07:00,2022-07-30T03:00:00+00:00,AS_CAISO_EXP,DAM,0.12,8.88,24.86,19.0
2022-07-29T19:00:00-07:00,2022-07-30T02:00:00+00:00,2022-07-29T20:00:00-07:00,2022-07-30T03:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-07-29T19:00:00-07:00,2022-07-30T02:00:00+00:00,2022-07-29T20:00:00-07:00,2022-07-30T03:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-07-29T19:00:00-07:00,2022-07-30T02:00:00+00:00,2022-07-29T20:00:00-07:00,2022-07-30T03:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-07-29T19:00:00-07:00,2022-07-30T02:00:00+00:00,2022-07-29T20:00:00-07:00,2022-07-30T03:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-07-29T20:00:00-07:00,2022-07-30T03:00:00+00:00,2022-07-29T21:00:00-07:00,2022-07-30T04:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-07-29T20:00:00-07:00,2022-07-30T03:00:00+00:00,2022-07-29T21:00:00-07:00,2022-07-30T04:00:00+00:00,AS_CAISO_EXP,DAM,0.12,3.3,14.0,9.35
2022-07-29T20:00:00-07:00,2022-07-30T03:00:00+00:00,2022-07-29T21:00:00-07:00,2022-07-30T04:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-07-29T20:00:00-07:00,2022-07-30T03:00:00+00:00,2022-07-29T21:00:00-07:00,2022-07-30T04:00:00+00:00,AS_NP26_EXP,DAM,0.0,4.81,0.70112,0.0
2022-07-29T20:00:00-07:00,2022-07-30T03:00:00+00:00,2022-07-29T21:00:00-07:00,2022-07-30T04:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-07-29T20:00:00-07:00,2022-07-30T03:00:00+00:00,2022-07-29T21:00:00-07:00,2022-07-30T04:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-07-29T21:00:00-07:00,2022-07-30T04:00:00+00:00,2022-07-29T22:00:00-07:00,2022-07-30T05:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-07-29T21:00:00-07:00,2022-07-30T04:00:00+00:00,2022-07-29T22:00:00-07:00,2022-07-30T05:00:00+00:00,AS_CAISO_EXP,DAM,0.12,4.36,6.15418,1.50418
2022-07-29T21:00:00-07:00,2022-07-30T04:00:00+00:00,2022-07-29T22:00:00-07:00,2022-07-30T05:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-07-29T21:00:00-07:00,2022-07-30T04:00:00+00:00,2022-07-29T22:00:00-07:00,2022-07-30T05:00:00+00:00,AS_NP26_EXP,DAM,0.0,3.63,0.90115,0.0
2022-07-29T21:00:00-07:00,2022-07-30T04:00:00+00:00,2022-07-29T22:00:00-07:00,2022-07-30T05:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-07-29T21:00:00-07:00,2022-07-30T04:00:00+00:00,2022-07-29T22:00:00-07:00,2022-07-30T05:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,4.77582,4.77582
2022-07-29T22:00:00-07:00,2022-07-30T05:00:00+00:00,2022-07-29T23:00:00-07:00,2022-07-30T06:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-07-29T22:00:00-07:00,2022-07-30T05:00:00+00:00,2022-07-29T23:00:00-07:00,2022-07-30T06:00:00+00:00,AS_CAISO_EXP,DAM,0.11,5.73,5.19474,0.93474
2022-07-29T22:00:00-07:00,2022-07-30T05:00:00+00:00,2022-07-29T23:00:00-07:00,2022-07-30T06:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-07-29T22:00:00-07:00,2022-07-30T05:00:00+00:00,2022-07-29T23:00:00-07:00,2022-07-30T06:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.0,2.5,0.0
2022-07-29T22:00:00-07:00,2022-07-30T05:00:00+00:00,2022-07-29T23:00:00-07:00,2022-07-30T06:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-07-29T22:00:00-07:00,2022-07-30T05:00:00+00:00,2022-07-29T23:00:00-07:00,2022-07-30T06:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,12.83936,12.83936
2022-07-29T23:00:00-07:00,2022-07-30T06:00:00+00:00,2022-07-30T00:00:00-07:00,2022-07-30T07:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-07-29T23:00:00-07:00,2022-07-30T06:00:00+00:00,2022-07-30T00:00:00-07:00,2022-07-30T07:00:00+00:00,AS_CAISO_EXP,DAM,0.1,5.0,7.0,1.0
2022-07-29T23:00:00-07:00,2022-07-30T06:00:00+00:00,2022-07-30T00:00:00-07:00,2022-07-30T07:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-07-29T23:00:00-07:00,2022-07-30T06:00:00+00:00,2022-07-30T00:00:00-07:00,2022-07-30T07:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.0,0.76,0.0
2022-07-29T23:00:00-07:00,2022-07-30T06:00:00+00:00,2022-07-30T00:00:00-07:00,2022-07-30T07:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-07-29T23:00:00-07:00,2022-07-30T06:00:00+00:00,2022-07-30T00:00:00-07:00,2022-07-30T07:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.73,0.0,0.0
2022-07-30T00:00:00-07:00,2022-07-30T07:00:00+00:00,2022-07-30T01:00:00-07:00,2022-07-30T08:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-07-30T00:00:00-07:00,2022-07-30T07:00:00+00:00,2022-07-30T01:00:00-07:00,2022-07-30T08:00:00+00:00,AS_CAISO_EXP,DAM,0.1,5.0,1.64,1.0
2022-07-30T00:00:00-07:00,2022-07-30T07:00:00+00:00,2022-07-30T01:00:00-07:00,2022-07-30T08:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-07-30T00:00:00-07:00,2022-07-30T07:00:00+00:00,2022-07-30T01:00:00-07:00,2022-07-30T08:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-07-30T00:00:00-07:00,2022-07-30T07:00:00+00:00,2022-07-30T01:00:00-07:00,2022-07-30T08:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-07-30T00:00:00-07:00,2022-07-30T07:00:00+00:00,2022-07-30T01:00:00-07:00,2022-07-30T08:00:00+00:00,AS_SP26_EXP,DAM,0.0,1.0,4.58,0.0
2022-07-30T01:00:00-07:00,2022-07-30T08:00:00+00:00,2022-07-30T02:00:00-07:00,2022-07-30T09:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-07-30T01:00:00-07:00,2022-07-30T08:00:00+00:00,2022-07-30T02:00:00-07:00,2022-07-30T09:00:00+00:00,AS_CAISO_EXP,DAM,0.0,5.0,1.49,0.4
2022-07-30T01:00:00-07:00,2022-07-30T08:00:00+00:00,2022-07-30T02:00:00-07:00,2022-07-30T09:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
