interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,region,market,non_spinning_reserves,spinning_reserves,regulation_up,regulation_down,regulation_mileage_up,regulation_mileage_down
2022-07-26T09:00:00-07:00,2022-07-26T16:00:00+00:00,2022-07-26T10:00:00-07:00,2022-07-26T17:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-26T09:00:00-07:00,2022-07-26T16:00:00+00:00,2022-07-26T10:00:00-07:00,2022-07-26T17:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-26T10:00:00-07:00,2022-07-26T17:00:00+00:00,2022-07-26T11:00:00-07:00,2022-07-26T18:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-26T10:00:00-07:00,2022-07-26T17:00:00+00:00,2022-07-26T11:00:00-07:00,2022-07-26T18:00:00+00:00,AS_CAISO_EXP,DAM,0.15,0.62,1.85,9.31,0.0,0.0
2022-07-26T10:00:00-07:00,2022-07-26T17:00:00+00:00,2022-07-26T11:00:00-07:00,2022-07-26T18:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-26T10:00:00-07:00,2022-07-26T17:00:00+00:00,2022-07-26T11:00:00-07:00,2022-07-26T18:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-26T10:00:00-07:00,2022-07-26T17:00:00+00:00,2022-07-26T11:00:00-07:00,2022-07-26T18:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-26T10:00:00-07:00,2022-07-26T17:00:00+00:00,2022-07-26T11:00:00-07:00,2022-07-26T18:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-26T11:00:00-07:00,2022-07-26T18:00:00+00:00,2022-07-26T12:00:00-07:00,2022-07-26T19:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-26T11:00:00-07:00,2022-07-26T18:00:00+00:00,2022-07-26T12:00:00-07:00,2022-07-26T19:00:00+00:00,AS_CAISO_EXP,DAM,0.15,1.0,1.85,8.27743,0.0,0.0
2022-07-26T11:00:00-07:00,2022-07-26T18:00:00+00:00,2022-07-26T12:00:00-07:00,2022-07-26T19:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-26T11:00:00-07:00,2022-07-26T18:00:00+00:00,2022-07-26T12:00:00-07:00,2022-07-26T19:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-26T11:00:00-07:00,2022-07-26T18:00:00+00:00,2022-07-26T12:00:00-07:00,2022-07-26T19:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-26T11:00:00-07:00,2022-07-26T18:00:00+00:00,2022-07-26T12:00:00-07:00,2022-07-26T19:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-26T12:00:00-07:00,2022-07-26T19:00:00+00:00,2022-07-26T13:00:00-07:00,2022-07-26T20:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-26T12:00:00-07:00,2022-07-26T19:00:00+00:00,2022-07-26T13:00:00-07:00,2022-07-26T20:00:00+00:00,AS_CAISO_EXP,DAM,0.15,1.0,4.68462,6.94,0.0,0.0
2022-07-26T12:00:00-07:00,2022-07-26T19:00:00+00:00,2022-07-26T13:00:00-07:00,2022-07-26T20:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-26T12:00:00-07:00,2022-07-26T19:00:00+00:00,2022-07-26T13:00:00-07:00,2022-07-26T20:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-26T12:00:00-07:00,2022-07-26T19:00:00+00:00,2022-07-26T13:00:00-07:00,2022-07-26T20:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-26T12:00:00-07:00,2022-07-26T19:00:00+00:00,2022-07-26T13:00:00-07:00,2022-07-26T20:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-26T13:00:00-07:00,2022-07-26T20:00:00+00:00,2022-07-26T14:00:00-07:00,2022-07-26T21:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-26T13:00:00-07:00,2022-07-26T20:00:00+00:00,2022-07-26T14:00:00-07:00,2022-07-26T21:00:00+00:00,AS_CAISO_EXP,DAM,0.15,4.1904,5.0,7.0,0.01,0.0
2022-07-26T13:00:00-07:00,2022-07-26T20:00:00+00:00,2022-07-26T14:00:00-07:00,2022-07-26T21:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-26T13:00:00-07:00,2022-07-26T20:00:00+00:00,2022-07-26T14:00:00-07:00,2022-07-26T21:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-26T13:00:00-07:00,2022-07-26T20:00:00+00:00,2022-07-26T14:00:00-07:00,2022-07-26T21:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-26T13:00:00-07:00,2022-07-26T20:00:00+00:00,2022-07-26T14:00:00-07:00,2022-07-26T21:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-26T14:00:00-07:00,2022-07-26T21:00:00+00:00,2022-07-26T15:00:00-07:00,2022-07-26T22:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-26T14:00:00-07:00,2022-07-26T21:00:00+00:00,2022-07-26T15:00:00-07:00,2022-07-26T22:00:00+00:00,AS_CAISO_EXP,DAM,0.15,5.48,6.01,10.5568,0.0,0.0
2022-07-26T14:00:00-07:00,2022-07-26T21:00:00+00:00,2022-07-26T15:00:00-07:00,2022-07-26T22:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-26T14:00:00-07:00,2022-07-26T21:00:00+00:00,2022-07-26T15:00:00-07:00,2022-07-26T22:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-26T14:00:00-07:00,2022-07-26T21:00:00+00:00,2022-07-26T15:00:00-07:00,2022-07-26T22:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-26T14:00:00-07:00,2022-07-26T21:00:00+00:00,2022-07-26T15:00:00-07:00,2022-07-26T22:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-26T15:00:00-07:00,2022-07-26T22:00:00+00:00,2022-07-26T16:00:00-07:00,2022-07-26T23:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-26T15:00:00-07:00,2022-07-26T22:00:00+00:00,2022-07-26T16:00:00-07:00,2022-07-26T23:00:00+00:00,AS_CAISO_EXP,DAM,0.15,6.0,6.53,14.0039,0.0,0.0
2022-07-26T15:00:00-07:00,2022-07-26T22:00:00+00:00,2022-07-26T16:00:00-07:00,2022-07-26T23:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-26T15:00:00-07:00,2022-07-26T22:00:00+00:00,2022-07-26T16:00:00-07:00,2022-07-26T23:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-26T15:00:00-07:00,2022-07-26T22:00:00+00:00,2022-07-26T16:00:00-07:00,2022-07-26T23:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-26T15:00:00-07:00,2022-07-26T22:00:00+00:00,2022-07-26T16:00:00-07:00,2022-07-26T23:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-26T16:00:00-07:00,2022-07-26T23:00:00+00:00,2022-07-26T17:00:00-07:00,2022-07-27T00:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-26T16:00:00-07:00,2022-07-26T23:00:00+00:00,2022-07-26T17:00:00-07:00,2022-07-27T00:00:00+00:00,AS_CAISO_EXP,DAM,0.15,9.0,9.0,8.61,0.0,0.0
2022-07-26T16:00:00-07:00,2022-07-26T23:00:00+00:00,2022-07-26T17:00:00-07:00,2022-07-27T00:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-26T16:00:00-07:00,2022-07-26T23:00:00+00:00,2022-07-26T17:00:00-07:00,2022-07-27T00:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-26T16:00:00-07:00,2022-07-26T23:00:00+00:00,2022-07-26T17:00:00-07:00,2022-07-27T00:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-26T16:00:00-07:00,2022-07-26T23:00:00+00:00,2022-07-26T17:00:00-07:00,2022-07-27T00:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-26T17:00:00-07:00,2022-07-27T00:00:00+00:00,2022-07-26T18:00:00-07:00,2022-07-27T01:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-26T17:00:00-07:00,2022-07-27T00:00:00+00:00,2022-07-26T18:00:00-07:00,2022-07-27T01:00:00+00:00,AS_CAISO_EXP,DAM,0.15,9.48,9.48,16.45,0.0,0.0
2022-07-26T17:00:00-07:00,2022-07-27T00:00:00+00:00,2022-07-26T18:00:00-07:00,2022-07-27T01:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-26T17:00:00-07:00,2022-07-27T00:00:00+00:00,2022-07-26T18:00:00-07:00,2022-07-27T01:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-26T17:00:00-07:00,2022-07-27T00:00:00+00:00,2022-07-26T18:00:00-07:00,2022-07-27T01:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-26T17:00:00-07:00,2022-07-27T00:00:00+00:00,2022-07-26T18:00:00-07:00,2022-07-27T01:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,2.92,0.0,0.0,0.0
2022-07-26T18:00:00-07:00,2022-07-27T01:00:00+00:00,2022-07-26T19:00:00-07:00,2022-07-27T02:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-26T18:00:00-07:00,2022-07-27T01:00:00+00:00,2022-07-26T19:00:00-07:00,2022-07-27T02:00:00+00:00,AS_CAISO_EXP,DAM,5.4,15.4,23.6,11.17,0.0,0.0
2022-07-26T18:00:00-07:00,2022-07-27T01:00:00+00:00,2022-07-26T19:00:00-07:00,2022-07-27T02:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-26T18:00:00-07:00,2022-07-27T01:00:00+00:00,2022-07-26T19:00:00-07:00,2022-07-27T02:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.0,1.96,0.0,0.0,0.0
2022-07-26T18:00:00-07:00,2022-07-27T01:00:00+00:00,2022-07-26T19:00:00-07:00,2022-07-27T02:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-26T18:00:00-07:00,2022-07-27T01:00:00+00:00,2022-07-26T19:00:00-07:00,2022-07-27T02:00:00+00:00,AS_SP26_EXP,DAM,2.6,2.6,2.6,0.0,0.0,0.0
2022-07-26T19:00:00-07:00,2022-07-27T02:00:00+00:00,2022-07-26T20:00:00-07:00,2022-07-27T03:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-26T19:00:00-07:00,2022-07-27T02:00:00+00:00,2022-07-26T20:00:00-07:00,2022-07-27T03:00:00+00:00,AS_CAISO_EXP,DAM,2.97936,17.19,23.05,8.61,0.0,0.0
2022-07-26T19:00:00-07:00,2022-07-27T02:00:00+00:00,2022-07-26T20:00:00-07:00,2022-07-27T03:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-26T19:00:00-07:00,2022-07-27T02:00:00+00:00,2022-07-26T20:00:00-07:00,2022-07-27T03:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-26T19:00:00-07:00,2022-07-27T02:00:00+00:00,2022-07-26T20:00:00-07:00,2022-07-27T03:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-26T19:00:00-07:00,2022-07-27T02:00:00+00:00,2022-07-26T20:00:00-07:00,2022-07-27T03:00:00+00:00,AS_SP26_EXP,DAM,8.02064,8.02064,8.02064,0.0,0.0,0.0
2022-07-26T20:00:00-07:00,2022-07-27T03:00:00+00:00,2022-07-26T21:00:00-07:00,2022-07-27T04:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-26T20:00:00-07:00,2022-07-27T03:00:00+00:00,2022-07-26T21:00:00-07:00,2022-07-27T04:00:00+00:00,AS_CAISO_EXP,DAM,0.25,1.0,6.86,7.99,0.0,0.0
2022-07-26T20:00:00-07:00,2022-07-27T03:00:00+00:00,2022-07-26T21:00:00-07:00,2022-07-27T04:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-26T20:00:00-07:00,2022-07-27T03:00:00+00:00,2022-07-26T21:00:00-07:00,2022-07-27T04:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-26T20:00:00-07:00,2022-07-27T03:00:00+00:00,2022-07-26T21:00:00-07:00,2022-07-27T04:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-26T20:00:00-07:00,2022-07-27T03:00:00+00:00,2022-07-26T21:00:00-07:00,2022-07-27T04:00:00+00:00,AS_SP26_EXP,DAM,12.64875,12.64875,12.64875,0.0,0.0,0.0
2022-07-26T21:00:00-07:00,2022-07-27T04:00:00+00:00,2022-07-26T22:00:00-07:00,2022-07-27T05:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-26T21:00:00-07:00,2022-07-27T04:00:00+00:00,2022-07-26T22:00:00-07:00,2022-07-27T05:00:00+00:00,AS_CAISO_EXP,DAM,0.25,7.43,12.94,11.44,0.0,0.0
2022-07-26T21:00:00-07:00,2022-07-27T04:00:00+00:00,2022-07-26T22:00:00-07:00,2022-07-27T05:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-26T21:00:00-07:00,2022-07-27T04:00:00+00:00,2022-07-26T22:00:00-07:00,2022-07-27T05:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.0,0.35,0.0,0.0,0.0
2022-07-26T21:00:00-07:00,2022-07-27T04:00:00+00:00,2022-07-26T22:00:00-07:00,2022-07-27T05:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-26T21:00:00-07:00,2022-07-27T04:00:00+00:00,2022-07-26T22:00:00-07:00,2022-07-27T05:00:00+00:00,AS_SP26_EXP,DAM,0.75,0.75,0.75,0.0,0.0,0.0
2022-07-26T22:00:00-07:00,2022-07-27T05:00:00+00:00,2022-07-26T23:00:00-07:00,2022-07-27T06:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-26T22:00:00-07:00,2022-07-27T05:00:00+00:00,2022-07-26T23:00:00-07:00,2022-07-27T06:00:00+00:00,AS_CAISO_EXP,DAM,0.25,5.31986,11.17986,7.0,0.0,0.0
2022-07-26T22:00:00-07:00,2022-07-27T05:00:00+00:00,2022-07-26T23:00:00-07:00,2022-07-27T06:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-26T22:00:00-07:00,2022-07-27T05:00:00+00:00,2022-07-26T23:00:00-07:00,2022-07-27T06:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-26T22:00:00-07:00,2022-07-27T05:00:00+00:00,2022-07-26T23:00:00-07:00,2022-07-27T06:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-26T22:00:00-07:00,2022-07-27T05:00:00+00:00,2022-07-26T23:00:00-07:00,2022-07-27T06:00:00+00:00,AS_SP26_EXP,DAM,0.75,0.75,0.75,0.0,0.0,0.0
2022-07-26T23:00:00-07:00,2022-07-27T06:00:00+00:00,2022-07-27T00:00:00-07:00,2022-07-27T07:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-26T23:00:00-07:00,2022-07-27T06:00:00+00:00,2022-07-27T00:00:00-07:00,2022-07-27T07:00:00+00:00,AS_CAISO_EXP,DAM,0.15,7.3069,11.39544,6.0,0.0,0.0
2022-07-26T23:00:00-07:00,2022-07-27T06:00:00+00:00,2022-07-27T00:00:00-07:00,2022-07-27T07:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-26T23:00:00-07:00,2022-07-27T06:00:00+00:00,2022-07-27T00:00:00-07:00,2022-07-27T07:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.0,0.0,1.0,0.0,0.0
2022-07-26T23:00:00-07:00,2022-07-27T06:00:00+00:00,2022-07-27T00:00:00-07:00,2022-07-27T07:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-26T23:00:00-07:00,2022-07-27T06:00:00+00:00,2022-07-27T00:00:00-07:00,2022-07-27T07:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-27T00:00:00-07:00,2022-07-27T07:00:00+00:00,2022-07-27T01:00:00-07:00,2022-07-27T08:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-27T00:00:00-07:00,2022-07-27T07:00:00+00:00,2022-07-27T01:00:00-07:00,2022-07-27T08:00:00+00:00,AS_CAISO_EXP,DAM,0.1,0.29,2.57,3.87,0.01,0.0
2022-07-27T00:00:00-07:00,2022-07-27T07:00:00+00:00,2022-07-27T01:00:00-07:00,2022-07-27T08:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-27T00:00:00-07:00,2022-07-27T07:00:00+00:00,2022-07-27T01:00:00-07:00,2022-07-27T08:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.0,0.0,2.17,0.0,0.0
2022-07-27T00:00:00-07:00,2022-07-27T07:00:00+00:00,2022-07-27T01:00:00-07:00,2022-07-27T08:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-27T00:00:00-07:00,2022-07-27T07:00:00+00:00,2022-07-27T01:00:00-07:00,2022-07-27T08:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-27T01:00:00-07:00,2022-07-27T08:00:00+00:00,2022-07-27T02:00:00-07:00,2022-07-27T09:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-27T01:00:00-07:00,2022-07-27T08:00:00+00:00,2022-07-27T02:00:00-07:00,2022-07-27T09:00:00+00:00,AS_CAISO_EXP,DAM,0.0,0.29,1.53,3.86353,0.0,0.00647
2022-07-27T01:00:00-07:00,2022-07-27T08:00:00+00:00,2022-07-27T02:00:00-07:00,2022-07-27T09:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-27T01:00:00-07:00,2022-07-27T08:00:00+00:00,2022-07-27T02:00:00-07:00,2022-07-27T09:00:00+00:00,AS_NP26_EXP,DAM,0.11,0.11,0.11,3.13,0.0,0.0
2022-07-27T01:00:00-07:00,2022-07-27T08:00:00+00:00,2022-07-27T02:00:00-07:00,2022-07-27T09:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.57,0.0,0.0,0.0
2022-07-27T01:00:00-07:00,2022-07-27T08:00:00+00:00,2022-07-27T02:00:00-07:00,2022-07-27T09:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-27T02:00:00-07:00,2022-07-27T09:00:00+00:00,2022-07-27T03:00:00-07:00,2022-07-27T10:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-27T02:00:00-07:00,2022-07-27T09:00:00+00:00,2022-07-27T03:00:00-07:00,2022-07-27T10:00:00+00:00,AS_CAISO_EXP,DAM,0.0,0.15,1.0,3.80226,0.0,0.00774
2022-07-27T02:00:00-07:00,2022-07-27T09:00:00+00:00,2022-07-27T03:00:00-07:00,2022-07-27T10:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-27T02:00:00-07:00,2022-07-27T09:00:00+00:00,2022-07-27T03:00:00-07:00,2022-07-27T10:00:00+00:00,AS_NP26_EXP,DAM,0.11,0.64,0.64,3.19,0.0,0.0
2022-07-27T02:00:00-07:00,2022-07-27T09:00:00+00:00,2022-07-27T03:00:00-07:00,2022-07-27T10:00:00+00:00,AS_SP26,DAM,0.0,0.0,1.1,0.0,0.0,0.0
2022-07-27T02:00:00-07:00,2022-07-27T09:00:00+00:00,2022-07-27T03:00:00-07:00,2022-07-27T10:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-27T03:00:00-07:00,2022-07-27T10:00:00+00:00,2022-07-27T04:00:00-07:00,2022-07-27T11:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-27T03:00:00-07:00,2022-07-27T10:00:00+00:00,2022-07-27T04:00:00-07:00,2022-07-27T11:00:00+00:00,AS_CAISO_EXP,DAM,0.0,0.30098,1.15098,3.81,0.0,0.0
2022-07-27T03:00:00-07:00,2022-07-27T10:00:00+00:00,2022-07-27T04:00:00-07:00,2022-07-27T11:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-27T03:00:00-07:00,2022-07-27T10:00:00+00:00,2022-07-27T04:00:00-07:00,2022-07-27T11:00:00+00:00,AS_NP26_EXP,DAM,0.11,0.43902,0.43902,4.64817,0.0,0.0
2022-07-27T03:00:00-07:00,2022-07-27T10:00:00+00:00,2022-07-27T04:00:00-07:00,2022-07-27T11:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.94902,0.0,0.0,0.0
2022-07-27T03:00:00-07:00,2022-07-27T10:00:00+00:00,2022-07-27T04:00:00-07:00,2022-07-27T11:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-27T04:00:00-07:00,2022-07-27T11:00:00+00:00,2022-07-27T05:00:00-07:00,2022-07-27T12:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-27T04:00:00-07:00,2022-07-27T11:00:00+00:00,2022-07-27T05:00:00-07:00,2022-07-27T12:00:00+00:00,AS_CAISO_EXP,DAM,0.0,0.71895,1.35707,3.81,0.0,0.0
2022-07-27T04:00:00-07:00,2022-07-27T11:00:00+00:00,2022-07-27T05:00:00-07:00,2022-07-27T12:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-27T04:00:00-07:00,2022-07-27T11:00:00+00:00,2022-07-27T05:00:00-07:00,2022-07-27T12:00:00+00:00,AS_NP26_EXP,DAM,0.11,0.23293,0.23293,7.19,0.0,0.0
2022-07-27T04:00:00-07:00,2022-07-27T11:00:00+00:00,2022-07-27T05:00:00-07:00,2022-07-27T12:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.74293,0.0,0.0,0.0
2022-07-27T04:00:00-07:00,2022-07-27T11:00:00+00:00,2022-07-27T05:00:00-07:00,2022-07-27T12:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-27T05:00:00-07:00,2022-07-27T12:00:00+00:00,2022-07-27T06:00:00-07:00,2022-07-27T13:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-27T05:00:00-07:00,2022-07-27T12:00:00+00:00,2022-07-27T06:00:00-07:00,2022-07-27T13:00:00+00:00,AS_CAISO_EXP,DAM,0.0,0.29,1.53,3.87,0.0,0.0
2022-07-27T05:00:00-07:00,2022-07-27T12:00:00+00:00,2022-07-27T06:00:00-07:00,2022-07-27T13:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-27T05:00:00-07:00,2022-07-27T12:00:00+00:00,2022-07-27T06:00:00-07:00,2022-07-27T13:00:00+00:00,AS_NP26_EXP,DAM,0.11,0.11,0.11,16.19683,0.0,0.0
2022-07-27T05:00:00-07:00,2022-07-27T12:00:00+00:00,2022-07-27T06:00:00-07:00,2022-07-27T13:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.57,0.0,0.0,0.0
2022-07-27T05:00:00-07:00,2022-07-27T12:00:00+00:00,2022-07-27T06:00:00-07:00,2022-07-27T13:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-27T06:00:00-07:00,2022-07-27T13:00:00+00:00,2022-07-27T07:00:00-07:00,2022-07-27T14:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-27T06:00:00-07:00,2022-07-27T13:00:00+00:00,2022-07-27T07:00:00-07:00,2022-07-27T14:00:00+00:00,AS_CAISO_EXP,DAM,0.1,2.13,7.0,7.14,0.0,0.0
2022-07-27T06:00:00-07:00,2022-07-27T13:00:00+00:00,2022-07-27T07:00:00-07:00,2022-07-27T14:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-27T06:00:00-07:00,2022-07-27T13:00:00+00:00,2022-07-27T07:00:00-07:00,2022-07-27T14:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-27T06:00:00-07:00,2022-07-27T13:00:00+00:00,2022-07-27T07:00:00-07:00,2022-07-27T14:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-27T06:00:00-07:00,2022-07-27T13:00:00+00:00,2022-07-27T07:00:00-07:00,2022-07-27T14:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-27T07:00:00-07:00,2022-07-27T14:00:00+00:00,2022-07-27T08:00:00-07:00,2022-07-27T15:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-27T07:00:00-07:00,2022-07-27T14:00:00+00:00,2022-07-27T08:00:00-07:00,2022-07-27T15:00:00+00:00,AS_CAISO_EXP,DAM,0.0,0.25,1.54204,8.13,0.0,0.0
2022-07-27T07:00:00-07:00,2022-07-27T14:00:00+00:00,2022-07-27T08:00:00-07:00,2022-07-27T15:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
