operation_profile,state_of_charge,net_revenue,total_revenue,charging_cost,degradation_penalty
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
0.0,0.1694,-0.0,-0.0,0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
0.0,0.1694,-0.0,-0.0,0.0,0.0
0.0,0.1694,-0.0,-0.0,0.0,0.0
0.0,0.1694,-0.0,-0.0,0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
0.0,0.1694,-0.0,-0.0,0.0,0.0
0.0,0.1694,-0.0,-0.0,0.0,0.0
0.0,0.1694,-0.0,-0.0,0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
0.0,0.1694,-0.0,-0.0,0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,-0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
-0.0,0.1694,-0.0,-0.0,-0.0,0.0
