interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,location,lmp
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,ADEL_NW_LNODEOAD,65.11059
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,ADERAG1_7_N001,-8.06239
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,ADL_CS_5_LNODE1,67.66801
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,ADL_LNODEDWP,67.66801
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,ADL_LNODEISO,67.66801
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,ADL_LNODELDL,67.66801
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,ADL_LNODELOSS,67.66801
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,ADL_LNODESS1,67.66801
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,ADL_LNODESS2,67.66801
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,ADL_LNODEURB,67.66801
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,AD_LNODE10A,66.51372
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,AD_LNODE12A,66.51372
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,AD_LNODE18A,66.51372
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,AD_LNODE20A,66.51372
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,AD_LNODE21A,66.51372
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,AD_LNODE22A,66.51372
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,AD_LNODER9A,66.51372
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,ADLNTO_LNODEDC1BURB,67.66801
