interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,location,location_type,lmp
2023-01-02T02:00:00-06:00,2023-01-02T08:00:00+00:00,2023-01-02T03:00:00-06:00,2023-01-02T09:00:00+00:00,SPPSOUTH_HUB,Hub,20.4683
2023-01-02T03:00:00-06:00,2023-01-02T09:00:00+00:00,2023-01-02T04:00:00-06:00,2023-01-02T10:00:00+00:00,SPPNORTH_HUB,Hub,19.3163
2023-01-02T03:00:00-06:00,2023-01-02T09:00:00+00:00,2023-01-02T04:00:00-06:00,2023-01-02T10:00:00+00:00,SPPSOUTH_HUB,Hub,20.7804
2023-01-02T04:00:00-06:00,2023-01-02T10:00:00+00:00,2023-01-02T05:00:00-06:00,2023-01-02T11:00:00+00:00,SPPNORTH_HUB,Hub,19.3711
2023-01-02T04:00:00-06:00,2023-01-02T10:00:00+00:00,2023-01-02T05:00:00-06:00,2023-01-02T11:00:00+00:00,SPPSOUTH_HUB,Hub,18.8264
2023-01-02T05:00:00-06:00,2023-01-02T11:00:00+00:00,2023-01-02T06:00:00-06:00,2023-01-02T12:00:00+00:00,SPPNORTH_HUB,Hub,19.445
2023-01-02T05:00:00-06:00,2023-01-02T11:00:00+00:00,2023-01-02T06:00:00-06:00,2023-01-02T12:00:00+00:00,SPPSOUTH_HUB,Hub,18.3817
2023-01-02T06:00:00-06:00,2023-01-02T12:00:00+00:00,2023-01-02T07:00:00-06:00,2023-01-02T13:00:00+00:00,SPPNORTH_HUB,Hub,19.4018
2023-01-02T06:00:00-06:00,2023-01-02T12:00:00+00:00,2023-01-02T07:00:00-06:00,2023-01-02T13:00:00+00:00,SPPSOUTH_HUB,Hub,19.2175
2023-01-02T07:00:00-06:00,2023-01-02T13:00:00+00:00,2023-01-02T08:00:00-06:00,2023-01-02T14:00:00+00:00,SPPNORTH_HUB,Hub,25.3385
2023-01-02T07:00:00-06:00,2023-01-02T13:00:00+00:00,2023-01-02T08:00:00-06:00,2023-01-02T14:00:00+00:00,SPPSOUTH_HUB,Hub,23.4635
2023-01-02T08:00:00-06:00,2023-01-02T14:00:00+00:00,2023-01-02T09:00:00-06:00,2023-01-02T15:00:00+00:00,SPPNORTH_HUB,Hub,25.8567
2023-01-02T08:00:00-06:00,2023-01-02T14:00:00+00:00,2023-01-02T09:00:00-06:00,2023-01-02T15:00:00+00:00,SPPSOUTH_HUB,Hub,24.0951
2023-01-02T09:00:00-06:00,2023-01-02T15:00:00+00:00,2023-01-02T10:00:00-06:00,2023-01-02T16:00:00+00:00,SPPNORTH_HUB,Hub,26.6458
2023-01-02T09:00:00-06:00,2023-01-02T15:00:00+00:00,2023-01-02T10:00:00-06:00,2023-01-02T16:00:00+00:00,SPPSOUTH_HUB,Hub,24.5392
2023-01-02T10:00:00-06:00,2023-01-02T16:00:00+00:00,2023-01-02T11:00:00-06:00,2023-01-02T17:00:00+00:00,SPPNORTH_HUB,Hub,25.8723
2023-01-02T10:00:00-06:00,2023-01-02T16:00:00+00:00,2023-01-02T11:00:00-06:00,2023-01-02T17:00:00+00:00,SPPSOUTH_HUB,Hub,24.4015
2023-01-02T11:00:00-06:00,2023-01-02T17:00:00+00:00,2023-01-02T12:00:00-06:00,2023-01-02T18:00:00+00:00,SPPNORTH_HUB,Hub,26.2711
2023-01-02T11:00:00-06:00,2023-01-02T17:00:00+00:00,2023-01-02T12:00:00-06:00,2023-01-02T18:00:00+00:00,SPPSOUTH_HUB,Hub,24.1298
2023-01-02T12:00:00-06:00,2023-01-02T18:00:00+00:00,2023-01-02T13:00:00-06:00,2023-01-02T19:00:00+00:00,SPPNORTH_HUB,Hub,26.1611
2023-01-02T12:00:00-06:00,2023-01-02T18:00:00+00:00,2023-01-02T13:00:00-06:00,2023-01-02T19:00:00+00:00,SPPSOUTH_HUB,Hub,24.4715
2023-01-02T13:00:00-06:00,2023-01-02T19:00:00+00:00,2023-01-02T14:00:00-06:00,2023-01-02T20:00:00+00:00,SPPNORTH_HUB,Hub,24.0084
2023-01-02T13:00:00-06:00,2023-01-02T19:00:00+00:00,2023-01-02T14:00:00-06:00,2023-01-02T20:00:00+00:00,SPPSOUTH_HUB,Hub,25.653
2023-01-02T14:00:00-06:00,2023-01-02T20:00:00+00:00,2023-01-02T15:00:00-06:00,2023-01-02T21:00:00+00:00,SPPNORTH_HUB,Hub,22.9421
2023-01-02T14:00:00-06:00,2023-01-02T20:00:00+00:00,2023-01-02T15:00:00-06:00,2023-01-02T21:00:00+00:00,SPPSOUTH_HUB,Hub,26.5318
2023-01-02T15:00:00-06:00,2023-01-02T21:00:00+00:00,2023-01-02T16:00:00-06:00,2023-01-02T22:00:00+00:00,SPPNORTH_HUB,Hub,22.6999
2023-01-02T15:00:00-06:00,2023-01-02T21:00:00+00:00,2023-01-02T16:00:00-06:00,2023-01-02T22:00:00+00:00,SPPSOUTH_HUB,Hub,26.4928
2023-01-02T16:00:00-06:00,2023-01-02T22:00:00+00:00,2023-01-02T17:00:00-06:00,2023-01-02T23:00:00+00:00,SPPNORTH_HUB,Hub,23.8495
2023-01-02T16:00:00-06:00,2023-01-02T22:00:00+00:00,2023-01-02T17:00:00-06:00,2023-01-02T23:00:00+00:00,SPPSOUTH_HUB,Hub,27.6606
2023-01-02T17:00:00-06:00,2023-01-02T23:00:00+00:00,2023-01-02T18:00:00-06:00,2023-01-03T00:00:00+00:00,SPPNORTH_HUB,Hub,25.2595
2023-01-02T17:00:00-06:00,2023-01-02T23:00:00+00:00,2023-01-02T18:00:00-06:00,2023-01-03T00:00:00+00:00,SPPSOUTH_HUB,Hub,31.5496
