interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,wind
2024-02-17T09:00:00-06:00,2024-02-17T15:00:00+00:00,2024-02-17T10:00:00-06:00,2024-02-17T16:00:00+00:00,13080.5583333333
2024-02-17T10:00:00-06:00,2024-02-17T16:00:00+00:00,2024-02-17T11:00:00-06:00,2024-02-17T17:00:00+00:00,12406.2
2024-02-17T11:00:00-06:00,2024-02-17T17:00:00+00:00,2024-02-17T12:00:00-06:00,2024-02-17T18:00:00+00:00,12337.2083333333
2024-02-17T12:00:00-06:00,2024-02-17T18:00:00+00:00,2024-02-17T13:00:00-06:00,2024-02-17T19:00:00+00:00,12437.9333333333
2024-02-17T13:00:00-06:00,2024-02-17T19:00:00+00:00,2024-02-17T14:00:00-06:00,2024-02-17T20:00:00+00:00,12685.7333333333
2024-02-17T14:00:00-06:00,2024-02-17T20:00:00+00:00,2024-02-17T15:00:00-06:00,2024-02-17T21:00:00+00:00,12594.4
2024-02-17T15:00:00-06:00,2024-02-17T21:00:00+00:00,2024-02-17T16:00:00-06:00,2024-02-17T22:00:00+00:00,12370.1
2024-02-17T16:00:00-06:00,2024-02-17T22:00:00+00:00,2024-02-17T17:00:00-06:00,2024-02-17T23:00:00+00:00,11600.1083333333
2024-02-17T17:00:00-06:00,2024-02-17T23:00:00+00:00,2024-02-17T18:00:00-06:00,2024-02-18T00:00:00+00:00,9904.45833333333
2024-02-17T18:00:00-06:00,2024-02-18T00:00:00+00:00,2024-02-17T19:00:00-06:00,2024-02-18T01:00:00+00:00,8518.175
2024-02-17T19:00:00-06:00,2024-02-18T01:00:00+00:00,2024-02-17T20:00:00-06:00,2024-02-18T02:00:00+00:00,9117.35
2024-02-17T20:00:00-06:00,2024-02-18T02:00:00+00:00,2024-02-17T21:00:00-06:00,2024-02-18T03:00:00+00:00,10464.775
2024-02-17T21:00:00-06:00,2024-02-18T03:00:00+00:00,2024-02-17T22:00:00-06:00,2024-02-18T04:00:00+00:00,12013.55
2024-02-17T22:00:00-06:00,2024-02-18T04:00:00+00:00,2024-02-17T23:00:00-06:00,2024-02-18T05:00:00+00:00,13706.65
2024-02-17T23:00:00-06:00,2024-02-18T05:00:00+00:00,2024-02-18T00:00:00-06:00,2024-02-18T06:00:00+00:00,15203.3333333333
2024-02-18T00:00:00-06:00,2024-02-18T06:00:00+00:00,2024-02-18T01:00:00-06:00,2024-02-18T07:00:00+00:00,15726.2333333333
2024-02-18T01:00:00-06:00,2024-02-18T07:00:00+00:00,2024-02-18T02:00:00-06:00,2024-02-18T08:00:00+00:00,16629.7416666667
2024-02-18T02:00:00-06:00,2024-02-18T08:00:00+00:00,2024-02-18T03:00:00-06:00,2024-02-18T09:00:00+00:00,17748.8
2024-02-18T03:00:00-06:00,2024-02-18T09:00:00+00:00,2024-02-18T04:00:00-06:00,2024-02-18T10:00:00+00:00,17821.2
2024-02-18T04:00:00-06:00,2024-02-18T10:00:00+00:00,2024-02-18T05:00:00-06:00,2024-02-18T11:00:00+00:00,17539.325
2024-02-18T05:00:00-06:00,2024-02-18T11:00:00+00:00,2024-02-18T06:00:00-06:00,2024-02-18T12:00:00+00:00,16721.5916666667
2024-02-18T06:00:00-06:00,2024-02-18T12:00:00+00:00,2024-02-18T07:00:00-06:00,2024-02-18T13:00:00+00:00,14545.3583333333
2024-02-18T07:00:00-06:00,2024-02-18T13:00:00+00:00,2024-02-18T08:00:00-06:00,2024-02-18T14:00:00+00:00,11830.75
2024-02-18T08:00:00-06:00,2024-02-18T14:00:00+00:00,2024-02-18T09:00:00-06:00,2024-02-18T15:00:00+00:00,8122.26666666667
2024-02-18T09:00:00-06:00,2024-02-18T15:00:00+00:00,2024-02-18T10:00:00-06:00,2024-02-18T16:00:00+00:00,3379.28333333333
2024-02-18T10:00:00-06:00,2024-02-18T16:00:00+00:00,2024-02-18T11:00:00-06:00,2024-02-18T17:00:00+00:00,1658.95833333333
2024-02-18T11:00:00-06:00,2024-02-18T17:00:00+00:00,2024-02-18T12:00:00-06:00,2024-02-18T18:00:00+00:00,1950.06666666667
2024-02-18T12:00:00-06:00,2024-02-18T18:00:00+00:00,2024-02-18T13:00:00-06:00,2024-02-18T19:00:00+00:00,3107.20833333333
2024-02-18T13:00:00-06:00,2024-02-18T19:00:00+00:00,2024-02-18T14:00:00-06:00,2024-02-18T20:00:00+00:00,4421.94166666667
2024-02-18T14:00:00-06:00,2024-02-18T20:00:00+00:00,2024-02-18T15:00:00-06:00,2024-02-18T21:00:00+00:00,5795.40833333333
2024-02-18T15:00:00-06:00,2024-02-18T21:00:00+00:00,2024-02-18T16:00:00-06:00,2024-02-18T22:00:00+00:00,6929.09166666667
2024-02-18T16:00:00-06:00,2024-02-18T22:00:00+00:00,2024-02-18T17:00:00-06:00,2024-02-18T23:00:00+00:00,7677.24166666667
2024-02-18T17:00:00-06:00,2024-02-18T23:00:00+00:00,2024-02-18T18:00:00-06:00,2024-02-19T00:00:00+00:00,8018.51666666667
2024-02-18T18:00:00-06:00,2024-02-19T00:00:00+00:00,2024-02-18T19:00:00-06:00,2024-02-19T01:00:00+00:00,10211.325
2024-02-18T19:00:00-06:00,2024-02-19T01:00:00+00:00,2024-02-18T20:00:00-06:00,2024-02-19T02:00:00+00:00,15213.0583333333
2024-02-18T20:00:00-06:00,2024-02-19T02:00:00+00:00,2024-02-18T21:00:00-06:00,2024-02-19T03:00:00+00:00,18425.6583333333
2024-02-18T21:00:00-06:00,2024-02-19T03:00:00+00:00,2024-02-18T22:00:00-06:00,2024-02-19T04:00:00+00:00,19577.375
2024-02-18T22:00:00-06:00,2024-02-19T04:00:00+00:00,2024-02-18T23:00:00-06:00,2024-02-19T05:00:00+00:00,20499.9083333333
2024-02-18T23:00:00-06:00,2024-02-19T05:00:00+00:00,2024-02-19T00:00:00-06:00,2024-02-19T06:00:00+00:00,20392.0833333333
2024-02-19T00:00:00-06:00,2024-02-19T06:00:00+00:00,2024-02-19T01:00:00-06:00,2024-02-19T07:00:00+00:00,21087.825
2024-02-19T01:00:00-06:00,2024-02-19T07:00:00+00:00,2024-02-19T02:00:00-06:00,2024-02-19T08:00:00+00:00,21077.9916666667
2024-02-19T02:00:00-06:00,2024-02-19T08:00:00+00:00,2024-02-19T03:00:00-06:00,2024-02-19T09:00:00+00:00,20807.175
2024-02-19T03:00:00-06:00,2024-02-19T09:00:00+00:00,2024-02-19T04:00:00-06:00,2024-02-19T10:00:00+00:00,20601.0
2024-02-19T04:00:00-06:00,2024-02-19T10:00:00+00:00,2024-02-19T05:00:00-06:00,2024-02-19T11:00:00+00:00,20345.775
2024-02-19T05:00:00-06:00,2024-02-19T11:00:00+00:00,2024-02-19T06:00:00-06:00,2024-02-19T12:00:00+00:00,20313.6916666667
2024-02-19T06:00:00-06:00,2024-02-19T12:00:00+00:00,2024-02-19T07:00:00-06:00,2024-02-19T13:00:00+00:00,19802.025
2024-02-19T07:00:00-06:00,2024-02-19T13:00:00+00:00,2024-02-19T08:00:00-06:00,2024-02-19T14:00:00+00:00,19805.8583333333
2024-02-19T08:00:00-06:00,2024-02-19T14:00:00+00:00,2024-02-19T09:00:00-06:00,2024-02-19T15:00:00+00:00,19013.3583333333
2024-02-19T09:00:00-06:00,2024-02-19T15:00:00+00:00,2024-02-19T10:00:00-06:00,2024-02-19T16:00:00+00:00,15734.2166666667
2024-02-19T10:00:00-06:00,2024-02-19T16:00:00+00:00,2024-02-19T11:00:00-06:00,2024-02-19T17:00:00+00:00,13617.3583333333
2024-02-19T11:00:00-06:00,2024-02-19T17:00:00+00:00,2024-02-19T12:00:00-06:00,2024-02-19T18:00:00+00:00,12348.4083333333
2024-02-19T12:00:00-06:00,2024-02-19T18:00:00+00:00,2024-02-19T13:00:00-06:00,2024-02-19T19:00:00+00:00,11685.1
2024-02-19T13:00:00-06:00,2024-02-19T19:00:00+00:00,2024-02-19T14:00:00-06:00,2024-02-19T20:00:00+00:00,11600.6083333333
2024-02-19T14:00:00-06:00,2024-02-19T20:00:00+00:00,2024-02-19T15:00:00-06:00,2024-02-19T21:00:00+00:00,11251.4083333333
2024-02-19T15:00:00-06:00,2024-02-19T21:00:00+00:00,2024-02-19T16:00:00-06:00,2024-02-19T22:00:00+00:00,10620.5666666667
2024-02-19T16:00:00-06:00,2024-02-19T22:00:00+00:00,2024-02-19T17:00:00-06:00,2024-02-19T23:00:00+00:00,9548.1
2024-02-19T17:00:00-06:00,2024-02-19T23:00:00+00:00,2024-02-19T18:00:00-06:00,2024-02-20T00:00:00+00:00,6927.79166666667
2024-02-19T18:00:00-06:00,2024-02-20T00:00:00+00:00,2024-02-19T19:00:00-06:00,2024-02-20T01:00:00+00:00,5103.65
2024-02-19T19:00:00-06:00,2024-02-20T01:00:00+00:00,2024-02-19T20:00:00-06:00,2024-02-20T02:00:00+00:00,5115.95833333333
2024-02-19T20:00:00-06:00,2024-02-20T02:00:00+00:00,2024-02-19T21:00:00-06:00,2024-02-20T03:00:00+00:00,5573.8
2024-02-19T21:00:00-06:00,2024-02-20T03:00:00+00:00,2024-02-19T22:00:00-06:00,2024-02-20T04:00:00+00:00,6338.78333333333
2024-02-19T22:00:00-06:00,2024-02-20T04:00:00+00:00,2024-02-19T23:00:00-06:00,2024-02-20T05:00:00+00:00,6824.54166666667
2024-02-19T23:00:00-06:00,2024-02-20T05:00:00+00:00,2024-02-20T00:00:00-06:00,2024-02-20T06:00:00+00:00,7312.29166666667
2024-02-20T00:00:00-06:00,2024-02-20T06:00:00+00:00,2024-02-20T01:00:00-06:00,2024-02-20T07:00:00+00:00,7763.89166666667
2024-02-20T01:00:00-06:00,2024-02-20T07:00:00+00:00,2024-02-20T02:00:00-06:00,2024-02-20T08:00:00+00:00,8117.525
2024-02-20T02:00:00-06:00,2024-02-20T08:00:00+00:00,2024-02-20T03:00:00-06:00,2024-02-20T09:00:00+00:00,9115.11666666667
2024-02-20T03:00:00-06:00,2024-02-20T09:00:00+00:00,2024-02-20T04:00:00-06:00,2024-02-20T10:00:00+00:00,9224.45
2024-02-20T04:00:00-06:00,2024-02-20T10:00:00+00:00,2024-02-20T05:00:00-06:00,2024-02-20T11:00:00+00:00,8816.05
2024-02-20T05:00:00-06:00,2024-02-20T11:00:00+00:00,2024-02-20T06:00:00-06:00,2024-02-20T12:00:00+00:00,8654.65833333333
2024-02-20T06:00:00-06:00,2024-02-20T12:00:00+00:00,2024-02-20T07:00:00-06:00,2024-02-20T13:00:00+00:00,9402.16666666667
2024-02-20T07:00:00-06:00,2024-02-20T13:00:00+00:00,2024-02-20T08:00:00-06:00,2024-02-20T14:00:00+00:00,10623.6583333333
2024-02-20T08:00:00-06:00,2024-02-20T14:00:00+00:00,2024-02-20T09:00:00-06:00,2024-02-20T15:00:00+00:00,10714.0333333333
2024-02-20T09:00:00-06:00,2024-02-20T15:00:00+00:00,2024-02-20T10:00:00-06:00,2024-02-20T16:00:00+00:00,8982.08333333333
2024-02-20T10:00:00-06:00,2024-02-20T16:00:00+00:00,2024-02-20T11:00:00-06:00,2024-02-20T17:00:00+00:00,8560.2
2024-02-20T11:00:00-06:00,2024-02-20T17:00:00+00:00,2024-02-20T12:00:00-06:00,2024-02-20T18:00:00+00:00,10735.925
2024-02-20T12:00:00-06:00,2024-02-20T18:00:00+00:00,2024-02-20T13:00:00-06:00,2024-02-20T19:00:00+00:00,12458.7083333333
2024-02-20T13:00:00-06:00,2024-02-20T19:00:00+00:00,2024-02-20T14:00:00-06:00,2024-02-20T20:00:00+00:00,13080.8416666667
2024-02-20T14:00:00-06:00,2024-02-20T20:00:00+00:00,2024-02-20T15:00:00-06:00,2024-02-20T21:00:00+00:00,13266.7583333333
2024-02-20T15:00:00-06:00,2024-02-20T21:00:00+00:00,2024-02-20T16:00:00-06:00,2024-02-20T22:00:00+00:00,13323.2166666667
2024-02-20T16:00:00-06:00,2024-02-20T22:00:00+00:00,2024-02-20T17:00:00-06:00,2024-02-20T23:00:00+00:00,12294.3666666667
2024-02-20T17:00:00-06:00,2024-02-20T23:00:00+00:00,2024-02-20T18:00:00-06:00,2024-02-21T00:00:00+00:00,10085.5916666667
2024-02-20T18:00:00-06:00,2024-02-21T00:00:00+00:00,2024-02-20T19:00:00-06:00,2024-02-21T01:00:00+00:00,10462.525
2024-02-20T19:00:00-06:00,2024-02-21T01:00:00+00:00,2024-02-20T20:00:00-06:00,2024-02-21T02:00:00+00:00,12240.5416666667
2024-02-20T20:00:00-06:00,2024-02-21T02:00:00+00:00,2024-02-20T21:00:00-06:00,2024-02-21T03:00:00+00:00,13380.5416666667
2024-02-20T21:00:00-06:00,2024-02-21T03:00:00+00:00,2024-02-20T22:00:00-06:00,2024-02-21T04:00:00+00:00,14883.575
2024-02-20T22:00:00-06:00,2024-02-21T04:00:00+00:00,2024-02-20T23:00:00-06:00,2024-02-21T05:00:00+00:00,15046.4333333333
2024-02-20T23:00:00-06:00,2024-02-21T05:00:00+00:00,2024-02-21T00:00:00-06:00,2024-02-21T06:00:00+00:00,15124.4416666667
2024-02-21T00:00:00-06:00,2024-02-21T06:00:00+00:00,2024-02-21T01:00:00-06:00,2024-02-21T07:00:00+00:00,14869.425
2024-02-21T01:00:00-06:00,2024-02-21T07:00:00+00:00,2024-02-21T02:00:00-06:00,2024-02-21T08:00:00+00:00,15070.1083333333
2024-02-21T02:00:00-06:00,2024-02-21T08:00:00+00:00,2024-02-21T03:00:00-06:00,2024-02-21T09:00:00+00:00,15021.85
2024-02-21T03:00:00-06:00,2024-02-21T09:00:00+00:00,2024-02-21T04:00:00-06:00,2024-02-21T10:00:00+00:00,14022.2083333333
2024-02-21T04:00:00-06:00,2024-02-21T10:00:00+00:00,2024-02-21T05:00:00-06:00,2024-02-21T11:00:00+00:00,13300.25
2024-02-21T05:00:00-06:00,2024-02-21T11:00:00+00:00,2024-02-21T06:00:00-06:00,2024-02-21T12:00:00+00:00,13195.125
2024-02-21T06:00:00-06:00,2024-02-21T12:00:00+00:00,2024-02-21T07:00:00-06:00,2024-02-21T13:00:00+00:00,12761.1416666667
2024-02-21T07:00:00-06:00,2024-02-21T13:00:00+00:00,2024-02-21T08:00:00-06:00,2024-02-21T14:00:00+00:00,12440.9916666667
2024-02-21T08:00:00-06:00,2024-02-21T14:00:00+00:00,2024-02-21T09:00:00-06:00,2024-02-21T15:00:00+00:00,12165.5333333333
2024-02-21T09:00:00-06:00,2024-02-21T15:00:00+00:00,2024-02-21T10:00:00-06:00,2024-02-21T16:00:00+00:00,8987.25833333333
2024-02-21T10:00:00-06:00,2024-02-21T16:00:00+00:00,2024-02-21T11:00:00-06:00,2024-02-21T17:00:00+00:00,5485.93333333333
2024-02-21T11:00:00-06:00,2024-02-21T17:00:00+00:00,2024-02-21T12:00:00-06:00,2024-02-21T18:00:00+00:00,4674.10833333333
2024-02-21T12:00:00-06:00,2024-02-21T18:00:00+00:00,2024-02-21T13:00:00-06:00,2024-02-21T19:00:00+00:00,5928.65
2024-02-21T13:00:00-06:00,2024-02-21T19:00:00+00:00,2024-02-21T14:00:00-06:00,2024-02-21T20:00:00+00:00,7865.35
2024-02-21T14:00:00-06:00,2024-02-21T20:00:00+00:00,2024-02-21T15:00:00-06:00,2024-02-21T21:00:00+00:00,8889.42727272727
2024-02-21T15:00:00-06:00,2024-02-21T21:00:00+00:00,2024-02-21T16:00:00-06:00,2024-02-21T22:00:00+00:00,9455.05833333333
2024-02-21T16:00:00-06:00,2024-02-21T22:00:00+00:00,2024-02-21T17:00:00-06:00,2024-02-21T23:00:00+00:00,9540.625
2024-02-21T17:00:00-06:00,2024-02-21T23:00:00+00:00,2024-02-21T18:00:00-06:00,2024-02-22T00:00:00+00:00,9228.075
2024-02-21T18:00:00-06:00,2024-02-22T00:00:00+00:00,2024-02-21T19:00:00-06:00,2024-02-22T01:00:00+00:00,11165.1
2024-02-21T19:00:00-06:00,2024-02-22T01:00:00+00:00,2024-02-21T20:00:00-06:00,2024-02-22T02:00:00+00:00,12820.9083333333
2024-02-21T20:00:00-06:00,2024-02-22T02:00:00+00:00,2024-02-21T21:00:00-06:00,2024-02-22T03:00:00+00:00,13738.5833333333
2024-02-21T21:00:00-06:00,2024-02-22T03:00:00+00:00,2024-02-21T22:00:00-06:00,2024-02-22T04:00:00+00:00,14129.8583333333
2024-02-21T22:00:00-06:00,2024-02-22T04:00:00+00:00,2024-02-21T23:00:00-06:00,2024-02-22T05:00:00+00:00,15188.7916666667
2024-02-21T23:00:00-06:00,2024-02-22T05:00:00+00:00,2024-02-22T00:00:00-06:00,2024-02-22T06:00:00+00:00,14497.7916666667
2024-02-22T00:00:00-06:00,2024-02-22T06:00:00+00:00,2024-02-22T01:00:00-06:00,2024-02-22T07:00:00+00:00,14570.2833333333
2024-02-22T01:00:00-06:00,2024-02-22T07:00:00+00:00,2024-02-22T02:00:00-06:00,2024-02-22T08:00:00+00:00,15700.0833333333
2024-02-22T02:00:00-06:00,2024-02-22T08:00:00+00:00,2024-02-22T03:00:00-06:00,2024-02-22T09:00:00+00:00,17037.1333333333
2024-02-22T03:00:00-06:00,2024-02-22T09:00:00+00:00,2024-02-22T04:00:00-06:00,2024-02-22T10:00:00+00:00,17694.2
2024-02-22T04:00:00-06:00,2024-02-22T10:00:00+00:00,2024-02-22T05:00:00-06:00,2024-02-22T11:00:00+00:00,18460.7333333333
2024-02-22T05:00:00-06:00,2024-02-22T11:00:00+00:00,2024-02-22T06:00:00-06:00,2024-02-22T12:00:00+00:00,19378.1083333333
2024-02-22T06:00:00-06:00,2024-02-22T12:00:00+00:00,2024-02-22T07:00:00-06:00,2024-02-22T13:00:00+00:00,20175.2583333333
2024-02-22T07:00:00-06:00,2024-02-22T13:00:00+00:00,2024-02-22T08:00:00-06:00,2024-02-22T14:00:00+00:00,20301.0916666667
2024-02-22T08:00:00-06:00,2024-02-22T14:00:00+00:00,2024-02-22T09:00:00-06:00,2024-02-22T15:00:00+00:00,19415.9666666667
2024-02-22T09:00:00-06:00,2024-02-22T15:00:00+00:00,2024-02-22T10:00:00-06:00,2024-02-22T16:00:00+00:00,17912.8666666667
2024-02-22T10:00:00-06:00,2024-02-22T16:00:00+00:00,2024-02-22T11:00:00-06:00,2024-02-22T17:00:00+00:00,16951.7083333333
2024-02-22T11:00:00-06:00,2024-02-22T17:00:00+00:00,2024-02-22T12:00:00-06:00,2024-02-22T18:00:00+00:00,17477.675
2024-02-22T12:00:00-06:00,2024-02-22T18:00:00+00:00,2024-02-22T13:00:00-06:00,2024-02-22T19:00:00+00:00,18317.525
2024-02-22T13:00:00-06:00,2024-02-22T19:00:00+00:00,2024-02-22T14:00:00-06:00,2024-02-22T20:00:00+00:00,18907.1166666667
2024-02-22T14:00:00-06:00,2024-02-22T20:00:00+00:00,2024-02-22T15:00:00-06:00,2024-02-22T21:00:00+00:00,18947.575
2024-02-22T15:00:00-06:00,2024-02-22T21:00:00+00:00,2024-02-22T16:00:00-06:00,2024-02-22T22:00:00+00:00,19133.4166666667
2024-02-22T16:00:00-06:00,2024-02-22T22:00:00+00:00,2024-02-22T17:00:00-06:00,2024-02-22T23:00:00+00:00,19332.8416666667
2024-02-22T17:00:00-06:00,2024-02-22T23:00:00+00:00,2024-02-22T18:00:00-06:00,2024-02-23T00:00:00+00:00,19331.9083333333
2024-02-22T18:00:00-06:00,2024-02-23T00:00:00+00:00,2024-02-22T19:00:00-06:00,2024-02-23T01:00:00+00:00,19162.6
2024-02-22T19:00:00-06:00,2024-02-23T01:00:00+00:00,2024-02-22T20:00:00-06:00,2024-02-23T02:00:00+00:00,19337.2833333333
2024-02-22T20:00:00-06:00,2024-02-23T02:00:00+00:00,2024-02-22T21:00:00-06:00,2024-02-23T03:00:00+00:00,19651.975
2024-02-22T21:00:00-06:00,2024-02-23T03:00:00+00:00,2024-02-22T22:00:00-06:00,2024-02-23T04:00:00+00:00,19578.8
2024-02-22T22:00:00-06:00,2024-02-23T04:00:00+00:00,2024-02-22T23:00:00-06:00,2024-02-23T05:00:00+00:00,19156.225
2024-02-22T23:00:00-06:00,2024-02-23T05:00:00+00:00,2024-02-23T00:00:00-06:00,2024-02-23T06:00:00+00:00,18565.375
2024-02-23T00:00:00-06:00,2024-02-23T06:00:00+00:00,2024-02-23T01:00:00-06:00,2024-02-23T07:00:00+00:00,18475.15
2024-02-23T01:00:00-06:00,2024-02-23T07:00:00+00:00,2024-02-23T02:00:00-06:00,2024-02-23T08:00:00+00:00,18408.7416666667
2024-02-23T02:00:00-06:00,2024-02-23T08:00:00+00:00,2024-02-23T03:00:00-06:00,2024-02-23T09:00:00+00:00,18380.0083333333
2024-02-23T03:00:00-06:00,2024-02-23T09:00:00+00:00,2024-02-23T04:00:00-06:00,2024-02-23T10:00:00+00:00,17756.8666666667
2024-02-23T04:00:00-06:00,2024-02-23T10:00:00+00:00,2024-02-23T05:00:00-06:00,2024-02-23T11:00:00+00:00,17668.5583333333
2024-02-23T05:00:00-06:00,2024-02-23T11:00:00+00:00,2024-02-23T06:00:00-06:00,2024-02-23T12:00:00+00:00,18159.9166666667
2024-02-23T06:00:00-06:00,2024-02-23T12:00:00+00:00,2024-02-23T07:00:00-06:00,2024-02-23T13:00:00+00:00,18397.2333333333
2024-02-23T07:00:00-06:00,2024-02-23T13:00:00+00:00,2024-02-23T08:00:00-06:00,2024-02-23T14:00:00+00:00,18756.3583333333
2024-02-23T08:00:00-06:00,2024-02-23T14:00:00+00:00,2024-02-23T09:00:00-06:00,2024-02-23T15:00:00+00:00,16753.4916666667
2024-02-23T09:00:00-06:00,2024-02-23T15:00:00+00:00,2024-02-23T10:00:00-06:00,2024-02-23T16:00:00+00:00,11708.8666666667
2024-02-23T10:00:00-06:00,2024-02-23T16:00:00+00:00,2024-02-23T11:00:00-06:00,2024-02-23T17:00:00+00:00,11179.0583333333
2024-02-23T11:00:00-06:00,2024-02-23T17:00:00+00:00,2024-02-23T12:00:00-06:00,2024-02-23T18:00:00+00:00,13349.8333333333
2024-02-23T12:00:00-06:00,2024-02-23T18:00:00+00:00,2024-02-23T13:00:00-06:00,2024-02-23T19:00:00+00:00,15782.2
2024-02-23T13:00:00-06:00,2024-02-23T19:00:00+00:00,2024-02-23T14:00:00-06:00,2024-02-23T20:00:00+00:00,17176.6083333333
2024-02-23T14:00:00-06:00,2024-02-23T20:00:00+00:00,2024-02-23T15:00:00-06:00,2024-02-23T21:00:00+00:00,17745.1083333333
2024-02-23T15:00:00-06:00,2024-02-23T21:00:00+00:00,2024-02-23T16:00:00-06:00,2024-02-23T22:00:00+00:00,17142.0
2024-02-23T16:00:00-06:00,2024-02-23T22:00:00+00:00,2024-02-23T17:00:00-06:00,2024-02-23T23:00:00+00:00,16400.0083333333
2024-02-23T17:00:00-06:00,2024-02-23T23:00:00+00:00,2024-02-23T18:00:00-06:00,2024-02-24T00:00:00+00:00,16163.0333333333
2024-02-23T18:00:00-06:00,2024-02-24T00:00:00+00:00,2024-02-23T19:00:00-06:00,2024-02-24T01:00:00+00:00,15698.7916666667
2024-02-23T19:00:00-06:00,2024-02-24T01:00:00+00:00,2024-02-23T20:00:00-06:00,2024-02-24T02:00:00+00:00,15011.2
2024-02-23T20:00:00-06:00,2024-02-24T02:00:00+00:00,2024-02-23T21:00:00-06:00,2024-02-24T03:00:00+00:00,14466.8916666667
2024-02-23T21:00:00-06:00,2024-02-24T03:00:00+00:00,2024-02-23T22:00:00-06:00,2024-02-24T04:00:00+00:00,13732.1333333333
2024-02-23T22:00:00-06:00,2024-02-24T04:00:00+00:00,2024-02-23T23:00:00-06:00,2024-02-24T05:00:00+00:00,12226.0666666667
2024-02-23T23:00:00-06:00,2024-02-24T05:00:00+00:00,2024-02-24T00:00:00-06:00,2024-02-24T06:00:00+00:00,10625.5
2024-02-24T00:00:00-06:00,2024-02-24T06:00:00+00:00,2024-02-24T01:00:00-06:00,2024-02-24T07:00:00+00:00,9563.04166666667
2024-02-24T01:00:00-06:00,2024-02-24T07:00:00+00:00,2024-02-24T02:00:00-06:00,2024-02-24T08:00:00+00:00,8639.61666666667
2024-02-24T02:00:00-06:00,2024-02-24T08:00:00+00:00,2024-02-24T03:00:00-06:00,2024-02-24T09:00:00+00:00,7835.41666666667
2024-02-24T03:00:00-06:00,2024-02-24T09:00:00+00:00,2024-02-24T04:00:00-06:00,2024-02-24T10:00:00+00:00,7476.00833333333
2024-02-24T04:00:00-06:00,2024-02-24T10:00:00+00:00,2024-02-24T05:00:00-06:00,2024-02-24T11:00:00+00:00,7258.33333333333
2024-02-24T05:00:00-06:00,2024-02-24T11:00:00+00:00,2024-02-24T06:00:00-06:00,2024-02-24T12:00:00+00:00,7586.65
2024-02-24T06:00:00-06:00,2024-02-24T12:00:00+00:00,2024-02-24T07:00:00-06:00,2024-02-24T13:00:00+00:00,7606.725
2024-02-24T07:00:00-06:00,2024-02-24T13:00:00+00:00,2024-02-24T08:00:00-06:00,2024-02-24T14:00:00+00:00,8017.90833333333
2024-02-24T08:00:00-06:00,2024-02-24T14:00:00+00:00,2024-02-24T09:00:00-06:00,2024-02-24T15:00:00+00:00,8688.28333333333
2024-02-24T09:00:00-06:00,2024-02-24T15:00:00+00:00,2024-02-24T10:00:00-06:00,2024-02-24T16:00:00+00:00,7995.3
2024-02-24T10:00:00-06:00,2024-02-24T16:00:00+00:00,2024-02-24T11:00:00-06:00,2024-02-24T17:00:00+00:00,9092.86666666667
2024-02-24T11:00:00-06:00,2024-02-24T17:00:00+00:00,2024-02-24T12:00:00-06:00,2024-02-24T18:00:00+00:00,12069.2333333333
2024-02-24T12:00:00-06:00,2024-02-24T18:00:00+00:00,2024-02-24T13:00:00-06:00,2024-02-24T19:00:00+00:00,14563.875
2024-02-24T13:00:00-06:00,2024-02-24T19:00:00+00:00,2024-02-24T14:00:00-06:00,2024-02-24T20:00:00+00:00,16249.5583333333
2024-02-24T14:00:00-06:00,2024-02-24T20:00:00+00:00,2024-02-24T15:00:00-06:00,2024-02-24T21:00:00+00:00,17124.9583333333
2024-02-24T15:00:00-06:00,2024-02-24T21:00:00+00:00,2024-02-24T16:00:00-06:00,2024-02-24T22:00:00+00:00,17299.075
2024-02-24T16:00:00-06:00,2024-02-24T22:00:00+00:00,2024-02-24T17:00:00-06:00,2024-02-24T23:00:00+00:00,17483.825
2024-02-24T17:00:00-06:00,2024-02-24T23:00:00+00:00,2024-02-24T18:00:00-06:00,2024-02-25T00:00:00+00:00,16804.4583333333
2024-02-24T18:00:00-06:00,2024-02-25T00:00:00+00:00,2024-02-24T19:00:00-06:00,2024-02-25T01:00:00+00:00,15078.85
2024-02-24T19:00:00-06:00,2024-02-25T01:00:00+00:00,2024-02-24T20:00:00-06:00,2024-02-25T02:00:00+00:00,15508.1583333333
2024-02-24T20:00:00-06:00,2024-02-25T02:00:00+00:00,2024-02-24T21:00:00-06:00,2024-02-25T03:00:00+00:00,16169.9583333333
2024-02-24T21:00:00-06:00,2024-02-25T03:00:00+00:00,2024-02-24T22:00:00-06:00,2024-02-25T04:00:00+00:00,16128.4333333333
2024-02-24T22:00:00-06:00,2024-02-25T04:00:00+00:00,2024-02-24T23:00:00-06:00,2024-02-25T05:00:00+00:00,15887.2416666667
2024-02-24T23:00:00-06:00,2024-02-25T05:00:00+00:00,2024-02-25T00:00:00-06:00,2024-02-25T06:00:00+00:00,15736.0416666667
2024-02-25T00:00:00-06:00,2024-02-25T06:00:00+00:00,2024-02-25T01:00:00-06:00,2024-02-25T07:00:00+00:00,15423.0833333333
2024-02-25T01:00:00-06:00,2024-02-25T07:00:00+00:00,2024-02-25T02:00:00-06:00,2024-02-25T08:00:00+00:00,14858.2583333333
2024-02-25T02:00:00-06:00,2024-02-25T08:00:00+00:00,2024-02-25T03:00:00-06:00,2024-02-25T09:00:00+00:00,14442.825
