interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,load.load,fuel_mix.solar,fuel_mix.wind
2023-06-14T06:00:00-07:00,2023-06-14T13:00:00+00:00,2023-06-14T07:00:00-07:00,2023-06-14T14:00:00+00:00,23598.5,2405.75,3554.5
2023-06-14T07:00:00-07:00,2023-06-14T14:00:00+00:00,2023-06-14T08:00:00-07:00,2023-06-14T15:00:00+00:00,24252.916666666668,8735.333333333334,2515.75
2023-06-14T08:00:00-07:00,2023-06-14T15:00:00+00:00,2023-06-14T09:00:00-07:00,2023-06-14T16:00:00+00:00,24083.0,12315.666666666668,2080.5833333333335
2023-06-14T09:00:00-07:00,2023-06-14T16:00:00+00:00,2023-06-14T10:00:00-07:00,2023-06-14T17:00:00+00:00,23736.666666666668,13763.25,1888.75
2023-06-14T10:00:00-07:00,2023-06-14T17:00:00+00:00,2023-06-14T11:00:00-07:00,2023-06-14T18:00:00+00:00,23442.25,14810.083333333332,1778.4166666666667
2023-06-14T11:00:00-07:00,2023-06-14T18:00:00+00:00,2023-06-14T12:00:00-07:00,2023-06-14T19:00:00+00:00,22976.0,15279.0,1841.5833333333333
2023-06-14T12:00:00-07:00,2023-06-14T19:00:00+00:00,2023-06-14T13:00:00-07:00,2023-06-14T20:00:00+00:00,22487.916666666668,15341.333333333332,1925.9166666666667
2023-06-14T13:00:00-07:00,2023-06-14T20:00:00+00:00,2023-06-14T14:00:00-07:00,2023-06-14T21:00:00+00:00,22519.083333333332,15139.25,2288.6666666666665
2023-06-14T14:00:00-07:00,2023-06-14T21:00:00+00:00,2023-06-14T15:00:00-07:00,2023-06-14T22:00:00+00:00,23045.083333333332,14823.25,2629.0
2023-06-14T15:00:00-07:00,2023-06-14T22:00:00+00:00,2023-06-14T16:00:00-07:00,2023-06-14T23:00:00+00:00,24244.75,13661.0,3526.25
2023-06-14T16:00:00-07:00,2023-06-14T23:00:00+00:00,2023-06-14T17:00:00-07:00,2023-06-15T00:00:00+00:00,25512.166666666668,12552.583333333332,3618.0833333333335
2023-06-14T17:00:00-07:00,2023-06-15T00:00:00+00:00,2023-06-14T18:00:00-07:00,2023-06-15T01:00:00+00:00,26896.916666666668,11746.083333333332,3975.3333333333335
2023-06-14T18:00:00-07:00,2023-06-15T01:00:00+00:00,2023-06-14T19:00:00-07:00,2023-06-15T02:00:00+00:00,28276.916666666668,7810.416666666667,4200.833333333333
2023-06-14T19:00:00-07:00,2023-06-15T02:00:00+00:00,2023-06-14T20:00:00-07:00,2023-06-15T03:00:00+00:00,29474.583333333332,2188.0,4362.666666666667
2023-06-14T20:00:00-07:00,2023-06-15T03:00:00+00:00,2023-06-14T21:00:00-07:00,2023-06-15T04:00:00+00:00,29872.416666666668,486.8333333333333,4585.166666666667
2023-06-14T21:00:00-07:00,2023-06-15T04:00:00+00:00,2023-06-14T22:00:00-07:00,2023-06-15T05:00:00+00:00,29382.083333333332,24.583333333333332,5280.416666666667
2023-06-14T22:00:00-07:00,2023-06-15T05:00:00+00:00,2023-06-14T23:00:00-07:00,2023-06-15T06:00:00+00:00,27697.083333333332,25.0,5596.666666666667
2023-06-14T23:00:00-07:00,2023-06-15T06:00:00+00:00,2023-06-15T00:00:00-07:00,2023-06-15T07:00:00+00:00,25881.75,24.583333333333332,5739.0
2023-06-15T00:00:00-07:00,2023-06-15T07:00:00+00:00,2023-06-15T01:00:00-07:00,2023-06-15T08:00:00+00:00,24652.083333333332,24.666666666666668,5654.0
2023-06-15T01:00:00-07:00,2023-06-15T08:00:00+00:00,2023-06-15T02:00:00-07:00,2023-06-15T09:00:00+00:00,23632.25,24.416666666666668,5635.75
2023-06-15T02:00:00-07:00,2023-06-15T09:00:00+00:00,2023-06-15T03:00:00-07:00,2023-06-15T10:00:00+00:00,22907.166666666668,23.833333333333332,5226.0
2023-06-15T03:00:00-07:00,2023-06-15T10:00:00+00:00,2023-06-15T04:00:00-07:00,2023-06-15T11:00:00+00:00,22475.5,24.0,4689.166666666667
2023-06-15T04:00:00-07:00,2023-06-15T11:00:00+00:00,2023-06-15T05:00:00-07:00,2023-06-15T12:00:00+00:00,22602.916666666668,23.083333333333332,4453.916666666667
2023-06-15T05:00:00-07:00,2023-06-15T12:00:00+00:00,2023-06-15T06:00:00-07:00,2023-06-15T13:00:00+00:00,23395.166666666668,107.08333333333333,4418.416666666667
2023-06-15T06:00:00-07:00,2023-06-15T13:00:00+00:00,2023-06-15T07:00:00-07:00,2023-06-15T14:00:00+00:00,24135.333333333332,2394.9166666666665,4305.833333333333
2023-06-15T07:00:00-07:00,2023-06-15T14:00:00+00:00,2023-06-15T08:00:00-07:00,2023-06-15T15:00:00+00:00,24695.416666666668,8168.083333333333,3780.75
2023-06-15T08:00:00-07:00,2023-06-15T15:00:00+00:00,2023-06-15T09:00:00-07:00,2023-06-15T16:00:00+00:00,24706.25,12067.833333333332,3380.5833333333335
2023-06-15T09:00:00-07:00,2023-06-15T16:00:00+00:00,2023-06-15T10:00:00-07:00,2023-06-15T17:00:00+00:00,24451.583333333332,14025.333333333332,3430.8333333333335
2023-06-15T10:00:00-07:00,2023-06-15T17:00:00+00:00,2023-06-15T11:00:00-07:00,2023-06-15T18:00:00+00:00,23966.5,14958.166666666668,3345.25
2023-06-15T11:00:00-07:00,2023-06-15T18:00:00+00:00,2023-06-15T12:00:00-07:00,2023-06-15T19:00:00+00:00,23339.916666666668,15312.666666666668,3269.25
2023-06-15T12:00:00-07:00,2023-06-15T19:00:00+00:00,2023-06-15T13:00:00-07:00,2023-06-15T20:00:00+00:00,23012.0,15339.416666666668,3085.5
2023-06-15T13:00:00-07:00,2023-06-15T20:00:00+00:00,2023-06-15T14:00:00-07:00,2023-06-15T21:00:00+00:00,23116.75,15313.5,3249.5833333333335
2023-06-15T14:00:00-07:00,2023-06-15T21:00:00+00:00,2023-06-15T15:00:00-07:00,2023-06-15T22:00:00+00:00,23529.75,15093.333333333332,3976.1666666666665
2023-06-15T15:00:00-07:00,2023-06-15T22:00:00+00:00,2023-06-15T16:00:00-07:00,2023-06-15T23:00:00+00:00,24486.916666666668,14126.5,4777.083333333333
2023-06-15T16:00:00-07:00,2023-06-15T23:00:00+00:00,2023-06-15T17:00:00-07:00,2023-06-16T00:00:00+00:00,25656.5,13465.833333333332,5223.75
2023-06-15T17:00:00-07:00,2023-06-16T00:00:00+00:00,2023-06-15T18:00:00-07:00,2023-06-16T01:00:00+00:00,26968.75,11502.333333333332,5436.833333333333
2023-06-15T18:00:00-07:00,2023-06-16T01:00:00+00:00,2023-06-15T19:00:00-07:00,2023-06-16T02:00:00+00:00,28536.5,7724.25,5245.666666666667
2023-06-15T19:00:00-07:00,2023-06-16T02:00:00+00:00,2023-06-15T20:00:00-07:00,2023-06-16T03:00:00+00:00,29451.0,2217.1666666666665,5243.0
2023-06-15T20:00:00-07:00,2023-06-16T03:00:00+00:00,2023-06-15T21:00:00-07:00,2023-06-16T04:00:00+00:00,29696.416666666668,74.41666666666667,5096.833333333333
2023-06-15T21:00:00-07:00,2023-06-16T04:00:00+00:00,2023-06-15T22:00:00-07:00,2023-06-16T05:00:00+00:00,29362.75,24.5,5406.0
2023-06-15T22:00:00-07:00,2023-06-16T05:00:00+00:00,2023-06-15T23:00:00-07:00,2023-06-16T06:00:00+00:00,27778.333333333332,-2.6666666666666665,5269.5
2023-06-15T23:00:00-07:00,2023-06-16T06:00:00+00:00,2023-06-16T00:00:00-07:00,2023-06-16T07:00:00+00:00,25942.5,-32.0,4836.583333333333
2023-06-16T00:00:00-07:00,2023-06-16T07:00:00+00:00,2023-06-16T01:00:00-07:00,2023-06-16T08:00:00+00:00,24738.75,-33.0,4487.25
2023-06-16T01:00:00-07:00,2023-06-16T08:00:00+00:00,2023-06-16T02:00:00-07:00,2023-06-16T09:00:00+00:00,23705.0,-32.333333333333336,3918.6666666666665
2023-06-16T02:00:00-07:00,2023-06-16T09:00:00+00:00,2023-06-16T03:00:00-07:00,2023-06-16T10:00:00+00:00,22910.416666666668,-32.0,3147.4166666666665
2023-06-16T03:00:00-07:00,2023-06-16T10:00:00+00:00,2023-06-16T04:00:00-07:00,2023-06-16T11:00:00+00:00,22500.833333333332,-32.5,2844.75
2023-06-16T04:00:00-07:00,2023-06-16T11:00:00+00:00,2023-06-16T05:00:00-07:00,2023-06-16T12:00:00+00:00,22660.083333333332,-33.416666666666664,2737.75
2023-06-16T05:00:00-07:00,2023-06-16T12:00:00+00:00,2023-06-16T06:00:00-07:00,2023-06-16T13:00:00+00:00,23421.416666666668,-3.75,2736.0833333333335
2023-06-16T06:00:00-07:00,2023-06-16T13:00:00+00:00,2023-06-16T07:00:00-07:00,2023-06-16T14:00:00+00:00,24018.333333333332,1808.5833333333333,2348.8333333333335
2023-06-16T07:00:00-07:00,2023-06-16T14:00:00+00:00,2023-06-16T08:00:00-07:00,2023-06-16T15:00:00+00:00,24272.833333333332,6587.0,1914.4166666666667
2023-06-16T08:00:00-07:00,2023-06-16T15:00:00+00:00,2023-06-16T09:00:00-07:00,2023-06-16T16:00:00+00:00,24441.583333333332,10523.583333333334,1735.9166666666667
2023-06-16T09:00:00-07:00,2023-06-16T16:00:00+00:00,2023-06-16T10:00:00-07:00,2023-06-16T17:00:00+00:00,24216.916666666668,12950.666666666668,1775.6666666666667
2023-06-16T10:00:00-07:00,2023-06-16T17:00:00+00:00,2023-06-16T11:00:00-07:00,2023-06-16T18:00:00+00:00,23318.666666666668,14090.166666666668,1901.3333333333333
2023-06-16T11:00:00-07:00,2023-06-16T18:00:00+00:00,2023-06-16T12:00:00-07:00,2023-06-16T19:00:00+00:00,22588.083333333332,14970.833333333332,1764.75
2023-06-16T12:00:00-07:00,2023-06-16T19:00:00+00:00,2023-06-16T13:00:00-07:00,2023-06-16T20:00:00+00:00,22076.666666666668,15434.083333333332,1970.1666666666667
2023-06-16T13:00:00-07:00,2023-06-16T20:00:00+00:00,2023-06-16T14:00:00-07:00,2023-06-16T21:00:00+00:00,22401.5,15412.0,1874.8333333333333
2023-06-16T14:00:00-07:00,2023-06-16T21:00:00+00:00,2023-06-16T15:00:00-07:00,2023-06-16T22:00:00+00:00,23272.083333333332,15094.75,1918.5
2023-06-16T15:00:00-07:00,2023-06-16T22:00:00+00:00,2023-06-16T16:00:00-07:00,2023-06-16T23:00:00+00:00,24568.416666666668,14507.083333333332,2199.9166666666665
2023-06-16T16:00:00-07:00,2023-06-16T23:00:00+00:00,2023-06-16T17:00:00-07:00,2023-06-17T00:00:00+00:00,26116.75,12630.0,3108.25
2023-06-16T17:00:00-07:00,2023-06-17T00:00:00+00:00,2023-06-16T18:00:00-07:00,2023-06-17T01:00:00+00:00,27788.083333333332,10518.083333333334,3383.8333333333335
2023-06-16T18:00:00-07:00,2023-06-17T01:00:00+00:00,2023-06-16T19:00:00-07:00,2023-06-17T02:00:00+00:00,29357.833333333332,7095.666666666667,3636.6666666666665
2023-06-16T19:00:00-07:00,2023-06-17T02:00:00+00:00,2023-06-16T20:00:00-07:00,2023-06-17T03:00:00+00:00,30126.666666666668,1996.25,3914.6666666666665
2023-06-16T20:00:00-07:00,2023-06-17T03:00:00+00:00,2023-06-16T21:00:00-07:00,2023-06-17T04:00:00+00:00,30159.333333333332,53.583333333333336,4214.0
2023-06-16T21:00:00-07:00,2023-06-17T04:00:00+00:00,2023-06-16T22:00:00-07:00,2023-06-17T05:00:00+00:00,29787.0,-36.75,4474.0
2023-06-16T22:00:00-07:00,2023-06-17T05:00:00+00:00,2023-06-16T23:00:00-07:00,2023-06-17T06:00:00+00:00,28249.0,-44.166666666666664,4555.083333333333
2023-06-16T23:00:00-07:00,2023-06-17T06:00:00+00:00,2023-06-17T00:00:00-07:00,2023-06-17T07:00:00+00:00,26421.333333333332,-45.583333333333336,4332.833333333333
2023-06-17T00:00:00-07:00,2023-06-17T07:00:00+00:00,2023-06-17T01:00:00-07:00,2023-06-17T08:00:00+00:00,25004.25,-44.916666666666664,4281.416666666667
2023-06-17T01:00:00-07:00,2023-06-17T08:00:00+00:00,2023-06-17T02:00:00-07:00,2023-06-17T09:00:00+00:00,23751.666666666668,-44.416666666666664,4340.916666666667
2023-06-17T02:00:00-07:00,2023-06-17T09:00:00+00:00,2023-06-17T03:00:00-07:00,2023-06-17T10:00:00+00:00,22826.75,-44.0,4222.916666666667
2023-06-17T03:00:00-07:00,2023-06-17T10:00:00+00:00,2023-06-17T04:00:00-07:00,2023-06-17T11:00:00+00:00,22215.666666666668,-44.0,3547.0833333333335
2023-06-17T04:00:00-07:00,2023-06-17T11:00:00+00:00,2023-06-17T05:00:00-07:00,2023-06-17T12:00:00+00:00,22006.666666666668,-45.333333333333336,2860.5833333333335
2023-06-17T05:00:00-07:00,2023-06-17T12:00:00+00:00,2023-06-17T06:00:00-07:00,2023-06-17T13:00:00+00:00,22027.5,1.5833333333333333,2361.9166666666665
2023-06-17T06:00:00-07:00,2023-06-17T13:00:00+00:00,2023-06-17T07:00:00-07:00,2023-06-17T14:00:00+00:00,21752.0,2465.75,2084.5
2023-06-17T07:00:00-07:00,2023-06-17T14:00:00+00:00,2023-06-17T08:00:00-07:00,2023-06-17T15:00:00+00:00,21319.583333333332,8648.25,1611.3333333333333
2023-06-17T08:00:00-07:00,2023-06-17T15:00:00+00:00,2023-06-17T09:00:00-07:00,2023-06-17T16:00:00+00:00,20818.083333333332,12231.583333333332,1366.5
2023-06-17T09:00:00-07:00,2023-06-17T16:00:00+00:00,2023-06-17T10:00:00-07:00,2023-06-17T17:00:00+00:00,20199.416666666668,13504.25,1451.75
2023-06-17T10:00:00-07:00,2023-06-17T17:00:00+00:00,2023-06-17T11:00:00-07:00,2023-06-17T18:00:00+00:00,19665.416666666668,13962.583333333332,1779.1666666666667
2023-06-17T11:00:00-07:00,2023-06-17T18:00:00+00:00,2023-06-17T12:00:00-07:00,2023-06-17T19:00:00+00:00,19329.833333333332,14415.666666666668,1830.4166666666667
2023-06-17T12:00:00-07:00,2023-06-17T19:00:00+00:00,2023-06-17T13:00:00-07:00,2023-06-17T20:00:00+00:00,19581.416666666668,14543.666666666668,1809.3333333333333
2023-06-17T13:00:00-07:00,2023-06-17T20:00:00+00:00,2023-06-17T14:00:00-07:00,2023-06-17T21:00:00+00:00,20357.0,14524.25,1986.4166666666667
2023-06-17T14:00:00-07:00,2023-06-17T21:00:00+00:00,2023-06-17T15:00:00-07:00,2023-06-17T22:00:00+00:00,21563.5,14556.166666666668,2633.25
2023-06-17T15:00:00-07:00,2023-06-17T22:00:00+00:00,2023-06-17T16:00:00-07:00,2023-06-17T23:00:00+00:00,23167.0,14468.666666666668,3071.5
2023-06-17T16:00:00-07:00,2023-06-17T23:00:00+00:00,2023-06-17T17:00:00-07:00,2023-06-18T00:00:00+00:00,24958.083333333332,13435.916666666668,3776.5
2023-06-17T17:00:00-07:00,2023-06-18T00:00:00+00:00,2023-06-17T18:00:00-07:00,2023-06-18T01:00:00+00:00,26999.25,11820.666666666668,4143.083333333333
2023-06-17T18:00:00-07:00,2023-06-18T01:00:00+00:00,2023-06-17T19:00:00-07:00,2023-06-18T02:00:00+00:00,28721.0,7771.833333333333,4487.0
2023-06-17T19:00:00-07:00,2023-06-18T02:00:00+00:00,2023-06-17T20:00:00-07:00,2023-06-18T03:00:00+00:00,29599.083333333332,1933.0833333333333,4365.666666666667
2023-06-17T20:00:00-07:00,2023-06-18T03:00:00+00:00,2023-06-17T21:00:00-07:00,2023-06-18T04:00:00+00:00,29631.5,24.666666666666668,4353.083333333333
2023-06-17T21:00:00-07:00,2023-06-18T04:00:00+00:00,2023-06-17T22:00:00-07:00,2023-06-18T05:00:00+00:00,29059.25,-14.0,4203.0
2023-06-17T22:00:00-07:00,2023-06-18T05:00:00+00:00,2023-06-17T23:00:00-07:00,2023-06-18T06:00:00+00:00,27432.5,-10.833333333333334,4196.333333333333
2023-06-17T23:00:00-07:00,2023-06-18T06:00:00+00:00,2023-06-18T00:00:00-07:00,2023-06-18T07:00:00+00:00,25796.416666666668,-12.083333333333334,4119.25
2023-06-18T00:00:00-07:00,2023-06-18T07:00:00+00:00,2023-06-18T01:00:00-07:00,2023-06-18T08:00:00+00:00,24449.583333333332,-13.166666666666666,3827.25
2023-06-18T01:00:00-07:00,2023-06-18T08:00:00+00:00,2023-06-18T02:00:00-07:00,2023-06-18T09:00:00+00:00,23270.25,-13.166666666666666,3575.8333333333335
2023-06-18T02:00:00-07:00,2023-06-18T09:00:00+00:00,2023-06-18T03:00:00-07:00,2023-06-18T10:00:00+00:00,22343.083333333332,-12.833333333333334,3861.1666666666665
2023-06-18T03:00:00-07:00,2023-06-18T10:00:00+00:00,2023-06-18T04:00:00-07:00,2023-06-18T11:00:00+00:00,21707.0,-13.333333333333334,3911.0
2023-06-18T04:00:00-07:00,2023-06-18T11:00:00+00:00,2023-06-18T05:00:00-07:00,2023-06-18T12:00:00+00:00,21339.25,-21.916666666666668,3970.1666666666665
2023-06-18T05:00:00-07:00,2023-06-18T12:00:00+00:00,2023-06-18T06:00:00-07:00,2023-06-18T13:00:00+00:00,21184.5,12.583333333333334,3826.9166666666665
2023-06-18T06:00:00-07:00,2023-06-18T13:00:00+00:00,2023-06-18T07:00:00-07:00,2023-06-18T14:00:00+00:00,20661.833333333332,2585.75,3613.5833333333335
2023-06-18T07:00:00-07:00,2023-06-18T14:00:00+00:00,2023-06-18T08:00:00-07:00,2023-06-18T15:00:00+00:00,20209.5,8641.583333333334,3330.0
2023-06-18T08:00:00-07:00,2023-06-18T15:00:00+00:00,2023-06-18T09:00:00-07:00,2023-06-18T16:00:00+00:00,19727.083333333332,11620.0,3281.0
2023-06-18T09:00:00-07:00,2023-06-18T16:00:00+00:00,2023-06-18T10:00:00-07:00,2023-06-18T17:00:00+00:00,18947.833333333332,12900.416666666668,3288.25
2023-06-18T10:00:00-07:00,2023-06-18T17:00:00+00:00,2023-06-18T11:00:00-07:00,2023-06-18T18:00:00+00:00,18107.0,13262.083333333332,3875.75
2023-06-18T11:00:00-07:00,2023-06-18T18:00:00+00:00,2023-06-18T12:00:00-07:00,2023-06-18T19:00:00+00:00,17442.166666666668,12495.833333333332,4700.666666666667
2023-06-18T12:00:00-07:00,2023-06-18T19:00:00+00:00,2023-06-18T13:00:00-07:00,2023-06-18T20:00:00+00:00,17203.416666666668,11290.833333333332,4558.083333333333
2023-06-18T13:00:00-07:00,2023-06-18T20:00:00+00:00,2023-06-18T14:00:00-07:00,2023-06-18T21:00:00+00:00,17527.916666666668,10724.166666666666,4755.583333333333
2023-06-18T14:00:00-07:00,2023-06-18T21:00:00+00:00,2023-06-18T15:00:00-07:00,2023-06-18T22:00:00+00:00,18356.666666666668,10817.75,5040.416666666667
2023-06-18T15:00:00-07:00,2023-06-18T22:00:00+00:00,2023-06-18T16:00:00-07:00,2023-06-18T23:00:00+00:00,19675.166666666668,11439.166666666668,5272.583333333333
2023-06-18T16:00:00-07:00,2023-06-18T23:00:00+00:00,2023-06-18T17:00:00-07:00,2023-06-19T00:00:00+00:00,21167.5,11670.166666666668,5399.083333333333
2023-06-18T17:00:00-07:00,2023-06-19T00:00:00+00:00,2023-06-18T18:00:00-07:00,2023-06-19T01:00:00+00:00,23258.416666666668,11171.75,5487.166666666667
2023-06-18T18:00:00-07:00,2023-06-19T01:00:00+00:00,2023-06-18T19:00:00-07:00,2023-06-19T02:00:00+00:00,25269.583333333332,8067.083333333333,5031.833333333333
2023-06-18T19:00:00-07:00,2023-06-19T02:00:00+00:00,2023-06-18T20:00:00-07:00,2023-06-19T03:00:00+00:00,26604.5,2240.8333333333335,4623.333333333333
2023-06-18T20:00:00-07:00,2023-06-19T03:00:00+00:00,2023-06-18T21:00:00-07:00,2023-06-19T04:00:00+00:00,26884.166666666668,140.33333333333334,4409.916666666667
2023-06-18T21:00:00-07:00,2023-06-19T04:00:00+00:00,2023-06-18T22:00:00-07:00,2023-06-19T05:00:00+00:00,26789.75,-33.583333333333336,4217.416666666667
2023-06-18T22:00:00-07:00,2023-06-19T05:00:00+00:00,2023-06-18T23:00:00-07:00,2023-06-19T06:00:00+00:00,25471.25,-30.5,4757.333333333333
2023-06-18T23:00:00-07:00,2023-06-19T06:00:00+00:00,2023-06-19T00:00:00-07:00,2023-06-19T07:00:00+00:00,23808.0,-32.583333333333336,5156.666666666667
2023-06-19T00:00:00-07:00,2023-06-19T07:00:00+00:00,2023-06-19T01:00:00-07:00,2023-06-19T08:00:00+00:00,22916.0,-32.916666666666664,5273.833333333333
2023-06-19T01:00:00-07:00,2023-06-19T08:00:00+00:00,2023-06-19T02:00:00-07:00,2023-06-19T09:00:00+00:00,21934.166666666668,-32.833333333333336,4879.75
2023-06-19T02:00:00-07:00,2023-06-19T09:00:00+00:00,2023-06-19T03:00:00-07:00,2023-06-19T10:00:00+00:00,21151.75,-32.666666666666664,4875.916666666667
2023-06-19T03:00:00-07:00,2023-06-19T10:00:00+00:00,2023-06-19T04:00:00-07:00,2023-06-19T11:00:00+00:00,20972.666666666668,-32.75,4626.416666666667
2023-06-19T04:00:00-07:00,2023-06-19T11:00:00+00:00,2023-06-19T05:00:00-07:00,2023-06-19T12:00:00+00:00,21211.5,-33.0,4506.333333333333
2023-06-19T05:00:00-07:00,2023-06-19T12:00:00+00:00,2023-06-19T06:00:00-07:00,2023-06-19T13:00:00+00:00,22002.666666666668,12.166666666666666,4645.416666666667
2023-06-19T06:00:00-07:00,2023-06-19T13:00:00+00:00,2023-06-19T07:00:00-07:00,2023-06-19T14:00:00+00:00,22611.25,2535.8333333333335,4770.833333333333
2023-06-19T07:00:00-07:00,2023-06-19T14:00:00+00:00,2023-06-19T08:00:00-07:00,2023-06-19T15:00:00+00:00,22989.25,8197.333333333334,4634.833333333333
2023-06-19T08:00:00-07:00,2023-06-19T15:00:00+00:00,2023-06-19T09:00:00-07:00,2023-06-19T16:00:00+00:00,22763.0,11319.916666666668,4780.333333333333
2023-06-19T09:00:00-07:00,2023-06-19T16:00:00+00:00,2023-06-19T10:00:00-07:00,2023-06-19T17:00:00+00:00,22240.166666666668,12441.583333333332,4788.166666666667
2023-06-19T10:00:00-07:00,2023-06-19T17:00:00+00:00,2023-06-19T11:00:00-07:00,2023-06-19T18:00:00+00:00,21325.666666666668,13262.5,4736.833333333333
2023-06-19T11:00:00-07:00,2023-06-19T18:00:00+00:00,2023-06-19T12:00:00-07:00,2023-06-19T19:00:00+00:00,20240.583333333332,12324.583333333332,4683.5
2023-06-19T12:00:00-07:00,2023-06-19T19:00:00+00:00,2023-06-19T13:00:00-07:00,2023-06-19T20:00:00+00:00,19547.5,11547.083333333332,4781.916666666667
2023-06-19T13:00:00-07:00,2023-06-19T20:00:00+00:00,2023-06-19T14:00:00-07:00,2023-06-19T21:00:00+00:00,19413.833333333332,12086.083333333332,4915.25
2023-06-19T14:00:00-07:00,2023-06-19T21:00:00+00:00,2023-06-19T15:00:00-07:00,2023-06-19T22:00:00+00:00,19760.583333333332,12838.333333333332,5033.25
2023-06-19T15:00:00-07:00,2023-06-19T22:00:00+00:00,2023-06-19T16:00:00-07:00,2023-06-19T23:00:00+00:00,20637.666666666668,12633.833333333332,5230.916666666667
2023-06-19T16:00:00-07:00,2023-06-19T23:00:00+00:00,2023-06-19T17:00:00-07:00,2023-06-20T00:00:00+00:00,21997.75,11713.333333333332,5441.166666666667
2023-06-19T17:00:00-07:00,2023-06-20T00:00:00+00:00,2023-06-19T18:00:00-07:00,2023-06-20T01:00:00+00:00,24044.833333333332,9794.666666666666,5333.416666666667
2023-06-19T18:00:00-07:00,2023-06-20T01:00:00+00:00,2023-06-19T19:00:00-07:00,2023-06-20T02:00:00+00:00,26168.333333333332,6743.416666666667,4831.583333333333
2023-06-19T19:00:00-07:00,2023-06-20T02:00:00+00:00,2023-06-19T20:00:00-07:00,2023-06-20T03:00:00+00:00,27358.916666666668,2094.5833333333335,4987.583333333333
2023-06-19T20:00:00-07:00,2023-06-20T03:00:00+00:00,2023-06-19T21:00:00-07:00,2023-06-20T04:00:00+00:00,28103.583333333332,251.25,5234.666666666667
2023-06-19T21:00:00-07:00,2023-06-20T04:00:00+00:00,2023-06-19T22:00:00-07:00,2023-06-20T05:00:00+00:00,28011.166666666668,154.41666666666666,5197.916666666667
2023-06-19T22:00:00-07:00,2023-06-20T05:00:00+00:00,2023-06-19T23:00:00-07:00,2023-06-20T06:00:00+00:00,26471.416666666668,-16.5,5111.333333333333
2023-06-19T23:00:00-07:00,2023-06-20T06:00:00+00:00,2023-06-20T00:00:00-07:00,2023-06-20T07:00:00+00:00,24793.833333333332,-5.333333333333333,5307.25
2023-06-20T00:00:00-07:00,2023-06-20T07:00:00+00:00,2023-06-20T01:00:00-07:00,2023-06-20T08:00:00+00:00,23570.25,-5.083333333333333,5336.5
2023-06-20T01:00:00-07:00,2023-06-20T08:00:00+00:00,2023-06-20T02:00:00-07:00,2023-06-20T09:00:00+00:00,22588.166666666668,-5.083333333333333,5269.416666666667
2023-06-20T02:00:00-07:00,2023-06-20T09:00:00+00:00,2023-06-20T03:00:00-07:00,2023-06-20T10:00:00+00:00,21745.583333333332,-5.333333333333333,5176.416666666667
2023-06-20T03:00:00-07:00,2023-06-20T10:00:00+00:00,2023-06-20T04:00:00-07:00,2023-06-20T11:00:00+00:00,21391.75,-6.416666666666667,5163.916666666667
2023-06-20T04:00:00-07:00,2023-06-20T11:00:00+00:00,2023-06-20T05:00:00-07:00,2023-06-20T12:00:00+00:00,21631.666666666668,-7.666666666666667,4819.5
2023-06-20T05:00:00-07:00,2023-06-20T12:00:00+00:00,2023-06-20T06:00:00-07:00,2023-06-20T13:00:00+00:00,22457.666666666668,39.166666666666664,4500.0
2023-06-20T06:00:00-07:00,2023-06-20T13:00:00+00:00,2023-06-20T07:00:00-07:00,2023-06-20T14:00:00+00:00,23053.0,2783.5833333333335,4039.75
2023-06-20T07:00:00-07:00,2023-06-20T14:00:00+00:00,2023-06-20T08:00:00-07:00,2023-06-20T15:00:00+00:00,23170.0,8976.416666666666,3911.75
2023-06-20T08:00:00-07:00,2023-06-20T15:00:00+00:00,2023-06-20T09:00:00-07:00,2023-06-20T16:00:00+00:00,22351.75,11481.333333333332,4253.166666666667
2023-06-20T09:00:00-07:00,2023-06-20T16:00:00+00:00,2023-06-20T10:00:00-07:00,2023-06-20T17:00:00+00:00,21203.166666666668,12599.916666666668,4263.083333333333
2023-06-20T10:00:00-07:00,2023-06-20T17:00:00+00:00,2023-06-20T11:00:00-07:00,2023-06-20T18:00:00+00:00,20241.666666666668,12954.833333333332,4099.333333333333
2023-06-20T11:00:00-07:00,2023-06-20T18:00:00+00:00,2023-06-20T12:00:00-07:00,2023-06-20T19:00:00+00:00,19787.083333333332,12731.416666666668,4049.25
2023-06-20T12:00:00-07:00,2023-06-20T19:00:00+00:00,2023-06-20T13:00:00-07:00,2023-06-20T20:00:00+00:00,19690.25,13642.083333333332,4307.75
2023-06-20T13:00:00-07:00,2023-06-20T20:00:00+00:00,2023-06-20T14:00:00-07:00,2023-06-20T21:00:00+00:00,20070.333333333332,13632.5,4379.0
2023-06-20T14:00:00-07:00,2023-06-20T21:00:00+00:00,2023-06-20T15:00:00-07:00,2023-06-20T22:00:00+00:00,20828.75,13849.916666666668,4372.416666666667
2023-06-20T15:00:00-07:00,2023-06-20T22:00:00+00:00,2023-06-20T16:00:00-07:00,2023-06-20T23:00:00+00:00,21787.416666666668,13818.166666666668,4465.916666666667
2023-06-20T16:00:00-07:00,2023-06-20T23:00:00+00:00,2023-06-20T17:00:00-07:00,2023-06-21T00:00:00+00:00,22861.5,13757.666666666668,4622.25
2023-06-20T17:00:00-07:00,2023-06-21T00:00:00+00:00,2023-06-20T18:00:00-07:00,2023-06-21T01:00:00+00:00,24792.333333333332,12818.833333333332,4923.5
