year,mon,lmp
2024,1,19.57
2024,1,19.48
2024,1,19.01
2024,1,18.93
2024,1,20.48
2024,1,20.42
2024,1,21.38
2024,1,21.36
2024,1,25.18
2024,1,25.18
2024,1,51.64
2024,1,51.89
2024,1,49.38
2024,1,49.66
2024,1,35.27
2024,1,35.57
2024,1,26.25
2024,1,26.46
2024,1,21.68
2024,1,21.79
2024,1,19.34
2024,1,19.45
2024,1,17.0
2024,1,17.1
2024,1,16.05
2024,1,16.16
2024,1,15.52
2024,1,15.62
2024,1,15.95
2024,1,16.05
2024,1,20.15
2024,1,20.21
2024,1,44.55
2024,1,44.7
2024,1,43.08
2024,1,43.34
2024,1,30.04
2024,1,30.23
2024,1,24.04
2024,1,24.13
2024,1,21.37
2024,1,21.39
2024,1,17.98
2024,1,17.99
2024,1,17.41
2024,1,17.42
2024,1,14.35
2024,1,14.35
2024,1,14.73
2024,1,14.72
2024,1,15.92
2024,1,15.91
2024,1,16.68
2024,1,16.67
2024,1,16.87
2024,1,16.85
2024,1,21.8
2024,1,21.78
2024,1,30.74
2024,1,30.72
2024,1,37.88
2024,1,37.88
2024,1,21.9
2024,1,21.93
2024,1,19.98
2024,1,19.99
2024,1,19.55
2024,1,19.55
2024,1,18.62
2024,1,18.62
2024,1,17.9
2024,1,17.9
2024,1,16.82
2024,1,16.82
2024,1,16.52
2024,1,16.52
2024,1,16.25
2024,1,16.24
2024,1,18.5
2024,1,18.5
2024,1,34.13
2024,1,34.16
2024,1,29.93
2024,1,29.99
2024,1,24.62
2024,1,24.65
2024,1,24.81
2024,1,24.83
2024,1,21.24
2024,1,21.26
2024,1,20.86
2024,1,20.87
2024,1,17.1
2024,1,17.09
2024,1,17.04
2024,1,17.06
2024,1,14.4
2024,1,14.42
2024,1,12.57
2024,1,12.56
2024,1,12.31
2024,1,12.3
2024,1,12.11
2024,1,12.07
2024,1,14.32
2024,1,14.28
2024,1,21.28
2024,1,21.22
2024,1,23.88
2024,1,23.77
2024,1,22.87
2024,1,22.9
2024,1,17.06
2024,1,17.07
2024,1,16.7
2024,1,16.75
2024,1,15.08
2024,1,15.12
2024,1,12.46
2024,1,12.5
2024,1,11.85
2024,1,11.88
2024,1,11.07
2024,1,11.09
2024,1,11.13
2024,1,11.15
2024,1,13.86
2024,1,13.86
2024,1,28.49
2024,1,28.54
2024,1,39.47
2024,1,39.53
2024,1,34.57
2024,1,34.62
2024,1,32.4
2024,1,32.35
2024,1,32.05
2024,1,31.98
2024,1,27.2
2024,1,27.09
2024,1,24.65
2024,1,24.53
2024,1,26.63
2024,1,26.57
2024,1,24.62
2024,1,24.55
2024,1,24.88
2024,1,24.82
2024,1,24.88
2024,1,24.82
2024,1,25.13
2024,1,25.09
2024,1,27.21
2024,1,27.2
2024,1,45.95
2024,1,46.1
2024,1,48.43
2024,1,48.56
2024,1,30.09
2024,1,30.25
2024,1,19.29
2024,1,19.33
2024,1,16.46
2024,1,16.56
2024,1,18.85
2024,1,19.07
2024,1,16.39
2024,1,16.5
2024,1,15.33
2024,1,15.4
2024,1,14.86
2024,1,14.91
2024,1,15.28
2024,1,15.34
2024,1,17.26
2024,1,17.3
2024,1,38.85
2024,1,39.02
2024,1,41.91
2024,1,42.1
2024,1,37.25
2024,1,37.37
2024,1,32.0
2024,1,32.07
2024,1,29.18
2024,1,29.23
2024,1,22.12
2024,1,22.13
2024,1,18.43
2024,1,18.44
2024,1,13.76
2024,1,13.75
2024,1,13.47
2024,1,13.46
2024,1,13.58
2024,1,13.57
2024,1,14.37
2024,1,14.36
2024,1,17.24
2024,1,17.24
2024,1,22.34
2024,1,22.36
2024,1,41.98
2024,1,42.0
2024,1,38.1
2024,1,38.21
2024,1,23.33
2024,1,23.37
2024,1,16.35
2024,1,16.35
2024,1,16.56
2024,1,16.56
2024,1,18.46
2024,1,18.48
2024,1,16.53
2024,1,16.54
2024,1,15.66
2024,1,15.66
2024,1,15.58
2024,1,15.58
2024,1,14.15
2024,1,14.15
2024,1,16.4
2024,1,16.4
2024,1,39.74
2024,1,39.82
2024,1,40.92
2024,1,40.96
2024,1,29.3
2024,1,29.29
2024,1,27.57
2024,1,27.56
2024,1,23.64
2024,1,23.62
2024,1,19.21
2024,1,19.19
2024,1,18.64
2024,1,18.63
2024,1,18.78
2024,1,18.77
2024,1,16.29
2024,1,16.29
2024,1,15.79
2024,1,15.8
2024,1,16.11
2024,1,16.11
2024,1,17.77
2024,1,17.77
2024,1,20.2
2024,1,20.2
2024,1,27.08
2024,1,27.09
2024,1,29.63
2024,1,29.64
2024,1,19.35
2024,1,19.35
2024,1,15.16
2024,1,15.18
2024,1,14.77
2024,1,14.78
2024,1,15.51
2024,1,15.51
2024,1,14.98
2024,1,14.98
2024,1,14.59
2024,1,14.59
2024,1,14.03
2024,1,14.03
2024,1,14.41
2024,1,14.41
2024,1,16.44
2024,1,16.44
2024,1,32.4
2024,1,32.42
2024,1,36.0
2024,1,36.0
2024,1,26.59
2024,1,26.59
2024,1,25.67
2024,1,25.65
2024,1,23.57
2024,1,23.54
2024,1,20.11
2024,1,20.08
2024,1,19.53
2024,1,19.51
2024,1,17.45
2024,1,17.44
2024,1,17.44
2024,1,17.42
2024,1,17.41
2024,1,17.41
2024,1,17.65
2024,1,17.64
2024,1,19.81
2024,1,19.8
2024,1,24.59
2024,1,24.59
2024,1,45.72
2024,1,45.72
2024,1,38.45
2024,1,38.47
2024,1,20.56
2024,1,20.56
2024,1,16.62
2024,1,16.63
2024,1,14.62
2024,1,14.63
2024,1,16.27
2024,1,16.27
2024,1,14.96
2024,1,14.96
2024,1,13.17
2024,1,13.17
2024,1,12.21
2024,1,12.21
2024,1,13.06
2024,1,13.07
2024,1,13.43
2024,1,13.44
2024,1,26.08
2024,1,26.14
2024,1,21.69
2024,1,21.72
2024,1,17.58
2024,1,17.61
2024,1,15.63
2024,1,15.67
2024,1,14.11
2024,1,14.15
2024,1,12.41
2024,1,12.44
2024,1,9.69
2024,1,9.74
2024,2,10.71
2024,2,10.77
2024,2,10.35
2024,2,10.39
2024,2,10.83
2024,2,10.87
2024,2,11.31
2024,2,11.36
2024,2,15.16
2024,2,15.2
2024,2,17.09
2024,2,17.14
2024,2,22.31
2024,2,22.46
2024,2,25.59
2024,2,25.81
2024,2,18.71
2024,2,18.84
2024,2,14.15
2024,2,14.25
2024,2,11.25
2024,2,11.36
2024,2,11.18
2024,2,11.33
2024,2,10.82
2024,2,10.96
2024,2,10.81
2024,2,10.94
2024,2,10.81
2024,2,10.95
2024,2,11.09
2024,2,11.25
2024,2,12.59
2024,2,12.7
2024,2,25.38
2024,2,25.66
2024,2,23.77
2024,2,23.95
2024,2,17.18
2024,2,17.39
2024,2,14.81
2024,2,15.08
2024,2,13.12
2024,2,13.38
2024,2,14.45
2024,2,14.63
2024,2,11.25
2024,2,11.38
2024,2,10.1
2024,2,10.24
2024,2,9.12
2024,2,9.25
2024,2,9.13
2024,2,9.26
2024,2,10.63
2024,2,10.77
2024,2,14.61
2024,2,14.74
2024,2,17.38
2024,2,17.59
2024,2,20.9
2024,2,21.35
2024,2,23.9
2024,2,24.23
2024,2,18.42
2024,2,18.68
2024,2,14.32
2024,2,14.47
2024,2,13.08
2024,2,13.25
2024,2,13.39
2024,2,13.61
2024,2,14.18
2024,2,14.46
2024,2,13.26
2024,2,13.4
2024,2,13.07
2024,2,13.24
2024,2,14.29
2024,2,14.63
2024,2,14.54
2024,2,14.64
2024,2,21.39
2024,2,21.51
2024,2,22.12
2024,2,22.25
2024,2,18.57
2024,2,18.67
2024,2,18.87
2024,2,18.94
2024,2,18.21
2024,2,18.28
2024,2,19.89
2024,2,19.95
2024,2,16.37
2024,2,16.4
2024,2,12.07
2024,2,12.08
2024,2,9.0
2024,2,9.01
2024,2,6.13
2024,2,6.14
2024,2,5.31
2024,2,5.32
2024,2,7.01
2024,2,7.01
2024,2,8.86
2024,2,8.86
2024,2,12.22
2024,2,12.23
2024,2,15.85
2024,2,15.87
2024,2,13.91
2024,2,13.93
2024,2,9.5
2024,2,9.55
2024,2,7.36
2024,2,7.42
2024,2,4.98
2024,2,5.03
2024,2,3.24
2024,2,3.28
2024,2,2.91
2024,2,2.98
2024,2,3.32
2024,2,3.38
2024,2,3.39
2024,2,3.44
2024,2,9.76
2024,2,9.91
2024,2,23.11
2024,2,23.2
2024,2,29.99
2024,2,30.08
2024,2,20.35
2024,2,20.4
2024,2,16.82
2024,2,16.83
2024,2,13.04
2024,2,13.06
2024,2,10.78
2024,2,10.79
2024,2,11.36
2024,2,11.37
2024,2,12.58
2024,2,12.58
2024,2,10.04
2024,2,10.04
2024,2,7.36
2024,2,7.36
2024,2,5.86
2024,2,5.86
2024,2,7.47
2024,2,7.47
2024,2,8.76
2024,2,8.77
2024,2,12.02
2024,2,12.04
2024,2,14.96
2024,2,15.02
2024,2,10.47
2024,2,10.47
2024,2,7.38
2024,2,7.38
2024,2,5.42
2024,2,5.43
2024,2,4.93
2024,2,4.95
2024,2,4.04
2024,2,4.06
2024,2,2.8
2024,2,2.81
2024,2,3.15
2024,2,3.13
2024,2,2.67
2024,2,2.68
2024,2,5.14
2024,2,5.11
2024,2,12.41
2024,2,12.44
2024,2,27.5
2024,2,27.54
2024,2,21.05
2024,2,21.08
2024,2,17.92
2024,2,17.94
2024,2,17.11
2024,2,17.13
2024,2,13.95
2024,2,13.94
2024,2,11.21
2024,2,11.21
2024,2,8.4
2024,2,8.4
2024,2,7.65
2024,2,7.63
2024,2,8.48
2024,2,8.46
2024,2,10.39
2024,2,10.36
2024,2,13.07
2024,2,13.04
2024,2,16.14
2024,2,16.13
2024,2,24.41
2024,2,24.97
2024,2,29.21
2024,2,30.31
2024,2,22.54
2024,2,23.37
2024,2,18.16
2024,2,19.19
2024,2,16.82
2024,2,17.62
2024,2,14.56
2024,2,15.21
2024,2,13.39
2024,2,13.85
2024,2,13.12
2024,2,13.44
2024,2,13.06
2024,2,13.44
2024,2,12.92
2024,2,13.31
2024,2,14.2
2024,2,14.56
2024,2,32.76
2024,2,33.69
2024,2,49.43
2024,2,50.61
2024,2,34.28
2024,2,34.58
2024,2,32.36
2024,2,32.59
2024,2,25.41
2024,2,25.56
2024,2,20.16
2024,2,20.2
2024,2,19.17
2024,2,19.2
2024,2,19.74
2024,2,19.76
2024,2,19.14
2024,2,19.15
2024,2,19.22
2024,2,19.25
2024,2,19.56
2024,2,19.58
2024,2,22.24
2024,2,22.28
2024,2,27.26
2024,2,27.49
2024,2,62.37
2024,2,63.36
2024,2,45.11
2024,2,45.69
2024,2,20.71
2024,2,20.93
2024,2,16.68
2024,2,16.91
2024,2,12.93
2024,2,12.98
2024,2,12.46
2024,2,12.47
2024,2,11.5
2024,2,11.5
2024,2,10.78
2024,2,10.77
2024,2,10.3
2024,2,10.29
2024,2,10.6
2024,2,10.6
2024,2,12.31
2024,2,12.38
2024,2,19.36
2024,2,19.64
2024,2,19.75
2024,2,20.25
2024,2,15.99
2024,2,16.26
2024,2,13.54
2024,2,13.79
2024,2,13.12
2024,2,13.32
2024,2,12.92
2024,2,12.98
2024,2,11.98
2024,2,12.1
2024,2,9.72
2024,2,9.75
2024,2,8.81
2024,2,8.83
2024,2,8.67
2024,2,8.7
2024,2,9.3
2024,2,9.32
2024,2,12.61
2024,2,12.64
2024,2,21.52
2024,2,21.57
2024,2,27.61
2024,2,28.15
2024,2,22.91
2024,2,23.63
2024,2,18.19
2024,2,18.71
2024,2,11.71
2024,2,12.11
2024,2,7.84
2024,2,7.95
2024,2,4.2
2024,2,4.35
2024,2,3.78
2024,2,3.95
2024,2,4.58
2024,2,4.78
2024,2,5.05
2024,2,5.27
2024,2,5.34
2024,2,5.58
2024,2,9.17
2024,2,9.68
2024,2,16.24
2024,2,17.54
2024,2,16.99
2024,2,18.0
2024,2,16.3
2024,2,17.07
2024,2,17.21
2024,2,17.77
2024,2,14.98
2024,2,15.11
2024,2,15.04
2024,2,15.12
2024,2,11.52
2024,2,11.58
2024,2,9.39
2024,2,9.48
2024,2,5.32
2024,2,5.42
2024,2,4.57
2024,2,4.66
2024,2,7.14
2024,2,7.17
2024,2,9.31
2024,2,9.33
2024,2,15.53
2024,2,15.55
2024,2,21.48
2024,2,21.53
2024,2,23.45
2024,2,23.5
2024,2,14.81
2024,2,14.77
2024,2,9.53
2024,2,9.53
2024,2,9.69
2024,2,9.72
2024,2,10.03
2024,2,10.05
2024,2,10.56
2024,2,10.58
2024,2,12.05
2024,2,12.1
2024,2,12.16
2024,2,12.19
2024,2,14.28
2024,2,14.33
2024,2,14.97
2024,2,15.03
2024,2,31.49
2024,2,31.79
2024,2,31.2
2024,2,31.52
2024,2,19.24
2024,2,19.39
2024,2,16.1
2024,2,16.18
2024,2,12.46
2024,2,12.48
2024,2,13.04
2024,2,13.06
2024,2,14.05
2024,2,14.07
2024,2,10.86
2024,2,10.9
2024,2,9.45
2024,2,9.47
2024,2,9.24
2024,2,9.26
2024,2,9.46
2024,2,9.48
2024,2,12.4
2024,2,12.42
2024,2,17.3
2024,2,17.33
2024,2,17.68
2024,2,17.72
2024,2,18.28
2024,2,18.41
2024,2,16.09
2024,2,16.15
2024,2,15.92
2024,2,15.99
2024,2,12.43
2024,2,12.53
2024,2,10.84
2024,2,10.95
2024,2,10.51
2024,2,10.61
2024,2,10.89
2024,2,11.02
2024,2,13.48
2024,2,13.56
2024,2,16.58
2024,2,16.72
2024,2,18.07
2024,2,18.38
2024,2,37.14
2024,2,37.49
2024,2,44.06
2024,2,44.56
2024,2,29.77
2024,2,30.03
2024,2,29.88
2024,2,30.02
2024,2,25.2
2024,2,25.26
2024,2,24.61
2024,2,24.66
2024,2,19.5
2024,2,19.5
2024,2,19.98
2024,2,19.97
2024,2,17.01
2024,2,17.0
2024,2,15.11
2024,2,15.1
2024,2,12.98
2024,2,12.98
2024,2,11.93
2024,2,11.93
2024,2,13.43
2024,2,13.43
2024,2,12.45
2024,2,12.45
2024,2,15.12
2024,2,15.12
2024,2,13.34
2024,2,13.34
2024,2,12.76
2024,2,12.76
2024,2,13.1
2024,2,13.15
2024,2,12.51
2024,2,12.56
2024,2,12.07
2024,2,12.12
2024,2,12.25
2024,2,12.3
2024,2,11.21
2024,2,11.26
2024,2,11.49
2024,2,11.51
2024,2,13.77
2024,2,13.8
2024,2,26.92
2024,2,26.97
2024,2,29.63
2024,2,29.68
2024,2,19.82
2024,2,19.84
2024,2,17.52
2024,2,17.54
2024,2,15.24
2024,2,15.26
2024,2,15.72
2024,2,15.72
2024,2,14.67
2024,2,14.68
2024,2,17.83
2024,2,17.84
2024,2,16.37
2024,2,16.37
2024,2,15.21
2024,2,15.2
2024,2,15.13
2024,2,15.13
2024,2,15.04
2024,2,15.05
2024,2,16.75
2024,2,16.76
2024,2,15.41
2024,2,15.42
2024,2,17.63
2024,2,17.64
2024,2,17.42
2024,2,17.43
2024,2,14.01
2024,2,14.02
2024,2,12.36
2024,2,12.38
2024,2,11.25
2024,2,11.24
2024,2,10.3
2024,2,10.3
2024,2,9.96
2024,2,9.95
2024,2,8.48
2024,2,8.48
2024,2,8.31
2024,2,8.3
2024,2,10.81
2024,2,10.82
2024,2,19.64
2024,2,19.66
2024,2,28.85
2024,2,28.85
2024,2,20.16
2024,2,20.17
2024,2,19.42
2024,2,19.42
2024,2,15.85
2024,2,15.86
2024,2,14.97
2024,2,14.96
2024,2,14.23
2024,2,14.21
2024,2,15.29
2024,2,15.26
2024,2,12.81
2024,2,12.79
2024,2,13.03
2024,2,13.01
2024,2,15.3
2024,2,15.26
2024,2,17.5
2024,2,17.47
2024,2,19.3
2024,2,19.27
2024,2,29.36
2024,2,29.32
2024,2,35.13
2024,2,35.06
2024,2,19.86
2024,2,19.88
2024,2,13.16
2024,2,13.19
2024,2,11.21
2024,2,11.26
2024,2,10.64
2024,2,10.7
2024,2,9.53
2024,2,9.59
2024,2,9.09
2024,2,9.13
2024,2,8.95
2024,2,8.99
2024,2,9.31
2024,2,9.35
2024,2,11.1
2024,2,11.1
2024,2,25.86
2024,2,25.84
2024,2,53.3
2024,2,53.35
2024,2,45.65
2024,2,45.66
2024,2,36.03
2024,2,35.98
2024,2,27.1
2024,2,27.01
2024,2,18.48
2024,2,18.38
2024,2,17.46
2024,2,17.39
2024,2,17.96
2024,2,17.93
2024,2,16.73
2024,2,16.72
2024,2,16.25
2024,2,16.26
2024,2,15.94
2024,2,15.95
2024,2,16.69
2024,2,16.7
2024,2,21.29
2024,2,21.3
2024,2,33.23
2024,2,33.28
2024,2,25.85
2024,2,25.9
2024,2,17.06
2024,2,17.06
2024,2,12.63
2024,2,12.63
2024,2,12.46
2024,2,12.47
2024,2,11.01
2024,2,11.01
2024,2,9.01
2024,2,9.02
2024,2,7.44
2024,2,7.44
2024,2,5.47
2024,2,5.48
2024,2,5.1
2024,2,5.09
2024,2,9.25
2024,2,9.25
2024,2,20.04
2024,2,20.05
2024,2,24.21
2024,2,24.22
2024,2,16.55
2024,2,16.57
2024,2,15.07
2024,2,15.1
2024,2,12.09
2024,2,12.11
2024,2,9.14
2024,2,9.16
2024,2,8.47
2024,2,8.48
2024,2,6.27
2024,2,6.29
2024,2,4.63
2024,2,4.64
2024,2,4.79
2024,2,4.81
2024,2,6.25
2024,2,6.26
2024,2,8.48
2024,2,8.5
2024,2,13.52
2024,2,13.55
2024,2,21.24
2024,2,21.26
2024,2,20.65
2024,2,20.67
2024,2,13.15
2024,2,13.17
2024,2,8.18
2024,2,8.19
2024,2,4.57
2024,2,4.57
2024,2,3.02
2024,2,3.02
2024,2,2.52
2024,2,2.5
2024,2,2.45
2024,2,2.43
2024,2,2.69
2024,2,2.68
2024,2,3.68
2024,2,3.68
2024,2,9.33
2024,2,9.34
2024,2,16.89
2024,2,16.92
2024,2,21.71
2024,2,21.75
2024,2,15.57
2024,2,15.61
2024,2,14.02
2024,2,14.05
2024,2,10.15
2024,2,10.17
2024,2,9.16
2024,2,9.17
2024,2,11.31
2024,2,11.32
2024,2,10.82
2024,2,10.83
2024,2,10.61
2024,2,10.61
2024,2,11.33
2024,2,11.33
2024,2,12.67
2024,2,12.66
2024,2,13.93
2024,2,13.91
2024,2,13.35
2024,2,13.32
2024,2,25.0
2024,2,24.96
2024,2,28.6
2024,2,28.56
2024,2,18.89
2024,2,18.88
2024,2,14.02
2024,2,14.02
2024,2,14.21
2024,2,14.21
2024,2,12.93
2024,2,12.93
2024,2,11.91
2024,2,11.91
2024,2,11.12
2024,2,11.12
2024,2,11.08
2024,2,11.08
2024,2,14.03
2024,2,14.04
2024,2,16.59
2024,2,16.61
2024,2,24.01
2024,2,24.05
2024,2,23.27
2024,2,23.3
2024,2,14.57
2024,2,14.6
2024,2,11.61
2024,2,11.62
2024,2,11.78
2024,2,11.8
2024,2,10.82
2024,2,10.85
2024,2,8.55
2024,2,8.59
2024,2,5.1
2024,2,5.14
2024,2,4.24
2024,2,4.27
2024,2,4.36
2024,2,4.39
2024,2,5.7
2024,2,5.73
2024,2,7.96
2024,2,7.98
2024,2,10.31
2024,2,10.33
2024,2,16.57
2024,2,16.58
2024,2,16.16
2024,2,16.16
2024,2,14.25
2024,2,14.26
2024,2,12.64
2024,2,12.65
2024,2,10.15
2024,2,10.16
2024,2,10.03
2024,2,10.04
2024,2,9.03
2024,2,9.05
2024,2,8.55
2024,2,8.56
2024,2,8.16
2024,2,8.18
2024,2,8.13
2024,2,8.15
2024,2,8.93
2024,2,8.96
2024,2,16.21
2024,2,16.18
2024,2,17.43
2024,2,17.44
2024,2,14.72
2024,2,14.77
2024,2,13.58
2024,2,13.62
2024,2,12.59
2024,2,12.63
2024,2,10.63
2024,2,10.67
2024,2,9.45
2024,2,9.49
2024,2,12.13
2024,2,12.13
2024,2,9.94
2024,2,9.94
2024,2,9.2
2024,2,9.21
2024,2,9.55
2024,2,9.55
2024,2,9.84
2024,2,9.82
2024,2,10.04
2024,2,10.01
2024,2,13.64
2024,2,13.6
2024,2,16.91
2024,2,16.87
2024,2,14.14
2024,2,14.11
2024,2,12.22
2024,2,12.2
2024,2,10.6
2024,2,10.57
2024,2,10.09
2024,2,10.07
2024,2,10.23
2024,2,10.23
2024,2,8.75
2024,2,8.74
2024,2,8.8
2024,2,8.8
2024,2,9.38
2024,2,9.38
2024,2,10.32
2024,2,10.3
2024,2,22.83
2024,2,22.8
2024,2,47.09
2024,2,47.02
2024,2,37.58
2024,2,37.45
2024,2,41.42
2024,2,41.3
2024,2,37.84
2024,2,37.7
2024,2,24.87
2024,2,24.75
2024,2,19.78
2024,2,19.7
2024,2,21.64
2024,2,21.5
2024,2,20.47
2024,2,20.35
2024,2,19.23
2024,2,19.11
2024,2,21.09
2024,2,21.01
2024,2,22.78
2024,2,22.7
2024,2,25.8
2024,2,25.76
2024,2,34.03
2024,2,34.11
2024,2,33.34
2024,2,33.41
2024,2,19.35
2024,2,19.34
2024,2,15.47
2024,2,15.46
2024,2,13.71
2024,2,13.7
2024,2,13.8
2024,2,13.8
2024,2,12.26
2024,2,12.26
2024,2,9.74
2024,2,9.74
2024,2,8.89
2024,2,8.89
2024,2,8.67
2024,2,8.67
2024,2,8.97
2024,2,8.97
2024,2,20.03
2024,2,20.03
2024,2,36.19
2024,2,36.23
2024,2,19.85
2024,2,19.81
2024,2,16.25
2024,2,16.25
2024,2,12.26
2024,2,12.12
2024,2,10.93
2024,2,10.92
2024,2,11.28
2024,2,11.29
2024,2,10.88
2024,2,10.87
2024,2,11.35
2024,2,11.35
2024,2,12.16
2024,2,12.14
2024,2,12.17
2024,2,12.15
2024,2,12.27
2024,2,12.23
2024,2,15.87
2024,2,15.82
2024,2,23.59
2024,2,23.5
2024,2,21.41
2024,2,21.32
2024,2,11.63
2024,2,11.51
2024,2,9.2
2024,2,9.17
2024,2,10.03
2024,2,10.02
2024,2,9.57
2024,2,9.56
2024,2,9.16
2024,2,9.16
2024,2,8.06
2024,2,8.06
2024,2,7.8
2024,2,7.8
2024,2,8.11
2024,2,8.12
2024,2,9.32
2024,2,9.33
2024,2,26.55
2024,2,26.57
2024,2,43.98
2024,2,43.95
2024,2,23.13
2024,2,23.09
2024,2,19.17
2024,2,19.21
2024,2,14.82
2024,2,14.88
2024,2,12.13
2024,2,12.16
2024,2,12.23
2024,2,12.22
2024,2,11.69
2024,2,11.69
2024,2,10.74
2024,2,10.74
2024,2,10.27
2024,2,10.27
2024,2,10.15
2024,2,10.14
2024,2,10.86
2024,2,10.86
2024,2,14.08
2024,2,14.08
2024,2,23.64
2024,2,23.68
2024,2,20.42
2024,2,20.46
2024,2,10.64
2024,2,10.64
2024,2,9.63
2024,2,9.66
2024,2,9.33
2024,2,9.36
2024,2,10.26
2024,2,10.29
2024,2,9.08
2024,2,9.11
2024,2,7.55
2024,2,7.59
2024,2,6.36
2024,2,6.4
2024,2,6.99
2024,2,7.09
2024,2,7.7
2024,2,7.84
2024,2,24.66
2024,2,24.56
2024,2,30.88
2024,2,30.87
2024,2,14.53
2024,2,14.53
2024,2,11.81
2024,2,11.9
2024,2,9.51
2024,2,9.53
2024,2,10.1
2024,2,10.14
2024,2,9.33
2024,2,9.38
2024,2,5.11
2024,2,5.12
2024,2,4.5
2024,2,4.51
2024,2,3.58
2024,2,3.58
2024,2,3.54
2024,2,3.54
2024,2,5.58
2024,2,5.6
2024,2,11.89
2024,2,11.9
2024,2,22.13
2024,2,22.22
2024,2,21.12
2024,2,21.21
2024,2,9.39
2024,2,9.43
2024,2,8.44
2024,2,8.47
2024,2,8.02
2024,2,8.07
2024,2,8.15
2024,2,8.23
2024,2,8.37
2024,2,8.43
2024,2,8.51
2024,2,8.65
2024,2,8.08
2024,2,8.23
2024,2,7.83
2024,2,7.95
2024,2,9.3
2024,2,9.4
2024,2,14.17
2024,2,14.26
2024,2,19.35
2024,2,19.45
2024,2,15.75
2024,2,15.75
2024,2,13.82
2024,2,13.87
2024,2,10.61
2024,2,10.62
2024,2,8.85
2024,2,8.86
2024,2,7.77
2024,2,7.95
2024,2,4.77
2024,2,4.85
2024,2,3.62
2024,2,3.7
2024,2,3.52
2024,2,3.53
2024,2,3.85
2024,2,3.85
2024,2,5.24
2024,2,5.27
2024,2,9.37
2024,2,9.41
2024,2,18.09
2024,2,18.15
2024,2,18.02
2024,2,18.06
2024,2,10.55
2024,2,10.59
2024,2,8.71
2024,2,8.74
2024,2,8.76
2024,2,8.79
2024,2,9.38
2024,2,9.44
2024,2,10.2
2024,2,10.3
2024,2,11.95
2024,2,12.09
2024,2,13.05
2024,2,13.2
2024,2,11.99
2024,2,12.15
2024,2,12.69
2024,2,12.86
2024,2,26.09
2024,2,26.25
2024,2,49.51
2024,2,49.57
2024,2,22.19
2024,2,22.23
2024,2,16.78
2024,2,16.8
2024,2,14.4
2024,2,14.41
2024,2,12.6
2024,2,12.61
2024,2,14.61
2024,2,14.62
2024,2,10.39
2024,2,10.41
2024,2,10.71
2024,2,10.72
2024,2,10.24
2024,2,10.25
2024,2,10.17
2024,2,10.17
2024,2,11.19
2024,2,11.19
2024,2,12.98
2024,2,12.96
2024,2,23.86
2024,2,23.83
2024,2,28.17
2024,2,28.14
2024,2,13.19
2024,2,13.2
2024,2,10.95
2024,2,10.97
2024,2,10.3
2024,2,10.32
2024,2,10.31
2024,2,10.33
2024,2,10.34
2024,2,10.36
2024,2,10.52
2024,2,10.54
2024,2,11.18
2024,2,11.2
2024,2,12.17
2024,2,12.2
2024,2,14.17
2024,2,14.2
2024,2,39.35
2024,2,39.37
2024,2,56.74
2024,2,56.73
2024,2,39.82
2024,2,39.79
2024,2,30.95
2024,2,30.9
2024,2,22.11
2024,2,22.08
2024,2,14.87
2024,2,14.87
2024,2,14.28
2024,2,14.28
2024,2,17.57
2024,2,17.59
2024,2,16.13
2024,2,16.14
2024,2,15.49
2024,2,15.5
2024,2,14.02
2024,2,14.03
2024,2,14.43
2024,2,14.43
2024,2,15.52
2024,2,15.53
2024,2,19.95
2024,2,19.95
2024,2,17.92
2024,2,17.9
2024,2,11.33
2024,2,11.33
2024,2,8.28
2024,2,8.29
2024,2,7.36
2024,2,7.39
2024,2,6.23
2024,2,6.27
2024,2,6.15
2024,2,6.19
2024,2,6.21
2024,2,6.24
2024,2,7.53
2024,2,7.58
2024,2,6.83
2024,2,6.89
2024,2,6.35
2024,2,6.43
2024,2,17.55
2024,2,17.72
2024,2,21.11
2024,2,21.17
2024,2,12.94
2024,2,13.04
2024,2,9.66
2024,2,9.74
2024,2,8.14
2024,2,8.19
2024,2,6.85
2024,2,6.89
2024,2,8.13
2024,2,8.17
2024,2,6.63
2024,2,6.63
2024,2,4.12
2024,2,4.13
2024,2,2.94
2024,2,2.95
2024,2,2.4
2024,2,2.41
2024,2,4.77
2024,2,4.78
2024,2,6.52
2024,2,6.54
2024,2,9.83
2024,2,9.84
2024,2,8.88
2024,2,8.88
2024,2,5.04
2024,2,5.04
2024,2,3.03
2024,2,3.03
2024,2,3.02
2024,2,3.03
2024,2,3.51
2024,2,3.52
2024,2,5.5
2024,2,5.51
2024,2,6.97
2024,2,6.99
2024,2,7.78
2024,2,7.89
2024,2,8.12
2024,2,8.22
2024,2,10.46
2024,2,10.51
2024,2,32.79
2024,2,32.89
2024,2,59.2
2024,2,59.28
2024,2,30.7
2024,2,30.76
2024,2,19.55
2024,2,19.64
2024,2,16.33
2024,2,16.41
2024,2,13.83
2024,2,13.87
2024,2,10.57
2024,2,10.7
2024,2,10.75
2024,2,10.74
2024,2,7.98
2024,2,7.96
2024,2,7.43
2024,2,7.43
2024,2,6.38
2024,2,6.37
2024,2,6.74
2024,2,6.74
2024,2,9.73
2024,2,9.73
2024,2,15.58
2024,2,15.61
2024,2,13.84
2024,2,13.88
2024,2,8.6
2024,2,8.67
2024,2,7.67
2024,2,7.7
