date,year,month,resource_name,daily_revenue,capacity_mw,normalized_revenue_per_mw
2021-02-25,2021,2,BRP_PBL2_UNIT1,0.0,10.0,0.0
2021-02-25,2021,2,BRP_ZPT1_UNIT1,0.0,10.0,0.0
2021-02-25,2021,2,BRP_ZPT2_UNIT1,0.0,10.0,0.0
2021-02-25,2021,2,CASL_GAP_BATTERY1,0.0,10.0,0.0
2021-02-25,2021,2,CHISMGRD_BES1,0.0,102.0,0.0
2021-02-25,2021,2,EUNICE_BES1,0.0,40.0,0.0
2021-02-25,2021,2,FLVABES1_FLATU1,0.0,9.9,0.0
2021-02-25,2021,2,INDL_ESS,0.0,10.0,0.0
2021-02-25,2021,2,LILY_BESS1,0.0,52.0,0.0
2021-02-25,2021,2,NWF_NBS,0.0,36.0,0.0
2021-02-25,2021,2,OCI_ALM1_ASTRO1,0.0,1.0,0.0
2021-02-25,2021,2,PYR_ESS,0.0,10.0,0.0
2021-02-25,2021,2,RHESS2_ESS_1,0.0,9.9,0.0
2021-02-26,2021,2,BLSUMMIT_BATTERY,0.0,30.0,0.0
2021-02-26,2021,2,BRP_PBL1_UNIT1,0.0,10.0,0.0
2021-02-26,2021,2,BRP_PBL2_UNIT1,0.0,10.0,0.0
2021-02-26,2021,2,BRP_ZPT1_UNIT1,0.0,10.0,0.0
2021-02-26,2021,2,BRP_ZPT2_UNIT1,0.0,10.0,0.0
2021-02-26,2021,2,CASL_GAP_BATTERY1,0.0,10.0,0.0
2021-02-26,2021,2,CHISMGRD_BES1,0.0,102.0,0.0
2021-02-26,2021,2,EUNICE_BES1,0.0,40.0,0.0
2021-02-26,2021,2,FLVABES1_FLATU1,0.0,9.9,0.0
2021-02-26,2021,2,INDL_ESS,0.0,10.0,0.0
2021-02-26,2021,2,LILY_BESS1,0.0,52.0,0.0
2021-02-26,2021,2,NWF_NBS,0.0,36.0,0.0
2021-02-26,2021,2,OCI_ALM1_ASTRO1,0.0,1.0,0.0
2021-02-26,2021,2,PYR_ESS,0.0,10.0,0.0
2021-02-26,2021,2,RHESS2_ESS_1,0.0,9.9,0.0
2021-02-27,2021,2,BLSUMMIT_BATTERY,0.0,30.0,0.0
2021-02-27,2021,2,BRP_PBL1_UNIT1,0.0,10.0,0.0
2021-02-27,2021,2,BRP_PBL2_UNIT1,0.0,10.0,0.0
2021-02-27,2021,2,BRP_ZPT1_UNIT1,0.0,10.0,0.0
2021-02-27,2021,2,BRP_ZPT2_UNIT1,0.0,10.0,0.0
2021-02-27,2021,2,CASL_GAP_BATTERY1,0.0,10.0,0.0
2021-02-27,2021,2,CHISMGRD_BES1,0.0,102.0,0.0
2021-02-27,2021,2,EUNICE_BES1,0.0,40.0,0.0
2021-02-27,2021,2,FLVABES1_FLATU1,0.0,9.9,0.0
2021-02-27,2021,2,INDL_ESS,0.0,10.0,0.0
2021-02-27,2021,2,LILY_BESS1,0.0,52.0,0.0
2021-02-27,2021,2,NWF_NBS,0.0,36.0,0.0
2021-02-27,2021,2,OCI_ALM1_ASTRO1,0.0,1.0,0.0
2021-02-27,2021,2,PYR_ESS,0.0,10.0,0.0
2021-02-27,2021,2,RHESS2_ESS_1,0.0,9.9,0.0
2021-02-28,2021,2,BLSUMMIT_BATTERY,0.0,30.0,0.0
2021-02-28,2021,2,BRP_PBL1_UNIT1,0.0,10.0,0.0
2021-02-28,2021,2,BRP_PBL2_UNIT1,0.0,10.0,0.0
2021-02-28,2021,2,BRP_ZPT1_UNIT1,0.0,10.0,0.0
2021-02-28,2021,2,BRP_ZPT2_UNIT1,0.0,10.0,0.0
2021-02-28,2021,2,CASL_GAP_BATTERY1,0.0,10.0,0.0
2021-02-28,2021,2,CHISMGRD_BES1,0.0,102.0,0.0
2021-02-28,2021,2,EUNICE_BES1,0.0,40.0,0.0
2021-02-28,2021,2,FLVABES1_FLATU1,0.0,9.9,0.0
2021-02-28,2021,2,INDL_ESS,0.0,10.0,0.0
2021-02-28,2021,2,LILY_BESS1,0.0,52.0,0.0
2021-02-28,2021,2,NWF_NBS,0.0,36.0,0.0
2021-02-28,2021,2,OCI_ALM1_ASTRO1,0.0,1.0,0.0
2021-02-28,2021,2,PYR_ESS,0.0,10.0,0.0
2021-02-28,2021,2,RHESS2_ESS_1,0.0,9.9,0.0
2021-03-01,2021,3,BLSUMMIT_BATTERY,0.0,30.0,0.0
2021-03-01,2021,3,BRP_PBL1_UNIT1,0.0,10.0,0.0
2021-03-01,2021,3,BRP_PBL2_UNIT1,0.0,10.0,0.0
2021-03-01,2021,3,BRP_ZPT1_UNIT1,0.0,10.0,0.0
2021-03-01,2021,3,BRP_ZPT2_UNIT1,0.0,10.0,0.0
2021-03-01,2021,3,CASL_GAP_BATTERY1,0.0,10.0,0.0
2021-03-01,2021,3,CHISMGRD_BES1,0.0,102.0,0.0
2021-03-01,2021,3,EUNICE_BES1,0.0,40.0,0.0
2021-03-01,2021,3,FLVABES1_FLATU1,0.0,9.9,0.0
2021-03-01,2021,3,INDL_ESS,0.0,10.0,0.0
2021-03-01,2021,3,NWF_NBS,0.0,36.0,0.0
2021-03-01,2021,3,OCI_ALM1_ASTRO1,0.0,1.0,0.0
2021-03-01,2021,3,PYR_ESS,0.0,10.0,0.0
2021-03-01,2021,3,RHESS2_ESS_1,0.0,9.9,0.0
2021-03-02,2021,3,BLSUMMIT_BATTERY,0.0,30.0,0.0
2021-03-02,2021,3,BRP_PBL1_UNIT1,0.0,10.0,0.0
2021-03-02,2021,3,BRP_PBL2_UNIT1,0.0,10.0,0.0
2021-03-02,2021,3,BRP_ZPT1_UNIT1,0.0,10.0,0.0
2021-03-02,2021,3,BRP_ZPT2_UNIT1,0.0,10.0,0.0
2021-03-02,2021,3,CASL_GAP_BATTERY1,0.0,10.0,0.0
2021-03-02,2021,3,CHISMGRD_BES1,0.0,102.0,0.0
2021-03-02,2021,3,EUNICE_BES1,0.0,40.0,0.0
2021-03-02,2021,3,FLVABES1_FLATU1,0.0,9.9,0.0
2021-03-02,2021,3,INDL_ESS,0.0,10.0,0.0
2021-03-02,2021,3,LILY_BESS1,0.0,52.0,0.0
2021-03-02,2021,3,NWF_NBS,0.0,36.0,0.0
2021-03-02,2021,3,OCI_ALM1_ASTRO1,0.0,1.0,0.0
2021-03-02,2021,3,PYR_ESS,0.0,10.0,0.0
2021-03-02,2021,3,RHESS2_ESS_1,0.0,9.9,0.0
2021-03-03,2021,3,BLSUMMIT_BATTERY,0.0,30.0,0.0
2021-03-03,2021,3,BRP_PBL1_UNIT1,0.0,10.0,0.0
2021-03-03,2021,3,BRP_PBL2_UNIT1,0.0,10.0,0.0
2021-03-03,2021,3,BRP_ZPT1_UNIT1,0.0,10.0,0.0
2021-03-03,2021,3,BRP_ZPT2_UNIT1,0.0,10.0,0.0
2021-03-03,2021,3,CASL_GAP_BATTERY1,0.0,10.0,0.0
2021-03-03,2021,3,CHISMGRD_BES1,0.0,102.0,0.0
2021-03-03,2021,3,EUNICE_BES1,0.0,40.0,0.0
2021-03-03,2021,3,FLVABES1_FLATU1,0.0,9.9,0.0
2021-03-03,2021,3,INDL_ESS,0.0,10.0,0.0
2021-03-03,2021,3,LILY_BESS1,0.0,52.0,0.0
2021-03-03,2021,3,NWF_NBS,0.0,36.0,0.0
2021-03-03,2021,3,OCI_ALM1_ASTRO1,0.0,1.0,0.0
2021-03-03,2021,3,PYR_ESS,0.0,10.0,0.0
2021-03-03,2021,3,RHESS2_ESS_1,0.0,9.9,0.0
2021-03-04,2021,3,BLSUMMIT_BATTERY,0.0,30.0,0.0
2021-03-04,2021,3,BRP_PBL1_UNIT1,0.0,10.0,0.0
2021-03-04,2021,3,BRP_PBL2_UNIT1,0.0,10.0,0.0
2021-03-04,2021,3,BRP_ZPT1_UNIT1,0.0,10.0,0.0
2021-03-04,2021,3,BRP_ZPT2_UNIT1,0.0,10.0,0.0
2021-03-04,2021,3,CASL_GAP_BATTERY1,0.0,10.0,0.0
2021-03-04,2021,3,CHISMGRD_BES1,0.0,102.0,0.0
2021-03-04,2021,3,EUNICE_BES1,0.0,40.0,0.0
2021-03-04,2021,3,FLVABES1_FLATU1,0.0,9.9,0.0
2021-03-04,2021,3,INDL_ESS,0.0,10.0,0.0
2021-03-04,2021,3,LILY_BESS1,0.0,52.0,0.0
2021-03-04,2021,3,NWF_NBS,0.0,36.0,0.0
2021-03-04,2021,3,OCI_ALM1_ASTRO1,0.0,1.0,0.0
2021-03-04,2021,3,PYR_ESS,0.0,10.0,0.0
2021-03-04,2021,3,RHESS2_ESS_1,0.0,9.9,0.0
2021-03-05,2021,3,BLSUMMIT_BATTERY,0.0,30.0,0.0
2021-03-05,2021,3,BRP_PBL1_UNIT1,0.0,10.0,0.0
2021-03-05,2021,3,BRP_PBL2_UNIT1,0.0,10.0,0.0
2021-03-05,2021,3,BRP_ZPT1_UNIT1,0.0,10.0,0.0
2021-03-05,2021,3,BRP_ZPT2_UNIT1,0.0,10.0,0.0
2021-03-05,2021,3,CASL_GAP_BATTERY1,0.0,10.0,0.0
2021-03-05,2021,3,CHISMGRD_BES1,0.0,102.0,0.0
2021-03-05,2021,3,EUNICE_BES1,0.0,40.0,0.0
2021-03-05,2021,3,FLVABES1_FLATU1,0.0,9.9,0.0
2021-03-05,2021,3,INDL_ESS,0.0,10.0,0.0
2021-03-05,2021,3,LILY_BESS1,0.0,52.0,0.0
2021-03-05,2021,3,NWF_NBS,0.0,36.0,0.0
2021-03-05,2021,3,OCI_ALM1_ASTRO1,0.0,1.0,0.0
2021-03-05,2021,3,PYR_ESS,0.0,10.0,0.0
2021-03-05,2021,3,RHESS2_ESS_1,0.0,9.9,0.0
2021-03-06,2021,3,BLSUMMIT_BATTERY,0.0,30.0,0.0
2021-03-06,2021,3,BRP_PBL1_UNIT1,0.0,10.0,0.0
2021-03-06,2021,3,BRP_PBL2_UNIT1,0.0,10.0,0.0
2021-03-06,2021,3,BRP_ZPT1_UNIT1,0.0,10.0,0.0
2021-03-06,2021,3,BRP_ZPT2_UNIT1,0.0,10.0,0.0
2021-03-06,2021,3,CASL_GAP_BATTERY1,0.0,10.0,0.0
2021-03-06,2021,3,CHISMGRD_BES1,0.0,102.0,0.0
2021-03-06,2021,3,EUNICE_BES1,0.0,40.0,0.0
2021-03-06,2021,3,FLVABES1_FLATU1,0.0,9.9,0.0
2021-03-06,2021,3,INDL_ESS,0.0,10.0,0.0
2021-03-06,2021,3,LILY_BESS1,0.0,52.0,0.0
2021-03-06,2021,3,NF_BRP_BES1,0.0,101.0,0.0
2021-03-06,2021,3,NWF_NBS,0.0,36.0,0.0
2021-03-06,2021,3,OCI_ALM1_ASTRO1,0.0,1.0,0.0
2021-03-06,2021,3,PYR_ESS,0.0,10.0,0.0
2021-03-06,2021,3,RHESS2_ESS_1,0.0,9.9,0.0
2021-03-07,2021,3,BLSUMMIT_BATTERY,0.0,30.0,0.0
2021-03-07,2021,3,BRP_PBL1_UNIT1,0.0,10.0,0.0
2021-03-07,2021,3,BRP_PBL2_UNIT1,0.0,10.0,0.0
2021-03-07,2021,3,BRP_ZPT1_UNIT1,0.0,10.0,0.0
2021-03-07,2021,3,BRP_ZPT2_UNIT1,0.0,10.0,0.0
2021-03-07,2021,3,CASL_GAP_BATTERY1,0.0,10.0,0.0
2021-03-07,2021,3,CHISMGRD_BES1,0.0,102.0,0.0
2021-03-07,2021,3,EUNICE_BES1,0.0,40.0,0.0
2021-03-07,2021,3,FLVABES1_FLATU1,0.0,9.9,0.0
2021-03-07,2021,3,INDL_ESS,0.0,10.0,0.0
2021-03-07,2021,3,LILY_BESS1,0.0,52.0,0.0
2021-03-07,2021,3,NF_BRP_BES1,0.0,101.0,0.0
2021-03-07,2021,3,NWF_NBS,0.0,36.0,0.0
2021-03-07,2021,3,OCI_ALM1_ASTRO1,0.0,1.0,0.0
2021-03-07,2021,3,PYR_ESS,0.0,10.0,0.0
2021-03-07,2021,3,RHESS2_ESS_1,0.0,9.9,0.0
2021-03-08,2021,3,BLSUMMIT_BATTERY,0.0,30.0,0.0
2021-03-08,2021,3,BRP_PBL1_UNIT1,0.0,10.0,0.0
2021-03-08,2021,3,BRP_PBL2_UNIT1,0.0,10.0,0.0
2021-03-08,2021,3,BRP_ZPT1_UNIT1,0.0,10.0,0.0
2021-03-08,2021,3,BRP_ZPT2_UNIT1,0.0,10.0,0.0
2021-03-08,2021,3,CASL_GAP_BATTERY1,0.0,10.0,0.0
2021-03-08,2021,3,CHISMGRD_BES1,0.0,102.0,0.0
2021-03-08,2021,3,EUNICE_BES1,0.0,40.0,0.0
2021-03-08,2021,3,FLVABES1_FLATU1,0.0,9.9,0.0
2021-03-08,2021,3,INDL_ESS,0.0,10.0,0.0
2021-03-08,2021,3,LILY_BESS1,0.0,52.0,0.0
2021-03-08,2021,3,NWF_NBS,0.0,36.0,0.0
2021-03-08,2021,3,OCI_ALM1_ASTRO1,0.0,1.0,0.0
2021-03-08,2021,3,PYR_ESS,0.0,10.0,0.0
2021-03-08,2021,3,RHESS2_ESS_1,0.0,9.9,0.0
2021-03-09,2021,3,BLSUMMIT_BATTERY,0.0,30.0,0.0
2021-03-09,2021,3,BRP_PBL1_UNIT1,0.0,10.0,0.0
2021-03-09,2021,3,BRP_PBL2_UNIT1,0.0,10.0,0.0
2021-03-09,2021,3,BRP_ZPT1_UNIT1,0.0,10.0,0.0
2021-03-09,2021,3,BRP_ZPT2_UNIT1,0.0,10.0,0.0
2021-03-09,2021,3,CASL_GAP_BATTERY1,0.0,10.0,0.0
2021-03-09,2021,3,CHISMGRD_BES1,0.0,102.0,0.0
2021-03-09,2021,3,EUNICE_BES1,0.0,40.0,0.0
2021-03-09,2021,3,FLVABES1_FLATU1,0.0,9.9,0.0
2021-03-09,2021,3,INDL_ESS,0.0,10.0,0.0
2021-03-09,2021,3,LILY_BESS1,0.0,52.0,0.0
2021-03-09,2021,3,NWF_NBS,0.0,36.0,0.0
2021-03-09,2021,3,OCI_ALM1_ASTRO1,0.0,1.0,0.0
2021-03-09,2021,3,PYR_ESS,0.0,10.0,0.0
2021-03-09,2021,3,RHESS2_ESS_1,0.0,9.9,0.0
2021-03-10,2021,3,BLSUMMIT_BATTERY,0.0,30.0,0.0
2021-03-10,2021,3,BRP_PBL1_UNIT1,0.0,10.0,0.0
2021-03-10,2021,3,BRP_PBL2_UNIT1,0.0,10.0,0.0
2021-03-10,2021,3,BRP_ZPT1_UNIT1,0.0,10.0,0.0
2021-03-10,2021,3,BRP_ZPT2_UNIT1,0.0,10.0,0.0
2021-03-10,2021,3,CASL_GAP_BATTERY1,0.0,10.0,0.0
2021-03-10,2021,3,CHISMGRD_BES1,0.0,102.0,0.0
2021-03-10,2021,3,EUNICE_BES1,0.0,40.0,0.0
2021-03-10,2021,3,FLVABES1_FLATU1,0.0,9.9,0.0
2021-03-10,2021,3,INDL_ESS,0.0,10.0,0.0
2021-03-10,2021,3,LILY_BESS1,0.0,52.0,0.0
2021-03-10,2021,3,NWF_NBS,0.0,36.0,0.0
2021-03-10,2021,3,OCI_ALM1_ASTRO1,0.0,1.0,0.0
2021-03-10,2021,3,PYR_ESS,0.0,10.0,0.0
2021-03-10,2021,3,RHESS2_ESS_1,0.0,9.9,0.0
2021-03-11,2021,3,BLSUMMIT_BATTERY,0.0,30.0,0.0
2021-03-11,2021,3,BRP_PBL1_UNIT1,0.0,10.0,0.0
2021-03-11,2021,3,BRP_PBL2_UNIT1,0.0,10.0,0.0
2021-03-11,2021,3,BRP_ZPT1_UNIT1,0.0,10.0,0.0
2021-03-11,2021,3,BRP_ZPT2_UNIT1,0.0,10.0,0.0
2021-03-11,2021,3,CASL_GAP_BATTERY1,0.0,10.0,0.0
2021-03-11,2021,3,CHISMGRD_BES1,0.0,102.0,0.0
2021-03-11,2021,3,EUNICE_BES1,0.0,40.0,0.0
2021-03-11,2021,3,FLVABES1_FLATU1,0.0,9.9,0.0
2021-03-11,2021,3,INDL_ESS,0.0,10.0,0.0
2021-03-11,2021,3,LILY_BESS1,0.0,52.0,0.0
2021-03-11,2021,3,NF_BRP_BES1,0.0,101.0,0.0
2021-03-11,2021,3,NWF_NBS,0.0,36.0,0.0
2021-03-11,2021,3,OCI_ALM1_ASTRO1,0.0,1.0,0.0
2021-03-11,2021,3,PYR_ESS,0.0,10.0,0.0
2021-03-11,2021,3,RHESS2_ESS_1,0.0,9.9,0.0
2021-03-12,2021,3,BLSUMMIT_BATTERY,0.0,30.0,0.0
2021-03-12,2021,3,BRP_PBL1_UNIT1,0.0,10.0,0.0
2021-03-12,2021,3,BRP_PBL2_UNIT1,0.0,10.0,0.0
2021-03-12,2021,3,BRP_ZPT1_UNIT1,0.0,10.0,0.0
2021-03-12,2021,3,BRP_ZPT2_UNIT1,0.0,10.0,0.0
2021-03-12,2021,3,CASL_GAP_BATTERY1,0.0,10.0,0.0
2021-03-12,2021,3,CHISMGRD_BES1,0.0,102.0,0.0
2021-03-12,2021,3,EUNICE_BES1,0.0,40.0,0.0
2021-03-12,2021,3,FLVABES1_FLATU1,0.0,9.9,0.0
2021-03-12,2021,3,HRBESS_BESS,0.0,2.0,0.0
2021-03-12,2021,3,INDL_ESS,0.0,10.0,0.0
2021-03-12,2021,3,LILY_BESS1,0.0,52.0,0.0
2021-03-12,2021,3,NF_BRP_BES1,0.0,101.0,0.0
2021-03-12,2021,3,NWF_NBS,0.0,36.0,0.0
2021-03-12,2021,3,OCI_ALM1_ASTRO1,0.0,1.0,0.0
2021-03-12,2021,3,PYR_ESS,0.0,10.0,0.0
2021-03-12,2021,3,RHESS2_ESS_1,0.0,9.9,0.0
