utc_timestamp,date_local,gen_mw
2023-12-02 21:17:24+00:00,12/02/2023 16:17:24,2670.0
2023-12-02 21:23:36+00:00,12/02/2023 16:23:36,2674.0
2023-12-02 21:27:35+00:00,12/02/2023 16:27:35,2682.0
2023-12-02 21:32:14+00:00,12/02/2023 16:32:14,2682.0
2023-12-02 21:38:13+00:00,12/02/2023 16:38:13,2680.0
2023-12-02 21:46:32+00:00,12/02/2023 16:46:32,2684.0
2023-12-02 21:53:25+00:00,12/02/2023 16:53:25,2689.0
2023-12-02 22:01:40+00:00,12/02/2023 17:01:40,2688.0
2023-12-02 22:06:28+00:00,12/02/2023 17:06:28,2689.0
2023-12-02 22:10:41+00:00,12/02/2023 17:10:41,2690.0
2023-12-02 22:15:46+00:00,12/02/2023 17:15:46,2688.0
2023-12-02 22:23:15+00:00,12/02/2023 17:23:15,2689.0
2023-12-02 22:29:15+00:00,12/02/2023 17:29:15,2689.0
2023-12-02 22:32:01+00:00,12/02/2023 17:32:01,2689.0
2023-12-02 22:39:16+00:00,12/02/2023 17:39:16,2689.0
2023-12-02 22:44:25+00:00,12/02/2023 17:44:25,2688.0
2023-12-02 22:54:40+00:00,12/02/2023 17:54:40,2687.0
2023-12-02 23:08:10+00:00,12/02/2023 18:08:10,2686.0
2023-12-02 23:17:12+00:00,12/02/2023 18:17:12,2685.0
2023-12-02 23:24:40+00:00,12/02/2023 18:24:40,2686.0
2023-12-02 23:32:54+00:00,12/02/2023 18:32:54,2684.0
2023-12-02 23:38:43+00:00,12/02/2023 18:38:43,2686.0
2023-12-02 23:48:29+00:00,12/02/2023 18:48:29,2685.0
2023-12-02 23:54:12+00:00,12/02/2023 18:54:12,2688.0
2023-12-03 00:03:35+00:00,12/02/2023 19:03:35,2687.0
2023-12-03 00:08:58+00:00,12/02/2023 19:08:58,2688.0
2023-12-03 00:17:42+00:00,12/02/2023 19:17:42,2688.0
2023-12-03 00:22:27+00:00,12/02/2023 19:22:27,2686.0
2023-12-03 00:28:53+00:00,12/02/2023 19:28:53,2687.0
2023-12-03 00:41:19+00:00,12/02/2023 19:41:19,2687.0
2023-12-03 00:47:07+00:00,12/02/2023 19:47:07,2686.0
2023-12-03 00:54:41+00:00,12/02/2023 19:54:41,2686.0
2023-12-03 01:05:41+00:00,12/02/2023 20:05:41,2686.0
2023-12-03 01:11:36+00:00,12/02/2023 20:11:36,2684.0
2023-12-03 01:21:36+00:00,12/02/2023 20:21:36,2687.0
2023-12-03 01:31:29+00:00,12/02/2023 20:31:29,2688.0
2023-12-03 01:39:22+00:00,12/02/2023 20:39:22,2686.0
2023-12-03 01:47:38+00:00,12/02/2023 20:47:38,2688.0
2023-12-03 01:57:41+00:00,12/02/2023 20:57:41,2687.0
2023-12-03 02:06:00+00:00,12/02/2023 21:06:00,2685.0
2023-12-03 02:08:02+00:00,12/02/2023 21:08:02,2685.0
2023-12-03 02:10:53+00:00,12/02/2023 21:10:53,2685.0
2023-12-03 02:18:37+00:00,12/02/2023 21:18:37,2685.0
2023-12-03 02:24:09+00:00,12/02/2023 21:24:09,2635.0
2023-12-03 02:27:42+00:00,12/02/2023 21:27:42,2635.0
2023-12-03 02:31:10+00:00,12/02/2023 21:31:10,2548.0
2023-12-03 02:35:12+00:00,12/02/2023 21:35:12,2480.0
2023-12-03 02:44:27+00:00,12/02/2023 21:44:27,2426.0
2023-12-03 02:55:02+00:00,12/02/2023 21:55:02,2354.0
2023-12-03 03:00:45+00:00,12/02/2023 22:00:45,2341.0
2023-12-03 03:03:13+00:00,12/02/2023 22:03:13,2341.0
2023-12-03 03:06:15+00:00,12/02/2023 22:06:15,2345.0
2023-12-03 03:06:55+00:00,12/02/2023 22:06:55,2345.0
2023-12-03 03:10:28+00:00,12/02/2023 22:10:28,2334.0
2023-12-03 03:13:29+00:00,12/02/2023 22:13:29,2334.0
2023-12-03 03:17:52+00:00,12/02/2023 22:17:52,2330.0
2023-12-03 03:26:09+00:00,12/02/2023 22:26:09,2310.0
2023-12-03 03:33:38+00:00,12/02/2023 22:33:38,2301.0
2023-12-03 03:39:31+00:00,12/02/2023 22:39:31,2288.0
2023-12-03 03:50:20+00:00,12/02/2023 22:50:20,2279.0
2023-12-03 03:53:56+00:00,12/02/2023 22:53:56,2281.0
2023-12-03 04:02:36+00:00,12/02/2023 23:02:36,2274.0
2023-12-03 04:04:23+00:00,12/02/2023 23:04:23,2274.0
2023-12-03 04:11:20+00:00,12/02/2023 23:11:20,2272.0
2023-12-03 04:22:22+00:00,12/02/2023 23:22:22,2276.0
2023-12-03 04:32:57+00:00,12/02/2023 23:32:57,2261.0
2023-12-03 04:39:23+00:00,12/02/2023 23:39:23,2251.0
2023-12-03 04:41:08+00:00,12/02/2023 23:41:08,2255.0
2023-12-03 04:44:16+00:00,12/02/2023 23:44:16,2255.0
2023-12-03 04:47:37+00:00,12/02/2023 23:47:37,2255.0
2023-12-03 04:54:41+00:00,12/02/2023 23:54:41,2240.0
2023-12-03 04:57:32+00:00,12/02/2023 23:57:32,2239.0
