timestamp,actual_load
2020-01-03 16:40:00,6289.6
2020-01-03 16:45:00,6331.7
2020-01-03 16:50:00,6325.1
2020-01-03 16:55:00,6340.9
2020-01-03 17:00:00,6343.7
2020-01-03 17:05:00,6372.7
2020-01-03 17:10:00,6360.3
2020-01-03 17:15:00,6390.0
2020-01-03 17:20:00,6388.3
2020-01-03 17:25:00,6388.7
2020-01-03 17:30:00,6375.7
2020-01-03 17:35:00,6407.7
2020-01-03 17:40:00,6377.0
2020-01-03 17:45:00,6363.8
2020-01-03 17:50:00,6377.0
2020-01-03 17:55:00,6368.1
2020-01-03 18:00:00,6355.9
2020-01-03 18:05:00,6325.9
2020-01-03 18:10:00,6250.6
2020-01-03 18:15:00,6243.6
2020-01-03 18:20:00,6234.1
2020-01-03 18:25:00,6220.7
2020-01-03 18:30:00,6180.3
2020-01-03 18:35:00,6182.2
2020-01-03 18:40:00,6170.2
2020-01-03 18:45:00,6174.6
2020-01-03 18:50:00,6120.2
2020-01-03 18:55:00,6141.0
2020-01-03 19:00:00,6151.0
2020-01-03 19:05:00,6099.6
2020-01-03 19:10:00,6050.3
2020-01-03 19:15:00,6042.0
2020-01-03 19:20:00,6061.9
2020-01-03 19:25:00,6029.9
2020-01-03 19:30:00,6038.3
2020-01-03 19:35:00,6033.4
2020-01-03 19:40:00,6005.7
2020-01-03 19:45:00,5972.8
2020-01-03 19:50:00,5932.1
2020-01-03 19:55:00,5959.1
2020-01-03 20:00:00,5924.3
2020-01-03 20:05:00,5917.4
2020-01-03 20:10:00,5908.1
2020-01-03 20:15:00,5872.9
2020-01-03 20:20:00,5848.9
2020-01-03 20:25:00,5838.7
2020-01-03 20:30:00,5796.6
2020-01-03 20:35:00,5816.9
2020-01-03 20:40:00,5779.2
2020-01-03 20:45:00,5795.8
2020-01-03 20:50:00,5772.5
2020-01-03 20:55:00,5760.7
2020-01-03 21:00:00,5725.8
2020-01-03 21:05:00,5722.0
2020-01-03 21:10:00,5690.8
2020-01-03 21:15:00,5665.3
2020-01-03 21:20:00,5641.1
2020-01-03 21:25:00,5644.1
2020-01-03 21:30:00,5635.7
2020-01-03 21:35:00,5615.7
2020-01-03 21:40:00,5598.6
2020-01-03 21:45:00,5575.7
2020-01-03 21:50:00,5549.2
2020-01-03 21:55:00,5545.5
2020-01-03 22:00:00,5494.2
2020-01-03 22:05:00,5483.5
2020-01-03 22:10:00,5431.2
2020-01-03 22:15:00,5422.9
2020-01-03 22:20:00,5392.8
2020-01-03 22:25:00,5375.6
2020-01-03 22:30:00,5315.0
2020-01-03 22:35:00,5313.7
2020-01-03 22:40:00,5329.9
2020-01-03 22:45:00,5288.7
2020-01-03 22:50:00,5275.9
2020-01-03 22:55:00,5245.9
2020-01-03 23:00:00,5229.1
2020-01-03 23:05:00,5200.0
2020-01-03 23:10:00,5160.8
2020-01-03 23:15:00,5120.8
2020-01-03 23:20:00,5104.4
2020-01-03 23:25:00,5093.2
2020-01-03 23:30:00,5081.0
2020-01-03 23:35:00,5011.8
2020-01-03 23:40:00,4999.3
2020-01-03 23:45:00,4989.1
2020-01-03 23:50:00,4954.0
2020-01-03 23:55:00,4923.5
2020-01-04 00:00:00,4907.5
2020-01-04 00:05:00,4878.4
2020-01-04 00:10:00,4839.6
2020-01-04 00:15:00,4826.7
2020-01-04 00:20:00,4796.8
2020-01-04 00:25:00,4747.3
2020-01-04 00:30:00,4740.1
2020-01-04 00:35:00,4727.4
2020-01-04 00:40:00,4700.2
2020-01-04 00:45:00,4693.2
2020-01-04 00:50:00,4669.7
2020-01-04 00:55:00,4654.7
2020-01-04 01:00:00,4640.8
2020-01-04 01:05:00,4631.1
2020-01-04 01:10:00,4610.6
2020-01-04 01:15:00,4585.8
2020-01-04 01:20:00,4578.6
2020-01-04 01:25:00,4549.0
2020-01-04 01:30:00,4543.5
2020-01-04 01:35:00,4517.4
2020-01-04 01:40:00,4496.0
2020-01-04 01:45:00,4490.3
2020-01-04 01:50:00,4483.6
2020-01-04 01:55:00,4488.7
2020-01-04 02:00:00,4464.8
2020-01-04 02:05:00,4451.6
2020-01-04 02:10:00,4454.0
2020-01-04 02:15:00,4428.5
2020-01-04 02:20:00,4406.6
2020-01-04 02:25:00,4409.7
2020-01-04 02:30:00,4412.2
2020-01-04 02:35:00,4387.9
2020-01-04 02:40:00,4371.5
2020-01-04 02:45:00,4379.8
2020-01-04 02:50:00,4369.2
2020-01-04 02:55:00,4360.7
2020-01-04 03:00:00,4346.8
2020-01-04 03:05:00,4332.9
2020-01-04 03:10:00,4331.0
2020-01-04 03:15:00,4318.9
2020-01-04 03:20:00,4314.8
2020-01-04 03:25:00,4325.0
2020-01-04 03:30:00,4327.5
2020-01-04 03:35:00,4289.8
2020-01-04 03:40:00,4293.7
2020-01-04 03:45:00,4303.9
2020-01-04 03:50:00,4309.4
2020-01-04 03:55:00,4301.2
2020-01-04 04:00:00,4279.9
2020-01-04 04:05:00,4296.8
2020-01-04 04:10:00,4293.5
2020-01-04 04:15:00,4290.3
2020-01-04 04:20:00,4296.8
2020-01-04 04:25:00,4290.5
2020-01-04 04:30:00,4290.5
2020-01-04 04:35:00,4279.2
2020-01-04 04:40:00,4284.3
2020-01-04 04:45:00,4282.5
2020-01-04 04:50:00,4307.5
2020-01-04 04:55:00,4297.7
2020-01-04 05:00:00,4320.8
2020-01-04 05:05:00,4307.4
2020-01-04 05:10:00,4329.3
2020-01-04 05:15:00,4341.5
2020-01-04 05:20:00,4336.9
2020-01-04 05:25:00,4338.6
2020-01-04 05:30:00,4344.9
2020-01-04 05:35:00,4334.6
2020-01-04 05:40:00,4351.5
2020-01-04 05:45:00,4345.4
2020-01-04 05:50:00,4382.3
2020-01-04 05:55:00,4390.2
2020-01-04 06:00:00,4392.5
2020-01-04 06:05:00,4406.3
2020-01-04 06:10:00,4462.0
2020-01-04 06:15:00,4455.8
2020-01-04 06:20:00,4475.5
2020-01-04 06:25:00,4492.4
2020-01-04 06:30:00,4500.0
2020-01-04 06:35:00,4533.1
2020-01-04 06:40:00,4538.7
2020-01-04 06:45:00,4548.2
2020-01-04 06:50:00,4548.4
2020-01-04 06:55:00,4604.3
2020-01-04 07:00:00,4587.0
2020-01-04 07:05:00,4629.9
2020-01-04 07:10:00,4671.1
2020-01-04 07:15:00,4696.9
2020-01-04 07:20:00,4727.4
2020-01-04 07:25:00,4753.6
2020-01-04 07:30:00,4771.9
2020-01-04 07:35:00,4756.4
2020-01-04 07:40:00,4772.4
2020-01-04 07:45:00,4792.1
2020-01-04 07:50:00,4812.3
2020-01-04 07:55:00,4815.0
2020-01-04 08:00:00,4827.1
2020-01-04 08:05:00,4856.5
2020-01-04 08:10:00,4895.3
2020-01-04 08:15:00,4880.5
2020-01-04 08:20:00,4909.7
2020-01-04 08:25:00,4950.8
2020-01-04 08:30:00,4983.8
2020-01-04 08:35:00,4989.9
2020-01-04 08:40:00,4984.9
2020-01-04 08:45:00,5012.5
2020-01-04 08:50:00,5038.4
2020-01-04 08:55:00,5093.3
2020-01-04 09:00:00,5082.2
2020-01-04 09:05:00,5086.5
2020-01-04 09:10:00,5108.0
2020-01-04 09:15:00,5158.8
2020-01-04 09:20:00,5163.1
2020-01-04 09:25:00,5188.2
2020-01-04 09:30:00,5225.7
2020-01-04 09:35:00,5236.3
2020-01-04 09:40:00,5240.3
2020-01-04 09:45:00,5264.0
2020-01-04 09:50:00,5250.1
2020-01-04 09:55:00,5281.0
2020-01-04 10:00:00,5304.0
2020-01-04 10:05:00,5325.0
2020-01-04 10:10:00,5338.4
2020-01-04 10:15:00,5355.7
2020-01-04 10:20:00,5381.0
2020-01-04 10:25:00,5392.8
2020-01-04 10:30:00,5397.1
2020-01-04 10:35:00,5418.8
2020-01-04 10:40:00,5407.9
2020-01-04 10:45:00,5435.4
2020-01-04 10:50:00,5471.3
2020-01-04 10:55:00,5465.9
2020-01-04 11:00:00,5463.1
2020-01-04 11:05:00,5487.5
2020-01-04 11:10:00,5507.1
2020-01-04 11:15:00,5512.9
