utc_ts,fuel_category,generation_mw
2024-02-27 00:00:00+00:00,wind,5652.985556
2024-02-27 00:15:00+00:00,wind,5548.10818
2024-02-27 00:30:00+00:00,wind,5469.911511
2024-02-27 00:45:00+00:00,wind,5411.516637
2024-02-27 01:00:00+00:00,wind,5305.203176
2024-02-27 01:15:00+00:00,wind,5219.009858
2024-02-27 01:30:00+00:00,wind,5179.146781
2024-02-27 01:45:00+00:00,wind,5096.944211
2024-02-27 02:00:00+00:00,wind,5048.487273
2024-02-27 02:15:00+00:00,wind,5029.092587
2024-02-27 02:30:00+00:00,wind,4982.041952
2024-02-27 02:45:00+00:00,wind,4982.123267
2024-02-27 03:00:00+00:00,wind,5002.760287
2024-02-27 03:15:00+00:00,wind,5066.251007
2024-02-27 03:30:00+00:00,wind,5108.099074
2024-02-27 03:45:00+00:00,wind,5116.00517
2024-02-27 04:00:00+00:00,wind,5188.483527
2024-02-27 04:15:00+00:00,wind,5263.670052
2024-02-27 04:30:00+00:00,wind,5294.158734
2024-02-27 04:45:00+00:00,wind,5302.788528
2024-02-27 05:00:00+00:00,wind,5266.009548
2024-02-27 05:15:00+00:00,wind,5219.200684
2024-02-27 05:30:00+00:00,wind,5258.042933
2024-02-27 05:45:00+00:00,wind,5300.981406
2024-02-27 06:00:00+00:00,wind,5311.743844
2024-02-27 06:15:00+00:00,wind,5278.03681
2024-02-27 06:30:00+00:00,wind,5351.655747
2024-02-27 06:45:00+00:00,wind,5392.490275
2024-02-27 07:00:00+00:00,wind,5302.015525
2024-02-27 07:15:00+00:00,wind,5272.425381
2024-02-27 07:30:00+00:00,wind,5273.961538
2024-02-27 07:45:00+00:00,wind,5282.377804
2024-02-27 08:00:00+00:00,wind,5255.829209
2024-02-27 08:15:00+00:00,wind,5199.153736
2024-02-27 08:30:00+00:00,wind,5100.101681
2024-02-27 08:45:00+00:00,wind,5038.400012
2024-02-27 09:00:00+00:00,wind,4894.488449
2024-02-27 09:15:00+00:00,wind,4765.720667
2024-02-27 09:30:00+00:00,wind,4837.722984
2024-02-27 09:45:00+00:00,wind,4644.692754
2024-02-27 10:00:00+00:00,wind,4551.829882
2024-02-27 10:15:00+00:00,wind,4515.659022
2024-02-27 10:30:00+00:00,wind,4442.923723
2024-02-27 10:45:00+00:00,wind,4432.396878
2024-02-27 11:00:00+00:00,wind,4341.542397
2024-02-27 11:15:00+00:00,wind,4285.585111
2024-02-27 11:30:00+00:00,wind,4216.23688
2024-02-27 11:45:00+00:00,wind,4242.522012
2024-02-27 12:00:00+00:00,wind,4297.925867
2024-02-27 12:15:00+00:00,wind,4331.002347
2024-02-27 12:30:00+00:00,wind,4385.204156
2024-02-27 12:45:00+00:00,wind,4547.439387
2024-02-27 13:00:00+00:00,wind,4690.727595
2024-02-27 13:15:00+00:00,wind,4708.646331
2024-02-27 13:30:00+00:00,wind,4789.709864
2024-02-27 13:45:00+00:00,wind,4971.192211
2024-02-27 14:00:00+00:00,wind,5059.567714
2024-02-27 14:15:00+00:00,wind,5155.548838
2024-02-27 14:30:00+00:00,wind,5206.768822
2024-02-27 14:45:00+00:00,wind,5283.453092
2024-02-27 15:00:00+00:00,wind,5350.231904
2024-02-27 15:15:00+00:00,wind,5373.020657
2024-02-27 15:30:00+00:00,wind,5463.404379
2024-02-27 15:45:00+00:00,wind,5517.410987
2024-02-27 16:00:00+00:00,wind,5531.36365
2024-02-27 16:15:00+00:00,wind,5454.141171
2024-02-27 16:30:00+00:00,wind,5498.714251
2024-02-27 16:45:00+00:00,wind,5497.502011
2024-02-27 17:00:00+00:00,wind,5517.095073
2024-02-27 17:15:00+00:00,wind,5581.901814
2024-02-27 17:30:00+00:00,wind,5539.478654
2024-02-27 17:45:00+00:00,wind,5678.806443
2024-02-27 18:00:00+00:00,wind,5712.873038
2024-02-27 18:15:00+00:00,wind,5698.624263
2024-02-27 18:30:00+00:00,wind,5694.206374
2024-02-27 18:45:00+00:00,wind,5741.20434
2024-02-27 19:00:00+00:00,wind,5793.329447
2024-02-27 19:15:00+00:00,wind,5809.332518
2024-02-27 19:30:00+00:00,wind,5852.408272
2024-02-27 19:45:00+00:00,wind,5795.154581
2024-02-27 20:00:00+00:00,wind,5807.735581
2024-02-27 20:15:00+00:00,wind,5805.943797
2024-02-27 20:30:00+00:00,wind,5844.353489
2024-02-27 20:45:00+00:00,wind,5835.966287
2024-02-27 21:00:00+00:00,wind,5843.857161
2024-02-27 21:15:00+00:00,wind,5781.93524
2024-02-27 21:30:00+00:00,wind,5771.926976
2024-02-27 21:45:00+00:00,wind,5745.831682
2024-02-27 22:00:00+00:00,wind,5819.988307
2024-02-27 22:15:00+00:00,wind,5933.148753
2024-02-27 22:30:00+00:00,wind,5998.569524
2024-02-27 22:45:00+00:00,wind,6020.831022
2024-02-27 23:00:00+00:00,wind,5968.418869
2024-02-27 23:15:00+00:00,wind,5974.488341
2024-02-27 23:30:00+00:00,wind,5835.01061
2024-02-27 23:45:00+00:00,wind,5830.462558
2024-02-28 00:00:00+00:00,wind,5835.805974
2024-02-28 00:15:00+00:00,wind,5820.207576
2024-02-28 00:30:00+00:00,wind,5842.182119
2024-02-28 00:45:00+00:00,wind,5816.410411
2024-02-28 01:00:00+00:00,wind,5757.877811
2024-02-28 01:15:00+00:00,wind,5703.966313
2024-02-28 01:30:00+00:00,wind,5659.541995
2024-02-28 01:45:00+00:00,wind,5605.67832
2024-02-28 02:00:00+00:00,wind,5501.566261
2024-02-28 02:15:00+00:00,wind,5427.394266
2024-02-28 02:30:00+00:00,wind,5379.890807
2024-02-28 02:45:00+00:00,wind,5451.620503
2024-02-28 03:00:00+00:00,wind,5389.566218
2024-02-28 03:15:00+00:00,wind,5343.80425
2024-02-28 03:30:00+00:00,wind,5283.789443
2024-02-28 03:45:00+00:00,wind,5293.229947
2024-02-28 04:00:00+00:00,wind,5297.957798
2024-02-28 04:15:00+00:00,wind,5391.776954
2024-02-28 04:30:00+00:00,wind,5405.8195
2024-09-04 08:00:00+00:00,wind,551.734813
2024-09-04 08:15:00+00:00,wind,536.568445
2024-09-04 08:30:00+00:00,wind,532.923348
2024-09-04 08:45:00+00:00,wind,530.80731
2024-09-04 09:00:00+00:00,wind,512.219204
2024-09-04 09:15:00+00:00,wind,505.512604
2024-09-04 09:30:00+00:00,wind,514.102889
2024-09-04 09:45:00+00:00,wind,533.240715
2024-09-04 10:00:00+00:00,wind,566.578268
2024-09-04 10:15:00+00:00,wind,593.729239
2024-09-04 10:30:00+00:00,wind,589.508177
2024-09-04 10:45:00+00:00,wind,580.942679
2024-09-04 11:00:00+00:00,wind,581.103638
2024-09-04 11:15:00+00:00,wind,582.632515
2024-09-04 11:30:00+00:00,wind,606.343501
2024-09-04 11:45:00+00:00,wind,617.058795
2024-09-04 12:00:00+00:00,wind,628.431875
2024-09-04 12:15:00+00:00,wind,630.311592
2024-09-04 12:30:00+00:00,wind,632.564638
2024-09-04 12:45:00+00:00,wind,631.832696
2024-09-04 13:00:00+00:00,wind,626.212982
2024-09-04 13:15:00+00:00,wind,620.590183
2024-09-04 13:30:00+00:00,wind,643.221439
2024-09-04 13:45:00+00:00,wind,647.057225
2024-09-04 14:00:00+00:00,wind,656.230841
2024-09-04 14:15:00+00:00,wind,698.642409
2024-09-04 14:30:00+00:00,wind,730.603997
2024-09-04 14:45:00+00:00,wind,740.827687
2024-09-04 15:00:00+00:00,wind,762.970157
2024-09-04 15:15:00+00:00,wind,799.9846
2024-09-04 15:30:00+00:00,wind,846.67836
2024-09-04 15:45:00+00:00,wind,848.163013
2024-09-04 16:00:00+00:00,wind,861.696056
2024-09-04 16:15:00+00:00,wind,871.278894
2024-09-04 16:30:00+00:00,wind,968.360086
2024-09-04 16:45:00+00:00,wind,982.85911
2024-09-04 17:00:00+00:00,wind,905.998069
2024-09-04 17:15:00+00:00,wind,923.328294
2024-09-04 17:30:00+00:00,wind,902.180408
2024-09-04 17:45:00+00:00,wind,970.416836
2024-09-04 18:00:00+00:00,wind,1034.608647
2024-09-04 18:15:00+00:00,wind,1019.870249
2024-09-04 18:30:00+00:00,wind,1028.236927
2024-09-04 18:45:00+00:00,wind,1068.364937
2024-09-04 19:00:00+00:00,wind,1038.166377
2024-09-04 19:15:00+00:00,wind,1002.376508
2024-09-04 19:30:00+00:00,wind,959.093917
2024-09-04 19:45:00+00:00,wind,964.962785
2024-09-04 20:00:00+00:00,wind,972.569258
2024-09-04 20:15:00+00:00,wind,936.054334
2024-09-04 20:30:00+00:00,wind,923.353777
2024-09-04 20:45:00+00:00,wind,919.527718
2024-09-04 21:00:00+00:00,wind,953.659015
2024-09-04 21:15:00+00:00,wind,971.283475
2024-09-04 21:30:00+00:00,wind,980.454683
2024-09-04 21:45:00+00:00,wind,987.721535
2024-09-04 22:00:00+00:00,wind,973.205653
2024-09-04 22:15:00+00:00,wind,982.047797
2024-09-04 22:30:00+00:00,wind,1010.599429
2024-09-04 22:45:00+00:00,wind,1045.31753
2024-09-04 23:00:00+00:00,wind,1078.677755
2024-09-04 23:15:00+00:00,wind,1142.588058
2024-09-04 23:30:00+00:00,wind,1153.696982
2024-09-04 23:45:00+00:00,wind,1181.383659
2024-09-05 00:00:00+00:00,wind,1184.633805
2024-09-05 00:15:00+00:00,wind,1179.277652
2024-09-05 00:30:00+00:00,wind,1172.915066
2024-09-05 00:45:00+00:00,wind,1180.37368
2024-09-05 01:00:00+00:00,wind,1138.998796
2024-09-05 01:15:00+00:00,wind,1076.542187
2024-09-05 01:30:00+00:00,wind,1032.078775
2024-09-05 01:45:00+00:00,wind,991.215378
2024-09-05 02:00:00+00:00,wind,961.784439
2024-09-05 02:15:00+00:00,wind,941.305596
2024-09-05 02:30:00+00:00,wind,926.729832
2024-09-05 02:45:00+00:00,wind,916.903752
2024-09-05 03:00:00+00:00,wind,907.229197
2024-09-05 03:15:00+00:00,wind,885.660492
2024-09-05 03:30:00+00:00,wind,866.550547
2024-09-05 03:45:00+00:00,wind,837.259496
2024-09-05 04:00:00+00:00,wind,786.581867
2024-09-05 04:15:00+00:00,wind,748.756967
2024-09-05 04:30:00+00:00,wind,748.186893
2024-09-05 04:45:00+00:00,wind,762.279656
2024-09-05 05:00:00+00:00,wind,779.030462
2024-09-05 05:15:00+00:00,wind,791.118648
2024-09-05 05:30:00+00:00,wind,786.607936
2024-09-05 05:45:00+00:00,wind,767.942909
2024-09-05 06:00:00+00:00,wind,755.089947
2024-09-05 06:15:00+00:00,wind,776.620816
2024-09-05 06:30:00+00:00,wind,802.564725
2024-09-05 06:45:00+00:00,wind,800.721746
2024-09-05 07:00:00+00:00,wind,798.182966
2024-09-05 07:15:00+00:00,wind,805.812848
2024-09-05 07:30:00+00:00,wind,811.24701
2024-09-05 07:45:00+00:00,wind,803.631357
2024-09-05 08:00:00+00:00,wind,803.584506
2024-09-05 08:15:00+00:00,wind,816.134133
2024-09-05 08:30:00+00:00,wind,827.14756
2024-09-05 08:45:00+00:00,wind,824.163827
2024-09-05 09:00:00+00:00,wind,807.90022
2024-09-05 09:15:00+00:00,wind,833.13455
2024-09-05 09:30:00+00:00,wind,855.930411
2024-09-05 09:45:00+00:00,wind,867.89827
2024-09-05 10:00:00+00:00,wind,903.664022
2024-09-05 10:15:00+00:00,wind,947.578735
2024-09-05 10:30:00+00:00,wind,993.096837
2024-09-05 10:45:00+00:00,wind,1026.352441
2024-09-05 11:00:00+00:00,wind,1040.243828
2024-09-05 11:15:00+00:00,wind,1054.491803
2024-09-05 11:30:00+00:00,wind,1073.129966
2024-09-05 11:45:00+00:00,wind,1059.551167
2024-09-05 12:00:00+00:00,wind,1080.315356
2024-09-05 12:15:00+00:00,wind,1117.658657
2024-09-05 12:30:00+00:00,wind,1132.539117
2024-09-05 12:45:00+00:00,wind,1172.038173
2024-09-05 13:00:00+00:00,wind,1230.571511
2024-09-05 13:15:00+00:00,wind,1305.248458
2024-09-05 13:30:00+00:00,wind,1367.842796
2024-09-05 13:45:00+00:00,wind,1449.443285
2024-09-05 14:00:00+00:00,wind,1558.338383
2024-09-05 14:15:00+00:00,wind,1630.429846
2024-09-05 14:30:00+00:00,wind,1723.126824
2024-09-05 14:45:00+00:00,wind,1762.433711
2024-09-05 15:00:00+00:00,wind,1814.830318
2024-09-05 15:15:00+00:00,wind,1834.919246
2024-09-05 15:30:00+00:00,wind,1907.465815
2024-09-05 15:45:00+00:00,wind,1857.355077
2024-09-05 16:00:00+00:00,wind,1859.280916
2024-09-05 16:15:00+00:00,wind,1855.285724
2024-09-05 16:30:00+00:00,wind,1857.873055
2024-09-05 16:45:00+00:00,wind,1915.33008
2024-09-05 17:00:00+00:00,wind,1902.69481
2024-09-05 17:15:00+00:00,wind,1876.614258
2024-09-05 17:30:00+00:00,wind,1804.740869
2024-09-05 17:45:00+00:00,wind,1749.86203
2024-09-05 18:00:00+00:00,wind,1684.332717
2024-09-05 18:15:00+00:00,wind,1687.317537
2024-09-05 18:30:00+00:00,wind,1716.685985
2024-09-05 18:45:00+00:00,wind,1679.973375
2024-09-05 19:00:00+00:00,wind,1688.072718
2024-09-05 19:15:00+00:00,wind,1607.767423
2024-09-05 19:30:00+00:00,wind,1584.702889
2024-09-05 19:45:00+00:00,wind,1563.778583
2024-09-05 20:00:00+00:00,wind,1496.490256
2024-09-05 20:15:00+00:00,wind,1503.080098
2024-09-05 20:30:00+00:00,wind,1570.521862
2024-09-05 20:45:00+00:00,wind,1523.860651
2024-09-05 21:00:00+00:00,wind,1528.64079
2024-09-05 21:15:00+00:00,wind,1574.01592
2024-09-05 21:30:00+00:00,wind,1602.397213
2024-09-05 21:45:00+00:00,wind,1626.886777
2024-09-05 22:00:00+00:00,wind,1572.959835
2024-09-05 22:15:00+00:00,wind,1532.361773
2024-09-05 22:30:00+00:00,wind,1488.41228
2024-09-05 22:45:00+00:00,wind,1434.700757
2024-09-05 23:00:00+00:00,wind,1399.092693
2024-09-05 23:15:00+00:00,wind,1409.872826
2024-09-05 23:30:00+00:00,wind,1413.749351
2024-09-05 23:45:00+00:00,wind,1412.936226
2024-09-06 00:00:00+00:00,wind,1376.613817
2024-09-06 00:15:00+00:00,wind,1341.30417
2024-09-06 00:30:00+00:00,wind,1298.396481
2024-09-06 00:45:00+00:00,wind,1327.591334
2024-09-06 01:00:00+00:00,wind,1366.025389
2024-09-06 01:15:00+00:00,wind,1348.377327
2024-09-06 01:30:00+00:00,wind,1355.853614
2024-09-06 01:45:00+00:00,wind,1399.480624
2024-09-06 02:00:00+00:00,wind,1427.227534
2024-09-06 02:15:00+00:00,wind,1492.090258
2024-09-06 02:30:00+00:00,wind,1561.203401
2024-09-06 02:45:00+00:00,wind,1625.409334
2024-09-06 03:00:00+00:00,wind,1715.107557
2024-09-06 03:15:00+00:00,wind,1721.886265
2024-09-06 03:30:00+00:00,wind,1789.74757
2024-09-06 03:45:00+00:00,wind,1866.76913
2024-09-06 04:00:00+00:00,wind,1893.327361
2024-09-06 04:15:00+00:00,wind,1946.935416
2024-09-06 04:30:00+00:00,wind,2019.719765
2024-09-06 04:45:00+00:00,wind,2109.26647
2024-09-06 05:00:00+00:00,wind,2164.664881
2024-09-06 05:15:00+00:00,wind,2235.032416
2024-09-06 05:30:00+00:00,wind,2349.910194
2024-09-06 05:45:00+00:00,wind,2383.187068
2024-09-06 06:00:00+00:00,wind,2410.14738
2024-09-06 06:15:00+00:00,wind,2444.894694
2024-09-06 06:30:00+00:00,wind,2497.715485
2024-09-06 06:45:00+00:00,wind,2583.439657
2024-09-06 07:00:00+00:00,wind,2650.474529
2024-09-06 07:15:00+00:00,wind,2706.034556
2024-09-06 07:30:00+00:00,wind,2775.102202
2024-09-06 07:45:00+00:00,wind,2808.292772
2024-09-06 08:00:00+00:00,wind,2766.835727
2024-09-06 08:15:00+00:00,wind,2707.873388
2024-09-06 08:30:00+00:00,wind,2588.22168
2024-09-06 08:45:00+00:00,wind,2395.158472
2024-09-06 09:00:00+00:00,wind,2264.215025
2024-09-06 09:15:00+00:00,wind,2287.619258
2024-09-06 09:30:00+00:00,wind,2440.065854
2024-09-06 09:45:00+00:00,wind,2577.949031
2024-09-06 10:00:00+00:00,wind,2745.057409
2024-09-06 10:15:00+00:00,wind,2829.370231
2024-09-06 10:30:00+00:00,wind,2923.735122
2024-09-06 10:45:00+00:00,wind,3014.12107
2024-09-06 11:00:00+00:00,wind,3098.841952
2024-09-06 11:15:00+00:00,wind,3190.538951
2024-09-06 11:30:00+00:00,wind,3234.236702
2024-09-06 11:45:00+00:00,wind,3299.682338
2024-09-06 12:00:00+00:00,wind,3366.674073
2024-09-06 12:15:00+00:00,wind,3471.042303
2024-09-06 12:30:00+00:00,wind,3565.075719
2024-09-06 12:45:00+00:00,wind,3662.990012
2024-09-06 13:00:00+00:00,wind,3752.179802
2024-09-06 13:15:00+00:00,wind,3893.703608
2024-09-06 13:30:00+00:00,wind,3960.28597
2024-09-06 13:45:00+00:00,wind,3965.424664
2024-09-06 14:00:00+00:00,wind,3978.542281
2024-09-06 14:15:00+00:00,wind,3989.517535
2024-09-06 14:30:00+00:00,wind,4023.965284
2024-09-06 14:45:00+00:00,wind,4058.23761
2024-09-06 15:00:00+00:00,wind,4016.189603
2024-09-06 15:15:00+00:00,wind,4104.191009
2024-09-06 15:30:00+00:00,wind,4112.012273
2024-09-06 15:45:00+00:00,wind,4076.100889
2024-09-06 16:00:00+00:00,wind,4003.119826
2024-09-06 16:15:00+00:00,wind,3927.162166
2024-09-06 16:30:00+00:00,wind,3875.990939
2024-09-06 16:45:00+00:00,wind,3828.247158
2024-09-06 17:00:00+00:00,wind,3554.197525
2024-09-06 17:15:00+00:00,wind,3486.933311
2024-09-06 17:30:00+00:00,wind,3460.505901
2024-09-06 17:45:00+00:00,wind,3420.027752
2024-09-06 18:00:00+00:00,wind,3306.99628
2024-09-06 18:15:00+00:00,wind,3148.398417
2024-09-06 18:30:00+00:00,wind,3009.373475
2024-09-06 18:45:00+00:00,wind,2914.111961
2024-09-06 19:00:00+00:00,wind,2693.476811
2024-09-06 19:15:00+00:00,wind,2595.054467
2024-09-06 19:30:00+00:00,wind,2414.729274
2024-09-06 19:45:00+00:00,wind,2289.279709
2024-09-06 20:00:00+00:00,wind,2265.371356
2024-09-06 20:15:00+00:00,wind,2266.239096
2024-09-06 20:30:00+00:00,wind,2255.110445
2024-09-06 20:45:00+00:00,wind,2254.556689
2024-09-06 21:00:00+00:00,wind,2286.664971
2024-09-06 21:15:00+00:00,wind,2365.357314
2024-09-06 21:30:00+00:00,wind,2488.037179
2024-09-06 21:45:00+00:00,wind,2655.420079
2024-09-06 22:00:00+00:00,wind,2761.294919
2024-09-06 22:15:00+00:00,wind,2770.928794
2024-09-06 22:30:00+00:00,wind,2795.577659
2024-09-06 22:45:00+00:00,wind,2831.651978
2024-09-06 23:00:00+00:00,wind,2865.191114
2024-09-06 23:15:00+00:00,wind,2949.228873
2024-09-06 23:30:00+00:00,wind,2981.705603
2024-09-06 23:45:00+00:00,wind,2996.736738
2024-09-07 00:00:00+00:00,wind,2936.9802
2024-09-07 00:15:00+00:00,wind,2847.286779
2024-09-07 00:30:00+00:00,wind,2857.699704
2024-09-07 00:45:00+00:00,wind,2875.320931
2024-09-07 01:00:00+00:00,wind,2873.094426
2024-09-07 01:15:00+00:00,wind,2846.754031
2024-09-07 01:30:00+00:00,wind,2869.175007
2024-09-07 01:45:00+00:00,wind,2895.003806
2024-09-07 02:00:00+00:00,wind,2858.000756
2024-09-07 02:15:00+00:00,wind,2891.12526
2024-09-07 02:30:00+00:00,wind,2945.225724
2024-09-07 02:45:00+00:00,wind,2931.606102
2024-09-07 03:00:00+00:00,wind,2898.533242
2024-09-07 03:15:00+00:00,wind,2852.55921
2024-09-07 03:30:00+00:00,wind,2812.176148
2024-09-07 03:45:00+00:00,wind,2781.23773
2024-09-07 04:00:00+00:00,wind,2862.399028
2024-09-07 04:15:00+00:00,wind,2721.298
2024-09-07 04:30:00+00:00,wind,2712.602452
2024-09-07 04:45:00+00:00,wind,2736.562734
2024-09-07 05:00:00+00:00,wind,2708.503499
2024-09-07 05:15:00+00:00,wind,2713.852254
2024-09-07 05:30:00+00:00,wind,2673.452176
2024-09-07 05:45:00+00:00,wind,2637.336654
2024-09-07 06:00:00+00:00,wind,2643.242135
2024-09-07 06:15:00+00:00,wind,2605.811836
2024-09-07 06:30:00+00:00,wind,2591.74771
2024-09-07 06:45:00+00:00,wind,2572.548965
2024-09-07 07:00:00+00:00,wind,2576.867017
2024-09-07 07:15:00+00:00,wind,2586.561165
2024-09-07 07:30:00+00:00,wind,2583.209803
2024-09-07 07:45:00+00:00,wind,2593.638594
2024-09-07 08:00:00+00:00,wind,2538.644737
2024-09-07 08:15:00+00:00,wind,2493.292522
2024-09-07 08:30:00+00:00,wind,2428.955784
2024-09-07 08:45:00+00:00,wind,2273.113026
2024-09-07 09:00:00+00:00,wind,2065.155526
2024-09-07 09:15:00+00:00,wind,2013.994733
2024-09-07 09:30:00+00:00,wind,2068.978567
2024-09-07 09:45:00+00:00,wind,2154.329424
2024-09-07 10:00:00+00:00,wind,2186.188531
2024-09-07 10:15:00+00:00,wind,2207.96737
2024-09-07 10:30:00+00:00,wind,2185.644219
2024-09-07 10:45:00+00:00,wind,2164.853327
2024-09-07 11:00:00+00:00,wind,2135.15819
2024-09-07 11:15:00+00:00,wind,2129.406638
2024-09-07 11:30:00+00:00,wind,2096.16645
2024-09-07 11:45:00+00:00,wind,2036.88742
2024-09-07 12:00:00+00:00,wind,1988.935839
2024-09-07 12:15:00+00:00,wind,1951.466515
2024-09-07 12:30:00+00:00,wind,1915.500716
2024-09-07 12:45:00+00:00,wind,1941.853611
2024-09-07 13:00:00+00:00,wind,1939.366953
2024-09-07 13:15:00+00:00,wind,1984.821775
2024-09-07 13:30:00+00:00,wind,2007.871965
2024-09-07 13:45:00+00:00,wind,2085.989207
2024-09-07 14:00:00+00:00,wind,2095.17477
2024-09-07 14:15:00+00:00,wind,2127.638415
2024-09-07 14:30:00+00:00,wind,2156.058819
2024-09-07 14:45:00+00:00,wind,2231.369201
2024-09-07 15:00:00+00:00,wind,2254.555285
2024-09-07 15:15:00+00:00,wind,2263.610002
2024-09-07 15:30:00+00:00,wind,2278.988716
2024-09-07 15:45:00+00:00,wind,2259.193192
2024-09-07 16:00:00+00:00,wind,2296.249093
2024-09-07 16:15:00+00:00,wind,2260.780602
2024-09-07 16:30:00+00:00,wind,2320.857392
2024-09-07 16:45:00+00:00,wind,2367.934768
2024-09-07 17:00:00+00:00,wind,2357.285242
2024-09-07 17:15:00+00:00,wind,2334.226257
2024-09-07 17:30:00+00:00,wind,2342.742131
2024-09-07 17:45:00+00:00,wind,2326.782123
2024-09-07 18:00:00+00:00,wind,2290.985291
2024-09-07 18:15:00+00:00,wind,2250.17384
2024-09-07 18:30:00+00:00,wind,2172.20585
2024-09-07 18:45:00+00:00,wind,2103.289618
2024-09-07 19:00:00+00:00,wind,2007.389028
2024-09-07 19:15:00+00:00,wind,1923.311641
2024-09-07 19:30:00+00:00,wind,1864.921226
2024-09-07 19:45:00+00:00,wind,1816.821273
2024-09-07 20:00:00+00:00,wind,1882.045032
2024-09-07 20:15:00+00:00,wind,1957.145813
2024-09-07 20:30:00+00:00,wind,2113.103023
2024-09-07 20:45:00+00:00,wind,2310.45172
2024-09-07 21:00:00+00:00,wind,2547.008574
2024-09-07 21:15:00+00:00,wind,2761.20251
2024-02-28 04:45:00+00:00,wind,5446.559951
2024-02-28 05:00:00+00:00,wind,5432.781947
2024-02-28 05:15:00+00:00,wind,5503.412184
2024-02-28 05:30:00+00:00,wind,5501.558855
2024-02-28 05:45:00+00:00,wind,5469.615866
2024-02-28 06:00:00+00:00,wind,5410.891923
2024-02-28 06:15:00+00:00,wind,5327.308523
2024-02-28 06:30:00+00:00,wind,5159.672905
2024-02-28 06:45:00+00:00,wind,5121.903288
2024-02-28 07:00:00+00:00,wind,5088.611132
2024-02-28 07:15:00+00:00,wind,5027.691908
2024-02-28 07:30:00+00:00,wind,4985.945527
2024-02-28 07:45:00+00:00,wind,4920.440585
2024-02-28 08:00:00+00:00,wind,4811.832714
2024-02-28 08:15:00+00:00,wind,4744.096664
2024-02-28 08:30:00+00:00,wind,4715.438731
2024-02-28 08:45:00+00:00,wind,4705.144648
2024-02-28 09:00:00+00:00,wind,4679.258497
2024-02-28 09:15:00+00:00,wind,4579.939664
2024-02-28 09:30:00+00:00,wind,4456.483247
2024-02-28 09:45:00+00:00,wind,4520.406444
2024-02-28 10:00:00+00:00,wind,4505.972258
2024-02-28 10:15:00+00:00,wind,4473.262936
2024-02-28 10:30:00+00:00,wind,4358.074045
2024-02-28 10:45:00+00:00,wind,4253.577312
2024-02-28 11:00:00+00:00,wind,4235.999218
2024-02-28 11:15:00+00:00,wind,4248.716992
2024-02-28 11:30:00+00:00,wind,4178.455671
2024-02-28 11:45:00+00:00,wind,4022.593228
2024-02-28 12:00:00+00:00,wind,3915.591245
2024-07-15 00:15:00+00:00,wind,5411.664099
2024-09-07 21:30:00+00:00,wind,2834.606518
2024-09-07 21:45:00+00:00,wind,2932.001131
2024-09-07 22:00:00+00:00,wind,3041.670374
2024-09-07 22:15:00+00:00,wind,3102.553638
2024-09-07 22:30:00+00:00,wind,3163.064775
2024-09-07 22:45:00+00:00,wind,3216.132649
2024-09-07 23:00:00+00:00,wind,3236.030114
2024-09-07 23:15:00+00:00,wind,3287.805953
2024-09-07 23:30:00+00:00,wind,3307.573319
2024-09-07 23:45:00+00:00,wind,3355.057065
2024-09-08 00:00:00+00:00,wind,3385.213438
2024-09-08 00:15:00+00:00,wind,3370.435202
2024-09-08 00:30:00+00:00,wind,3332.644256
2024-09-08 00:45:00+00:00,wind,3334.980282
2024-09-08 01:00:00+00:00,wind,3328.183017
2024-09-08 01:15:00+00:00,wind,3386.056985
2024-09-08 01:30:00+00:00,wind,3329.476342
2024-09-08 01:45:00+00:00,wind,3186.31635
2024-09-08 02:00:00+00:00,wind,3127.443561
2024-09-08 02:15:00+00:00,wind,3032.463331
2024-09-08 02:30:00+00:00,wind,2955.422085
2024-09-08 02:45:00+00:00,wind,2907.288135
2024-09-08 03:00:00+00:00,wind,2833.249526
2024-09-08 03:15:00+00:00,wind,2761.253233
2024-09-08 03:30:00+00:00,wind,2706.939542
2024-09-08 03:45:00+00:00,wind,2612.441687
2024-09-08 04:00:00+00:00,wind,2534.265905
2024-09-08 04:15:00+00:00,wind,2420.576816
2024-09-08 04:30:00+00:00,wind,2325.0735
2024-09-08 04:45:00+00:00,wind,2231.344269
2024-09-08 05:00:00+00:00,wind,2162.132812
2024-09-08 05:15:00+00:00,wind,2089.03593
2024-09-08 05:30:00+00:00,wind,2057.801232
2024-09-08 05:45:00+00:00,wind,2020.630304
2024-09-08 06:00:00+00:00,wind,1982.563501
2024-09-08 06:15:00+00:00,wind,1953.277832
2024-09-08 06:30:00+00:00,wind,1947.609742
2024-09-08 06:45:00+00:00,wind,1933.377765
2024-09-08 07:00:00+00:00,wind,1895.527843
2024-09-08 07:15:00+00:00,wind,1850.142054
2024-09-08 07:30:00+00:00,wind,1814.103357
2024-09-08 07:45:00+00:00,wind,1851.57604
2024-09-08 08:00:00+00:00,wind,1846.592792
2024-09-08 08:15:00+00:00,wind,1846.701097
2024-09-08 08:30:00+00:00,wind,1821.572849
2024-09-08 08:45:00+00:00,wind,1652.011464
2024-09-08 09:00:00+00:00,wind,1506.096261
2024-09-08 09:15:00+00:00,wind,1473.642309
2024-09-08 09:30:00+00:00,wind,1470.082041
2024-09-08 09:45:00+00:00,wind,1566.612423
2024-09-08 10:00:00+00:00,wind,1638.132944
2024-09-08 10:15:00+00:00,wind,1699.656173
2024-09-08 10:30:00+00:00,wind,1751.233366
