timestamp,houston_hub_price,hour_of_day,day_of_week,month,year,day_of_year
2023-04-14 12:00:00,19.95,12,5,4,2023,104
2023-04-14 13:00:00,21.46,13,5,4,2023,104
2023-04-14 14:00:00,21.95,14,5,4,2023,104
2023-04-14 15:00:00,24.47,15,5,4,2023,104
2023-04-14 16:00:00,25.75,16,5,4,2023,104
2023-04-14 17:00:00,25.21,17,5,4,2023,104
2023-04-14 18:00:00,24.52,18,5,4,2023,104
2023-04-14 19:00:00,37.29,19,5,4,2023,104
2023-04-14 20:00:00,49.56,20,5,4,2023,104
2023-04-14 21:00:00,30.79,21,5,4,2023,104
2023-04-14 22:00:00,27.58,22,5,4,2023,104
2023-04-14 23:00:00,22.77,23,5,4,2023,104
2023-04-15 00:00:00,18.58,0,6,4,2023,105
2023-04-15 01:00:00,15.53,1,6,4,2023,105
2023-04-15 02:00:00,12.63,2,6,4,2023,105
2023-04-15 03:00:00,11.94,3,6,4,2023,105
2023-04-15 04:00:00,11.5,4,6,4,2023,105
2023-04-15 05:00:00,13.26,5,6,4,2023,105
2023-04-15 06:00:00,13.42,6,6,4,2023,105
2023-04-15 07:00:00,14.37,7,6,4,2023,105
2023-04-15 08:00:00,13.89,8,6,4,2023,105
2023-04-15 09:00:00,13.66,9,6,4,2023,105
2023-04-15 10:00:00,15.42,10,6,4,2023,105
2023-04-15 11:00:00,19.32,11,6,4,2023,105
2023-04-15 12:00:00,23.17,12,6,4,2023,105
2023-04-15 13:00:00,35.0,13,6,4,2023,105
2023-04-15 14:00:00,50.89,14,6,4,2023,105
2023-04-15 15:00:00,58.94,15,6,4,2023,105
2023-04-15 16:00:00,76.03,16,6,4,2023,105
2023-04-15 17:00:00,67.8,17,6,4,2023,105
2023-04-15 18:00:00,50.75,18,6,4,2023,105
2023-04-15 19:00:00,65.08,19,6,4,2023,105
2023-04-15 20:00:00,33.15,20,6,4,2023,105
2023-04-15 21:00:00,24.1,21,6,4,2023,105
2023-04-15 22:00:00,21.33,22,6,4,2023,105
2023-04-15 23:00:00,18.41,23,6,4,2023,105
2023-04-16 00:00:00,15.24,0,0,4,2023,106
2023-04-16 01:00:00,13.51,1,0,4,2023,106
2023-04-16 02:00:00,13.51,2,0,4,2023,106
2023-04-16 03:00:00,13.35,3,0,4,2023,106
2023-04-16 04:00:00,12.98,4,0,4,2023,106
2023-04-16 05:00:00,15.52,5,0,4,2023,106
2023-04-16 06:00:00,15.71,6,0,4,2023,106
2023-04-16 07:00:00,16.0,7,0,4,2023,106
2023-04-16 08:00:00,13.57,8,0,4,2023,106
2023-04-16 09:00:00,10.71,9,0,4,2023,106
2023-04-16 10:00:00,11.74,10,0,4,2023,106
2023-04-16 11:00:00,14.53,11,0,4,2023,106
2023-04-16 12:00:00,15.41,12,0,4,2023,106
2023-04-16 13:00:00,15.84,13,0,4,2023,106
2023-04-16 14:00:00,17.08,14,0,4,2023,106
2023-04-16 15:00:00,18.82,15,0,4,2023,106
2023-04-16 16:00:00,19.96,16,0,4,2023,106
2023-04-16 17:00:00,25.76,17,0,4,2023,106
2023-04-16 18:00:00,36.3,18,0,4,2023,106
2023-04-16 19:00:00,129.8,19,0,4,2023,106
2023-04-16 20:00:00,100.98,20,0,4,2023,106
2023-04-16 21:00:00,33.67,21,0,4,2023,106
2023-04-16 22:00:00,18.15,22,0,4,2023,106
2023-04-16 23:00:00,14.9,23,0,4,2023,106
2023-04-17 00:00:00,12.91,0,1,4,2023,107
2023-04-17 01:00:00,8.9,1,1,4,2023,107
2023-04-17 02:00:00,7.67,2,1,4,2023,107
2023-04-17 03:00:00,8.24,3,1,4,2023,107
2023-04-17 04:00:00,9.34,4,1,4,2023,107
2023-04-17 05:00:00,13.51,5,1,4,2023,107
2023-04-17 06:00:00,18.89,6,1,4,2023,107
2023-04-17 07:00:00,19.06,7,1,4,2023,107
2023-04-17 08:00:00,14.38,8,1,4,2023,107
2023-04-17 09:00:00,12.5,9,1,4,2023,107
2023-04-17 10:00:00,12.31,10,1,4,2023,107
2023-04-17 11:00:00,12.84,11,1,4,2023,107
2023-04-17 12:00:00,14.75,12,1,4,2023,107
2023-04-17 13:00:00,18.31,13,1,4,2023,107
2023-04-17 14:00:00,18.59,14,1,4,2023,107
2023-04-17 15:00:00,22.08,15,1,4,2023,107
2023-04-17 16:00:00,24.94,16,1,4,2023,107
2023-04-17 17:00:00,24.96,17,1,4,2023,107
2023-04-17 18:00:00,24.77,18,1,4,2023,107
2023-04-17 19:00:00,36.96,19,1,4,2023,107
2023-04-17 20:00:00,31.64,20,1,4,2023,107
2023-04-17 21:00:00,21.96,21,1,4,2023,107
2023-04-17 22:00:00,17.11,22,1,4,2023,107
2023-04-17 23:00:00,14.2,23,1,4,2023,107
2023-04-18 00:00:00,12.18,0,2,4,2023,108
2023-04-18 01:00:00,12.1,1,2,4,2023,108
2023-04-18 02:00:00,9.46,2,2,4,2023,108
2023-04-18 03:00:00,9.22,3,2,4,2023,108
2023-04-18 04:00:00,10.97,4,2,4,2023,108
2023-04-18 05:00:00,13.4,5,2,4,2023,108
2023-04-18 06:00:00,22.03,6,2,4,2023,108
2023-04-18 07:00:00,20.1,7,2,4,2023,108
2023-04-18 08:00:00,14.44,8,2,4,2023,108
2023-04-18 09:00:00,14.64,9,2,4,2023,108
2023-04-18 10:00:00,15.18,10,2,4,2023,108
2023-04-18 11:00:00,16.25,11,2,4,2023,108
2023-04-18 12:00:00,16.89,12,2,4,2023,108
2023-04-18 13:00:00,21.0,13,2,4,2023,108
2023-04-18 14:00:00,22.92,14,2,4,2023,108
2023-04-18 15:00:00,27.24,15,2,4,2023,108
2023-04-18 16:00:00,27.87,16,2,4,2023,108
2023-04-18 17:00:00,25.81,17,2,4,2023,108
2023-04-18 18:00:00,28.4,18,2,4,2023,108
2023-04-18 19:00:00,36.73,19,2,4,2023,108
2023-04-18 20:00:00,34.44,20,2,4,2023,108
2023-04-18 21:00:00,22.99,21,2,4,2023,108
2023-04-18 22:00:00,20.48,22,2,4,2023,108
2023-04-18 23:00:00,17.91,23,2,4,2023,108
2023-04-19 00:00:00,14.89,0,3,4,2023,109
2023-04-19 01:00:00,12.21,1,3,4,2023,109
2023-04-19 02:00:00,11.51,2,3,4,2023,109
2023-04-19 03:00:00,10.81,3,3,4,2023,109
2023-04-19 04:00:00,12.43,4,3,4,2023,109
2023-04-19 05:00:00,15.58,5,3,4,2023,109
2023-04-19 06:00:00,20.74,6,3,4,2023,109
2023-04-19 07:00:00,20.51,7,3,4,2023,109
2023-04-19 08:00:00,17.72,8,3,4,2023,109
2023-04-19 09:00:00,17.71,9,3,4,2023,109
2023-04-19 10:00:00,20.11,10,3,4,2023,109
2023-04-19 11:00:00,24.51,11,3,4,2023,109
2023-04-19 12:00:00,25.59,12,3,4,2023,109
2023-04-19 13:00:00,29.47,13,3,4,2023,109
2023-04-19 14:00:00,28.11,14,3,4,2023,109
2023-04-19 15:00:00,31.27,15,3,4,2023,109
2023-04-19 16:00:00,35.58,16,3,4,2023,109
2023-04-19 17:00:00,35.78,17,3,4,2023,109
2023-04-19 18:00:00,30.98,18,3,4,2023,109
2023-04-19 19:00:00,47.91,19,3,4,2023,109
2023-04-19 20:00:00,49.79,20,3,4,2023,109
2023-04-19 21:00:00,27.3,21,3,4,2023,109
2023-04-19 22:00:00,23.92,22,3,4,2023,109
2023-04-19 23:00:00,21.26,23,3,4,2023,109
2023-04-20 00:00:00,18.28,0,4,4,2023,110
2023-04-20 01:00:00,14.25,1,4,4,2023,110
2023-04-20 02:00:00,13.09,2,4,4,2023,110
2023-04-20 03:00:00,12.76,3,4,4,2023,110
2023-04-20 04:00:00,12.43,4,4,4,2023,110
2023-04-20 05:00:00,18.51,5,4,4,2023,110
2023-04-20 06:00:00,25.82,6,4,4,2023,110
2023-04-20 07:00:00,25.97,7,4,4,2023,110
2023-04-20 08:00:00,20.68,8,4,4,2023,110
2023-04-20 09:00:00,17.25,9,4,4,2023,110
2023-04-20 10:00:00,19.29,10,4,4,2023,110
2023-04-20 11:00:00,23.56,11,4,4,2023,110
2023-04-20 12:00:00,25.48,12,4,4,2023,110
2023-04-20 13:00:00,33.9,13,4,4,2023,110
2023-04-20 14:00:00,45.09,14,4,4,2023,110
2023-04-20 15:00:00,54.5,15,4,4,2023,110
2023-04-20 16:00:00,79.03,16,4,4,2023,110
2023-04-20 17:00:00,87.14,17,4,4,2023,110
2023-04-20 18:00:00,87.57,18,4,4,2023,110
2023-04-20 19:00:00,184.71,19,4,4,2023,110
2023-04-20 20:00:00,150.63,20,4,4,2023,110
2023-04-20 21:00:00,58.74,21,4,4,2023,110
2023-04-20 22:00:00,39.85,22,4,4,2023,110
2023-04-20 23:00:00,25.05,23,4,4,2023,110
2023-04-21 00:00:00,17.07,0,5,4,2023,111
2023-04-21 01:00:00,16.36,1,5,4,2023,111
2023-04-21 02:00:00,17.13,2,5,4,2023,111
2023-04-21 03:00:00,17.15,3,5,4,2023,111
2023-04-21 04:00:00,16.88,4,5,4,2023,111
2023-04-21 05:00:00,17.38,5,5,4,2023,111
2023-04-21 06:00:00,21.89,6,5,4,2023,111
2023-04-21 07:00:00,18.14,7,5,4,2023,111
2023-04-21 08:00:00,16.27,8,5,4,2023,111
2023-04-21 09:00:00,17.7,9,5,4,2023,111
2023-04-21 10:00:00,19.72,10,5,4,2023,111
2023-04-21 11:00:00,22.87,11,5,4,2023,111
2023-04-21 12:00:00,23.45,12,5,4,2023,111
2023-04-21 13:00:00,31.24,13,5,4,2023,111
2023-04-21 14:00:00,31.02,14,5,4,2023,111
2023-04-21 15:00:00,34.72,15,5,4,2023,111
2023-04-21 16:00:00,55.69,16,5,4,2023,111
2023-04-21 17:00:00,55.47,17,5,4,2023,111
2023-04-21 18:00:00,103.33,18,5,4,2023,111
2023-04-21 19:00:00,250.72,19,5,4,2023,111
2023-04-21 20:00:00,231.38,20,5,4,2023,111
2023-04-21 21:00:00,49.6,21,5,4,2023,111
2023-04-21 22:00:00,20.26,22,5,4,2023,111
2023-04-21 23:00:00,17.06,23,5,4,2023,111
2023-04-22 00:00:00,16.63,0,6,4,2023,112
2023-04-22 01:00:00,12.46,1,6,4,2023,112
2023-04-22 02:00:00,10.38,2,6,4,2023,112
2023-04-22 03:00:00,9.4,3,6,4,2023,112
2023-04-22 04:00:00,10.03,4,6,4,2023,112
2023-04-22 05:00:00,12.35,5,6,4,2023,112
2023-04-22 06:00:00,14.16,6,6,4,2023,112
2023-04-22 07:00:00,13.59,7,6,4,2023,112
2023-04-22 08:00:00,12.68,8,6,4,2023,112
2023-04-22 09:00:00,12.76,9,6,4,2023,112
2023-04-22 10:00:00,13.7,10,6,4,2023,112
2023-04-22 11:00:00,14.94,11,6,4,2023,112
2023-04-22 12:00:00,18.28,12,6,4,2023,112
2023-04-22 13:00:00,19.1,13,6,4,2023,112
2023-04-22 14:00:00,21.0,14,6,4,2023,112
2023-04-22 15:00:00,21.4,15,6,4,2023,112
2023-04-22 16:00:00,22.29,16,6,4,2023,112
2023-04-22 17:00:00,21.0,17,6,4,2023,112
2023-04-22 18:00:00,21.68,18,6,4,2023,112
2023-04-22 19:00:00,29.56,19,6,4,2023,112
2023-04-22 20:00:00,28.25,20,6,4,2023,112
2023-04-22 21:00:00,18.65,21,6,4,2023,112
2023-04-22 22:00:00,17.4,22,6,4,2023,112
2023-04-22 23:00:00,16.14,23,6,4,2023,112
2023-04-23 00:00:00,18.39,0,0,4,2023,113
2023-04-23 01:00:00,17.17,1,0,4,2023,113
2023-04-23 02:00:00,16.71,2,0,4,2023,113
2023-04-23 03:00:00,17.03,3,0,4,2023,113
2023-04-23 04:00:00,17.7,4,0,4,2023,113
2023-04-23 05:00:00,18.63,5,0,4,2023,113
2023-04-23 06:00:00,17.57,6,0,4,2023,113
2023-04-23 07:00:00,18.17,7,0,4,2023,113
2023-04-23 08:00:00,20.12,8,0,4,2023,113
2023-04-23 09:00:00,21.6,9,0,4,2023,113
2023-04-23 10:00:00,23.35,10,0,4,2023,113
2023-04-23 11:00:00,24.25,11,0,4,2023,113
2023-04-23 12:00:00,25.9,12,0,4,2023,113
2023-04-23 13:00:00,25.95,13,0,4,2023,113
2023-04-23 14:00:00,24.61,14,0,4,2023,113
2023-04-23 15:00:00,24.81,15,0,4,2023,113
2023-04-23 16:00:00,25.19,16,0,4,2023,113
2023-04-23 17:00:00,31.71,17,0,4,2023,113
2023-04-23 18:00:00,31.44,18,0,4,2023,113
2023-04-23 19:00:00,53.68,19,0,4,2023,113
2023-04-23 20:00:00,72.34,20,0,4,2023,113
2023-04-23 21:00:00,38.06,21,0,4,2023,113
2023-04-23 22:00:00,29.59,22,0,4,2023,113
2023-04-23 23:00:00,26.78,23,0,4,2023,113
2023-04-24 00:00:00,24.84,0,1,4,2023,114
2023-04-24 01:00:00,23.62,1,1,4,2023,114
2023-04-24 02:00:00,22.6,2,1,4,2023,114
2023-04-24 03:00:00,23.27,3,1,4,2023,114
2023-04-24 04:00:00,24.05,4,1,4,2023,114
2023-04-24 05:00:00,30.27,5,1,4,2023,114
2023-04-24 06:00:00,71.06,6,1,4,2023,114
2023-04-24 07:00:00,72.13,7,1,4,2023,114
2023-04-24 08:00:00,42.73,8,1,4,2023,114
2023-04-24 09:00:00,33.9,9,1,4,2023,114
2023-04-24 10:00:00,30.43,10,1,4,2023,114
2023-04-24 11:00:00,25.96,11,1,4,2023,114
2023-04-24 12:00:00,21.94,12,1,4,2023,114
2023-04-24 13:00:00,19.12,13,1,4,2023,114
2023-04-24 14:00:00,18.25,14,1,4,2023,114
2023-04-24 15:00:00,19.24,15,1,4,2023,114
2023-04-24 16:00:00,20.31,16,1,4,2023,114
2023-04-24 17:00:00,20.56,17,1,4,2023,114
2023-04-24 18:00:00,20.43,18,1,4,2023,114
2023-04-24 19:00:00,27.27,19,1,4,2023,114
2023-04-24 20:00:00,31.27,20,1,4,2023,114
2023-04-24 21:00:00,21.12,21,1,4,2023,114
2023-04-24 22:00:00,19.07,22,1,4,2023,114
2023-04-24 23:00:00,19.64,23,1,4,2023,114
2023-04-25 00:00:00,22.36,0,2,4,2023,115
2023-04-25 01:00:00,20.34,1,2,4,2023,115
2023-04-25 02:00:00,20.58,2,2,4,2023,115
2023-04-25 03:00:00,18.8,3,2,4,2023,115
2023-04-25 04:00:00,18.97,4,2,4,2023,115
2023-04-25 05:00:00,22.0,5,2,4,2023,115
2023-04-25 06:00:00,39.16,6,2,4,2023,115
2023-04-25 07:00:00,35.22,7,2,4,2023,115
2023-04-25 08:00:00,21.58,8,2,4,2023,115
2023-04-25 09:00:00,18.97,9,2,4,2023,115
2023-04-25 10:00:00,19.12,10,2,4,2023,115
2023-04-25 11:00:00,18.84,11,2,4,2023,115
2023-04-25 12:00:00,18.42,12,2,4,2023,115
2023-04-25 13:00:00,17.77,13,2,4,2023,115
2023-04-25 14:00:00,18.08,14,2,4,2023,115
2023-04-25 15:00:00,21.91,15,2,4,2023,115
2023-04-25 16:00:00,22.95,16,2,4,2023,115
2023-04-25 17:00:00,23.28,17,2,4,2023,115
2023-04-25 18:00:00,24.01,18,2,4,2023,115
2023-04-25 19:00:00,38.4,19,2,4,2023,115
2023-04-25 20:00:00,36.54,20,2,4,2023,115
2023-04-25 21:00:00,19.71,21,2,4,2023,115
2023-04-25 22:00:00,16.79,22,2,4,2023,115
2023-04-25 23:00:00,15.74,23,2,4,2023,115
2023-04-26 00:00:00,15.77,0,3,4,2023,116
2023-04-26 01:00:00,14.17,1,3,4,2023,116
2023-04-26 02:00:00,12.91,2,3,4,2023,116
2023-04-26 03:00:00,14.36,3,3,4,2023,116
2023-04-26 04:00:00,17.36,4,3,4,2023,116
2023-04-26 05:00:00,20.24,5,3,4,2023,116
2023-04-26 06:00:00,29.09,6,3,4,2023,116
2023-04-26 07:00:00,30.28,7,3,4,2023,116
2023-04-26 08:00:00,19.17,8,3,4,2023,116
2023-04-26 09:00:00,17.63,9,3,4,2023,116
2023-04-26 10:00:00,19.5,10,3,4,2023,116
2023-04-26 11:00:00,23.88,11,3,4,2023,116
2023-04-26 12:00:00,26.22,12,3,4,2023,116
2023-04-26 13:00:00,26.63,13,3,4,2023,116
2023-04-26 14:00:00,26.79,14,3,4,2023,116
2023-04-26 15:00:00,30.82,15,3,4,2023,116
2023-04-26 16:00:00,30.93,16,3,4,2023,116
2023-04-26 17:00:00,31.39,17,3,4,2023,116
2023-04-26 18:00:00,32.38,18,3,4,2023,116
2023-04-26 19:00:00,43.61,19,3,4,2023,116
2023-04-26 20:00:00,42.69,20,3,4,2023,116
2023-04-26 21:00:00,27.19,21,3,4,2023,116
2023-04-26 22:00:00,20.79,22,3,4,2023,116
2023-04-26 23:00:00,19.61,23,3,4,2023,116
2023-04-27 00:00:00,18.91,0,4,4,2023,117
2023-04-27 01:00:00,17.68,1,4,4,2023,117
2023-04-27 02:00:00,15.99,2,4,4,2023,117
2023-04-27 03:00:00,15.22,3,4,4,2023,117
2023-04-27 04:00:00,14.98,4,4,4,2023,117
2023-04-27 05:00:00,17.75,5,4,4,2023,117
2023-04-27 06:00:00,29.41,6,4,4,2023,117
2023-04-27 07:00:00,26.29,7,4,4,2023,117
2023-04-27 08:00:00,16.01,8,4,4,2023,117
2023-04-27 09:00:00,15.65,9,4,4,2023,117
2023-04-27 10:00:00,16.82,10,4,4,2023,117
2023-04-27 11:00:00,19.43,11,4,4,2023,117
2023-04-27 12:00:00,21.83,12,4,4,2023,117
2023-04-27 13:00:00,23.35,13,4,4,2023,117
2023-04-27 14:00:00,25.47,14,4,4,2023,117
2023-04-27 15:00:00,29.64,15,4,4,2023,117
2023-04-27 16:00:00,31.87,16,4,4,2023,117
2023-04-27 17:00:00,38.95,17,4,4,2023,117
2023-04-27 18:00:00,53.23,18,4,4,2023,117
2023-04-27 19:00:00,195.79,19,4,4,2023,117
2023-04-27 20:00:00,198.23,20,4,4,2023,117
2023-04-27 21:00:00,34.14,21,4,4,2023,117
2023-04-27 22:00:00,21.88,22,4,4,2023,117
2023-04-27 23:00:00,17.1,23,4,4,2023,117
2023-04-28 00:00:00,16.38,0,5,4,2023,118
2023-04-28 01:00:00,13.25,1,5,4,2023,118
2023-04-28 02:00:00,11.43,2,5,4,2023,118
2023-04-28 03:00:00,10.5,3,5,4,2023,118
2023-04-28 04:00:00,11.84,4,5,4,2023,118
2023-04-28 05:00:00,15.43,5,5,4,2023,118
2023-04-28 06:00:00,20.76,6,5,4,2023,118
2023-04-28 07:00:00,20.85,7,5,4,2023,118
2023-04-28 08:00:00,17.8,8,5,4,2023,118
2023-04-28 09:00:00,18.18,9,5,4,2023,118
2023-04-28 10:00:00,18.67,10,5,4,2023,118
2023-04-28 11:00:00,19.94,11,5,4,2023,118
2023-04-28 12:00:00,21.97,12,5,4,2023,118
2023-04-28 13:00:00,25.36,13,5,4,2023,118
2023-04-28 14:00:00,31.11,14,5,4,2023,118
2023-04-28 15:00:00,36.39,15,5,4,2023,118
2023-04-28 16:00:00,36.88,16,5,4,2023,118
2023-04-28 17:00:00,37.52,17,5,4,2023,118
2023-04-28 18:00:00,29.22,18,5,4,2023,118
2023-04-28 19:00:00,29.89,19,5,4,2023,118
2023-04-28 20:00:00,31.18,20,5,4,2023,118
2023-04-28 21:00:00,23.67,21,5,4,2023,118
2023-04-28 22:00:00,21.15,22,5,4,2023,118
2023-04-28 23:00:00,20.96,23,5,4,2023,118
2023-04-29 00:00:00,17.92,0,6,4,2023,119
2023-04-29 01:00:00,15.61,1,6,4,2023,119
2023-04-29 02:00:00,13.86,2,6,4,2023,119
2023-04-29 03:00:00,10.8,3,6,4,2023,119
2023-04-29 04:00:00,9.25,4,6,4,2023,119
2023-04-29 05:00:00,10.62,5,6,4,2023,119
2023-04-29 06:00:00,14.13,6,6,4,2023,119
2023-04-29 07:00:00,14.38,7,6,4,2023,119
2023-04-29 08:00:00,14.93,8,6,4,2023,119
2023-04-29 09:00:00,13.25,9,6,4,2023,119
2023-04-29 10:00:00,11.45,10,6,4,2023,119
2023-04-29 11:00:00,10.87,11,6,4,2023,119
2023-04-29 12:00:00,10.83,12,6,4,2023,119
2023-04-29 13:00:00,13.42,13,6,4,2023,119
2023-04-29 14:00:00,12.48,14,6,4,2023,119
2023-04-29 15:00:00,14.99,15,6,4,2023,119
2023-04-29 16:00:00,15.57,16,6,4,2023,119
2023-04-29 17:00:00,16.68,17,6,4,2023,119
2023-04-29 18:00:00,16.94,18,6,4,2023,119
2023-04-29 19:00:00,38.48,19,6,4,2023,119
2023-04-29 20:00:00,85.41,20,6,4,2023,119
2023-04-29 21:00:00,59.18,21,6,4,2023,119
2023-04-29 22:00:00,35.11,22,6,4,2023,119
2023-04-29 23:00:00,29.97,23,6,4,2023,119
2023-04-30 00:00:00,25.55,0,0,4,2023,120
2023-04-30 01:00:00,23.35,1,0,4,2023,120
2023-04-30 02:00:00,18.31,2,0,4,2023,120
2023-04-30 03:00:00,15.89,3,0,4,2023,120
2023-04-30 04:00:00,13.97,4,0,4,2023,120
2023-04-30 05:00:00,14.0,5,0,4,2023,120
2023-04-30 06:00:00,15.93,6,0,4,2023,120
2023-04-30 07:00:00,14.76,7,0,4,2023,120
2023-04-30 08:00:00,12.81,8,0,4,2023,120
2023-04-30 09:00:00,13.68,9,0,4,2023,120
2023-04-30 10:00:00,13.32,10,0,4,2023,120
2023-04-30 11:00:00,13.54,11,0,4,2023,120
2023-04-30 12:00:00,14.65,12,0,4,2023,120
2023-04-30 13:00:00,16.57,13,0,4,2023,120
2023-04-30 14:00:00,20.57,14,0,4,2023,120
2023-04-30 15:00:00,25.2,15,0,4,2023,120
2023-04-30 16:00:00,27.74,16,0,4,2023,120
2023-04-30 17:00:00,29.7,17,0,4,2023,120
2023-04-30 18:00:00,27.16,18,0,4,2023,120
2023-04-30 19:00:00,34.07,19,0,4,2023,120
2023-04-30 20:00:00,26.94,20,0,4,2023,120
2023-04-30 21:00:00,19.51,21,0,4,2023,120
2023-04-30 22:00:00,17.71,22,0,4,2023,120
2023-04-30 23:00:00,16.62,23,0,4,2023,120
2023-05-01 00:00:00,14.61,0,1,5,2023,121
2023-05-01 01:00:00,13.16,1,1,5,2023,121
2023-05-01 02:00:00,13.48,2,1,5,2023,121
2023-05-01 03:00:00,12.86,3,1,5,2023,121
2023-05-01 04:00:00,14.69,4,1,5,2023,121
2023-05-01 05:00:00,17.26,5,1,5,2023,121
2023-05-01 06:00:00,25.21,6,1,5,2023,121
2023-05-01 07:00:00,19.74,7,1,5,2023,121
2023-05-01 08:00:00,15.96,8,1,5,2023,121
2023-05-01 09:00:00,16.52,9,1,5,2023,121
2023-05-01 10:00:00,17.9,10,1,5,2023,121
2023-05-01 11:00:00,18.98,11,1,5,2023,121
2023-05-01 12:00:00,22.7,12,1,5,2023,121
2023-05-01 13:00:00,29.55,13,1,5,2023,121
2023-05-01 14:00:00,33.24,14,1,5,2023,121
2023-05-01 15:00:00,42.56,15,1,5,2023,121
2023-05-01 16:00:00,50.46,16,1,5,2023,121
2023-05-01 17:00:00,42.6,17,1,5,2023,121
2023-05-01 18:00:00,37.68,18,1,5,2023,121
2023-05-01 19:00:00,72.7,19,1,5,2023,121
2023-05-01 20:00:00,48.83,20,1,5,2023,121
2023-05-01 21:00:00,27.88,21,1,5,2023,121
2023-05-01 22:00:00,23.29,22,1,5,2023,121
2023-05-01 23:00:00,18.27,23,1,5,2023,121
2023-05-02 00:00:00,15.31,0,2,5,2023,122
2023-05-02 01:00:00,13.3,1,2,5,2023,122
2023-05-02 02:00:00,12.86,2,2,5,2023,122
2023-05-02 03:00:00,13.76,3,2,5,2023,122
2023-05-02 04:00:00,15.9,4,2,5,2023,122
2023-05-02 05:00:00,21.6,5,2,5,2023,122
2023-05-02 06:00:00,26.46,6,2,5,2023,122
2023-05-02 07:00:00,26.41,7,2,5,2023,122
2023-05-02 08:00:00,26.86,8,2,5,2023,122
2023-05-02 09:00:00,26.47,9,2,5,2023,122
2023-05-02 10:00:00,23.26,10,2,5,2023,122
2023-05-02 11:00:00,22.39,11,2,5,2023,122
2023-05-02 12:00:00,23.84,12,2,5,2023,122
2023-05-02 13:00:00,30.28,13,2,5,2023,122
2023-05-02 14:00:00,33.13,14,2,5,2023,122
2023-05-02 15:00:00,37.22,15,2,5,2023,122
2023-05-02 16:00:00,44.54,16,2,5,2023,122
2023-05-02 17:00:00,35.8,17,2,5,2023,122
2023-05-02 18:00:00,34.32,18,2,5,2023,122
2023-05-02 19:00:00,48.46,19,2,5,2023,122
2023-05-02 20:00:00,57.98,20,2,5,2023,122
2023-05-02 21:00:00,42.83,21,2,5,2023,122
2023-05-02 22:00:00,26.15,22,2,5,2023,122
2023-05-02 23:00:00,23.35,23,2,5,2023,122
2023-05-03 00:00:00,19.95,0,3,5,2023,123
2023-05-03 01:00:00,18.91,1,3,5,2023,123
2023-05-03 02:00:00,18.05,2,3,5,2023,123
2023-05-03 03:00:00,17.89,3,3,5,2023,123
2023-05-03 04:00:00,18.57,4,3,5,2023,123
2023-05-03 05:00:00,25.16,5,3,5,2023,123
2023-05-03 06:00:00,35.65,6,3,5,2023,123
2023-05-03 07:00:00,34.29,7,3,5,2023,123
2023-05-03 08:00:00,27.12,8,3,5,2023,123
2023-05-03 09:00:00,20.14,9,3,5,2023,123
2023-05-03 10:00:00,21.01,10,3,5,2023,123
2023-05-03 11:00:00,23.16,11,3,5,2023,123
2023-05-03 12:00:00,26.96,12,3,5,2023,123
2023-05-03 13:00:00,34.74,13,3,5,2023,123
2023-05-03 14:00:00,42.28,14,3,5,2023,123
2023-05-03 15:00:00,60.74,15,3,5,2023,123
2023-05-03 16:00:00,75.75,16,3,5,2023,123
2023-05-03 17:00:00,69.85,17,3,5,2023,123
2023-05-03 18:00:00,54.13,18,3,5,2023,123
2023-05-03 19:00:00,75.38,19,3,5,2023,123
2023-05-03 20:00:00,51.09,20,3,5,2023,123
2023-05-03 21:00:00,27.15,21,3,5,2023,123
2023-05-03 22:00:00,22.21,22,3,5,2023,123
2023-05-03 23:00:00,17.67,23,3,5,2023,123
2023-05-04 00:00:00,16.88,0,4,5,2023,124
2023-05-04 01:00:00,14.22,1,4,5,2023,124
2023-05-04 02:00:00,12.85,2,4,5,2023,124
2023-05-04 03:00:00,11.78,3,4,5,2023,124
2023-05-04 04:00:00,12.39,4,4,5,2023,124
2023-05-04 05:00:00,16.43,5,4,5,2023,124
2023-05-04 06:00:00,18.21,6,4,5,2023,124
2023-05-04 07:00:00,15.2,7,4,5,2023,124
2023-05-04 08:00:00,16.49,8,4,5,2023,124
2023-05-04 09:00:00,17.23,9,4,5,2023,124
2023-05-04 10:00:00,19.96,10,4,5,2023,124
2023-05-04 11:00:00,22.82,11,4,5,2023,124
2023-05-04 12:00:00,28.91,12,4,5,2023,124
2023-05-04 13:00:00,38.02,13,4,5,2023,124
2023-05-04 14:00:00,42.24,14,4,5,2023,124
2023-05-04 15:00:00,53.0,15,4,5,2023,124
2023-05-04 16:00:00,50.27,16,4,5,2023,124
2023-05-04 17:00:00,42.62,17,4,5,2023,124
2023-05-04 18:00:00,32.11,18,4,5,2023,124
2023-05-04 19:00:00,40.36,19,4,5,2023,124
2023-05-04 20:00:00,55.47,20,4,5,2023,124
2023-05-04 21:00:00,26.93,21,4,5,2023,124
2023-05-04 22:00:00,21.26,22,4,5,2023,124
2023-05-04 23:00:00,18.06,23,4,5,2023,124
2023-05-05 00:00:00,15.52,0,5,5,2023,125
2023-05-05 01:00:00,14.39,1,5,5,2023,125
2023-05-05 02:00:00,12.55,2,5,5,2023,125
2023-05-05 03:00:00,12.17,3,5,5,2023,125
2023-05-05 04:00:00,12.65,4,5,5,2023,125
2023-05-05 05:00:00,17.32,5,5,5,2023,125
