date,hour,day_of_week,month,avg_load_mw,data_points
2022-03-13,8,0,3,5073.531916666667,12
2022-03-13,9,0,3,5175.185166666667,12
2022-03-13,10,0,3,5287.634999999999,12
2022-03-13,11,0,3,5374.947433333332,12
2022-03-13,12,0,3,5404.920241666667,12
2022-03-13,13,0,3,5403.931083333334,12
2022-03-13,14,0,3,5381.919908333333,12
2022-03-13,15,0,3,5349.003108333333,12
2022-03-13,16,0,3,5397.479116666666,12
2022-03-13,17,0,3,5547.429186111111,12
2022-03-13,18,0,3,5708.554591666666,12
2022-03-13,19,0,3,5821.071308333333,12
2022-03-13,20,0,3,5786.169275,12
2022-03-13,21,0,3,5662.356883333334,12
2022-03-13,22,0,3,5435.82335,12
2022-03-13,23,0,3,5138.79956111111,12
2022-03-14,0,1,3,4959.196166666667,12
2022-03-14,1,1,3,4951.801,12
2022-03-14,2,1,3,4767.369650000001,12
2022-03-14,3,1,3,4471.252891666666,12
2022-03-14,4,1,3,4481.935641666666,12
2022-03-14,5,1,3,4657.714258333334,12
2022-03-14,6,1,3,5046.696000000001,12
2022-03-14,7,1,3,5478.554625000001,12
2022-03-14,8,1,3,5720.409533333333,12
2022-03-14,9,1,3,5864.785133333334,12
2022-03-14,10,1,3,5862.679927777778,12
2022-03-14,11,1,3,5827.725795833333,12
2022-03-14,12,1,3,5775.272158333333,12
2022-03-14,13,1,3,5711.864975,12
2022-03-14,14,1,3,5647.723941666666,12
2022-03-14,15,1,3,5631.158341666666,12
2022-03-14,16,1,3,5657.205675,12
2022-03-14,17,1,3,5688.1743166666665,12
2022-03-14,18,1,3,5662.078266666667,12
2022-03-14,19,1,3,5695.478816666667,12
2022-03-14,20,1,3,5598.183975,12
2022-03-14,21,1,3,5400.420758333334,12
2022-03-14,22,1,3,5108.059083333334,12
2022-03-14,23,1,3,4792.161133333334,12
2022-03-15,0,2,3,4513.7330833333335,12
2022-03-15,1,2,3,4317.4085749999995,12
2022-03-15,2,2,3,4183.181516666667,12
2022-03-15,3,2,3,4127.837991666666,12
2022-03-15,4,2,3,4139.741849999999,12
2022-03-15,5,2,3,4334.266341666667,12
2022-03-15,6,2,3,4753.8920333333335,12
2022-03-15,7,2,3,5196.799266666666,12
2022-03-15,8,2,3,5466.842216666667,12
2022-03-15,9,2,3,5564.578966666667,12
2022-03-15,10,2,3,5561.551833333334,12
2022-03-15,11,2,3,5541.231699999999,12
2022-03-15,12,2,3,5518.37265,12
2022-03-15,13,2,3,5482.587791666668,12
2022-03-15,14,2,3,5421.4074083333335,12
2022-03-15,15,2,3,5473.992833333334,12
2022-03-15,16,2,3,5534.542483333334,12
2022-03-15,17,2,3,5545.029741666666,12
2022-03-15,18,2,3,5463.822058333332,12
2022-03-15,19,2,3,5464.347158333333,12
2022-03-15,20,2,3,5401.920566666667,12
2022-03-15,21,2,3,5220.915591666667,12
2022-03-15,22,2,3,4932.864783333333,12
2022-03-15,23,2,3,4625.834524999999,12
2022-03-16,0,3,3,4353.086658333333,12
2022-03-16,1,3,3,4147.485216666667,12
2022-03-16,2,3,3,4022.4808083333337,12
2022-03-16,3,3,3,3932.8763333333336,12
2022-03-16,4,3,3,3973.3927500000004,12
2022-03-16,5,3,3,4157.107208333333,12
2022-03-16,6,3,3,4578.248133333333,12
2022-03-16,7,3,3,5000.140216666667,12
2022-03-16,8,3,3,5293.963158333334,12
2022-03-16,9,3,3,5451.979516666666,12
2022-03-16,10,3,3,5430.6990166666665,12
2022-03-16,11,3,3,5432.169366666667,12
2022-03-16,12,3,3,5438.144408333333,12
2022-03-16,13,3,3,5438.964091666667,12
2022-03-16,14,3,3,5423.576691666666,12
2022-03-16,15,3,3,5427.76115,12
2022-03-16,16,3,3,5480.982258333333,12
2022-03-16,17,3,3,5512.703825,12
2022-03-16,18,3,3,5434.827708333333,12
2022-03-16,19,3,3,5451.624008333333,12
2022-03-16,20,3,3,5364.149200000001,12
2022-03-16,21,3,3,5175.216616666667,12
2022-03-16,22,3,3,4917.766733333333,12
2022-03-16,23,3,3,4607.911349999999,12
2022-03-17,0,4,3,4338.03135,12
2022-03-17,1,4,3,4144.298225,12
2022-03-17,2,4,3,4029.82165,12
2022-03-17,3,4,3,3958.2545583333326,12
2022-03-17,4,4,3,3970.3637750000003,12
2022-03-17,5,4,3,4150.461275000001,12
2022-03-17,6,4,3,4566.952541666667,12
2022-03-17,7,4,3,5025.419766666667,12
2022-03-17,8,4,3,5377.391441666666,12
2022-03-17,9,4,3,5592.821408333332,12
2022-03-17,10,4,3,5688.705683333334,12
2022-03-17,11,4,3,5717.231466666667,12
2022-03-17,12,4,3,5759.1624,12
2022-03-17,13,4,3,5768.089258333333,12
2022-03-17,14,4,3,5751.799041666668,12
2022-03-17,15,4,3,5721.419091666667,12
2022-03-17,16,4,3,5720.7398416666665,12
2022-03-17,17,4,3,5720.292874999999,12
2022-03-17,18,4,3,5629.526408333332,12
2022-03-17,19,4,3,5567.031066666666,12
2022-03-17,20,4,3,5410.915341666667,12
2022-03-17,21,4,3,5214.381191666667,12
2022-03-17,22,4,3,4953.993750000001,12
2022-03-17,23,4,3,4652.807466666666,12
2022-03-18,0,5,3,4396.073258333334,12
2022-03-18,1,5,3,4204.00705,12
2022-03-18,2,5,3,4067.143658333333,12
2022-03-18,3,5,3,3992.3372749999994,12
2022-03-18,4,5,3,3993.8663666666666,12
2022-03-18,5,5,3,4159.7782916666665,12
2022-03-18,6,5,3,4562.065933333333,12
2022-03-18,7,5,3,4974.008575000001,12
2022-03-18,8,5,3,5265.9161,12
2022-03-18,9,5,3,5409.623616666666,12
2022-03-18,10,5,3,5428.726916666667,12
2022-03-18,11,5,3,5432.454341666667,12
2022-03-18,12,5,3,5435.228883333333,12
2022-03-18,13,5,3,5456.009916666667,12
2022-03-18,14,5,3,5465.402533333333,12
2022-03-18,15,5,3,5491.653725,12
2022-03-18,16,5,3,5527.281883333333,12
2022-03-18,17,5,3,5525.17545,12
2022-03-18,18,5,3,5397.7488,12
2022-03-18,19,5,3,5353.919341666667,12
2022-03-18,20,5,3,5226.677458333334,12
2022-03-18,21,5,3,5064.176063888889,12
2022-03-18,22,5,3,4861.513058333334,12
2022-03-18,23,5,3,4613.325566666667,12
2022-03-19,0,6,3,4373.3582750000005,12
2022-03-19,1,6,3,4189.357225,12
2022-03-19,2,6,3,4062.688575,12
2022-03-19,3,6,3,3983.1749583333335,12
2022-03-19,4,6,3,3942.1442583333333,12
2022-03-19,5,6,3,3976.7670916666666,12
2022-03-19,6,6,3,4104.901891666666,12
2022-03-19,7,6,3,4283.221008333333,12
2022-03-19,8,6,3,4494.063041666667,12
2022-03-19,9,6,3,4681.2219,12
2022-03-19,10,6,3,4794.307483333333,12
2022-03-19,11,6,3,4833.791783333333,12
2022-03-19,12,6,3,4858.416516666667,12
2022-03-19,13,6,3,4880.6535416666675,12
2022-03-19,14,6,3,4837.248741666667,12
2022-03-19,15,6,3,4829.696016666667,12
2022-03-19,16,6,3,4864.348741666667,12
2022-03-19,17,6,3,4874.053466666667,12
2022-03-19,18,6,3,4927.908508333334,12
2022-03-19,19,6,3,5016.2886499999995,12
2022-03-19,20,6,3,4994.1684749999995,12
2022-03-19,21,6,3,4888.7771416666665,12
2022-03-19,22,6,3,4753.927333333333,12
2022-03-19,23,6,3,4570.3098,12
2022-03-20,0,0,3,4355.8327500000005,12
2022-03-20,1,0,3,4166.265591666667,12
2022-03-20,2,0,3,4016.0575583333334,12
2022-03-20,3,0,3,3920.077233333334,12
2022-03-20,4,0,3,3865.712558333333,12
2022-03-20,5,0,3,3882.451275,12
2022-03-20,6,0,3,3973.3237166666663,12
2022-03-20,7,0,3,4082.000316666667,12
2022-03-20,8,0,3,4243.688441666666,12
2022-03-20,9,0,3,4375.702141666667,12
2022-03-20,10,0,3,4491.621316666667,12
2022-03-20,11,0,3,4597.7518666666665,12
2022-03-20,12,0,3,4707.165,12
2022-03-20,13,0,3,4754.579466666666,12
2022-03-20,14,0,3,4726.4930583333335,12
2022-03-20,15,0,3,4733.0863,12
2022-03-20,16,0,3,4808.392216666666,12
2022-03-20,17,0,3,4842.508291666666,12
2022-03-20,18,0,3,4905.403416666666,12
2022-03-20,19,0,3,5011.122341666667,12
2022-03-20,20,0,3,5007.536950000001,12
2022-03-20,21,0,3,4909.391266666667,12
2022-03-20,22,0,3,4725.3862500000005,12
2022-03-20,23,0,3,4501.158683333334,12
2022-03-21,0,1,3,4272.742075,12
2022-03-21,1,1,3,4081.4611333333337,12
2022-03-21,2,1,3,3987.6042250000005,12
2022-03-21,3,1,3,3935.8738500000004,12
2022-03-21,4,1,3,3952.30165,12
2022-03-21,5,1,3,4149.289008333334,12
2022-03-21,6,1,3,4570.701691666668,12
2022-03-21,7,1,3,5000.270650000001,12
2022-03-21,8,1,3,5241.40225,12
2022-03-21,9,1,3,5395.972066666666,12
2022-03-21,10,1,3,5435.786947222222,12
2022-03-21,11,1,3,5422.514325000001,12
2022-03-21,12,1,3,5410.976658333334,12
2022-03-21,13,1,3,5390.167383333333,12
2022-03-21,14,1,3,5361.072116666666,12
2022-03-21,15,1,3,5369.5383833333335,12
2022-03-21,16,1,3,5418.509391666667,12
2022-03-21,17,1,3,5450.155591666667,12
2022-03-21,18,1,3,5375.998258333334,12
2022-03-21,19,1,3,5389.955999999999,12
2022-03-21,20,1,3,5316.763966666666,12
2022-03-21,21,1,3,5121.239408333334,12
2022-03-21,22,1,3,4843.653925,12
2022-03-21,23,1,3,4519.108241666666,12
2022-03-22,0,2,3,4236.524441666666,12
2022-03-22,1,2,3,4051.3019750000003,12
2022-03-22,2,2,3,3938.0117916666672,12
2022-03-22,3,2,3,3891.498116666667,12
2022-03-22,4,2,3,3915.5515666666665,12
2022-03-22,5,2,3,4103.155633333333,12
2022-03-22,6,2,3,4545.269266666666,12
2022-03-22,7,2,3,4996.750866666666,12
2022-03-22,8,2,3,5291.335218055556,12
2022-03-22,9,2,3,5437.23585,12
2022-03-22,10,2,3,5441.003661111111,12
2022-03-22,11,2,3,5454.543633333334,12
2022-03-22,12,2,3,5440.119525000001,12
2022-03-22,13,2,3,5421.9490749999995,12
2022-03-22,14,2,3,5380.156,12
2022-03-22,15,2,3,5374.340975,12
2022-03-22,16,2,3,5439.9393,12
2022-03-22,17,2,3,5470.815875,12
2022-03-22,18,2,3,5404.605491666666,12
2022-03-22,19,2,3,5425.837783333333,12
2022-03-22,20,2,3,5344.004516666667,12
2022-03-22,21,2,3,5146.446758333334,12
2022-03-22,22,2,3,4882.754516666667,12
2022-03-22,23,2,3,4584.908908333334,12
2022-03-23,0,3,3,4312.985158333333,12
2022-03-23,1,3,3,4126.761549999999,12
2022-03-23,2,3,3,4027.073058333334,12
2022-03-23,3,3,3,3984.572741666667,12
2022-03-23,4,3,3,4007.2376833333333,12
2022-03-23,5,3,3,4201.516908333333,12
2022-03-23,6,3,3,4645.24585,12
2022-03-23,7,3,3,5091.390266666667,12
2022-03-23,8,3,3,5363.913208333333,12
2022-03-23,9,3,3,5525.419783333334,12
2022-03-23,10,3,3,5596.221699999999,12
2022-03-23,11,3,3,5678.642833333334,12
2022-03-23,12,3,3,5621.032483333333,12
2022-03-23,13,3,3,5587.0740166666665,12
2022-03-23,14,3,3,5634.2536,12
2022-03-23,15,3,3,5686.3800249999995,12
2022-03-23,16,3,3,5735.618383333333,12
2022-03-23,17,3,3,5784.615641666666,12
2022-03-23,18,3,3,5725.132791666667,12
2022-03-23,19,3,3,5676.4748083333325,12
2022-03-23,20,3,3,5571.938030555556,12
2022-03-23,21,3,3,5370.170383333333,12
2022-03-23,22,3,3,5072.9192,12
2022-03-23,23,3,3,4758.042399999999,12
2022-03-24,0,4,3,4493.028608333334,12
2022-03-24,1,4,3,4310.930041666667,12
2022-03-24,2,4,3,4198.670891666667,12
2022-03-24,3,4,3,4141.371025,12
2022-03-24,4,4,3,4164.917183333333,12
2022-03-24,5,4,3,4336.193741666667,12
2022-03-24,6,4,3,4749.313316666668,12
2022-03-24,7,4,3,5206.737811111111,12
2022-03-24,8,4,3,5530.735208333334,12
2022-03-24,9,4,3,5756.4418166666655,12
2022-03-24,10,4,3,5856.293191666668,12
2022-03-24,11,4,3,5912.1934833333335,12
2022-03-24,12,4,3,5933.776958333333,12
2022-03-24,13,4,3,5917.494808333333,12
2022-03-24,14,4,3,5880.227316666667,12
2022-03-24,15,4,3,5877.3387416666665,12
2022-03-24,16,4,3,5895.7468499999995,12
2022-03-24,17,4,3,5890.674775,12
2022-03-24,18,4,3,5783.043125,12
2022-03-24,19,4,3,5705.768875000001,12
2022-03-24,20,4,3,5554.531441666666,12
2022-03-24,21,4,3,5345.804349999999,12
2022-03-24,22,4,3,5050.487941666665,12
2022-03-24,23,4,3,4787.403991666667,12
2022-03-25,0,5,3,4520.535558333333,12
2022-03-25,1,5,3,4328.888362500001,12
2022-03-25,2,5,3,4211.35925,12
2022-03-25,3,5,3,4120.9454166666665,12
2022-03-25,4,5,3,4123.212358333333,12
2022-03-25,5,5,3,4295.498658333333,12
2022-03-25,6,5,3,4703.995183333333,12
2022-03-25,7,5,3,5106.644116666666,12
2022-03-25,8,5,3,5395.440383333334,12
2022-03-25,9,5,3,5521.9470666666675,12
2022-03-25,10,5,3,5527.252424999999,12
2022-03-25,11,5,3,5504.411790277779,12
2022-03-25,12,5,3,5508.4996458333335,12
2022-03-25,13,5,3,5509.753941666667,12
2022-03-25,14,5,3,5504.547429166666,12
2022-03-25,15,5,3,5522.002100000001,12
2022-03-25,16,5,3,5551.436374999998,12
2022-03-25,17,5,3,5554.769608333332,12
2022-03-25,18,5,3,5442.020991666667,12
2022-03-25,19,5,3,5405.490533333334,12
2022-03-25,20,5,3,5333.823108333333,12
2022-03-25,21,5,3,5166.444025000001,12
2022-03-25,22,5,3,4938.088733333334,12
2022-03-25,23,5,3,4686.655816666666,12
2022-03-26,0,6,3,4441.705341666667,12
2022-03-26,1,6,3,4246.197291666666,12
2022-03-26,2,6,3,4114.388158333333,12
2022-03-26,3,6,3,4020.9385,12
2022-03-26,4,6,3,3988.1544166666667,12
2022-03-26,5,6,3,4038.9489250000006,12
2022-03-26,6,6,3,4176.283041666667,12
2022-03-26,7,6,3,4354.803883333334,12
2022-03-26,8,6,3,4564.071291666666,12
2022-03-26,9,6,3,4678.401516666668,12
2022-03-26,10,6,3,4816.198033333333,12
2022-03-26,11,6,3,4954.776166666667,12
2022-03-26,12,6,3,4941.151499999999,12
2022-03-26,13,6,3,4876.839694444444,12
2022-03-26,14,6,3,4921.2132083333345,12
2022-03-26,15,6,3,4921.692550000001,12
2022-03-26,16,6,3,4920.103550000001,12
2022-03-26,17,6,3,4893.088766666667,12
2022-03-26,18,6,3,4928.244283333334,12
2022-03-26,19,6,3,5029.644766666666,12
2022-03-26,20,6,3,5044.181966666666,12
2022-03-26,21,6,3,4972.709291666667,12
2022-03-26,22,6,3,4834.657450000001,12
2022-03-26,23,6,3,4638.307983333333,12
2022-03-27,0,0,3,4430.92515,12
2022-03-27,1,0,3,4259.351358333333,12
2022-03-27,2,0,3,4114.41945,12
2022-03-27,3,0,3,4037.988575,12
2022-03-27,4,0,3,4003.8568083333334,12
2022-03-27,5,0,3,4045.7293750000003,12
2022-03-27,6,0,3,4145.3211,12
2022-03-27,7,0,3,4267.559191666667,12
2022-03-27,8,0,3,4433.850683333333,12
2022-03-27,9,0,3,4597.611575,12
2022-03-27,10,0,3,4771.231774999999,12
2022-03-27,11,0,3,4884.645366666667,12
2022-03-27,12,0,3,4943.7761666666665,12
2022-03-27,13,0,3,4960.825866666667,12
2022-03-27,14,0,3,4945.176691666667,12
2022-03-27,15,0,3,4984.201875,12
2022-03-27,16,0,3,5043.394125,12
2022-03-27,17,0,3,5149.460824999999,12
2022-03-27,18,0,3,5246.050583333333,12
2022-03-27,19,0,3,5344.22505,12
2022-03-27,20,0,3,5363.30555,12
2022-03-27,21,0,3,5278.109925000001,12
2022-03-27,22,0,3,5115.359666666666,12
2022-03-27,23,0,3,4891.529016666667,12
2022-03-28,0,1,3,4694.95185,12
2022-03-28,1,1,3,4548.384499999999,12
2022-03-28,2,1,3,4456.6733583333325,12
2022-03-28,3,1,3,4430.416191666667,12
2022-03-28,4,1,3,4470.86575,12
2022-03-28,5,1,3,4695.674208333333,12
2022-03-28,6,1,3,5129.25295,12
2022-03-28,7,1,3,5606.642016666668,12
2022-03-28,8,1,3,5917.9130000000005,12
2022-03-28,9,1,3,6085.947858333333,12
2022-03-28,10,1,3,6152.7321249999995,12
2022-03-28,11,1,3,6169.242791666667,12
2022-03-28,12,1,3,6195.365508333333,12
2022-03-28,13,1,3,6173.895225,12
2022-03-28,14,1,3,6183.540241666667,12
2022-03-28,15,1,3,6268.326483333334,12
2022-03-28,16,1,3,6259.653841666666,12
2022-03-28,17,1,3,6315.264475,12
2022-03-28,18,1,3,6255.126791666667,12
2022-03-28,19,1,3,6256.614699999999,12
2022-03-28,20,1,3,6268.676166666668,12
2022-03-28,21,1,3,6102.989325,12
2022-03-28,22,1,3,5770.622324999999,12
2022-03-28,23,1,3,5413.125108333334,12
2022-03-29,0,2,3,5114.459483333331,12
2022-03-29,1,2,3,4910.105758333333,12
2022-03-29,2,2,3,4747.4778166666665,12
2022-03-29,3,2,3,4725.065084722221,12
2022-03-29,4,2,3,4744.521466666666,12
2022-03-29,5,2,3,4941.801691666667,12
2022-03-29,6,2,3,5391.619000000001,12
2022-03-29,7,2,3,5846.741458333333,12
2022-03-29,8,2,3,6119.382283333333,12
2022-03-29,9,2,3,6240.432383333333,12
2022-03-29,10,2,3,6224.242079166667,12
2022-03-29,11,2,3,6205.131983333333,12
2022-03-29,12,2,3,6168.434,12
2022-03-29,13,2,3,6162.185587499999,12
2022-03-29,14,2,3,6178.167708333333,12
2022-03-29,15,2,3,6182.3171250000005,12
2022-03-29,16,2,3,6166.1637083333335,12
2022-03-29,17,2,3,6167.895930555557,12
2022-03-29,18,2,3,6120.3708916666665,12
2022-03-29,19,2,3,6096.058775000001,12
2022-03-29,20,2,3,6062.374141666667,12
2022-03-29,21,2,3,5852.093222222223,12
2022-03-29,22,2,3,5551.569466666667,12
2022-03-29,23,2,3,5200.135441666666,12
2022-03-30,0,3,3,4910.475466666667,12
2022-03-30,1,3,3,4710.6318,12
2022-03-30,2,3,3,4590.120575,12
2022-03-30,3,3,3,4543.405966666666,12
2022-03-30,4,3,3,4570.088783333334,12
2022-03-30,5,3,3,4771.088636111112,12
2022-03-30,6,3,3,5192.941666666667,12
2022-03-30,7,3,3,5636.978191666666,12
2022-03-30,8,3,3,5917.008787499999,12
2022-03-30,9,3,3,6035.373975000001,12
2022-03-30,10,3,3,6075.723955555556,12
2022-03-30,11,3,3,6012.148116666667,12
2022-03-30,12,3,3,5993.392216666666,12
2022-03-30,13,3,3,5913.454275,12
2022-03-30,14,3,3,5928.7134583333345,12
2022-03-30,15,3,3,5904.2036333333335,12
2022-03-30,16,3,3,5923.253374999999,12
2022-03-30,17,3,3,5979.895491666667,12
2022-03-30,18,3,3,5888.334558333333,12
2022-03-30,19,3,3,5881.829641666667,12
2022-03-30,20,3,3,5783.579411111111,12
2022-03-30,21,3,3,5595.223441666666,12
2022-03-30,22,3,3,5269.420800000001,12
2022-03-30,23,3,3,4903.792333333334,12
2022-03-31,0,4,3,4589.926375,12
2022-03-31,1,4,3,4387.913611111111,12
2022-03-31,2,4,3,4248.715075,12
2022-03-31,3,4,3,4189.0852583333335,12
2022-03-31,4,4,3,4197.580274999999,12
2022-03-31,5,4,3,4380.848958333333,12
2022-03-31,6,4,3,4780.9462416666665,12
2022-03-31,7,4,3,5212.5881083333325,12
2022-03-31,8,4,3,5501.8085666666675,12
2022-03-31,9,4,3,5621.790822222221,12
2022-03-31,10,4,3,5718.763968055556,12
2022-03-31,11,4,3,5741.2738,12
2022-03-31,12,4,3,5694.554458333333,12
2022-03-31,13,4,3,5716.4276666666665,12
2022-03-31,14,4,3,5668.2141,12
2022-03-31,15,4,3,5652.1381833333335,12
2022-03-31,16,4,3,5717.304287499999,12
2022-03-31,17,4,3,5730.186012500001,12
2022-03-31,18,4,3,5659.8170666666665,12
2022-03-31,19,4,3,5573.6117,12
2022-03-31,20,4,3,5453.681641666666,12
2022-03-31,21,4,3,5273.405058333333,12
2022-03-31,22,4,3,4994.518241666666,12
2022-03-31,23,4,3,4674.245,12
2022-04-01,0,5,4,4378.2108,12
2022-04-01,1,5,4,4198.128116666666,12
2022-04-01,2,5,4,4073.6353249999997,12
2022-04-01,3,5,4,4015.7257416666666,12
2022-04-01,4,5,4,4034.029858333333,12
2022-04-01,5,5,4,4179.240516666667,12
2022-04-01,6,5,4,4588.24425,12
2022-04-01,7,5,4,5010.853416666667,12
2022-04-01,8,5,4,5316.212330555555,12
2022-04-01,9,5,4,5503.383641666667,12
2022-04-01,10,5,4,5530.7461416666665,12
2022-04-01,11,5,4,5512.69815,12
2022-04-01,12,5,4,5508.0303416666675,12
2022-04-01,13,5,4,5458.1016666666665,12
2022-04-01,14,5,4,5415.976341666667,12
2022-04-01,15,5,4,5503.757166666667,12
2022-04-01,16,5,4,5564.707405555556,12
2022-04-01,17,5,4,5580.329783333334,12
2022-04-01,18,5,4,5491.908324999999,12
2022-04-01,19,5,4,5472.036883333333,12
2022-04-01,20,5,4,5381.571733333333,12
2022-04-01,21,5,4,5223.479624999999,12
2022-04-01,22,5,4,5014.68265,12
2022-04-01,23,5,4,4760.313397222222,12
2022-04-02,0,6,4,4515.1784874999985,12
2022-04-02,1,6,4,4330.136591666666,12
2022-04-02,2,6,4,4204.379883333333,12
2022-04-02,3,6,4,4128.981341666666,12
2022-04-02,4,6,4,4114.4482333333335,12
2022-04-02,5,6,4,4170.813991666668,12
2022-04-02,6,6,4,4309.292958333333,12
2022-04-02,7,6,4,4485.470066666667,12
2022-04-02,8,6,4,4672.824916666666,12
2022-04-02,9,6,4,4788.80675,12
2022-04-02,10,6,4,4891.883975,12
2022-04-02,11,6,4,4925.3144,12
2022-04-02,12,6,4,4909.575425,12
2022-04-02,13,6,4,4859.255141666667,12
2022-04-02,14,6,4,4799.452958333333,12
2022-04-02,15,6,4,4771.759683333334,12
2022-04-02,16,6,4,4782.7532833333335,12
2022-04-02,17,6,4,4828.376141666667,12
2022-04-02,18,6,4,4892.9332,12
2022-04-02,19,6,4,5017.8284583333325,12
2022-04-02,20,6,4,5066.952491666667,12
2022-04-02,21,6,4,4989.26775,12
2022-04-02,22,6,4,4836.214383333334,12
2022-04-02,23,6,4,4643.073041666666,12
2022-04-03,0,0,4,4412.2842083333335,12
2022-04-03,1,0,4,4234.770166666666,12
2022-04-03,2,0,4,4101.460208333334,12
2022-04-03,3,0,4,4021.0094083333333,12
2022-04-03,4,0,4,3992.4747416666664,12
2022-04-03,5,0,4,4022.9958833333335,12
2022-04-03,6,0,4,4103.543224999999,12
2022-04-03,7,0,4,4205.711141666667,12
2022-04-03,8,0,4,4392.871341666667,12
2022-04-03,9,0,4,4615.578658333333,12
2022-04-03,10,0,4,4807.494241666666,12
2022-04-03,11,0,4,4974.3263916666665,12
2022-04-03,12,0,4,5074.83005,12
2022-04-03,13,0,4,5090.954783333334,12
2022-04-03,14,0,4,5085.941958333334,12
2022-04-03,15,0,4,5078.222758333334,12
2022-04-03,16,0,4,5086.99075,12
2022-04-03,17,0,4,5149.475658333334,12
2022-04-03,18,0,4,5169.054941666667,12
2022-04-03,19,0,4,5199.606608333333,12
2022-04-03,20,0,4,5220.215258333334,12
2022-04-03,21,0,4,5106.390533333332,12
2022-04-03,22,0,4,4916.875491666667,12
2022-04-03,23,0,4,4679.9655999999995,12
2022-04-04,0,1,4,4438.22145,12
2022-04-04,1,1,4,4263.496516666666,12
2022-04-04,2,1,4,4162.957316666667,12
2022-04-04,3,1,4,4121.690908333333,12
2022-04-04,4,1,4,4155.4563333333335,12
2022-04-04,5,1,4,4362.777825,12
2022-04-04,6,1,4,4754.87695,12
2022-04-04,7,1,4,5173.041033333332,12
2022-04-04,8,1,4,5416.785599999999,12
2022-04-04,9,1,4,5563.260241666667,12
2022-04-04,10,1,4,5562.417333333332,12
2022-04-04,11,1,4,5566.95325,12
2022-04-04,12,1,4,5555.091566666667,12
2022-04-04,13,1,4,5530.900291666668,12
2022-04-04,14,1,4,5521.127508333332,12
2022-04-04,15,1,4,5529.548208333333,12
2022-04-04,16,1,4,5584.776883333333,12
2022-04-04,17,1,4,5644.529179166667,12
2022-04-04,18,1,4,5570.9480416666665,12
2022-04-04,19,1,4,5550.788008333333,12
2022-04-04,20,1,4,5471.57115,12
2022-04-04,21,1,4,5289.192458333333,12
2022-04-04,22,1,4,5004.910533333333,12
2022-04-04,23,1,4,4681.4825083333335,12
2022-04-05,0,2,4,4388.2546250000005,12
2022-04-05,1,2,4,4211.966708333333,12
2022-04-05,2,2,4,4101.875154166667,12
2022-04-05,3,2,4,4059.7043250000006,12
2022-04-05,4,2,4,4089.1636437500006,12
2022-04-05,5,2,4,4269.455924999999,12
2022-04-05,6,2,4,4664.314961111111,12
2022-04-05,7,2,4,5106.375333333333,12
2022-04-05,8,2,4,5399.543891666667,12
2022-04-05,9,2,4,5544.410558333333,12
2022-04-05,10,2,4,5584.669283333334,12
2022-04-05,11,2,4,5609.721474999999,12
2022-04-05,12,2,4,5607.591408333334,12
2022-04-05,13,2,4,5602.637158333332,12
2022-04-05,14,2,4,5567.727758333333,12
2022-04-05,15,2,4,5577.737441666667,12
2022-04-05,16,2,4,5649.326608333333,12
2022-04-05,17,2,4,5717.024066666668,12
2022-04-05,18,2,4,5671.333141666667,12
2022-04-05,19,2,4,5615.3675694444455,12
2022-04-05,20,2,4,5475.451916666666,12
2022-04-05,21,2,4,5268.288591666666,12
2022-04-05,22,2,4,4964.051341666666,12
2022-04-05,23,2,4,4654.255691666666,12
2022-04-06,0,3,4,4367.4827749999995,12
2022-04-06,1,3,4,4185.498625000001,12
2022-04-06,2,3,4,4080.3348666666657,12
2022-04-06,3,3,4,4038.282391666667,12
2022-04-06,4,3,4,4054.1799583333327,12
2022-04-06,5,3,4,4239.9753083333335,12
2022-04-06,6,3,4,4676.596491666666,12
2022-04-06,7,3,4,5160.124499999999,12
2022-04-06,8,3,4,5520.95445,12
2022-04-06,9,3,4,5726.738933333333,12
2022-04-06,10,3,4,5813.358416666667,12
2022-04-06,11,3,4,5837.266725,12
2022-04-06,12,3,4,5838.559741666667,12
2022-04-06,13,3,4,5819.18036111111,12
2022-04-06,14,3,4,5818.604741666667,12
2022-04-06,15,3,4,5780.281141666666,12
2022-04-06,16,3,4,5763.678625,12
2022-04-06,17,3,4,5792.019533333333,12
2022-04-06,18,3,4,5717.403524999999,12
2022-04-06,19,3,4,5635.215766666665,12
2022-04-06,20,3,4,5511.161700000001,12
2022-04-06,21,3,4,5319.3025,12
2022-04-06,22,3,4,4998.563305555555,12
2022-04-06,23,3,4,4693.8421916666675,12
2022-04-07,0,4,4,4392.846358333333,12
2022-04-07,1,4,4,4195.419366666666,12
2022-04-07,2,4,4,4067.104,12
2022-04-07,3,4,4,4017.086708333334,12
2022-04-07,4,4,4,4036.8860999999997,12
2022-04-07,5,4,4,4220.421083333334,12
2022-04-07,6,4,4,4636.784883333334,12
2022-04-07,7,4,4,5103.298866666667,12
2022-04-07,8,4,4,5464.389841666668,12
2022-04-07,9,4,4,5695.229047222222,12
2022-04-07,10,4,4,5801.9365916666675,12
2022-04-07,11,4,4,5867.180280555556,12
2022-04-07,12,4,4,5917.674824999999,12
2022-04-07,13,4,4,5948.856966666666,12
2022-04-07,14,4,4,5935.389316666668,12
2022-04-07,15,4,4,5943.562725000001,12
2022-04-07,16,4,4,5993.269866666668,12
2022-04-07,17,4,4,6006.657475,12
2022-04-07,18,4,4,5890.612966666667,12
