timestamp,zone_name,load_mw,is_forecast,timezone,utc_timestamp
2022-01-02 02:35:00,n.y.c.,4031.3262,False,EST,2022-01-02 07:35:00
2022-01-02 02:40:00,n.y.c.,4014.1519,False,EST,2022-01-02 07:40:00
2022-01-02 02:45:00,n.y.c.,4001.831,False,EST,2022-01-02 07:45:00
2022-01-02 02:50:00,n.y.c.,3995.0461,False,EST,2022-01-02 07:50:00
2022-01-02 02:55:00,n.y.c.,3977.3232,False,EST,2022-01-02 07:55:00
2022-01-02 03:00:00,n.y.c.,3977.4126,False,EST,2022-01-02 08:00:00
2022-01-02 03:05:00,n.y.c.,4013.1362,False,EST,2022-01-02 08:05:00
2022-01-02 03:10:00,n.y.c.,3984.6753,False,EST,2022-01-02 08:10:00
2022-01-02 03:15:00,n.y.c.,3980.1035,False,EST,2022-01-02 08:15:00
2022-01-02 03:20:00,n.y.c.,3968.4697,False,EST,2022-01-02 08:20:00
2022-01-02 03:25:00,n.y.c.,3947.901,False,EST,2022-01-02 08:25:00
2022-01-02 03:30:00,n.y.c.,3949.5442,False,EST,2022-01-02 08:30:00
2022-01-02 03:35:00,n.y.c.,3943.0176,False,EST,2022-01-02 08:35:00
2022-01-02 03:40:00,n.y.c.,3932.8862,False,EST,2022-01-02 08:40:00
2022-01-02 03:45:00,n.y.c.,3945.4395,False,EST,2022-01-02 08:45:00
2022-01-02 03:50:00,n.y.c.,3937.8398,False,EST,2022-01-02 08:50:00
2022-01-02 03:55:00,n.y.c.,3928.0483,False,EST,2022-01-02 08:55:00
2022-01-02 04:00:00,n.y.c.,3925.8691,False,EST,2022-01-02 09:00:00
2022-01-02 04:05:00,n.y.c.,3954.8982,False,EST,2022-01-02 09:05:00
2022-01-02 04:10:00,n.y.c.,3941.037,False,EST,2022-01-02 09:10:00
2022-01-02 04:15:00,n.y.c.,3946.3374,False,EST,2022-01-02 09:15:00
2022-01-02 04:20:00,n.y.c.,3943.8367,False,EST,2022-01-02 09:20:00
2022-01-02 04:25:00,n.y.c.,3951.8403,False,EST,2022-01-02 09:25:00
2022-01-02 04:30:00,n.y.c.,3940.3035,False,EST,2022-01-02 09:30:00
2022-01-02 04:35:00,n.y.c.,3911.6108,False,EST,2022-01-02 09:35:00
2022-01-02 04:40:00,n.y.c.,3904.3516,False,EST,2022-01-02 09:40:00
2022-01-02 04:45:00,n.y.c.,3917.3618,False,EST,2022-01-02 09:45:00
2022-01-02 04:50:00,n.y.c.,3914.9788,False,EST,2022-01-02 09:50:00
2022-01-02 04:55:00,n.y.c.,3908.1423,False,EST,2022-01-02 09:55:00
2022-01-02 05:00:00,n.y.c.,3912.7026,False,EST,2022-01-02 10:00:00
2022-01-02 05:05:00,n.y.c.,3926.7566,False,EST,2022-01-02 10:05:00
2022-01-02 05:10:00,n.y.c.,3935.0237,False,EST,2022-01-02 10:10:00
2022-01-02 05:15:00,n.y.c.,3930.9502,False,EST,2022-01-02 10:15:00
2022-01-02 05:20:00,n.y.c.,3927.4814,False,EST,2022-01-02 10:20:00
2022-01-02 05:25:00,n.y.c.,3929.283,False,EST,2022-01-02 10:25:00
2022-01-02 05:30:00,n.y.c.,3947.7197,False,EST,2022-01-02 10:30:00
2022-01-02 05:35:00,n.y.c.,3929.3306,False,EST,2022-01-02 10:35:00
2022-01-02 05:40:00,n.y.c.,3940.3447,False,EST,2022-01-02 10:40:00
2022-01-02 05:45:00,n.y.c.,3959.2148,False,EST,2022-01-02 10:45:00
2022-01-02 05:50:00,n.y.c.,3972.3765,False,EST,2022-01-02 10:50:00
2022-01-02 05:55:00,n.y.c.,3927.4727,False,EST,2022-01-02 10:55:00
2022-01-02 06:00:00,n.y.c.,3951.2517,False,EST,2022-01-02 11:00:00
2022-01-02 06:05:00,n.y.c.,3987.0693,False,EST,2022-01-02 11:05:00
2022-01-02 06:10:00,n.y.c.,4067.5044,False,EST,2022-01-02 11:10:00
2022-01-02 06:15:00,n.y.c.,4084.1646,False,EST,2022-01-02 11:15:00
2022-01-02 06:20:00,n.y.c.,4085.2515,False,EST,2022-01-02 11:20:00
2022-01-02 06:25:00,n.y.c.,4099.198,False,EST,2022-01-02 11:25:00
2022-01-02 06:30:00,n.y.c.,4089.8027,False,EST,2022-01-02 11:30:00
2022-01-02 06:35:00,n.y.c.,4104.4106,False,EST,2022-01-02 11:35:00
2022-01-02 06:40:00,n.y.c.,4123.5664,False,EST,2022-01-02 11:40:00
2022-01-02 06:45:00,n.y.c.,4113.5044,False,EST,2022-01-02 11:45:00
2022-01-02 06:50:00,n.y.c.,4119.8193,False,EST,2022-01-02 11:50:00
2022-01-02 06:55:00,n.y.c.,4138.545,False,EST,2022-01-02 11:55:00
2022-01-02 07:00:00,n.y.c.,4156.7793,False,EST,2022-01-02 12:00:00
2022-01-02 07:05:00,n.y.c.,4164.592,False,EST,2022-01-02 12:05:00
2022-01-02 07:10:00,n.y.c.,4195.7783,False,EST,2022-01-02 12:10:00
2022-01-02 07:15:00,n.y.c.,4194.492,False,EST,2022-01-02 12:15:00
2022-01-02 07:20:00,n.y.c.,4202.2085,False,EST,2022-01-02 12:20:00
2022-01-02 07:25:00,n.y.c.,4211.6406,False,EST,2022-01-02 12:25:00
2022-01-02 07:30:00,n.y.c.,4243.924,False,EST,2022-01-02 12:30:00
2022-01-02 07:35:00,n.y.c.,4257.463,False,EST,2022-01-02 12:35:00
2022-01-02 07:40:00,n.y.c.,4251.1426,False,EST,2022-01-02 12:40:00
2022-01-02 07:45:00,n.y.c.,4222.6074,False,EST,2022-01-02 12:45:00
2022-01-02 07:50:00,n.y.c.,4231.4326,False,EST,2022-01-02 12:50:00
2022-01-02 07:55:00,n.y.c.,4244.655,False,EST,2022-01-02 12:55:00
2022-01-02 08:00:00,n.y.c.,4263.255,False,EST,2022-01-02 13:00:00
2022-01-02 08:05:00,n.y.c.,4301.4497,False,EST,2022-01-02 13:05:00
2022-01-02 08:10:00,n.y.c.,4314.954,False,EST,2022-01-02 13:10:00
2022-01-02 08:15:00,n.y.c.,4324.5527,False,EST,2022-01-02 13:15:00
2022-01-02 08:20:00,n.y.c.,4337.464,False,EST,2022-01-02 13:20:00
2022-01-02 08:25:00,n.y.c.,4340.402,False,EST,2022-01-02 13:25:00
2022-01-02 08:30:00,n.y.c.,4350.8906,False,EST,2022-01-02 13:30:00
2022-01-02 08:35:00,n.y.c.,4417.88,False,EST,2022-01-02 13:35:00
2022-01-02 08:40:00,n.y.c.,4394.163,False,EST,2022-01-02 13:40:00
2022-01-02 08:45:00,n.y.c.,4447.8735,False,EST,2022-01-02 13:45:00
2022-01-02 08:50:00,n.y.c.,4452.471,False,EST,2022-01-02 13:50:00
2022-01-02 08:55:00,n.y.c.,4461.015,False,EST,2022-01-02 13:55:00
2022-01-02 09:00:00,n.y.c.,4467.6494,False,EST,2022-01-02 14:00:00
2022-01-02 09:05:00,n.y.c.,4479.3516,False,EST,2022-01-02 14:05:00
2022-01-02 09:10:00,n.y.c.,4506.068,False,EST,2022-01-02 14:10:00
2022-01-02 09:15:00,n.y.c.,4516.369,False,EST,2022-01-02 14:15:00
2022-01-02 09:20:00,n.y.c.,4536.3945,False,EST,2022-01-02 14:20:00
2022-01-02 09:25:00,n.y.c.,4531.832,False,EST,2022-01-02 14:25:00
2022-01-02 09:30:00,n.y.c.,4587.673,False,EST,2022-01-02 14:30:00
2022-01-02 09:35:00,n.y.c.,4544.528,False,EST,2022-01-02 14:35:00
2022-01-02 09:40:00,n.y.c.,4601.55,False,EST,2022-01-02 14:40:00
2022-01-02 09:45:00,n.y.c.,4623.168,False,EST,2022-01-02 14:45:00
2022-01-02 09:50:00,n.y.c.,4619.252,False,EST,2022-01-02 14:50:00
2022-01-02 09:55:00,n.y.c.,4624.389,False,EST,2022-01-02 14:55:00
2022-01-02 10:00:00,n.y.c.,4632.617,False,EST,2022-01-02 15:00:00
2022-01-02 10:05:00,n.y.c.,4660.462,False,EST,2022-01-02 15:05:00
2022-01-02 10:10:00,n.y.c.,4652.3057,False,EST,2022-01-02 15:10:00
2022-01-02 10:15:00,n.y.c.,4703.329,False,EST,2022-01-02 15:15:00
2022-01-02 10:20:00,n.y.c.,4712.672,False,EST,2022-01-02 15:20:00
2022-01-02 10:25:00,n.y.c.,4734.8374,False,EST,2022-01-02 15:25:00
2022-01-02 10:30:00,n.y.c.,4766.0127,False,EST,2022-01-02 15:30:00
2022-01-02 10:35:00,n.y.c.,4736.853,False,EST,2022-01-02 15:35:00
2022-01-02 10:40:00,n.y.c.,4774.885,False,EST,2022-01-02 15:40:00
2022-01-02 10:45:00,n.y.c.,4785.609,False,EST,2022-01-02 15:45:00
2022-01-02 10:50:00,n.y.c.,4789.1,False,EST,2022-01-02 15:50:00
2022-01-02 10:55:00,n.y.c.,4801.7217,False,EST,2022-01-02 15:55:00
2022-01-02 11:00:00,n.y.c.,4820.6704,False,EST,2022-01-02 16:00:00
2022-01-02 11:05:00,n.y.c.,4813.961,False,EST,2022-01-02 16:05:00
2022-01-02 11:10:00,n.y.c.,4826.6987,False,EST,2022-01-02 16:10:00
2022-01-02 11:15:00,n.y.c.,4854.8604,False,EST,2022-01-02 16:15:00
2022-01-02 11:20:00,n.y.c.,4858.4624,False,EST,2022-01-02 16:20:00
2022-01-02 11:25:00,n.y.c.,4872.9326,False,EST,2022-01-02 16:25:00
2022-01-02 11:30:00,n.y.c.,4895.2773,False,EST,2022-01-02 16:30:00
2022-01-02 11:35:00,n.y.c.,4875.2383,False,EST,2022-01-02 16:35:00
2022-01-02 11:40:00,n.y.c.,4909.695,False,EST,2022-01-02 16:40:00
2022-01-02 11:45:00,n.y.c.,4900.485,False,EST,2022-01-02 16:45:00
2022-01-02 11:50:00,n.y.c.,4898.8994,False,EST,2022-01-02 16:50:00
2022-01-02 11:55:00,n.y.c.,4910.3184,False,EST,2022-01-02 16:55:00
2022-01-02 12:00:00,n.y.c.,4907.581,False,EST,2022-01-02 17:00:00
2022-01-02 12:05:00,n.y.c.,4905.7827,False,EST,2022-01-02 17:05:00
2022-01-02 12:10:00,n.y.c.,4923.74,False,EST,2022-01-02 17:10:00
2022-01-02 12:15:00,n.y.c.,4920.708,False,EST,2022-01-02 17:15:00
2022-01-02 12:20:00,n.y.c.,4929.1167,False,EST,2022-01-02 17:20:00
2022-01-02 12:25:00,n.y.c.,4958.324,False,EST,2022-01-02 17:25:00
2022-01-02 12:30:00,n.y.c.,4957.1353,False,EST,2022-01-02 17:30:00
2022-01-02 12:35:00,n.y.c.,4932.7236,False,EST,2022-01-02 17:35:00
2022-01-02 12:40:00,n.y.c.,4921.909,False,EST,2022-01-02 17:40:00
2022-01-02 12:45:00,n.y.c.,4948.9844,False,EST,2022-01-02 17:45:00
2022-01-02 12:50:00,n.y.c.,4955.7705,False,EST,2022-01-02 17:50:00
2022-01-02 12:55:00,n.y.c.,4953.216,False,EST,2022-01-02 17:55:00
2022-01-02 13:00:00,n.y.c.,4972.028,False,EST,2022-01-02 18:00:00
2022-01-02 13:05:00,n.y.c.,4981.37,False,EST,2022-01-02 18:05:00
2022-01-02 13:10:00,n.y.c.,4966.3013,False,EST,2022-01-02 18:10:00
2022-01-02 13:15:00,n.y.c.,4944.079,False,EST,2022-01-02 18:15:00
2022-01-02 13:20:00,n.y.c.,4965.6387,False,EST,2022-01-02 18:20:00
2022-01-02 13:25:00,n.y.c.,4950.828,False,EST,2022-01-02 18:25:00
2022-01-02 13:30:00,n.y.c.,4960.785,False,EST,2022-01-02 18:30:00
2022-01-02 13:35:00,n.y.c.,4928.284,False,EST,2022-01-02 18:35:00
2022-01-02 13:40:00,n.y.c.,4907.4453,False,EST,2022-01-02 18:40:00
2022-01-02 13:45:00,n.y.c.,4922.2363,False,EST,2022-01-02 18:45:00
2022-01-02 13:50:00,n.y.c.,4904.746,False,EST,2022-01-02 18:50:00
2022-01-02 13:55:00,n.y.c.,4976.073,False,EST,2022-01-02 18:55:00
2022-01-02 14:00:00,n.y.c.,4965.5767,False,EST,2022-01-02 19:00:00
2022-01-02 14:05:00,n.y.c.,4972.715,False,EST,2022-01-02 19:05:00
2022-01-02 14:10:00,n.y.c.,4984.7876,False,EST,2022-01-02 19:10:00
2022-01-02 14:15:00,n.y.c.,4972.543,False,EST,2022-01-02 19:15:00
2022-01-02 14:20:00,n.y.c.,4954.532,False,EST,2022-01-02 19:20:00
2022-01-02 14:25:00,n.y.c.,4957.749,False,EST,2022-01-02 19:25:00
2022-01-02 14:30:00,n.y.c.,4970.343,False,EST,2022-01-02 19:30:00
2022-01-02 14:35:00,n.y.c.,4984.542,False,EST,2022-01-02 19:35:00
2022-01-02 14:40:00,n.y.c.,4993.454,False,EST,2022-01-02 19:40:00
2022-01-02 14:45:00,n.y.c.,4976.654,False,EST,2022-01-02 19:45:00
2022-01-02 14:50:00,n.y.c.,4966.4683,False,EST,2022-01-02 19:50:00
2022-01-02 14:55:00,n.y.c.,5004.804,False,EST,2022-01-02 19:55:00
2022-01-02 15:00:00,n.y.c.,4990.1963,False,EST,2022-01-02 20:00:00
2022-01-02 15:05:00,n.y.c.,5025.453,False,EST,2022-01-02 20:05:00
2022-01-02 15:10:00,n.y.c.,5009.075,False,EST,2022-01-02 20:10:00
2022-01-02 15:15:00,n.y.c.,5024.092,False,EST,2022-01-02 20:15:00
2022-01-02 15:20:00,n.y.c.,5012.6797,False,EST,2022-01-02 20:20:00
2022-01-02 15:25:00,n.y.c.,5049.6396,False,EST,2022-01-02 20:25:00
2022-01-02 15:30:00,n.y.c.,5008.0264,False,EST,2022-01-02 20:30:00
2022-01-02 15:35:00,n.y.c.,5018.69,False,EST,2022-01-02 20:35:00
2022-01-02 15:40:00,n.y.c.,5018.218,False,EST,2022-01-02 20:40:00
2022-01-02 15:45:00,n.y.c.,5003.158,False,EST,2022-01-02 20:45:00
2022-01-02 15:50:00,n.y.c.,5029.2437,False,EST,2022-01-02 20:50:00
2022-01-02 15:55:00,n.y.c.,5067.8213,False,EST,2022-01-02 20:55:00
2022-01-02 16:00:00,n.y.c.,5018.6787,False,EST,2022-01-02 21:00:00
2022-01-02 16:05:00,n.y.c.,5053.444,False,EST,2022-01-02 21:05:00
2022-01-02 16:10:00,n.y.c.,5029.021,False,EST,2022-01-02 21:10:00
2022-01-02 16:15:00,n.y.c.,5064.7656,False,EST,2022-01-02 21:15:00
2022-01-02 16:20:00,n.y.c.,5092.737,False,EST,2022-01-02 21:20:00
2022-01-02 16:25:00,n.y.c.,5102.129,False,EST,2022-01-02 21:25:00
2022-01-02 16:30:00,n.y.c.,5097.3403,False,EST,2022-01-02 21:30:00
2022-01-02 16:35:00,n.y.c.,5152.044,False,EST,2022-01-02 21:35:00
2022-01-02 16:40:00,n.y.c.,5174.333,False,EST,2022-01-02 21:40:00
2022-01-02 16:45:00,n.y.c.,5199.2676,False,EST,2022-01-02 21:45:00
2022-01-02 16:50:00,n.y.c.,5232.505,False,EST,2022-01-02 21:50:00
2022-01-02 16:55:00,n.y.c.,5241.834,False,EST,2022-01-02 21:55:00
2022-01-02 17:00:00,n.y.c.,5277.817849999999,False,EST,2022-01-02 22:00:00
2022-01-02 17:05:00,n.y.c.,5277.35265,False,EST,2022-01-02 22:05:00
2022-01-02 17:10:00,n.y.c.,5312.676,False,EST,2022-01-02 22:10:00
2022-01-02 17:15:00,n.y.c.,5282.174,False,EST,2022-01-02 22:15:00
2022-01-02 17:20:00,n.y.c.,5311.634,False,EST,2022-01-02 22:20:00
2022-01-02 17:25:00,n.y.c.,5343.386,False,EST,2022-01-02 22:25:00
2022-01-02 17:30:00,n.y.c.,5360.376,False,EST,2022-01-02 22:30:00
2022-01-02 17:35:00,n.y.c.,5333.4336,False,EST,2022-01-02 22:35:00
2022-01-02 17:40:00,n.y.c.,5351.6787,False,EST,2022-01-02 22:40:00
2022-01-02 17:45:00,n.y.c.,5346.855,False,EST,2022-01-02 22:45:00
2022-01-02 17:50:00,n.y.c.,5376.764,False,EST,2022-01-02 22:50:00
2022-01-02 17:55:00,n.y.c.,5379.9995,False,EST,2022-01-02 22:55:00
2022-01-02 18:00:00,n.y.c.,5394.2827,False,EST,2022-01-02 23:00:00
2022-01-02 18:05:00,n.y.c.,5364.347,False,EST,2022-01-02 23:05:00
2022-01-02 18:10:00,n.y.c.,5360.045,False,EST,2022-01-02 23:10:00
2022-01-02 18:15:00,n.y.c.,5353.2534,False,EST,2022-01-02 23:15:00
2022-01-02 18:20:00,n.y.c.,5349.4277,False,EST,2022-01-02 23:20:00
2022-01-02 18:25:00,n.y.c.,5365.3594,False,EST,2022-01-02 23:25:00
2022-01-02 18:30:00,n.y.c.,5378.12,False,EST,2022-01-02 23:30:00
2022-01-02 18:35:00,n.y.c.,5372.7495,False,EST,2022-01-02 23:35:00
2022-01-02 18:40:00,n.y.c.,5356.032,False,EST,2022-01-02 23:40:00
2022-01-02 18:45:00,n.y.c.,5364.096,False,EST,2022-01-02 23:45:00
2022-01-02 18:50:00,n.y.c.,5384.6226,False,EST,2022-01-02 23:50:00
2022-01-02 18:55:00,n.y.c.,5358.9033,False,EST,2022-01-02 23:55:00
2022-01-02 19:00:00,n.y.c.,5370.282,False,EST,2022-01-03 00:00:00
2022-01-02 19:05:00,n.y.c.,5379.283,False,EST,2022-01-03 00:05:00
2022-01-02 19:10:00,n.y.c.,5320.7344,False,EST,2022-01-03 00:10:00
2022-01-02 19:15:00,n.y.c.,5345.4995,False,EST,2022-01-03 00:15:00
2022-01-02 19:20:00,n.y.c.,5336.6445,False,EST,2022-01-03 00:20:00
2022-01-02 19:25:00,n.y.c.,5325.175,False,EST,2022-01-03 00:25:00
2022-01-02 19:30:00,n.y.c.,5344.179,False,EST,2022-01-03 00:30:00
2022-01-02 19:35:00,n.y.c.,5330.2705,False,EST,2022-01-03 00:35:00
2022-01-02 19:40:00,n.y.c.,5324.6104,False,EST,2022-01-03 00:40:00
2022-01-02 19:45:00,n.y.c.,5328.087,False,EST,2022-01-03 00:45:00
2022-01-02 19:50:00,n.y.c.,5320.1885,False,EST,2022-01-03 00:50:00
2022-01-02 19:55:00,n.y.c.,5326.742,False,EST,2022-01-03 00:55:00
2022-01-02 20:00:00,n.y.c.,5343.0103,False,EST,2022-01-03 01:00:00
2022-01-02 20:05:00,n.y.c.,5283.121,False,EST,2022-01-03 01:05:00
2022-01-02 20:10:00,n.y.c.,5278.1333,False,EST,2022-01-03 01:10:00
2022-01-02 20:15:00,n.y.c.,5262.774,False,EST,2022-01-03 01:15:00
2022-01-02 20:20:00,n.y.c.,5275.922,False,EST,2022-01-03 01:20:00
2022-01-02 20:25:00,n.y.c.,5266.775,False,EST,2022-01-03 01:25:00
2022-01-02 20:30:00,n.y.c.,5289.217,False,EST,2022-01-03 01:30:00
2022-01-02 20:35:00,n.y.c.,5242.87,False,EST,2022-01-03 01:35:00
2022-01-02 20:40:00,n.y.c.,5237.2837,False,EST,2022-01-03 01:40:00
2022-01-02 20:45:00,n.y.c.,5231.0166,False,EST,2022-01-03 01:45:00
2022-01-02 20:50:00,n.y.c.,5223.47,False,EST,2022-01-03 01:50:00
2022-01-02 20:55:00,n.y.c.,5218.861,False,EST,2022-01-03 01:55:00
2022-01-02 21:00:00,n.y.c.,5204.8843,False,EST,2022-01-03 02:00:00
2022-01-02 21:05:00,n.y.c.,5195.8105,False,EST,2022-01-03 02:05:00
2022-01-02 21:10:00,n.y.c.,5208.103,False,EST,2022-01-03 02:10:00
2022-01-02 21:15:00,n.y.c.,5194.1865,False,EST,2022-01-03 02:15:00
2022-01-02 21:20:00,n.y.c.,5207.18,False,EST,2022-01-03 02:20:00
2022-01-02 21:25:00,n.y.c.,5158.3467,False,EST,2022-01-03 02:25:00
2022-01-02 21:30:00,n.y.c.,5143.5996,False,EST,2022-01-03 02:30:00
2022-01-02 21:35:00,n.y.c.,5183.547,False,EST,2022-01-03 02:35:00
2022-01-02 21:40:00,n.y.c.,5137.4277,False,EST,2022-01-03 02:40:00
2022-01-02 21:45:00,n.y.c.,5126.964,False,EST,2022-01-03 02:45:00
2022-01-02 21:50:00,n.y.c.,5120.542,False,EST,2022-01-03 02:50:00
2022-01-02 21:55:00,n.y.c.,5086.2373,False,EST,2022-01-03 02:55:00
2022-01-02 22:00:00,n.y.c.,5094.7715,False,EST,2022-01-03 03:00:00
2022-01-02 22:05:00,n.y.c.,5057.4644,False,EST,2022-01-03 03:05:00
2022-01-02 22:10:00,n.y.c.,5025.9014,False,EST,2022-01-03 03:10:00
2022-01-02 22:15:00,n.y.c.,5007.5234,False,EST,2022-01-03 03:15:00
2022-01-02 22:20:00,n.y.c.,4999.3574,False,EST,2022-01-03 03:20:00
2022-01-02 22:25:00,n.y.c.,4974.385,False,EST,2022-01-03 03:25:00
2022-01-02 22:30:00,n.y.c.,4950.0605,False,EST,2022-01-03 03:30:00
2022-01-02 22:35:00,n.y.c.,4923.0337,False,EST,2022-01-03 03:35:00
2022-01-02 22:40:00,n.y.c.,4906.7744,False,EST,2022-01-03 03:40:00
2022-01-02 22:45:00,n.y.c.,4886.46,False,EST,2022-01-03 03:45:00
2022-01-02 22:50:00,n.y.c.,4861.5347,False,EST,2022-01-03 03:50:00
2022-01-02 22:55:00,n.y.c.,4846.7256,False,EST,2022-01-03 03:55:00
2022-01-02 23:00:00,n.y.c.,4819.1313,False,EST,2022-01-03 04:00:00
2022-01-02 23:05:00,n.y.c.,4800.136,False,EST,2022-01-03 04:05:00
2022-01-02 23:10:00,n.y.c.,4792.5674,False,EST,2022-01-03 04:10:00
2022-01-02 23:15:00,n.y.c.,4779.641,False,EST,2022-01-03 04:15:00
2022-01-02 23:20:00,n.y.c.,4746.926,False,EST,2022-01-03 04:20:00
2022-01-02 23:25:00,n.y.c.,4715.7773,False,EST,2022-01-03 04:25:00
2022-01-02 23:30:00,n.y.c.,4702.7383,False,EST,2022-01-03 04:30:00
2022-01-02 23:35:00,n.y.c.,4685.3643,False,EST,2022-01-03 04:35:00
2022-01-02 23:40:00,n.y.c.,4669.556,False,EST,2022-01-03 04:40:00
2022-01-02 23:45:00,n.y.c.,4646.852,False,EST,2022-01-03 04:45:00
2022-01-02 23:50:00,n.y.c.,4638.798,False,EST,2022-01-03 04:50:00
2022-01-02 23:55:00,n.y.c.,4615.4014,False,EST,2022-01-03 04:55:00
